"plh0034","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Big worries","2009","in school","Urban Area","49","0.238193404574911","0.180852123592922","0.295534685556899","1"
"Big worries","2009","in school","Rural Area","24","","","","1"
"Big worries","2009","inadequately","Urban Area","45","0.354185522566306","0.27034337858107","0.438027666551543","1"
"Big worries","2009","inadequately","Rural Area","19","","","","1"
"Big worries","2009","general elemantary","Urban Area","515","0.480177009920542","0.451622622140206","0.508731397700878","1"
"Big worries","2009","general elemantary","Rural Area","253","0.432976647714744","0.393029381847348","0.47292391358214","1"
"Big worries","2009","middle vocational","Urban Area","2775","0.487518856967671","0.474463463007372","0.50057425092797","1"
"Big worries","2009","middle vocational","Rural Area","1650","0.485470881437841","0.468705906656605","0.502235856219076","1"
"Big worries","2009","vocational + Abi","Urban Area","359","0.500714602836368","0.464810877290678","0.536618328382058","1"
"Big worries","2009","vocational + Abi","Rural Area","119","0.484924527366541","0.423703499227872","0.54614555550521","1"
"Big worries","2009","higher vocational","Urban Area","427","0.519115597669521","0.484792357987158","0.553438837351883","1"
"Big worries","2009","higher vocational","Rural Area","299","0.615764903581492","0.573714272962393","0.657815534200591","1"
"Big worries","2009","higher education","Urban Area","1487","0.52267081897711","0.504271520023456","0.541070117930764","1"
"Big worries","2009","higher education","Rural Area","641","0.537838465624655","0.509559159091886","0.566117772157425","1"
"No worries","2009","higher education","Urban Area","193","0.0829572081747985","0.0727970604821553","0.0931173558674418","3"
"No worries","2009","higher education","Rural Area","86","0.0671753316605051","0.0529765576002012","0.081374105720809","3"
"No worries","2009","higher vocational","Urban Area","50","0.0717600854119421","0.054030136602618","0.0894900342212661","3"
"No worries","2009","higher vocational","Rural Area","43","0.0933567638640991","0.068205625935175","0.118507901793023","3"
"No worries","2009","middle vocational","Rural Area","347","0.0988093001838344","0.0887995417916117","0.108819058576057","3"
"No worries","2009","vocational + Abi","Urban Area","52","0.0568208343872026","0.0401973960230305","0.0734442727513747","3"
"No worries","2009","vocational + Abi","Rural Area","21","","","","3"
"No worries","2009","general elemantary","Rural Area","87","0.142579865905887","0.114390825620281","0.170768906191492","3"
"No worries","2009","middle vocational","Urban Area","494","0.0915801988905075","0.0840466534080695","0.0991137443729455","3"
"No worries","2009","inadequately","Urban Area","29","","","","3"
"No worries","2009","inadequately","Rural Area","7","","","","3"
"No worries","2009","general elemantary","Urban Area","173","0.139035900240718","0.119261631680864","0.158810168800573","3"
"No worries","2009","in school","Urban Area","49","0.179505036862142","0.12784479443519","0.231165279289093","3"
"No worries","2009","in school","Rural Area","24","","","","3"
"Some worries","2009","higher education","Rural Area","467","0.394986202714839","0.367258139863227","0.422714265566451","2"
"Some worries","2009","higher education","Urban Area","1151","0.394371972848091","0.376369417267492","0.41237452842869","2"
"Some worries","2009","higher vocational","Urban Area","337","0.409124316918537","0.375348054210638","0.442900579626437","2"
"Some worries","2009","higher vocational","Rural Area","172","0.290878332554409","0.251615412538549","0.330141252570268","2"
"Some worries","2009","vocational + Abi","Rural Area","116","0.413788032796926","0.353456492737083","0.474119572856769","2"
"Some worries","2009","vocational + Abi","Urban Area","334","0.442464562776429","0.406799299054195","0.478129826498663","2"
"Some worries","2009","middle vocational","Rural Area","1417","0.415719818378325","0.399187746879836","0.432251889876813","2"
"Some worries","2009","general elemantary","Urban Area","488","0.380787089838739","0.353034370784896","0.408539808892582","2"
"Some worries","2009","in school","Urban Area","114","0.582301558562948","0.515914173243585","0.64868894388231","2"
"Some worries","2009","general elemantary","Rural Area","251","0.424443486379369","0.384595326264244","0.464291646494495","2"
"Some worries","2009","middle vocational","Urban Area","2362","0.420900944141822","0.408005933474104","0.43379595480954","2"
"Some worries","2009","inadequately","Rural Area","15","","","","2"
"Some worries","2009","in school","Rural Area","43","0.501175004516748","0.398445261906885","0.603904747126611","2"
"Some worries","2009","inadequately","Urban Area","51","0.441933513228273","0.354874342839353","0.528992683617193","2"
"Big worries","2010","inadequately","Urban Area","36","0.44649857943895","0.350955148630154","0.542042010247746","1"
"Big worries","2010","inadequately","Rural Area","11","","","","1"
"Big worries","2010","general elemantary","Urban Area","339","0.334328320059119","0.306205953318117","0.362450686800121","1"
"Big worries","2010","general elemantary","Rural Area","176","0.381589614666726","0.339837057474243","0.423342171859209","1"
"Big worries","2010","middle vocational","Urban Area","2045","0.390692682428387","0.3774110508202","0.403974314036573","1"
