"plh0034","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Big worries","2009","no migration background","(0) in school","60","0.216288258224244","0.164522854840193","0.268053661608296"
"Big worries","2009","no migration background","(1a) inadequately completed","24","","",""
"Big worries","2009","no migration background","(1b) general elementary school","448","0.505361070980842","0.473668010194964","0.537054131766719"
"Big worries","2009","no migration background","(1c) basic vocational qualification","2291","0.536057216001077","0.521062352701762","0.551052079300393"
"Big worries","2009","no migration background","(2b) intermediate general qualification","124","0.404663516356953","0.352720244074343","0.456606788639563"
"Big worries","2009","no migration background","(2a) intermediate vocational","2024","0.487434955664692","0.472220154888761","0.502649756440622"
"Big worries","2009","no migration background","(2c_gen) general maturity certificate","189","0.349147117724258","0.308940563215373","0.389353672233143"
"Big worries","2009","no migration background","(2c_voc) vocational maturity certificate","535","0.511315242162652","0.48144761498099","0.541182869344313"
"Big worries","2009","no migration background","(3a) lower tertiary education","789","0.552467717760014","0.527143490697247","0.577791944822781"
"Big worries","2009","no migration background","(3b) higher tertiary education","1173","0.53674634810759","0.515741810975426","0.557750885239754"
"Big worries","2009","direct migration background","(0) in school","3","","",""
"Big worries","2009","direct migration background","(1a) inadequately completed","38","0.393956706289589","0.298663162476884","0.489250250102294"
"Big worries","2009","direct migration background","(1b) general elementary school","144","0.439437405077214","0.385888365097143","0.492986445057284"
"Big worries","2009","direct migration background","(1c) basic vocational qualification","211","0.476938661191882","0.429839432803121","0.524037889580644"
"Big worries","2009","direct migration background","(2b) intermediate general qualification","12","","",""
"Big worries","2009","direct migration background","(2a) intermediate vocational","57","0.458953360872901","0.368271436979714","0.549635284766089"
"Big worries","2009","direct migration background","(2c_gen) general maturity certificate","24","","",""
"Big worries","2009","direct migration background","(2c_voc) vocational maturity certificate","99","0.50332363579222","0.434880236698861","0.57176703488558"
"Big worries","2009","direct migration background","(3a) lower tertiary education","29","","",""
"Big worries","2009","direct migration background","(3b) higher tertiary education","105","0.44548537348917","0.38010538623202","0.510865360746319"
"Big worries","2009","indirect migration background","(0) in school","10","","",""
"Big worries","2009","indirect migration background","(1a) inadequately completed","2","","",""
"Big worries","2009","indirect migration background","(1b) general elementary school","32","0.343033896964589","0.24211357490339","0.443954219025789"
"Big worries","2009","indirect migration background","(1c) basic vocational qualification","56","0.412081375122197","0.325794808840574","0.498367941403821"
"Big worries","2009","indirect migration background","(2b) intermediate general qualification","21","","",""
"Big worries","2009","indirect migration background","(2a) intermediate vocational","45","0.51888626436294","0.424215438124279","0.613557090601601"
"Big worries","2009","indirect migration background","(2c_gen) general maturity certificate","20","","",""
"Big worries","2009","indirect migration background","(2c_voc) vocational maturity certificate","15","","",""
"Big worries","2009","indirect migration background","(3a) lower tertiary education","11","","",""
"Big worries","2009","indirect migration background","(3b) higher tertiary education","21","","",""
"Some worries","2009","no migration background","(0) in school","122","0.550621003108563","0.488078144687398","0.613163861529728"
"Some worries","2009","no migration background","(1a) inadequately completed","26","","",""
"Some worries","2009","no migration background","(1b) general elementary school","374","0.361917030448009","0.331454762665326","0.392379298230691"
"Some worries","2009","no migration background","(1c) basic vocational qualification","1589","0.365645348630779","0.351164273179224","0.380126424082335"
"Some worries","2009","no migration background","(2b) intermediate general qualification","157","0.404585063703547","0.352643404757297","0.456526722649797"
"Some worries","2009","no migration background","(2a) intermediate vocational","1787","0.435301540561473","0.420209886355385","0.450393194767562"
"Some worries","2009","no migration background","(2c_gen) general maturity certificate","263","0.504397697004542","0.462227617819774","0.546567776189309"
"Some worries","2009","no migration background","(2c_voc) vocational maturity certificate","469","0.422093803962582","0.392583402394238","0.451604205530926"
"Some worries","2009","no migration background","(3a) lower tertiary education","585","0.370276143368875","0.345683313756018","0.394868972981733"
"Some worries","2009","no migration background","(3b) higher tertiary education","852","0.387618588076634","0.367095985351326","0.408141190801942"
"Some worries","2009","direct migration background","(0) in school","6","","",""
"Some worries","2009","direct migration background","(1a) inadequately completed","44","0.465160807148419","0.367885956157551","0.562435658139286"
"Some worries","2009","direct migration background","(1b) general elementary school","141","0.434367213767698","0.380887764399138","0.487846663136259"
"Some worries","2009","direct migration background","(1c) basic vocational qualification","192","0.460623641088935","0.413620672990827","0.507626609187042"
"Some worries","2009","direct migration background","(2b) intermediate general qualification","12","","",""
"Some worries","2009","direct migration background","(2a) intermediate vocational","54","0.498069588582752","0.40708122299348","0.589057954172024"
"Some worries","2009","direct migration background","(2c_gen) general maturity certificate","42","0.470954828353321","0.367252360372346","0.574657296334297"
"Some worries","2009","direct migration background","(2c_voc) vocational maturity certificate","86","0.422932784616733","0.355305797837182","0.490559771396284"
"Some worries","2009","direct migration background","(3a) lower tertiary education","36","0.47371524821419","0.356746956619904","0.590683539808477"
"Some worries","2009","direct migration background","(3b) higher tertiary education","97","0.458978376384544","0.393428024385811","0.524528728383277"
"Some worries","2009","indirect migration background","(0) in school","29","","",""
"Some worries","2009","indirect migration background","(1a) inadequately completed","2","","",""
"Some worries","2009","indirect migration background","(1b) general elementary school","38","0.493548416358601","0.3872632941417","0.599833538575503"
"Some worries","2009","indirect migration background","(1c) basic vocational qualification","57","0.496890958661379","0.409240399137676","0.584541518185082"
"Some worries","2009","indirect migration background","(2b) intermediate general qualification","30","0.448149324949574","0.324362504299481","0.571936145599666"
"Some worries","2009","indirect migration background","(2a) intermediate vocational","54","0.393311759554642","0.3007551459814","0.485868373127885"
"Some worries","2009","indirect migration background","(2c_gen) general maturity certificate","35","0.488658677008077","0.364232860580975","0.613084493435179"
"Some worries","2009","indirect migration background","(2c_voc) vocational maturity certificate","25","","",""
"Some worries","2009","indirect migration background","(3a) lower tertiary education","11","","",""
"Some worries","2009","indirect migration background","(3b) higher tertiary education","37","0.583686864785457","0.461962411346293","0.705411318224621"
"No worries","2009","no migration background","(0) in school","61","0.233090738667193","0.179931414066976","0.286250063267409"
"No worries","2009","no migration background","(1a) inadequately completed","13","","",""
"No worries","2009","no migration background","(1b) general elementary school","134","0.13272189857115","0.111215404037171","0.154228393105128"
"No worries","2009","no migration background","(1c) basic vocational qualification","369","0.0982974353681433","0.0893456951280006","0.107249175608286"
"No worries","2009","no migration background","(2b) intermediate general qualification","62","0.1907514199395","0.14917224246819","0.23233059741081"
"No worries","2009","no migration background","(2a) intermediate vocational","335","0.0772635037738349","0.0691359567542548","0.0853910507934149"
"No worries","2009","no migration background","(2c_gen) general maturity certificate","88","0.1464551852712","0.116634559575713","0.176275810966688"
"No worries","2009","no migration background","(2c_voc) vocational maturity certificate","72","0.066590953874766","0.0516944080786418","0.0814874996708901"
"No worries","2009","no migration background","(3a) lower tertiary education","107","0.0772561388711104","0.0636580572522885","0.0908542204899322"
