"ple0011","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"No","2011","Not Employed","(Married) couple without C. ","3639","0.873732710774922","0.863627188384209","0.883838233165635","2"
"No","2011","Employed","Couple + C. LE 16 ","2556","0.957336570163486","0.949678022742465","0.964995117584506","2"
"No","2011","Employed","Single parent ","735","0.92565712412336","0.907524326300811","0.943789921945908","2"
"No","2011","Not Employed","Couple + C. LE 16 ","407","0.91667726791682","0.890912458279978","0.942442077553663","2"
"No","2011","Employed","Couple + C. GT 16 ","2234","0.946800261623275","0.937732062241933","0.955868461004618","2"
"No","2011","Not Employed","1-pers.-HH","1536","0.820075440785674","0.802613982014381","0.837536899556968","2"
"No","2011","Not Employed","Single parent ","327","0.891687498835595","0.86002152414184","0.92335347352935","2"
"No","2011","Employed","Couple + C. LE and GT 16","878","0.940264445735359","0.925073537451966","0.955455354018752","2"
"No","2011","Not Employed","Couple + C. GT 16 ","782","0.928562725102274","0.911227949364223","0.945897500840325","2"
"No","2011","Not Employed","Couple + C. LE and GT 16","285","0.955699717227943","0.932377143492332","0.979022290963553","2"
"No","2011","Employed","1-pers.-HH","1559","0.899951717786726","0.885750340934522","0.91415309463893","2"
"No","2011","Employed","(Married) couple without C. ","3687","0.930015382000665","0.92210429677409","0.93792646722724","2"
"Yes","2011","Not Employed","1-pers.-HH","323","0.179924559214326","0.162463100443032","0.197386017985619","1"
"Yes","2011","Not Employed","(Married) couple without C. ","511","0.126267289225078","0.116161766834365","0.13637281161579","1"
"Yes","2011","Not Employed","Single parent ","43","0.108312501164405","0.0766465264706503","0.13997847585816","1"
"Yes","2011","Not Employed","Couple + C. LE 16 ","35","0.0833227320831795","0.0575579224463366","0.109087541720022","1"
"Yes","2011","Not Employed","Couple + C. GT 16 ","66","0.0714372748977258","0.0541024991596746","0.088772050635777","1"
"Yes","2011","Not Employed","Couple + C. LE and GT 16","14","","","","1"
"Yes","2011","Employed","1-pers.-HH","156","0.100048282213274","0.0858469053610695","0.114249659065478","1"
"Yes","2011","Employed","(Married) couple without C. ","308","0.069984617999335","0.0620735327727597","0.0778957032259103","1"
"Yes","2011","Employed","Single parent ","69","0.0743428758766402","0.0562100780540918","0.0924756736991886","1"
"Yes","2011","Employed","Couple + C. LE 16 ","119","0.0426634298365144","0.0350048824154941","0.0503219772575348","1"
"Yes","2011","Employed","Couple + C. GT 16 ","119","0.0531997383767248","0.0441315389953822","0.0622679377580673","1"
"Yes","2011","Employed","Couple + C. LE and GT 16","57","0.0597355542646411","0.0445446459812479","0.0749264625480343","1"
"No","2012","Employed","Couple + C. LE 16 ","","","","","2"
"No","2012","Employed","Single parent ","","","","","2"
"No","2012","Employed","Couple + C. GT 16 ","","","","","2"
"No","2012","Employed","Couple + C. LE and GT 16","","","","","2"
"No","2012","Not Employed","Couple + C. LE 16 ","","","","","2"
"No","2012","Not Employed","(Married) couple without C. ","","","","","2"
"No","2012","Not Employed","Single parent ","","","","","2"
"No","2012","Not Employed","1-pers.-HH","","","","","2"
"No","2012","Not Employed","Couple + C. GT 16 ","","","","","2"
"No","2012","Not Employed","Couple + C. LE and GT 16","","","","","2"
"No","2012","Employed","1-pers.-HH","","","","","2"
"No","2012","Employed","(Married) couple without C. ","","","","","2"
"Yes","2012","Not Employed","1-pers.-HH","","","","","1"
"Yes","2012","Not Employed","(Married) couple without C. ","","","","","1"
"Yes","2012","Not Employed","Single parent ","","","","","1"
"Yes","2012","Not Employed","Couple + C. LE 16 ","","","","","1"
"Yes","2012","Not Employed","Couple + C. GT 16 ","","","","","1"
"Yes","2012","Not Employed","Couple + C. LE and GT 16","","","","","1"
"Yes","2012","Employed","1-pers.-HH","","","","","1"
"Yes","2012","Employed","(Married) couple without C. ","","","","","1"
"Yes","2012","Employed","Single parent ","","","","","1"
"Yes","2012","Employed","Couple + C. LE 16 ","","","","","1"
"Yes","2012","Employed","Couple + C. GT 16 ","","","","","1"
"Yes","2012","Employed","Couple + C. LE and GT 16","","","","","1"
"No","2013","Employed","Couple + C. LE and GT 16","685","0.938012647992543","0.920556356187925","0.955468939797161","2"
"No","2013","Employed","Single parent ","741","0.921941373116647","0.903398280273734","0.94048446595956","2"
"No","2013","Employed","Couple + C. LE 16 ","2282","0.950620292164504","0.941932332129842","0.959308252199166","2"
"No","2013","Employed","Couple + C. GT 16 ","1884","0.930139625417343","0.919015018608926","0.94126423222576","2"
"No","2013","Not Employed","1-pers.-HH","1483","0.836312778734154","0.819017386717502","0.853608170750805","2"
"No","2013","Not Employed","(Married) couple without C. ","3467","0.868026574931116","0.857466200783197","0.878586949079034","2"
"No","2013","Not Employed","Couple + C. LE 16 ","355","0.886152982635151","0.854384413156996","0.917921552113306","2"
"No","2013","Not Employed","Single parent ","262","0.865395268908758","0.82752414319237","0.903266394625145","2"
"No","2013","Not Employed","Couple + C. GT 16 ","560","0.913825749713243","0.891683284982976","0.935968214443509","2"
"No","2013","Not Employed","Couple + C. LE and GT 16","201","0.957315195243325","0.929909610442251","0.984720780044398","2"
"No","2013","Employed","1-pers.-HH","1539","0.895435408636761","0.880953510677671","0.909917306595851","2"
"No","2013","Employed","(Married) couple without C. ","3417","0.927441778872482","0.919093319929453","0.935790237815511","2"
"Yes","2013","Not Employed","Couple + C. GT 16 ","57","0.0861742502867572","0.0640317855564905","0.108316715017024","1"
"Yes","2013","Not Employed","Couple + C. LE and GT 16","8","","","","1"
"Yes","2013","Employed","1-pers.-HH","176","0.104564591363239","0.0900826934041488","0.119046489322329","1"
"Yes","2013","Employed","(Married) couple without C. ","292","0.072558221127518","0.0642097621844888","0.0809066800705472","1"
"Yes","2013","Employed","Single parent ","63","0.0780586268833532","0.0595155340404405","0.0966017197262658","1"
