"year","education","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","college entrance qualification","(Married) couple without C.","6.47","7","1734","5","6","7","7","7","6.43","6.51","1","7","7","7"
"2005","college entrance qualification","1-pers.-HH","6.44","7","786","5","6","7","7","7","6.38","6.5","1","7","7","7"
"2005","college entrance qualification","Couple + C. GT 16 ","6.33","7","898","5","6","7","7","7","6.28","6.38","2","7","7","7"
"2005","college entrance qualification","Couple + C. LE 16","6.43","7","1149","5","6","7","7","7","6.38","6.48","1","7","7","7"
"2005","college entrance qualification","Couple + C. LE and GT 16","6.43","7","332","5","6","7","7","7","6.34","6.52","3","7","7","7"
"2005","college entrance qualification","Single parent","6.59","7","188","6","6","7","7","7","6.49","6.69","3","7","7","7"
"2005","lower secondary degree","(Married) couple without C.","6.45","7","3004","5","6","7","7","7","6.42","6.48","1","7","7","7"
"2005","lower secondary degree","1-pers.-HH","6.46","7","1239","5","6","7","7","7","6.41","6.51","2","7","7","7"
"2005","lower secondary degree","Couple + C. GT 16 ","6.42","7","973","5","6","7","7","7","6.36","6.48","1","7","7","7"
"2005","lower secondary degree","Couple + C. LE 16","6.46","7","933","5","6","7","7","7","6.4","6.52","1","7","7","7"
"2005","lower secondary degree","Couple + C. LE and GT 16","6.45","7","390","5","6","7","7","7","6.36","6.54","1","7","7","7"
"2005","lower secondary degree","Single parent","6.42","7","346","5","6","7","7","7","6.31","6.53","1","7","7","7"
"2005","no degree/no degree yet","(Married) couple without C.","6.33","7","84","5","6","7","7","7","6.08","6.58","1","7","7","7"
"2005","no degree/no degree yet","1-pers.-HH","6.48","7","37","5","6","7","7","7","6.13","6.83","4","7","7","7"
"2005","no degree/no degree yet","Couple + C. GT 16 ","6.32","7","303","5","6","7","7","7","6.22","6.42","1","7","6","7"
"2005","no degree/no degree yet","Couple + C. LE 16","6.5","7","37","6","6","7","7","7","6.16","6.84","3","7","7","7"
"2005","no degree/no degree yet","Couple + C. LE and GT 16","6.33","7","283","5","6","7","7","7","6.22","6.44","3","7","6","7"
"2005","no degree/no degree yet","Single parent","6.27","6","117","5","6","7","7","7","6.09","6.45","3","7","6","7"
"2005","Other degree","(Married) couple without C.","6.45","7","350","5","6","7","7","7","6.35","6.55","1","7","7","7"
"2005","Other degree","1-pers.-HH","6.5","7","97","5","6","7","7","7","6.32","6.68","2","7","7","7"
"2005","Other degree","Couple + C. GT 16 ","6.4","7","220","5","6","7","7","7","6.26","6.54","1","7","7","7"
"2005","Other degree","Couple + C. LE 16","6.32","7","214","5","6","7","7","7","6.19","6.45","3","7","7","7"
"2005","Other degree","Couple + C. LE and GT 16","6.49","7","118","5","6","7","7","7","6.33","6.65","3","7","7","7"
"2005","Other degree","Single parent","6.26","7","62","5","6","7","7","7","6.04","6.48","4","7","6","7"
"2005","secondary school degree","(Married) couple without C.","6.57","7","1802","6","6","7","7","7","6.54","6.6","1","7","7","7"
"2005","secondary school degree","1-pers.-HH","6.53","7","772","5","6","7","7","7","6.47","6.59","1","7","7","7"
"2005","secondary school degree","Couple + C. GT 16 ","6.47","7","1112","6","6","7","7","7","6.42","6.52","1","7","7","7"
"2005","secondary school degree","Couple + C. LE 16","6.56","7","1363","6","6","7","7","7","6.52","6.6","1","7","7","7"
"2005","secondary school degree","Couple + C. LE and GT 16","6.44","7","501","5","6","7","7","7","6.37","6.51","2","7","7","7"
"2005","secondary school degree","Single parent","6.48","7","348","5","6","7","7","7","6.39","6.57","1","7","7","7"
"2006","college entrance qualification","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","college entrance qualification","1-pers.-HH","","","","","","","","","","","","","",""
"2006","college entrance qualification","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","college entrance qualification","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","college entrance qualification","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","college entrance qualification","Single parent","","","","","","","","","","","","","",""
"2006","lower secondary degree","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","lower secondary degree","1-pers.-HH","","","","","","","","","","","","","",""
"2006","lower secondary degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","lower secondary degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","lower secondary degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","lower secondary degree","Single parent","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","1-pers.-HH","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","Couple + C. LE 16","","","","","","","","","","","","","",""
