"year","pgisced97","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","general elemantary","Ostdeutschland, neue Bundeslaender","6.28","7","342","5","6","7","7","7","6.17","6.39","2","7","6","7"
"2005","general elemantary","Westdeutschland, alte Bundeslaender","6.38","7","2065","5","6","7","7","7","6.34","6.42","1","7","7","7"
"2005","higher education","Ostdeutschland, neue Bundeslaender","6.5","7","1251","5","6","7","7","7","6.45","6.55","1","7","7","7"
"2005","higher education","Westdeutschland, alte Bundeslaender","6.44","7","2916","5","6","7","7","7","6.41","6.47","1","7","7","7"
"2005","higher vocational","Ostdeutschland, neue Bundeslaender","6.52","7","422","6","6","7","7","7","6.45","6.59","2","7","7","7"
"2005","higher vocational","Westdeutschland, alte Bundeslaender","6.53","7","1137","6","6","7","7","7","6.48","6.58","1","7","7","7"
"2005","in school","Ostdeutschland, neue Bundeslaender","6.39","7","147","5","6","7","7","7","6.24","6.54","3","7","7","7"
"2005","in school","Westdeutschland, alte Bundeslaender","6.25","7","500","5","6","7","7","7","6.17","6.33","1","7","6","7"
"2005","inadequately","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2005","inadequately","Westdeutschland, alte Bundeslaender","6.36","7","218","5","6","7","7","7","6.21","6.51","1","7","7","7"
"2005","middle vocational","Ostdeutschland, neue Bundeslaender","6.52","7","2636","6","6","7","7","7","6.49","6.55","1","7","7","7"
"2005","middle vocational","Westdeutschland, alte Bundeslaender","6.48","7","7636","5","6","7","7","7","6.46","6.5","1","7","7","7"
"2005","vocational + Abi","Ostdeutschland, neue Bundeslaender","6.52","7","162","6","6","7","7","7","6.42","6.62","4","7","7","7"
"2005","vocational + Abi","Westdeutschland, alte Bundeslaender","6.44","7","972","5","6","7","7","7","6.39","6.49","1","7","7","7"
"2006","general elemantary","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","general elemantary","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2006","higher education","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","higher education","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2006","higher vocational","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","higher vocational","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2006","in school","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","in school","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2006","inadequately","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","inadequately","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2006","middle vocational","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","middle vocational","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2006","vocational + Abi","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2006","vocational + Abi","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2007","general elemantary","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2007","general elemantary","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2007","higher education","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2007","higher education","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2007","higher vocational","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2007","higher vocational","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2007","in school","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2007","in school","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2007","inadequately","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2007","inadequately","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2007","middle vocational","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2007","middle vocational","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2007","vocational + Abi","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2007","vocational + Abi","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2008","general elemantary","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2008","general elemantary","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2008","higher education","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2008","higher education","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2008","higher vocational","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2008","higher vocational","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2008","in school","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2008","in school","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2008","inadequately","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2008","inadequately","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2008","middle vocational","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2008","middle vocational","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2008","vocational + Abi","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2008","vocational + Abi","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2009","general elemantary","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2009","general elemantary","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2009","higher education","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2009","higher education","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2009","higher vocational","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2009","higher vocational","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2009","in school","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2009","in school","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2009","inadequately","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2009","inadequately","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2009","middle vocational","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2009","middle vocational","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2009","vocational + Abi","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"2009","vocational + Abi","Westdeutschland, alte Bundeslaender","","","","","","","","","","","","","",""
"2010","general elemantary","Ostdeutschland, neue Bundeslaender","6.25","6","221","5","6","7","7","7","6.13","6.37","1","7","6","7"
"2010","general elemantary","Westdeutschland, alte Bundeslaender","6.28","7","1410","5","6","7","7","7","6.23","6.33","1","7","7","7"
"2010","higher education","Ostdeutschland, neue Bundeslaender","6.48","7","1122","5","6","7","7","7","6.43","6.53","1","7","7","7"
"2010","higher education","Westdeutschland, alte Bundeslaender","6.43","7","2708","5","6","7","7","7","6.4","6.46","1","7","7","7"
