"year","e11102","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Employed","general elemantary","6.41","7","1052","5","6","7","7","7","6.35","6.47","1","7","7","7"
"2005","Employed","higher education","6.45","7","3165","5","6","7","7","7","6.42","6.48","1","7","7","7"
"2005","Employed","higher vocational","6.53","7","1103","6","6","7","7","7","6.48","6.58","1","7","7","7"
"2005","Employed","in school","6.3","7","99","5","6","7","7","7","6.14","6.46","4","7","6","7"
"2005","Employed","inadequately","6.24","7","87","5","6","7","7","7","6.02","6.46","1","7","6","7"
"2005","Employed","middle vocational","6.51","7","6324","5","6","7","7","7","6.49","6.53","1","7","7","7"
"2005","Employed","vocational + Abi","6.45","7","849","5","6","7","7","7","6.4","6.5","3","7","7","7"
"2005","Not Employed","general elemantary","6.33","7","1355","5","6","7","7","7","6.28","6.38","1","7","7","7"
"2005","Not Employed","higher education","6.47","7","1002","5","6","7","7","7","6.42","6.52","2","7","7","7"
"2005","Not Employed","higher vocational","6.53","7","456","6","6","7","7","7","6.46","6.6","1","7","7","7"
"2005","Not Employed","in school","6.27","7","548","5","6","7","7","7","6.19","6.35","1","7","6","7"
"2005","Not Employed","inadequately","6.43","7","149","5","6","7","7","7","6.24","6.62","2","7","7","7"
"2005","Not Employed","middle vocational","6.46","7","3948","5","6","7","7","7","6.43","6.49","1","7","7","7"
"2005","Not Employed","vocational + Abi","6.45","7","285","5","6","7","7","7","6.34","6.56","1","7","7","7"
"2006","Employed","general elemantary","","","","","","","","","","","","","",""
"2006","Employed","higher education","","","","","","","","","","","","","",""
"2006","Employed","higher vocational","","","","","","","","","","","","","",""
"2006","Employed","in school","","","","","","","","","","","","","",""
"2006","Employed","inadequately","","","","","","","","","","","","","",""
"2006","Employed","middle vocational","","","","","","","","","","","","","",""
"2006","Employed","vocational + Abi","","","","","","","","","","","","","",""
"2006","Not Employed","general elemantary","","","","","","","","","","","","","",""
"2006","Not Employed","higher education","","","","","","","","","","","","","",""
"2006","Not Employed","higher vocational","","","","","","","","","","","","","",""
"2006","Not Employed","in school","","","","","","","","","","","","","",""
"2006","Not Employed","inadequately","","","","","","","","","","","","","",""
"2006","Not Employed","middle vocational","","","","","","","","","","","","","",""
"2006","Not Employed","vocational + Abi","","","","","","","","","","","","","",""
"2007","Employed","general elemantary","","","","","","","","","","","","","",""
"2007","Employed","higher education","","","","","","","","","","","","","",""
"2007","Employed","higher vocational","","","","","","","","","","","","","",""
"2007","Employed","in school","","","","","","","","","","","","","",""
"2007","Employed","inadequately","","","","","","","","","","","","","",""
"2007","Employed","middle vocational","","","","","","","","","","","","","",""
"2007","Employed","vocational + Abi","","","","","","","","","","","","","",""
"2007","Not Employed","general elemantary","","","","","","","","","","","","","",""
"2007","Not Employed","higher education","","","","","","","","","","","","","",""
"2007","Not Employed","higher vocational","","","","","","","","","","","","","",""
"2007","Not Employed","in school","","","","","","","","","","","","","",""
"2007","Not Employed","inadequately","","","","","","","","","","","","","",""
"2007","Not Employed","middle vocational","","","","","","","","","","","","","",""
"2007","Not Employed","vocational + Abi","","","","","","","","","","","","","",""
"2008","Employed","general elemantary","","","","","","","","","","","","","",""
"2008","Employed","higher education","","","","","","","","","","","","","",""
"2008","Employed","higher vocational","","","","","","","","","","","","","",""
"2008","Employed","in school","","","","","","","","","","","","","",""
"2008","Employed","inadequately","","","","","","","","","","","","","",""
"2008","Employed","middle vocational","","","","","","","","","","","","","",""
"2008","Employed","vocational + Abi","","","","","","","","","","","","","",""
"2008","Not Employed","general elemantary","","","","","","","","","","","","","",""
"2008","Not Employed","higher education","","","","","","","","","","","","","",""
"2008","Not Employed","higher vocational","","","","","","","","","","","","","",""
"2008","Not Employed","in school","","","","","","","","","","","","","",""
"2008","Not Employed","inadequately","","","","","","","","","","","","","",""
"2008","Not Employed","middle vocational","","","","","","","","","","","","","",""
"2008","Not Employed","vocational + Abi","","","","","","","","","","","","","",""
"2009","Employed","general elemantary","","","","","","","","","","","","","",""
"2009","Employed","higher education","","","","","","","","","","","","","",""
"2009","Employed","higher vocational","","","","","","","","","","","","","",""
"2009","Employed","in school","","","","","","","","","","","","","",""
"2009","Employed","inadequately","","","","","","","","","","","","","",""
"2009","Employed","middle vocational","","","","","","","","","","","","","",""
"2009","Employed","vocational + Abi","","","","","","","","","","","","","",""
"2009","Not Employed","general elemantary","","","","","","","","","","","","","",""
"2009","Not Employed","higher education","","","","","","","","","","","","","",""
"2009","Not Employed","higher vocational","","","","","","","","","","","","","",""
"2009","Not Employed","in school","","","","","","","","","","","","","",""
"2009","Not Employed","inadequately","","","","","","","","","","","","","",""
"2009","Not Employed","middle vocational","","","","","","","","","","","","","",""
"2009","Not Employed","vocational + Abi","","","","","","","","","","","","","",""
"2010","Employed","general elemantary","6.27","7","682","5","6","7","7","7","6.19","6.35","1","7","7","7"
"2010","Employed","higher education","6.45","7","2753","6","6","7","7","7","6.42","6.48","1","7","7","7"
"2010","Employed","higher vocational","6.45","7","855","6","6","7","7","7","6.39","6.51","1","7","7","7"
"2010","Employed","in school","6.48","7","57","6","6","7","7","7","6.21","6.75","1","7","6","7"
"2010","Employed","inadequately","6.54","7","48","5","7","7","7","7","6.2","6.88","2","7","6","7"
"2010","Employed","middle vocational","6.44","7","5052","5","6","7","7","7","6.42","6.46","1","7","7","7"
"2010","Employed","vocational + Abi","6.36","7","721","5","6","7","7","7","6.3","6.42","2","7","7","7"
"2010","Not Employed","general elemantary","6.28","7","949","5","6","7","7","7","6.22","6.34","1","7","7","7"
"2010","Not Employed","higher education","6.43","7","1077","5","6","7","7","7","6.38","6.48","1","7","7","7"
"2010","Not Employed","higher vocational","6.48","7","402","5","6","7","7","7","6.4","6.56","1","7","7","7"
"2010","Not Employed","in school","6.35","7","213","5","6","7","7","7","6.24","6.46","2","7","6","7"
"2010","Not Employed","inadequately","6.19","6","90","5","6","7","7","7","5.93","6.45","1","7","6","7"
"2010","Not Employed","middle vocational","6.38","7","3276","5","6","7","7","7","6.35","6.41","1","7","7","7"
"2010","Not Employed","vocational + Abi","6.45","7","223","5","6","7","7","7","6.34","6.56","3","7","7","7"
"2011","Employed","general elemantary","","","","","","","","","","","","","",""
"2011","Employed","higher education","","","","","","","","","","","","","",""
"2011","Employed","higher vocational","","","","","","","","","","","","","",""
"2011","Employed","in school","","","","","","","","","","","","","",""
"2011","Employed","inadequately","","","","","","","","","","","","","",""
"2011","Employed","middle vocational","","","","","","","","","","","","","",""
"2011","Employed","vocational + Abi","","","","","","","","","","","","","",""
"2011","Not Employed","general elemantary","","","","","","","","","","","","","",""
"2011","Not Employed","higher education","","","","","","","","","","","","","",""
"2011","Not Employed","higher vocational","","","","","","","","","","","","","",""
"2011","Not Employed","in school","","","","","","","","","","","","","",""
"2011","Not Employed","inadequately","","","","","","","","","","","","","",""
"2011","Not Employed","middle vocational","","","","","","","","","","","","","",""
"2011","Not Employed","vocational + Abi","","","","","","","","","","","","","",""
"2012","Employed","general elemantary","","","","","","","","","","","","","",""
"2012","Employed","higher education","","","","","","","","","","","","","",""
"2012","Employed","higher vocational","","","","","","","","","","","","","",""
"2012","Employed","in school","","","","","","","","","","","","","",""
"2012","Employed","inadequately","","","","","","","","","","","","","",""
"2012","Employed","middle vocational","","","","","","","","","","","","","",""
"2012","Employed","vocational + Abi","","","","","","","","","","","","","",""
"2012","Not Employed","general elemantary","","","","","","","","","","","","","",""
"2012","Not Employed","higher education","","","","","","","","","","","","","",""
"2012","Not Employed","higher vocational","","","","","","","","","","","","","",""
"2012","Not Employed","in school","","","","","","","","","","","","","",""
"2012","Not Employed","inadequately","","","","","","","","","","","","","",""
"2012","Not Employed","middle vocational","","","","","","","","","","","","","",""
