"year","age_gr","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","16-34 y.","college entrance qualification","6.4","7","1577","5","6","7","7","7","6.36","6.44","1","7","7","7"
"2005","16-34 y.","lower secondary degree","6.43","7","946","5","6","7","7","7","6.37","6.49","1","7","7","7"
"2005","16-34 y.","no degree/no degree yet","6.3","7","691","5","6","7","7","7","6.23","6.37","1","7","7","7"
"2005","16-34 y.","Other degree","6.27","7","159","4","6","7","7","7","6.12","6.42","3","7","7","7"
"2005","16-34 y.","secondary school degree","6.54","7","1613","6","6","7","7","7","6.5","6.58","1","7","7","7"
"2005","35-65 y.","college entrance qualification","6.46","7","3049","5","6","7","7","7","6.43","6.49","1","7","7","7"
"2005","35-65 y.","lower secondary degree","6.47","7","3718","5","6","7","7","7","6.44","6.5","1","7","7","7"
"2005","35-65 y.","no degree/no degree yet","6.32","7","143","5","6","7","7","7","6.13","6.51","1","7","7","7"
"2005","35-65 y.","Other degree","6.43","7","790","5","6","7","7","7","6.36","6.5","1","7","7","7"
"2005","35-65 y.","secondary school degree","6.52","7","3868","6","6","7","7","7","6.49","6.55","1","7","7","7"
"2005","66 and older","college entrance qualification","6.46","7","566","5","6","7","7","7","6.39","6.53","1","7","7","7"
"2005","66 and older","lower secondary degree","6.43","7","2431","5","6","7","7","7","6.39","6.47","1","7","7","7"
"2005","66 and older","no degree/no degree yet","6.57","7","64","5","6","7","7","7","6.33","6.81","3","7","7","7"
"2005","66 and older","Other degree","6.29","7","177","5","6","7","7","7","6.13","6.45","1","7","7","7"
"2005","66 and older","secondary school degree","6.48","7","545","5","6","7","7","7","6.41","6.55","1","7","7","7"
"2006","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"2006","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"2006","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2006","16-34 y.","Other degree","","","","","","","","","","","","","",""
"2006","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"2006","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"2006","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"2006","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2006","35-65 y.","Other degree","","","","","","","","","","","","","",""
"2006","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"2006","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"2006","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"2006","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"2006","66 and older","Other degree","","","","","","","","","","","","","",""
"2006","66 and older","secondary school degree","","","","","","","","","","","","","",""
"2007","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"2007","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"2007","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2007","16-34 y.","Other degree","","","","","","","","","","","","","",""
"2007","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"2007","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"2007","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"2007","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2007","35-65 y.","Other degree","","","","","","","","","","","","","",""
"2007","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"2007","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"2007","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"2007","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"2007","66 and older","Other degree","","","","","","","","","","","","","",""
"2007","66 and older","secondary school degree","","","","","","","","","","","","","",""
"2008","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"2008","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"2008","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2008","16-34 y.","Other degree","","","","","","","","","","","","","",""
"2008","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"2008","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"2008","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"2008","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2008","35-65 y.","Other degree","","","","","","","","","","","","","",""
"2008","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"2008","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"2008","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"2008","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"2008","66 and older","Other degree","","","","","","","","","","","","","",""
"2008","66 and older","secondary school degree","","","","","","","","","","","","","",""
"2009","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"2009","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"2009","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2009","16-34 y.","Other degree","","","","","","","","","","","","","",""
"2009","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"2009","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"2009","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"2009","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2009","35-65 y.","Other degree","","","","","","","","","","","","","",""
"2009","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"2009","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"2009","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"2009","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"2009","66 and older","Other degree","","","","","","","","","","","","","",""
"2009","66 and older","secondary school degree","","","","","","","","","","","","","",""
"2010","16-34 y.","college entrance qualification","6.43","7","1297","6","6","7","7","7","6.39","6.47","1","7","7","7"
"2010","16-34 y.","lower secondary degree","6.33","7","477","5","6","7","7","7","6.23","6.43","1","7","7","7"
"2010","16-34 y.","no degree/no degree yet","6.4","7","288","5","6","7","7","7","6.29","6.51","1","7","6","7"
"2010","16-34 y.","Other degree","6.28","6","75","5","6","7","7","7","6.04","6.52","1","7","6","7"
"2010","16-34 y.","secondary school degree","6.37","7","1027","5","6","7","7","7","6.32","6.42","1","7","7","7"
"2010","35-65 y.","college entrance qualification","6.42","7","2631","5","6","7","7","7","6.39","6.45","1","7","7","7"
"2010","35-65 y.","lower secondary degree","6.38","7","2563","5","6","7","7","7","6.34","6.42","1","7","7","7"
"2010","35-65 y.","no degree/no degree yet","6.35","7","77","5","6","7","7","7","6.08","6.62","1","7","6","7"
"2010","35-65 y.","Other degree","6.4","7","474","5","6","7","7","7","6.32","6.48","1","7","7","7"
"2010","35-65 y.","secondary school degree","6.43","7","3282","5","6","7","7","7","6.4","6.46","1","7","7","7"
"2010","66 and older","college entrance qualification","6.46","7","737","5","6","7","7","7","6.4","6.52","1","7","7","7"
"2010","66 and older","lower secondary degree","6.38","7","2329","5","6","7","7","7","6.34","6.42","1","7","7","7"
"2010","66 and older","no degree/no degree yet","6.24","6","52","5","6","7","7","7","5.93","6.55","2","7","6","7"
"2010","66 and older","Other degree","6.29","7","168","5","6","7","7","7","6.13","6.45","2","7","7","7"
"2010","66 and older","secondary school degree","6.49","7","742","5","6","7","7","7","6.43","6.55","1","7","7","7"
"2011","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"2011","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"2011","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2011","16-34 y.","Other degree","","","","","","","","","","","","","",""
"2011","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"2011","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"2011","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"2011","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2011","35-65 y.","Other degree","","","","","","","","","","","","","",""
"2011","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"2011","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"2011","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"2011","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"2011","66 and older","Other degree","","","","","","","","","","","","","",""
"2011","66 and older","secondary school degree","","","","","","","","","","","","","",""
"2012","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"2012","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"2012","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2012","16-34 y.","Other degree","","","","","","","","","","","","","",""
"2012","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"2012","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"2012","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
