"year","e11103","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Full Time","direct migration background","6.38","7","807","5","6","7","7","7","6.31","6.45","1","7","7","7"
"2005","Full Time","indirect migration background","6.39","7","327","5","6","7","7","7","6.3","6.48","4","7","7","7"
"2005","Full Time","no migration background","6.47","7","6891","5","6","7","7","7","6.45","6.49","1","7","7","7"
"2005","Not Working","direct migration background","6.39","7","1006","5","6","7","7","7","6.33","6.45","1","7","7","7"
"2005","Not Working","indirect migration background","6.35","7","283","5","6","7","7","7","6.24","6.46","3","7","6","7"
"2005","Not Working","no migration background","6.44","7","6592","5","6","7","7","7","6.42","6.46","1","7","7","7"
"2005","Part Time","direct migration background","6.46","7","557","5","6","7","7","7","6.38","6.54","2","7","7","7"
"2005","Part Time","indirect migration background","6.49","7","219","5","6","7","7","7","6.37","6.61","1","7","7","7"
"2005","Part Time","no migration background","6.52","7","4041","6","6","7","7","7","6.5","6.54","1","7","7","7"
"2006","Full Time","direct migration background","","","","","","","","","","","","","",""
"2006","Full Time","indirect migration background","","","","","","","","","","","","","",""
"2006","Full Time","no migration background","","","","","","","","","","","","","",""
"2006","Not Working","direct migration background","","","","","","","","","","","","","",""
"2006","Not Working","indirect migration background","","","","","","","","","","","","","",""
"2006","Not Working","no migration background","","","","","","","","","","","","","",""
"2006","Part Time","direct migration background","","","","","","","","","","","","","",""
"2006","Part Time","indirect migration background","","","","","","","","","","","","","",""
"2006","Part Time","no migration background","","","","","","","","","","","","","",""
"2007","Full Time","direct migration background","","","","","","","","","","","","","",""
"2007","Full Time","indirect migration background","","","","","","","","","","","","","",""
"2007","Full Time","no migration background","","","","","","","","","","","","","",""
"2007","Not Working","direct migration background","","","","","","","","","","","","","",""
"2007","Not Working","indirect migration background","","","","","","","","","","","","","",""
"2007","Not Working","no migration background","","","","","","","","","","","","","",""
"2007","Part Time","direct migration background","","","","","","","","","","","","","",""
"2007","Part Time","indirect migration background","","","","","","","","","","","","","",""
"2007","Part Time","no migration background","","","","","","","","","","","","","",""
"2008","Full Time","direct migration background","","","","","","","","","","","","","",""
"2008","Full Time","indirect migration background","","","","","","","","","","","","","",""
"2008","Full Time","no migration background","","","","","","","","","","","","","",""
"2008","Not Working","direct migration background","","","","","","","","","","","","","",""
"2008","Not Working","indirect migration background","","","","","","","","","","","","","",""
"2008","Not Working","no migration background","","","","","","","","","","","","","",""
"2008","Part Time","direct migration background","","","","","","","","","","","","","",""
"2008","Part Time","indirect migration background","","","","","","","","","","","","","",""
"2008","Part Time","no migration background","","","","","","","","","","","","","",""
"2009","Full Time","direct migration background","","","","","","","","","","","","","",""
"2009","Full Time","indirect migration background","","","","","","","","","","","","","",""
"2009","Full Time","no migration background","","","","","","","","","","","","","",""
"2009","Not Working","direct migration background","","","","","","","","","","","","","",""
"2009","Not Working","indirect migration background","","","","","","","","","","","","","",""
"2009","Not Working","no migration background","","","","","","","","","","","","","",""
"2009","Part Time","direct migration background","","","","","","","","","","","","","",""
"2009","Part Time","indirect migration background","","","","","","","","","","","","","",""
"2009","Part Time","no migration background","","","","","","","","","","","","","",""
"2010","Full Time","direct migration background","6.4","7","468","5","6","7","7","7","6.31","6.49","1","7","7","7"
"2010","Full Time","indirect migration background","6.37","7","287","5","6","7","7","7","6.27","6.47","1","7","7","7"
"2010","Full Time","no migration background","6.42","7","5689","5","6","7","7","7","6.4","6.44","1","7","7","7"
"2010","Not Working","direct migration background","6.34","7","621","5","6","7","7","7","6.26","6.42","1","7","7","7"
"2010","Not Working","indirect migration background","6.05","6","176","4","6","7","7","7","5.87","6.23","1","7","7","7"
"2010","Not Working","no migration background","6.38","7","5544","5","6","7","7","7","6.36","6.4","1","7","7","7"
"2010","Part Time","direct migration background","6.43","7","377","5","6","7","7","7","6.32","6.54","1","7","7","7"
"2010","Part Time","indirect migration background","6.46","7","195","5","6","7","7","7","6.32","6.6","2","7","7","7"
"2010","Part Time","no migration background","6.41","7","3334","5","6","7","7","7","6.38","6.44","1","7","7","7"
"2011","Full Time","direct migration background","","","","","","","","","","","","","",""
"2011","Full Time","indirect migration background","","","","","","","","","","","","","",""
"2011","Full Time","no migration background","","","","","","","","","","","","","",""
"2011","Not Working","direct migration background","","","","","","","","","","","","","",""
"2011","Not Working","indirect migration background","","","","","","","","","","","","","",""
"2011","Not Working","no migration background","","","","","","","","","","","","","",""
"2011","Part Time","direct migration background","","","","","","","","","","","","","",""
"2011","Part Time","indirect migration background","","","","","","","","","","","","","",""
"2011","Part Time","no migration background","","","","","","","","","","","","","",""
"2012","Full Time","direct migration background","","","","","","","","","","","","","",""
"2012","Full Time","indirect migration background","","","","","","","","","","","","","",""
"2012","Full Time","no migration background","","","","","","","","","","","","","",""
"2012","Not Working","direct migration background","","","","","","","","","","","","","",""
"2012","Not Working","indirect migration background","","","","","","","","","","","","","",""
"2012","Not Working","no migration background","","","","","","","","","","","","","",""
"2012","Part Time","direct migration background","","","","","","","","","","","","","",""
"2012","Part Time","indirect migration background","","","","","","","","","","","","","",""
"2012","Part Time","no migration background","","","","","","","","","","","","","",""
"2013","Full Time","direct migration background","","","","","","","","","","","","","",""
"2013","Full Time","indirect migration background","","","","","","","","","","","","","",""
"2013","Full Time","no migration background","","","","","","","","","","","","","",""
"2013","Not Working","direct migration background","","","","","","","","","","","","","",""
"2013","Not Working","indirect migration background","","","","","","","","","","","","","",""
"2013","Not Working","no migration background","","","","","","","","","","","","","",""
"2013","Part Time","direct migration background","","","","","","","","","","","","","",""
