"year","pgisced97","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","general elemantary","Rural Area","6.36","7","764","5","6","7","7","7","6.29","6.43","1","7","7","7"
"2005","general elemantary","Urban Area","6.37","7","1643","5","6","7","7","7","6.32","6.42","1","7","7","7"
"2005","higher education","Rural Area","6.5","7","1200","5","6","7","7","7","6.45","6.55","1","7","7","7"
"2005","higher education","Urban Area","6.43","7","2967","5","6","7","7","7","6.4","6.46","1","7","7","7"
"2005","higher vocational","Rural Area","6.52","7","558","6","6","7","7","7","6.45","6.59","1","7","7","7"
"2005","higher vocational","Urban Area","6.53","7","1001","6","6","7","7","7","6.48","6.58","1","7","7","7"
"2005","in school","Rural Area","6.32","7","199","5","6","7","7","7","6.19","6.45","3","7","6","7"
"2005","in school","Urban Area","6.26","7","448","5","6","7","7","7","6.17","6.35","1","7","6","7"
"2005","inadequately","Rural Area","6.45","7","56","5","6","7","7","7","6.17","6.73","3","7","7","7"
"2005","inadequately","Urban Area","6.32","7","180","5","6","7","7","7","6.15","6.49","1","7","7","7"
"2005","middle vocational","Rural Area","6.52","7","3713","6","6","7","7","7","6.49","6.55","1","7","7","7"
"2005","middle vocational","Urban Area","6.47","7","6559","5","6","7","7","7","6.45","6.49","1","7","7","7"
"2005","vocational + Abi","Rural Area","6.48","7","264","5","6","7","7","7","6.39","6.57","4","7","7","7"
"2005","vocational + Abi","Urban Area","6.44","7","870","5","6","7","7","7","6.38","6.5","1","7","7","7"
"2006","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2006","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2006","higher education","Rural Area","","","","","","","","","","","","","",""
"2006","higher education","Urban Area","","","","","","","","","","","","","",""
"2006","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2006","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2006","in school","Rural Area","","","","","","","","","","","","","",""
"2006","in school","Urban Area","","","","","","","","","","","","","",""
"2006","inadequately","Rural Area","","","","","","","","","","","","","",""
"2006","inadequately","Urban Area","","","","","","","","","","","","","",""
"2006","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2006","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2006","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2006","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2007","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2007","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2007","higher education","Rural Area","","","","","","","","","","","","","",""
"2007","higher education","Urban Area","","","","","","","","","","","","","",""
"2007","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2007","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2007","in school","Rural Area","","","","","","","","","","","","","",""
"2007","in school","Urban Area","","","","","","","","","","","","","",""
"2007","inadequately","Rural Area","","","","","","","","","","","","","",""
"2007","inadequately","Urban Area","","","","","","","","","","","","","",""
"2007","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2007","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2007","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2007","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2008","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2008","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2008","higher education","Rural Area","","","","","","","","","","","","","",""
"2008","higher education","Urban Area","","","","","","","","","","","","","",""
"2008","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2008","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2008","in school","Rural Area","","","","","","","","","","","","","",""
"2008","in school","Urban Area","","","","","","","","","","","","","",""
"2008","inadequately","Rural Area","","","","","","","","","","","","","",""
"2008","inadequately","Urban Area","","","","","","","","","","","","","",""
"2008","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2008","middle vocational","Urban Area","","","","","","","","","","","","","",""
