"year","migback","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","direct migration background","Rural Area","6.61","7","405","5","7","7","7","7","6.52","6.7","3","7","7","7"
"2005","direct migration background","Urban Area","6.36","7","1965","5","6","7","7","7","6.32","6.4","1","7","7","7"
"2005","indirect migration background","Rural Area","6.34","7","105","5","6","7","7","7","6.15","6.53","3","7","6","7"
"2005","indirect migration background","Urban Area","6.42","7","724","5","6","7","7","7","6.36","6.48","1","7","7","7"
"2005","no migration background","Rural Area","6.48","7","6338","5","6","7","7","7","6.46","6.5","1","7","7","7"
"2005","no migration background","Urban Area","6.46","7","11186","5","6","7","7","7","6.44","6.48","1","7","7","7"
"2006","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2006","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2006","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2006","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2006","no migration background","Rural Area","","","","","","","","","","","","","",""
"2006","no migration background","Urban Area","","","","","","","","","","","","","",""
"2007","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2007","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2007","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2007","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2007","no migration background","Rural Area","","","","","","","","","","","","","",""
"2007","no migration background","Urban Area","","","","","","","","","","","","","",""
"2008","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2008","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2008","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2008","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2008","no migration background","Rural Area","","","","","","","","","","","","","",""
"2008","no migration background","Urban Area","","","","","","","","","","","","","",""
"2009","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2009","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2009","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2009","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2009","no migration background","Rural Area","","","","","","","","","","","","","",""
"2009","no migration background","Urban Area","","","","","","","","","","","","","",""
"2010","direct migration background","Rural Area","6.32","7","280","5","6","7","7","7","6.18","6.46","1","7","6","7"
"2010","direct migration background","Urban Area","6.4","7","1186","5","6","7","7","7","6.35","6.45","1","7","7","7"
"2010","indirect migration background","Rural Area","5.81","6","102","4","5","7","7","7","5.57","6.05","2","7","6","7"
"2010","indirect migration background","Urban Area","6.43","7","556","5","6","7","7","7","6.35","6.51","1","7","7","7"
"2010","no migration background","Rural Area","6.39","7","5278","5","6","7","7","7","6.37","6.41","1","7","7","7"
"2010","no migration background","Urban Area","6.41","7","9289","5","6","7","7","7","6.39","6.43","1","7","7","7"
"2011","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2011","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2011","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2011","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2011","no migration background","Rural Area","","","","","","","","","","","","","",""
"2011","no migration background","Urban Area","","","","","","","","","","","","","",""
"2012","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2012","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2012","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2012","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2012","no migration background","Rural Area","","","","","","","","","","","","","",""
"2012","no migration background","Urban Area","","","","","","","","","","","","","",""
"2013","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2013","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2013","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2013","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2013","no migration background","Rural Area","","","","","","","","","","","","","",""
"2013","no migration background","Urban Area","","","","","","","","","","","","","",""
"2014","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2014","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2014","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2014","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2014","no migration background","Rural Area","","","","","","","","","","","","","",""
"2014","no migration background","Urban Area","","","","","","","","","","","","","",""
"2015","direct migration background","Rural Area","6.48","7","1470","5","6","7","7","7","6.43","6.53","1","7","7","7"
"2015","direct migration background","Urban Area","6.31","7","4328","5","6","7","7","7","6.28","6.34","1","7","7","7"
"2015","indirect migration background","Rural Area","6.25","7","312","5","6","7","7","7","6.15","6.35","1","7","7","7"
"2015","indirect migration background","Urban Area","6.46","7","1373","5","6","7","7","7","6.41","6.51","1","7","7","7"
"2015","no migration background","Rural Area","6.38","7","7358","5","6","7","7","7","6.36","6.4","1","7","7","7"
"2015","no migration background","Urban Area","6.41","7","11922","5","6","7","7","7","6.39","6.43","1","7","7","7"
"2016","direct migration background","Rural Area","6.7","7","1350","6","7","7","7","7","6.66","6.74","1","7","7","7"
