"year","bula_h","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Baden-W?rttemberg","Rural Area","6.59","7","210","6","6","7","7","7","6.48","6.7","4","7","7","7"
"2005","Baden-W?rttemberg","Urban Area","6.38","7","2312","5","6","7","7","7","6.34","6.42","1","7","7","7"
"2005","Bavaria","Rural Area","6.44","7","1455","5","6","7","7","7","6.39","6.49","1","7","7","7"
"2005","Bavaria","Urban Area","6.39","7","1447","5","6","7","7","7","6.34","6.44","1","7","7","7"
"2005","Berlin","Rural Area","","","","","","","","","","","","","",""
"2005","Berlin","Urban Area","6.35","7","757","5","6","7","7","7","6.28","6.42","2","7","7","7"
"2005","Brandenburg","Rural Area","6.55","7","811","6","6","7","7","7","6.49","6.61","3","7","7","7"
"2005","Brandenburg","Urban Area","6.65","7","76","6","6","7","7","7","6.5","6.8","4","7","6","7"
"2005","Bremen","Rural Area","","","","","","","","","","","","","",""
"2005","Bremen","Urban Area","6.58","7","147","6","6","7","7","7","6.48","6.68","5","7","7","7"
"2005","Hamburg","Rural Area","","","","","","","","","","","","","",""
"2005","Hamburg","Urban Area","6.55","7","292","6","6","7","7","7","6.46","6.64","1","7","7","7"
"2005","Hesse","Rural Area","6.4","7","250","5","6","7","7","7","6.29","6.51","1","7","7","7"
"2005","Hesse","Urban Area","6.41","7","1118","5","6","7","7","7","6.36","6.46","1","7","7","7"
"2005","Lower Saxony","Rural Area","6.53","7","879","5","6","7","7","7","6.48","6.58","1","7","7","7"
"2005","Lower Saxony","Urban Area","6.51","7","911","6","6","7","7","7","6.46","6.56","1","7","7","7"
"2005","Mecklenburg-Western Pomerania","Rural Area","6.49","7","436","6","6","7","7","7","6.41","6.57","1","7","7","7"
"2005","Mecklenburg-Western Pomerania","Urban Area","6.68","7","68","6","6","7","7","7","6.53","6.83","4","7","7","7"
"2005","North Rhine-Westphalia","Rural Area","6.71","7","104","6","7","7","7","7","6.56","6.86","2","7","7","7"
"2005","North Rhine-Westphalia","Urban Area","6.46","7","4249","5","6","7","7","7","6.43","6.49","1","7","7","7"
"2005","Rhineland-Palatinate,Saarland","Rural Area","6.26","7","292","4","6","7","7","7","6.13","6.39","1","7","7","7"
"2005","Rhineland-Palatinate,Saarland","Urban Area","6.55","7","943","6","6","7","7","7","6.5","6.6","1","7","7","7"
"2005","Saxony","Rural Area","6.55","7","762","6","6","7","7","7","6.49","6.61","1","7","7","7"
"2005","Saxony","Urban Area","6.51","7","767","5","6","7","7","7","6.45","6.57","1","7","7","7"
"2005","Saxony-Anhalt","Rural Area","6.48","7","660","5","6","7","7","7","6.42","6.54","2","7","7","7"
"2005","Saxony-Anhalt","Urban Area","6.45","7","236","5","6","7","7","7","6.34","6.56","2","7","7","7"
"2005","Schleswig-Holstein","Rural Area","6.54","7","371","6","6","7","7","7","6.46","6.62","2","7","7","7"
"2005","Schleswig-Holstein","Urban Area","6.56","7","278","5","6","7","7","7","6.47","6.65","1","7","7","7"
"2005","Thuringia","Rural Area","6.35","7","618","5","6","7","7","7","6.28","6.42","2","7","7","7"
"2005","Thuringia","Urban Area","6.4","7","274","5","6","7","7","7","6.3","6.5","3","7","6","7"
"2006","Baden-W?rttemberg","Rural Area","","","","","","","","","","","","","",""
"2006","Baden-W?rttemberg","Urban Area","","","","","","","","","","","","","",""
"2006","Bavaria","Rural Area","","","","","","","","","","","","","",""
"2006","Bavaria","Urban Area","","","","","","","","","","","","","",""
"2006","Berlin","Rural Area","","","","","","","","","","","","","",""
"2006","Berlin","Urban Area","","","","","","","","","","","","","",""
"2006","Brandenburg","Rural Area","","","","","","","","","","","","","",""
"2006","Brandenburg","Urban Area","","","","","","","","","","","","","",""
"2006","Bremen","Rural Area","","","","","","","","","","","","","",""
"2006","Bremen","Urban Area","","","","","","","","","","","","","",""
"2006","Hamburg","Rural Area","","","","","","","","","","","","","",""
"2006","Hamburg","Urban Area","","","","","","","","","","","","","",""
"2006","Hesse","Rural Area","","","","","","","","","","","","","",""
"2006","Hesse","Urban Area","","","","","","","","","","","","","",""
"2006","Lower Saxony","Rural Area","","","","","","","","","","","","","",""
"2006","Lower Saxony","Urban Area","","","","","","","","","","","","","",""
"2006","Mecklenburg-Western Pomerania","Rural Area","","","","","","","","","","","","","",""
"2006","Mecklenburg-Western Pomerania","Urban Area","","","","","","","","","","","","","",""
"2006","North Rhine-Westphalia","Rural Area","","","","","","","","","","","","","",""
"2006","North Rhine-Westphalia","Urban Area","","","","","","","","","","","","","",""
"2006","Rhineland-Palatinate,Saarland","Rural Area","","","","","","","","","","","","","",""
"2006","Rhineland-Palatinate,Saarland","Urban Area","","","","","","","","","","","","","",""
"2006","Saxony","Rural Area","","","","","","","","","","","","","",""
"2006","Saxony","Urban Area","","","","","","","","","","","","","",""
"2006","Saxony-Anhalt","Rural Area","","","","","","","","","","","","","",""
"2006","Saxony-Anhalt","Urban Area","","","","","","","","","","","","","",""
"2006","Schleswig-Holstein","Rural Area","","","","","","","","","","","","","",""
"2006","Schleswig-Holstein","Urban Area","","","","","","","","","","","","","",""
"2006","Thuringia","Rural Area","","","","","","","","","","","","","",""
"2006","Thuringia","Urban Area","","","","","","","","","","","","","",""
"2007","Baden-W?rttemberg","Rural Area","","","","","","","","","","","","","",""
"2007","Baden-W?rttemberg","Urban Area","","","","","","","","","","","","","",""
"2007","Bavaria","Rural Area","","","","","","","","","","","","","",""
"2007","Bavaria","Urban Area","","","","","","","","","","","","","",""
"2007","Berlin","Rural Area","","","","","","","","","","","","","",""
"2007","Berlin","Urban Area","","","","","","","","","","","","","",""
"2007","Brandenburg","Rural Area","","","","","","","","","","","","","",""
"2007","Brandenburg","Urban Area","","","","","","","","","","","","","",""
"2007","Bremen","Rural Area","","","","","","","","","","","","","",""
"2007","Bremen","Urban Area","","","","","","","","","","","","","",""
"2007","Hamburg","Rural Area","","","","","","","","","","","","","",""
"2007","Hamburg","Urban Area","","","","","","","","","","","","","",""
"2007","Hesse","Rural Area","","","","","","","","","","","","","",""
"2007","Hesse","Urban Area","","","","","","","","","","","","","",""
"2007","Lower Saxony","Rural Area","","","","","","","","","","","","","",""
"2007","Lower Saxony","Urban Area","","","","","","","","","","","","","",""
"2007","Mecklenburg-Western Pomerania","Rural Area","","","","","","","","","","","","","",""
"2007","Mecklenburg-Western Pomerania","Urban Area","","","","","","","","","","","","","",""
"2007","North Rhine-Westphalia","Rural Area","","","","","","","","","","","","","",""
"2007","North Rhine-Westphalia","Urban Area","","","","","","","","","","","","","",""
"2007","Rhineland-Palatinate,Saarland","Rural Area","","","","","","","","","","","","","",""
"2007","Rhineland-Palatinate,Saarland","Urban Area","","","","","","","","","","","","","",""
"2007","Saxony","Rural Area","","","","","","","","","","","","","",""
"2007","Saxony","Urban Area","","","","","","","","","","","","","",""
"2007","Saxony-Anhalt","Rural Area","","","","","","","","","","","","","",""
"2007","Saxony-Anhalt","Urban Area","","","","","","","","","","","","","",""
"2007","Schleswig-Holstein","Rural Area","","","","","","","","","","","","","",""
"2007","Schleswig-Holstein","Urban Area","","","","","","","","","","","","","",""
"2007","Thuringia","Rural Area","","","","","","","","","","","","","",""
"2007","Thuringia","Urban Area","","","","","","","","","","","","","",""
"2008","Baden-W?rttemberg","Rural Area","","","","","","","","","","","","","",""
"2008","Baden-W?rttemberg","Urban Area","","","","","","","","","","","","","",""
"2008","Bavaria","Rural Area","","","","","","","","","","","","","",""
"2008","Bavaria","Urban Area","","","","","","","","","","","","","",""
"2008","Berlin","Rural Area","","","","","","","","","","","","","",""
"2008","Berlin","Urban Area","","","","","","","","","","","","","",""
"2008","Brandenburg","Rural Area","","","","","","","","","","","","","",""
"2008","Brandenburg","Urban Area","","","","","","","","","","","","","",""
"2008","Bremen","Rural Area","","","","","","","","","","","","","",""
"2008","Bremen","Urban Area","","","","","","","","","","","","","",""
"2008","Hamburg","Rural Area","","","","","","","","","","","","","",""
"2008","Hamburg","Urban Area","","","","","","","","","","","","","",""
"2008","Hesse","Rural Area","","","","","","","","","","","","","",""
"2008","Hesse","Urban Area","","","","","","","","","","","","","",""
"2008","Lower Saxony","Rural Area","","","","","","","","","","","","","",""
"2008","Lower Saxony","Urban Area","","","","","","","","","","","","","",""
"2008","Mecklenburg-Western Pomerania","Rural Area","","","","","","","","","","","","","",""
"2008","Mecklenburg-Western Pomerania","Urban Area","","","","","","","","","","","","","",""
"2008","North Rhine-Westphalia","Rural Area","","","","","","","","","","","","","",""
"2008","North Rhine-Westphalia","Urban Area","","","","","","","","","","","","","",""
"2008","Rhineland-Palatinate,Saarland","Rural Area","","","","","","","","","","","","","",""
"2008","Rhineland-Palatinate,Saarland","Urban Area","","","","","","","","","","","","","",""
"2008","Saxony","Rural Area","","","","","","","","","","","","","",""
"2008","Saxony","Urban Area","","","","","","","","","","","","","",""
"2008","Saxony-Anhalt","Rural Area","","","","","","","","","","","","","",""
"2008","Saxony-Anhalt","Urban Area","","","","","","","","","","","","","",""
"2008","Schleswig-Holstein","Rural Area","","","","","","","","","","","","","",""
"2008","Schleswig-Holstein","Urban Area","","","","","","","","","","","","","",""
"2008","Thuringia","Rural Area","","","","","","","","","","","","","",""
"2008","Thuringia","Urban Area","","","","","","","","","","","","","",""
"2009","Baden-W?rttemberg","Rural Area","","","","","","","","","","","","","",""
"2009","Baden-W?rttemberg","Urban Area","","","","","","","","","","","","","",""
"2009","Bavaria","Rural Area","","","","","","","","","","","","","",""
"2009","Bavaria","Urban Area","","","","","","","","","","","","","",""
"2009","Berlin","Rural Area","","","","","","","","","","","","","",""
"2009","Berlin","Urban Area","","","","","","","","","","","","","",""
"2009","Brandenburg","Rural Area","","","","","","","","","","","","","",""
"2009","Brandenburg","Urban Area","","","","","","","","","","","","","",""
"2009","Bremen","Rural Area","","","","","","","","","","","","","",""
"2009","Bremen","Urban Area","","","","","","","","","","","","","",""
"2009","Hamburg","Rural Area","","","","","","","","","","","","","",""
"2009","Hamburg","Urban Area","","","","","","","","","","","","","",""
"2009","Hesse","Rural Area","","","","","","","","","","","","","",""
"2009","Hesse","Urban Area","","","","","","","","","","","","","",""
"2009","Lower Saxony","Rural Area","","","","","","","","","","","","","",""
"2009","Lower Saxony","Urban Area","","","","","","","","","","","","","",""
"2009","Mecklenburg-Western Pomerania","Rural Area","","","","","","","","","","","","","",""
"2009","Mecklenburg-Western Pomerania","Urban Area","","","","","","","","","","","","","",""
"2009","North Rhine-Westphalia","Rural Area","","","","","","","","","","","","","",""
"2009","North Rhine-Westphalia","Urban Area","","","","","","","","","","","","","",""
"2009","Rhineland-Palatinate,Saarland","Rural Area","","","","","","","","","","","","","",""
"2009","Rhineland-Palatinate,Saarland","Urban Area","","","","","","","","","","","","","",""
"2009","Saxony","Rural Area","","","","","","","","","","","","","",""
"2009","Saxony","Urban Area","","","","","","","","","","","","","",""
"2009","Saxony-Anhalt","Rural Area","","","","","","","","","","","","","",""
"2009","Saxony-Anhalt","Urban Area","","","","","","","","","","","","","",""
"2009","Schleswig-Holstein","Rural Area","","","","","","","","","","","","","",""
"2009","Schleswig-Holstein","Urban Area","","","","","","","","","","","","","",""
"2009","Thuringia","Rural Area","","","","","","","","","","","","","",""
"2009","Thuringia","Urban Area","","","","","","","","","","","","","",""
"2010","Baden-W?rttemberg","Rural Area","6.42","7","168","6","6","7","7","7","6.27","6.57","1","7","7","7"
"2010","Baden-W?rttemberg","Urban Area","6.39","7","1795","5","6","7","7","7","6.35","6.43","1","7","7","7"
"2010","Bavaria","Rural Area","6.38","7","1269","5","6","7","7","7","6.33","6.43","2","7","7","7"
"2010","Bavaria","Urban Area","6.37","7","1153","5","6","7","7","7","6.32","6.42","1","7","7","7"
"2010","Berlin","Rural Area","","","","","","","","","","","","","",""
"2010","Berlin","Urban Area","6.37","7","651","5","6","7","7","7","6.3","6.44","1","7","7","7"
"2010","Brandenburg","Rural Area","6.41","7","656","5","6","7","7","7","6.34","6.48","1","7","7","7"
"2010","Brandenburg","Urban Area","6.46","7","57","5","6","7","7","7","6.27","6.65","4","7","6","7"
"2010","Bremen","Rural Area","","","","","","","","","","","","","",""
"2010","Bremen","Urban Area","6.46","7","108","5","6","7","7","7","6.33","6.59","4","7","7","7"
"2010","Hamburg","Rural Area","","","","","","","","","","","","","",""
"2010","Hamburg","Urban Area","6.53","7","271","6","6","7","7","7","6.42","6.64","1","7","7","7"
"2010","Hesse","Rural Area","6.35","7","201","5","6","7","7","7","6.21","6.49","2","7","7","7"
"2010","Hesse","Urban Area","6.39","7","921","5","6","7","7","7","6.34","6.44","1","7","7","7"
"2010","Lower Saxony","Rural Area","6.38","7","745","5","6","7","7","7","6.31","6.45","1","7","7","7"
"2010","Lower Saxony","Urban Area","6.51","7","771","5","6","7","7","7","6.45","6.57","1","7","7","7"
"2010","Mecklenburg-Western Pomerania","Rural Area","6.43","7","377","5","6","7","7","7","6.35","6.51","2","7","7","7"
"2010","Mecklenburg-Western Pomerania","Urban Area","6.24","7","52","4","6","7","7","7","5.91","6.57","1","7","6","7"
"2010","North Rhine-Westphalia","Rural Area","6.3","7","96","4","6","7","7","7","6.05","6.55","1","7","6","7"
"2010","North Rhine-Westphalia","Urban Area","6.4","7","3287","5","6","7","7","7","6.37","6.43","1","7","7","7"
"2010","Rhineland-Palatinate,Saarland","Rural Area","6.27","7","232","4","6","7","7","7","6.13","6.41","2","7","6","7"
"2010","Rhineland-Palatinate,Saarland","Urban Area","6.51","7","724","6","6","7","7","7","6.45","6.57","2","7","7","7"
"2010","Saxony","Rural Area","6.33","7","609","5","6","7","7","7","6.26","6.4","1","7","7","7"
"2010","Saxony","Urban Area","6.42","7","631","5","6","7","7","7","6.35","6.49","1","7","7","7"
"2010","Saxony-Anhalt","Rural Area","6.45","7","516","5","6","7","7","7","6.37","6.53","1","7","7","7"
"2010","Saxony-Anhalt","Urban Area","6.39","7","199","5","6","7","7","7","6.27","6.51","1","7","7","7"
"2010","Schleswig-Holstein","Rural Area","6.42","7","266","5","6","7","7","7","6.32","6.52","4","7","7","7"
"2010","Schleswig-Holstein","Urban Area","6.39","7","178","5","6","7","7","7","6.26","6.52","3","7","7","7"
"2010","Thuringia","Rural Area","6.23","7","525","5","6","7","7","7","6.15","6.31","2","7","6","7"
"2010","Thuringia","Urban Area","6.32","7","233","5","6","7","7","7","6.19","6.45","1","7","6","7"
"2011","Baden-W?rttemberg","Rural Area","","","","","","","","","","","","","",""
"2011","Baden-W?rttemberg","Urban Area","","","","","","","","","","","","","",""
"2011","Bavaria","Rural Area","","","","","","","","","","","","","",""
