"year","e11102","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Employed","East Germany","6.53","7","2944","6","6","7","7","7","6.5","6.56","1","7","7","7"
"2005","Employed","West Germany","6.47","7","9898","5","6","7","7","7","6.45","6.49","1","7","7","7"
"2005","Not Employed","East Germany","6.44","7","2107","5","6","7","7","7","6.4","6.48","1","7","7","7"
"2005","Not Employed","West Germany","6.42","7","5774","5","6","7","7","7","6.4","6.44","1","7","7","7"
"2006","Employed","East Germany","","","","","","","","","","","","","",""
"2006","Employed","West Germany","","","","","","","","","","","","","",""
"2006","Not Employed","East Germany","","","","","","","","","","","","","",""
"2006","Not Employed","West Germany","","","","","","","","","","","","","",""
"2007","Employed","East Germany","","","","","","","","","","","","","",""
"2007","Employed","West Germany","","","","","","","","","","","","","",""
"2007","Not Employed","East Germany","","","","","","","","","","","","","",""
"2007","Not Employed","West Germany","","","","","","","","","","","","","",""
"2008","Employed","East Germany","","","","","","","","","","","","","",""
"2008","Employed","West Germany","","","","","","","","","","","","","",""
"2008","Not Employed","East Germany","","","","","","","","","","","","","",""
"2008","Not Employed","West Germany","","","","","","","","","","","","","",""
"2009","Employed","East Germany","","","","","","","","","","","","","",""
"2009","Employed","West Germany","","","","","","","","","","","","","",""
"2009","Not Employed","East Germany","","","","","","","","","","","","","",""
"2009","Not Employed","West Germany","","","","","","","","","","","","","",""
"2010","Employed","East Germany","6.42","7","2465","5","6","7","7","7","6.38","6.46","1","7","7","7"
"2010","Employed","West Germany","6.42","7","7885","5","6","7","7","7","6.4","6.44","1","7","7","7"
"2010","Not Employed","East Germany","6.35","7","1672","5","6","7","7","7","6.3","6.4","1","7","7","7"
"2010","Not Employed","West Germany","6.37","7","4669","5","6","7","7","7","6.34","6.4","1","7","7","7"
"2011","Employed","East Germany","","","","","","","","","","","","","",""
"2011","Employed","West Germany","","","","","","","","","","","","","",""
"2011","Not Employed","East Germany","","","","","","","","","","","","","",""
"2011","Not Employed","West Germany","","","","","","","","","","","","","",""
"2012","Employed","East Germany","","","","","","","","","","","","","",""
"2012","Employed","West Germany","","","","","","","","","","","","","",""
"2012","Not Employed","East Germany","","","","","","","","","","","","","",""
"2012","Not Employed","West Germany","","","","","","","","","","","","","",""
"2013","Employed","East Germany","","","","","","","","","","","","","",""
"2013","Employed","West Germany","","","","","","","","","","","","","",""
"2013","Not Employed","East Germany","","","","","","","","","","","","","",""
"2013","Not Employed","West Germany","","","","","","","","","","","","","",""
"2014","Employed","East Germany","","","","","","","","","","","","","",""
"2014","Employed","West Germany","","","","","","","","","","","","","",""
"2014","Not Employed","East Germany","","","","","","","","","","","","","",""
"2014","Not Employed","West Germany","","","","","","","","","","","","","",""
"2015","Employed","East Germany","6.4","7","3242","5","6","7","7","7","6.37","6.43","1","7","7","7"
"2015","Employed","West Germany","6.41","7","13372","5","6","7","7","7","6.39","6.43","1","7","7","7"
"2015","Not Employed","East Germany","6.34","7","2196","5","6","7","7","7","6.3","6.38","1","7","7","7"
"2015","Not Employed","West Germany","6.38","7","7953","5","6","7","7","7","6.36","6.4","1","7","7","7"
"2016","Employed","East Germany","","","","","","","","","","","","","",""
"2016","Employed","West Germany","","","","","","","","","","","","","",""
"2016","Not Employed","East Germany","6.68","7","739","6","7","7","7","7","6.62","6.74","1","7","7","7"
"2016","Not Employed","West Germany","6.52","7","3639","5","6","7","7","7","6.5","6.54","1","7","7","7"
"2017","Employed","East Germany","","","","","","","","","","","","","",""
"2017","Employed","West Germany","","","","","","","","","","","","","",""
"2017","Not Employed","East Germany","6.88","7","265","7","7","7","7","7","6.82","6.94","4","7","7","7"
"2017","Not Employed","West Germany","6.79","7","2613","6","7","7","7","7","6.77","6.81","1","7","7","7"
"2018","Employed","East Germany","","","","","","","","","","","","","",""
"2018","Employed","West Germany","","","","","","","","","","","","","",""
"2018","Not Employed","East Germany","6.83","7","49","6","7","7","7","7","6.71","6.95","5","7","7","7"
"2018","Not Employed","West Germany","6.81","7","374","6","7","7","7","7","6.75","6.87","1","7","7","7"
"2019","Employed","East Germany","","","","","","","","","","","","","",""
"2019","Employed","West Germany","","","","","","","","","","","","","",""
"2019","Not Employed","East Germany","","","","","","","","","","","","","",""
"2019","Not Employed","West Germany","6.74","7","256","6","7","7","7","7","6.64","6.84","1","7","7","7"
