"year","e11102","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Employed","(Married) couple without C.","6.52","7","3530","6","6","7","7","7","6.49","6.55","1","7","7","7"
"2005","Employed","1-pers.-HH","6.48","7","1534","5","6","7","7","7","6.44","6.52","1","7","7","7"
"2005","Employed","Couple + C. GT 16 ","6.43","7","2565","5","6","7","7","7","6.4","6.46","1","7","7","7"
"2005","Employed","Couple + C. LE 16","6.45","7","3045","5","6","7","7","7","6.42","6.48","1","7","7","7"
"2005","Employed","Couple + C. LE and GT 16","6.47","7","1161","5","6","7","7","7","6.42","6.52","2","7","7","7"
"2005","Employed","Single parent","6.49","7","710","5","6","7","7","7","6.42","6.56","1","7","7","7"
"2005","Not Employed","(Married) couple without C.","6.45","7","3506","5","6","7","7","7","6.42","6.48","1","7","7","7"
"2005","Not Employed","1-pers.-HH","6.47","7","1434","5","6","7","7","7","6.42","6.52","1","7","7","7"
"2005","Not Employed","Couple + C. GT 16 ","6.33","7","1079","5","6","7","7","7","6.27","6.39","1","7","7","7"
"2005","Not Employed","Couple + C. LE 16","6.54","7","670","5","6","7","7","7","6.48","6.6","1","7","7","7"
"2005","Not Employed","Couple + C. LE and GT 16","6.27","7","543","5","6","7","7","7","6.19","6.35","1","7","7","7"
"2005","Not Employed","Single parent","6.36","7","390","5","6","7","7","7","6.26","6.46","1","7","7","7"
"2006","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2006","Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","Employed","Single parent","","","","","","","","","","","","","",""
"2006","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2006","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","Not Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","Not Employed","Single parent","","","","","","","","","","","","","",""
"2007","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2007","Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","Employed","Single parent","","","","","","","","","","","","","",""
"2007","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2007","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","Not Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","Not Employed","Single parent","","","","","","","","","","","","","",""
"2008","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2008","Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2008","Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2008","Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2008","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2008","Employed","Single parent","","","","","","","","","","","","","",""
"2008","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2008","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2008","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2008","Not Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2008","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2008","Not Employed","Single parent","","","","","","","","","","","","","",""
"2009","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2009","Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2009","Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2009","Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2009","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2009","Employed","Single parent","","","","","","","","","","","","","",""
"2009","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2009","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2009","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2009","Not Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2009","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2009","Not Employed","Single parent","","","","","","","","","","","","","",""
"2010","Employed","(Married) couple without C.","6.46","7","3146","5","6","7","7","7","6.43","6.49","1","7","7","7"
"2010","Employed","1-pers.-HH","6.46","7","1357","5","6","7","7","7","6.41","6.51","1","7","7","7"
"2010","Employed","Couple + C. GT 16 ","6.27","7","2101","5","6","7","7","7","6.23","6.31","1","7","7","7"
"2010","Employed","Couple + C. LE 16","6.48","7","2174","5","6","7","7","7","6.44","6.52","1","7","7","7"
"2010","Employed","Couple + C. LE and GT 16","6.4","7","776","5","6","7","7","7","6.34","6.46","1","7","7","7"
"2010","Employed","Single parent","6.4","7","626","5","6","7","7","7","6.33","6.47","1","7","7","7"
"2010","Not Employed","(Married) couple without C.","6.38","7","3174","5","6","7","7","7","6.35","6.41","1","7","7","7"
"2010","Not Employed","1-pers.-HH","6.42","7","1392","5","6","7","7","7","6.37","6.47","1","7","7","7"
"2010","Not Employed","Couple + C. GT 16 ","6.26","7","729","5","6","7","7","7","6.2","6.32","2","7","7","7"
"2010","Not Employed","Couple + C. LE 16","6.25","7","375","5","6","7","7","7","6.15","6.35","1","7","7","7"
"2010","Not Employed","Couple + C. LE and GT 16","6.18","7","272","5","6","7","7","7","6.05","6.31","1","7","6","7"
"2010","Not Employed","Single parent","6.24","6","263","5","6","7","7","7","6.12","6.36","1","7","6","7"
"2011","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2011","Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2011","Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2011","Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2011","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2011","Employed","Single parent","","","","","","","","","","","","","",""
"2011","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2011","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2011","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2011","Not Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2011","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2011","Not Employed","Single parent","","","","","","","","","","","","","",""
"2012","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
