"year","e11103","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Full Time","Rural Area","6.49","7","2635","5","6","7","7","7","6.46","6.52","1","7","7","7"
"2005","Full Time","Urban Area","6.45","7","5390","5","6","7","7","7","6.43","6.47","1","7","7","7"
"2005","Not Working","Rural Area","6.44","7","2658","5","6","7","7","7","6.4","6.48","1","7","7","7"
"2005","Not Working","Urban Area","6.42","7","5223","5","6","7","7","7","6.4","6.44","1","7","7","7"
"2005","Part Time","Rural Area","6.54","7","1555","6","6","7","7","7","6.5","6.58","1","7","7","7"
"2005","Part Time","Urban Area","6.49","7","3262","5","6","7","7","7","6.46","6.52","1","7","7","7"
"2006","Full Time","Rural Area","","","","","","","","","","","","","",""
"2006","Full Time","Urban Area","","","","","","","","","","","","","",""
"2006","Not Working","Rural Area","","","","","","","","","","","","","",""
"2006","Not Working","Urban Area","","","","","","","","","","","","","",""
"2006","Part Time","Rural Area","","","","","","","","","","","","","",""
"2006","Part Time","Urban Area","","","","","","","","","","","","","",""
"2007","Full Time","Rural Area","","","","","","","","","","","","","",""
"2007","Full Time","Urban Area","","","","","","","","","","","","","",""
"2007","Not Working","Rural Area","","","","","","","","","","","","","",""
"2007","Not Working","Urban Area","","","","","","","","","","","","","",""
"2007","Part Time","Rural Area","","","","","","","","","","","","","",""
"2007","Part Time","Urban Area","","","","","","","","","","","","","",""
"2008","Full Time","Rural Area","","","","","","","","","","","","","",""
"2008","Full Time","Urban Area","","","","","","","","","","","","","",""
"2008","Not Working","Rural Area","","","","","","","","","","","","","",""
"2008","Not Working","Urban Area","","","","","","","","","","","","","",""
"2008","Part Time","Rural Area","","","","","","","","","","","","","",""
"2008","Part Time","Urban Area","","","","","","","","","","","","","",""
"2009","Full Time","Rural Area","","","","","","","","","","","","","",""
"2009","Full Time","Urban Area","","","","","","","","","","","","","",""
"2009","Not Working","Rural Area","","","","","","","","","","","","","",""
"2009","Not Working","Urban Area","","","","","","","","","","","","","",""
"2009","Part Time","Rural Area","","","","","","","","","","","","","",""
"2009","Part Time","Urban Area","","","","","","","","","","","","","",""
"2010","Full Time","Rural Area","6.4","7","2231","5","6","7","7","7","6.36","6.44","1","7","7","7"
"2010","Full Time","Urban Area","6.42","7","4213","5","6","7","7","7","6.39","6.45","1","7","7","7"
"2010","Not Working","Rural Area","6.33","7","2162","5","6","7","7","7","6.29","6.37","1","7","7","7"
"2010","Not Working","Urban Area","6.38","7","4179","5","6","7","7","7","6.35","6.41","1","7","7","7"
"2010","Part Time","Rural Area","6.39","7","1267","5","6","7","7","7","6.34","6.44","1","7","7","7"
"2010","Part Time","Urban Area","6.43","7","2639","5","6","7","7","7","6.4","6.46","1","7","7","7"
"2011","Full Time","Rural Area","","","","","","","","","","","","","",""
"2011","Full Time","Urban Area","","","","","","","","","","","","","",""
"2011","Not Working","Rural Area","","","","","","","","","","","","","",""
"2011","Not Working","Urban Area","","","","","","","","","","","","","",""
"2011","Part Time","Rural Area","","","","","","","","","","","","","",""
"2011","Part Time","Urban Area","","","","","","","","","","","","","",""
"2012","Full Time","Rural Area","","","","","","","","","","","","","",""
"2012","Full Time","Urban Area","","","","","","","","","","","","","",""
"2012","Not Working","Rural Area","","","","","","","","","","","","","",""
"2012","Not Working","Urban Area","","","","","","","","","","","","","",""
"2012","Part Time","Rural Area","","","","","","","","","","","","","",""
"2012","Part Time","Urban Area","","","","","","","","","","","","","",""
"2013","Full Time","Rural Area","","","","","","","","","","","","","",""
"2013","Full Time","Urban Area","","","","","","","","","","","","","",""
"2013","Not Working","Rural Area","","","","","","","","","","","","","",""
"2013","Not Working","Urban Area","","","","","","","","","","","","","",""
"2013","Part Time","Rural Area","","","","","","","","","","","","","",""
"2013","Part Time","Urban Area","","","","","","","","","","","","","",""
"2014","Full Time","Rural Area","","","","","","","","","","","","","",""
"2014","Full Time","Urban Area","","","","","","","","","","","","","",""
"2014","Not Working","Rural Area","","","","","","","","","","","","","",""
"2014","Not Working","Urban Area","","","","","","","","","","","","","",""
"2014","Part Time","Rural Area","","","","","","","","","","","","","",""
"2014","Part Time","Urban Area","","","","","","","","","","","","","",""
"2015","Full Time","Rural Area","6.37","7","3288","5","6","7","7","7","6.34","6.4","1","7","7","7"
"2015","Full Time","Urban Area","6.41","7","6210","5","6","7","7","7","6.39","6.43","1","7","7","7"
"2015","Not Working","Rural Area","6.36","7","3417","5","6","7","7","7","6.33","6.39","1","7","7","7"
"2015","Not Working","Urban Area","6.38","7","6732","5","6","7","7","7","6.36","6.4","1","7","7","7"
"2015","Part Time","Rural Area","6.43","7","2435","5","6","7","7","7","6.4","6.46","1","7","7","7"
"2015","Part Time","Urban Area","6.42","7","4681","5","6","7","7","7","6.39","6.45","1","7","7","7"
"2016","Full Time","Rural Area","","","","","","","","","","","","","",""
"2016","Full Time","Urban Area","","","","","","","","","","","","","",""
"2016","Not Working","Rural Area","6.71","7","1348","6","7","7","7","7","6.67","6.75","1","7","7","7"
"2016","Not Working","Urban Area","6.48","7","3030","5","6","7","7","7","6.45","6.51","1","7","7","7"
"2016","Part Time","Rural Area","","","","","","","","","","","","","",""
"2016","Part Time","Urban Area","","","","","","","","","","","","","",""
"2017","Full Time","Rural Area","","","","","","","","","","","","","",""
"2017","Full Time","Urban Area","","","","","","","","","","","","","",""
"2017","Not Working","Rural Area","6.8","7","781","6","7","7","7","7","6.75","6.85","1","7","7","7"
"2017","Not Working","Urban Area","6.8","7","2097","6","7","7","7","7","6.78","6.82","1","7","7","7"
"2017","Part Time","Rural Area","","","","","","","","","","","","","",""
"2017","Part Time","Urban Area","","","","","","","","","","","","","",""
"2018","Full Time","Rural Area","","","","","","","","","","","","","",""
"2018","Full Time","Urban Area","","","","","","","","","","","","","",""
"2018","Not Working","Rural Area","6.88","7","157","7","7","7","7","7","6.81","6.95","5","7","7","7"
"2018","Not Working","Urban Area","6.78","7","266","6","7","7","7","7","6.7","6.86","1","7","7","7"
"2018","Part Time","Rural Area","","","","","","","","","","","","","",""
"2018","Part Time","Urban Area","","","","","","","","","","","","","",""
"2019","Full Time","Rural Area","","","","","","","","","","","","","",""
"2019","Full Time","Urban Area","","","","","","","","","","","","","",""
"2019","Not Working","Rural Area","6.81","7","101","6","7","7","7","7","6.7","6.92","4","7","7","7"
"2019","Not Working","Urban Area","6.74","7","175","6","7","7","7","7","6.61","6.87","1","7","7","7"
"2019","Part Time","Rural Area","","","","","","","","","","","","","",""
"2019","Part Time","Urban Area","","","","","","","","","","","","","",""
