"year","age_gr","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2002","16-34 y.","general elemantary","69.29","68","1037","52","60","78","88","110","68.45","70.13","34","150","65","68"
"2002","16-34 y.","higher education","72.91","72","625","54","61","82","92","110","71.76","74.06","40","138","69","71"
"2002","16-34 y.","higher vocational","74.04","70","307","56","62","84","96","115","72.28","75.8","47","140","69","74"
"2002","16-34 y.","in school","66.16","65","606","52","58","73","82","102","65.24","67.08","36","120","62","65"
"2002","16-34 y.","inadequately","70.17","70","64","56","60","80","82","110","66.96","73.38","43","110","65","75"
"2002","16-34 y.","middle vocational","72.5","70","2883","54","61","80","92","115","71.95","73.05","39","180","70","70"
"2002","16-34 y.","vocational + Abi","72.97","70.92","457","54","60","82","93","127","71.52","74.42","45","140","67","70"
"2002","35-65 y.","general elemantary","75.49","75","1057","58","65","85","94","115","74.58","76.4","39","175","73","75"
"2002","35-65 y.","higher education","76.47","76","3379","58","65","85","95","112","75.98","76.96","43","150","75","76"
"2002","35-65 y.","higher vocational","78.68","78","1185","60","68","89","98","122","77.78","79.58","36","146","77","80"
"2002","35-65 y.","in school","","","","","","","","","","","","","",""
"2002","35-65 y.","inadequately","77","76","164","60","69","85","95","115","74.97","79.03","44","125","73","78"
"2002","35-65 y.","middle vocational","76.58","75","6806","58","65","85","95","120","76.22","76.94","40","180","75","75"
"2002","35-65 y.","vocational + Abi","73.12","73","613","55","62","82","90","115","71.9","74.34","44","170","70","74"
"2002","66 and older","general elemantary","71.01","70","788","55","62","80","89","102","70.11","71.91","35","120","70","70"
"2002","66 and older","higher education","76.79","75.36","546","61","69","85","92","105","75.77","77.81","40","115","75","80"
"2002","66 and older","higher vocational","76.05","75.71","244","60","68","84","92","110","74.42","77.68","39","120","75","79"
"2002","66 and older","in school","","","","","","","","","","","","","",""
"2002","66 and older","inadequately","69.96","70","56","52","62","79","85","95","66.81","73.11","45","100","70","75"
"2002","66 and older","middle vocational","73.74","73","1871","58","65","82","90","107","73.14","74.34","36","180","73","75"
"2002","66 and older","vocational + Abi","71.88","70","101","52","61","83","90","120","68.98","74.78","45","126","70","78"
"2003","16-34 y.","general elemantary","","","","","","","","","","","","","",""
"2003","16-34 y.","higher education","","","","","","","","","","","","","",""
"2003","16-34 y.","higher vocational","","","","","","","","","","","","","",""
"2003","16-34 y.","in school","","","","","","","","","","","","","",""
"2003","16-34 y.","inadequately","","","","","","","","","","","","","",""
"2003","16-34 y.","middle vocational","","","","","","","","","","","","","",""
"2003","16-34 y.","vocational + Abi","","","","","","","","","","","","","",""
"2003","35-65 y.","general elemantary","","","","","","","","","","","","","",""
"2003","35-65 y.","higher education","","","","","","","","","","","","","",""
"2003","35-65 y.","higher vocational","","","","","","","","","","","","","",""
"2003","35-65 y.","in school","","","","","","","","","","","","","",""
"2003","35-65 y.","inadequately","","","","","","","","","","","","","",""
"2003","35-65 y.","middle vocational","","","","","","","","","","","","","",""
"2003","35-65 y.","vocational + Abi","","","","","","","","","","","","","",""
"2003","66 and older","general elemantary","","","","","","","","","","","","","",""
"2003","66 and older","higher education","","","","","","","","","","","","","",""
"2003","66 and older","higher vocational","","","","","","","","","","","","","",""
"2003","66 and older","in school","","","","","","","","","","","","","",""
"2003","66 and older","inadequately","","","","","","","","","","","","","",""
"2003","66 and older","middle vocational","","","","","","","","","","","","","",""
"2003","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"2004","16-34 y.","general elemantary","71.17","70","892","54","60","80","90","112","70.18","72.16","37","185","67","70"
"2004","16-34 y.","higher education","72.11","71","541","55","60","82","92","110","70.93","73.29","47","115","70","72"
"2004","16-34 y.","higher vocational","73.87","71.83","252","57","62","82","94","122","71.9","75.84","49","172","69","75"
"2004","16-34 y.","in school","65.53","65","632","50","56","73","82","100","64.55","66.51","35","120","61","64"
"2004","16-34 y.","inadequately","71.15","71","59","56","65","80","84","95","67.64","74.66","45","127","65","72"
"2004","16-34 y.","middle vocational","73.54","72","2523","55","62","82","92","116","72.94","74.14","40","200","70","72"
"2004","16-34 y.","vocational + Abi","71.4","70","443","53","60","80","90","110","70.02","72.78","45","140","69","72"
"2004","35-65 y.","general elemantary","76.17","75","893","58","65","85","96","124","75.12","77.22","32","160","75","76"
"2004","35-65 y.","higher education","76.73","75","3118","58","65","85","96","116","76.2","77.26","38","184","75","76"
"2004","35-65 y.","higher vocational","79.93","80","1123","60","68","90","100","125","78.96","80.9","43","150","78","80"
"2004","35-65 y.","in school","","","","","","","","","","","","","",""
"2004","35-65 y.","inadequately","76.01","75","140","56","68","85","95","110","73.73","78.29","47","110","74","78"
"2004","35-65 y.","middle vocational","77.27","76","6251","59","65","86","97","125","76.88","77.66","40","200","75","76"
"2004","35-65 y.","vocational + Abi","74.57","73","608","55","63","85","92","120","73.37","75.77","44","163","70","74"
"2004","66 and older","general elemantary","72.09","70","768","56","63","80","90","105","71.11","73.07","32","200","70","72"
"2004","66 and older","higher education","77.33","77","624","61","69","85","93","107","76.27","78.39","44","210","76","80"
"2004","66 and older","higher vocational","76.14","76","256","60","67","85","90","110","74.58","77.7","40","120","75","80"
"2004","66 and older","in school","","","","","","","","","","","","","",""
"2004","66 and older","inadequately","73.58","73.55","52","61","65","80","86","100","70.77","76.39","49","100","72","78"
"2004","66 and older","middle vocational","74.05","73","1963","58","65","82","90","110","73.46","74.64","38","140","73","75"
"2004","66 and older","vocational + Abi","76.42","73","98","60","67","88","94","124","73.7","79.14","43","124","71","79"
"2005","16-34 y.","general elemantary","","","","","","","","","","","","","",""
"2005","16-34 y.","higher education","","","","","","","","","","","","","",""
"2005","16-34 y.","higher vocational","","","","","","","","","","","","","",""
"2005","16-34 y.","in school","","","","","","","","","","","","","",""
"2005","16-34 y.","inadequately","","","","","","","","","","","","","",""
"2005","16-34 y.","middle vocational","","","","","","","","","","","","","",""
"2005","16-34 y.","vocational + Abi","","","","","","","","","","","","","",""
"2005","35-65 y.","general elemantary","","","","","","","","","","","","","",""
"2005","35-65 y.","higher education","","","","","","","","","","","","","",""
"2005","35-65 y.","higher vocational","","","","","","","","","","","","","",""
"2005","35-65 y.","in school","","","","","","","","","","","","","",""
"2005","35-65 y.","inadequately","","","","","","","","","","","","","",""
"2005","35-65 y.","middle vocational","","","","","","","","","","","","","",""
"2005","35-65 y.","vocational + Abi","","","","","","","","","","","","","",""
"2005","66 and older","general elemantary","","","","","","","","","","","","","",""
"2005","66 and older","higher education","","","","","","","","","","","","","",""
"2005","66 and older","higher vocational","","","","","","","","","","","","","",""
"2005","66 and older","in school","","","","","","","","","","","","","",""
"2005","66 and older","inadequately","","","","","","","","","","","","","",""
"2005","66 and older","middle vocational","","","","","","","","","","","","","",""
"2005","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"2006","16-34 y.","general elemantary","72.62","70","792","54","60","80","93","130","71.52","73.72","33","165","68","70"
"2006","16-34 y.","higher education","72.18","72","573","55","60","82","91","113","71","73.36","40","125","68","73"
"2006","16-34 y.","higher vocational","76.12","74","187","58","63","84","95","125","73.84","78.4","50","135","70","75"
"2006","16-34 y.","in school","68.13","65","384","52","60","75","83","130","66.78","69.48","45","175","64","67"
"2006","16-34 y.","inadequately","72.72","70","59","55","60","82","100","115","68.48","76.96","49","115","65","75"
"2006","16-34 y.","middle vocational","74.44","73","2367","55","63","84","95","120","73.79","75.09","39","200","71","73"
"2006","16-34 y.","vocational + Abi","72.35","72","450","54","60","82","92","116","70.98","73.72","42","135","68","71"
"2006","35-65 y.","general elemantary","76.27","74","851","57","64","85","98","125","75.16","77.38","40","200","72","75"
"2006","35-65 y.","higher education","77.22","76","3192","58","65","86","98","122","76.69","77.75","38","195","75","77"
"2006","35-65 y.","higher vocational","80.26","79","1143","60","68","90","101","128","79.28","81.24","37","170","78","80"
"2006","35-65 y.","in school","","","","","","","","","","","","","",""
"2006","35-65 y.","inadequately","76.8","76","127","60","66","85","98","111","74.34","79.26","46","111","72","79"
"2006","35-65 y.","middle vocational","78.14","77","6335","60","66","88","100","125","77.74","78.54","36","200","76","78"
"2006","35-65 y.","vocational + Abi","75.08","74","651","57","64","84","94","118","73.85","76.31","43","167","72","75"
"2006","66 and older","general elemantary","72.74","71","832","58","64","80","90","110","71.77","73.71","34","162","70","72"
"2006","66 and older","higher education","77.58","77","802","62","70","86","95","110","76.63","78.53","40","195","76","79"
"2006","66 and older","higher vocational","76.1","75","313","58","65","85","93","115","74.41","77.79","38","165","75","80"
"2006","66 and older","in school","","","","","","","","","","","","","",""
"2006","66 and older","inadequately","74.32","75","56","62","68","80","85","100","70.27","78.37","50","155","70","78"
"2006","66 and older","middle vocational","75.16","75","2317","59","65","83","93","112","74.58","75.74","35","190","75","75"
"2006","66 and older","vocational + Abi","76.26","75","110","55","65","86","100","125","73.58","78.94","42","125","72","78"
"2007","16-34 y.","general elemantary","","","","","","","","","","","","","",""
"2007","16-34 y.","higher education","","","","","","","","","","","","","",""
"2007","16-34 y.","higher vocational","","","","","","","","","","","","","",""
"2007","16-34 y.","in school","","","","","","","","","","","","","",""
"2007","16-34 y.","inadequately","","","","","","","","","","","","","",""
"2007","16-34 y.","middle vocational","","","","","","","","","","","","","",""
"2007","16-34 y.","vocational + Abi","","","","","","","","","","","","","",""
"2007","35-65 y.","general elemantary","","","","","","","","","","","","","",""
"2007","35-65 y.","higher education","","","","","","","","","","","","","",""
"2007","35-65 y.","higher vocational","","","","","","","","","","","","","",""
"2007","35-65 y.","in school","","","","","","","","","","","","","",""
"2007","35-65 y.","inadequately","","","","","","","","","","","","","",""
"2007","35-65 y.","middle vocational","","","","","","","","","","","","","",""
"2007","35-65 y.","vocational + Abi","","","","","","","","","","","","","",""
"2007","66 and older","general elemantary","","","","","","","","","","","","","",""
"2007","66 and older","higher education","","","","","","","","","","","","","",""
"2007","66 and older","higher vocational","","","","","","","","","","","","","",""
"2007","66 and older","in school","","","","","","","","","","","","","",""
"2007","66 and older","inadequately","","","","","","","","","","","","","",""
"2007","66 and older","middle vocational","","","","","","","","","","","","","",""
"2007","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"2008","16-34 y.","general elemantary","73.37","70","609","55","62","80","95","135","72","74.74","38","180","70","71"
"2008","16-34 y.","higher education","72.31","72","525","55","61","80","90","104","71.12","73.5","43","125","70","73"
"2008","16-34 y.","higher vocational","77.73","71.62","126","52","60","90","105","145","74.49","80.97","49","145","68","78"
"2008","16-34 y.","in school","68.82","68","351","53","60","78","84","110","67.45","70.19","43","125","65","68"
"2008","16-34 y.","inadequately","71.16","66","49","53","56","80","98","108","66.76","75.56","47","108","65","78"
"2008","16-34 y.","middle vocational","74.52","73","1972","55","63","83","95","118","73.82","75.22","40","230","71","73"
"2008","16-34 y.","vocational + Abi","72.48","70","371","55","60","82","93","115","70.99","73.97","46","132","69","72"
"2008","35-65 y.","general elemantary","76.35","74","666","59","65","85","97","125","75.12","77.58","42","150","73","75"
"2008","35-65 y.","higher education","78","77","2782","58","66","88","100","123","77.41","78.59","38","190","75","78"
"2008","35-65 y.","higher vocational","81.6","80","969","60","69","91","105","128","80.49","82.71","36","165","80","81"
"2008","35-65 y.","in school","","","","","","","","","","","","","",""
"2008","35-65 y.","inadequately","76.38","75","94","60","65","86","91","110","73.09","79.67","47","150","70","78"
"2008","35-65 y.","middle vocational","79.19","78","5458","60","67","89","100","130","78.75","79.63","42","185","77","78"
"2008","35-65 y.","vocational + Abi","76.56","75.03","605","55","65","85","100","120","75.26","77.86","44","150","73","76"
"2008","66 and older","general elemantary","73.7","70.89","726","59","64","80","92","120","72.6","74.8","38","175","70","74"
"2008","66 and older","higher education","77.85","77","875","60","69","86","95","125","76.97","78.73","46","140","76","79"
"2008","66 and older","higher vocational","77.75","78","316","61","68","86","95","120","76.21","79.29","50","125","77","80"
"2008","66 and older","in school","","","","","","","","","","","","","",""
"2008","66 and older","inadequately","78.15","75","42","65","70","84","100","100","74.43","81.87","45","105","70","80"
"2008","66 and older","middle vocational","75.93","75","2245","58","65","84","95","115","75.32","76.54","35","204","75","76"
