"year","e11102","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2002","Employed","(Married) couple without C.","76.41","75","3894","58","65","85","96","120","75.93","76.89","40","170","75","75"
"2002","Employed","1-pers.-HH","74.85","75","1569","57","65","83","93","117","74.12","75.58","43","172","72","75"
"2002","Employed","Couple + C. GT 16 ","75.12","75","2820","57","65","85","95","115","74.57","75.67","34","175","73","75"
"2002","Employed","Couple + C. LE 16","77.89","78","3833","59","67","87","97","120","77.4","78.38","40","180","76","78"
"2002","Employed","Couple + C. LE and GT 16","75.14","75","1441","57","65","84","94","115","74.36","75.92","40","144","73","75"
"2002","Employed","Single parent","69.49","68","763","55","60","76","87","110","68.52","70.46","42","137","67","70"
"2002","Not Employed","(Married) couple without C.","75.46","75","3545","60","66","84","92","112","75.01","75.91","36","160","74","75"
"2002","Not Employed","1-pers.-HH","71.16","70","1431","55","61","80","90","110","70.43","71.89","39","180","70","70"
"2002","Not Employed","Couple + C. GT 16 ","73.57","72","1159","55","63","84","92","112","72.71","74.43","36","150","70","71"
"2002","Not Employed","Couple + C. LE 16","69.22","67","879","52","59","79","86","121","68.24","70.2","39","170","65","68"
"2002","Not Employed","Couple + C. LE and GT 16","68.82","66.87","494","52","59","76","88","115","67.6","70.04","39","122","65","68"
"2002","Not Employed","Single parent","69.84","67","362","52","60","79","90","122","68.22","71.46","38","140","65","70"
"2003","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2003","Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2003","Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2003","Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2003","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2003","Employed","Single parent","","","","","","","","","","","","","",""
"2003","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2003","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2003","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2003","Not Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2003","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2003","Not Employed","Single parent","","","","","","","","","","","","","",""
"2004","Employed","(Married) couple without C.","76.76","75","3682","58","65","86","97","120","76.25","77.27","41","210","75","75"
"2004","Employed","1-pers.-HH","75.28","75","1457","57","65","84","95","120","74.52","76.04","41","155","72","75"
"2004","Employed","Couple + C. GT 16 ","76.18","75","2693","58","65","85","95","120","75.6","76.76","40","160","74","75"
"2004","Employed","Couple + C. LE 16","78.18","78","3282","59","67","88","98","125","77.64","78.72","38","170","76","78"
"2004","Employed","Couple + C. LE and GT 16","75.8","75","1241","57","65","85","95","120","74.91","76.69","40","184","73","75"
"2004","Employed","Single parent","70.37","68","698","55","60","79","90","115","69.3","71.44","37","135","68","70"
"2004","Not Employed","(Married) couple without C.","76.11","75","3536","60","67","85","93","115","75.65","76.57","38","160","75","76"
"2004","Not Employed","1-pers.-HH","72.34","70","1444","55","62","80","90","115","71.59","73.09","32","200","70","71"
"2004","Not Employed","Couple + C. GT 16 ","74.04","72","1183","55","63","82","93","120","73.13","74.95","35","200","70","72"
"2004","Not Employed","Couple + C. LE 16","70.97","68","753","54","60","80","90","125","69.89","72.05","42","150","66","69"
"2004","Not Employed","Couple + C. LE and GT 16","69.02","66","540","53","60","76","90","110","67.76","70.28","37","185","64","67"
"2004","Not Employed","Single parent","70.88","70","386","52","61","78","90","120","69.36","72.4","39","160","68","70"
"2005","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2005","Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2005","Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2005","Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2005","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2005","Employed","Single parent","","","","","","","","","","","","","",""
"2005","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2005","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2005","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2005","Not Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2005","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2005","Not Employed","Single parent","","","","","","","","","","","","","",""
"2006","Employed","(Married) couple without C.","77.57","76","3841","58","66","87","98","120","77.07","78.07","37","170","75","76"
"2006","Employed","1-pers.-HH","76.55","75","1647","58","65","85","98","125","75.78","77.32","39","195","74","75"
"2006","Employed","Couple + C. GT 16 ","77.47","76","2606","58","66","87","98","123","76.85","78.09","42","190","75","76"
"2006","Employed","Couple + C. LE 16","78.58","78","3147","60","67","88","98","127","78.01","79.15","38","200","77","78"
"2006","Employed","Couple + C. LE and GT 16","76.75","76","1073","57","64","86","98","120","75.76","77.74","43","175","75","76"
"2006","Employed","Single parent","71.23","70","755","53","60","80","90","119","70.15","72.31","37","135","68","70"
"2006","Not Employed","(Married) couple without C.","76.94","75","3972","60","67","85","95","117","76.49","77.39","35","200","75","77"
"2006","Not Employed","1-pers.-HH","72.82","70","1672","55","63","80","90","119","72.11","73.53","38","195","70","72"
"2006","Not Employed","Couple + C. GT 16 ","74.79","73","1048","57","63","84","95","125","73.83","75.75","33","200","70","73"
"2006","Not Employed","Couple + C. LE 16","70.58","70","749","54","60","80","90","119","69.51","71.65","36","130","67","70"
"2006","Not Employed","Couple + C. LE and GT 16","72.33","70","415","55","61","82","90","130","70.88","73.78","41","175","65","70"
"2006","Not Employed","Single parent","72.06","70","403","54","60","80","91","121","70.45","73.67","37","165","67","71"
"2007","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2007","Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","Employed","Single parent","","","","","","","","","","","","","",""
"2007","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2007","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","Not Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","Not Employed","Single parent","","","","","","","","","","","","","",""
"2008","Employed","(Married) couple without C.","79","78","3383","59","67","90","100","125","78.45","79.55","36","165","76","78"
"2008","Employed","1-pers.-HH","76.87","75","1497","57","65","85","97","125","76.03","77.71","40","190","74","75"
"2008","Employed","Couple + C. GT 16 ","78.63","78","2412","59","67","89","100","126","77.98","79.28","38","166","75","78"
"2008","Employed","Couple + C. LE 16","79.07","79","2696","59","67","89","100","127","78.46","79.68","44","185","77","79"
"2008","Employed","Couple + C. LE and GT 16","77.14","76","908","58","65","86","98","120","76.08","78.2","44","180","75","78"
"2008","Employed","Single parent","71.22","69","704","54","60","80","90","120","70.11","72.33","43","130","68","70"
"2008","Not Employed","(Married) couple without C.","77.29","76","3633","60","67","86","95","122","76.81","77.77","35","204","76","77"
"2008","Not Employed","1-pers.-HH","74.06","72","1517","57","64","80","93","120","73.28","74.84","38","230","71","73"
"2008","Not Employed","Couple + C. GT 16 ","75.02","72","923","55","64","84","95","135","73.98","76.06","35","150","70","73"
"2008","Not Employed","Couple + C. LE 16","71.05","68.97","489","54","60","79","92","125","69.51","72.59","40","180","66","70"
"2008","Not Employed","Couple + C. LE and GT 16","68.9","68","299","50","60","78","87","108","67.36","70.44","43","120","65","69"
"2008","Not Employed","Single parent","71.04","69.95","375","54","60","78","90","121","69.41","72.67","38","180","68","70"
"2009","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2009","Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2009","Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2009","Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2009","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2009","Employed","Single parent","","","","","","","","","","","","","",""
"2009","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2009","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2009","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2009","Not Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2009","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2009","Not Employed","Single parent","","","","","","","","","","","","","",""
"2010","Employed","(Married) couple without C.","79.09","78","3122","58","66","90","102","127","78.5","79.68","37","197","76","78"
"2010","Employed","1-pers.-HH","78.19","76","1351","58","65","87","100","130","77.3","79.08","44","165","74","76"
"2010","Employed","Couple + C. GT 16 ","78.97","77","2086","58","66","90","100","128","78.24","79.7","40","175","76","78"
"2010","Employed","Couple + C. LE 16","78.73","77","2152","59","66","90","100","132","78.04","79.42","40","175","78","79"
"2010","Employed","Couple + C. LE and GT 16","78.14","78","770","58","67","89","100","124","76.97","79.31","40","151","75","78"
"2010","Employed","Single parent","73.8","71.52","616","55","62","83","94","130","72.52","75.08","37","177","68","70"
"2010","Not Employed","(Married) couple without C.","77.76","76","3165","60","67","86","97","125","77.23","78.29","35","250","76","78"
"2010","Not Employed","1-pers.-HH","74.03","72","1378","57","64","82","93","125","73.24","74.82","39","172","71","73"
"2010","Not Employed","Couple + C. GT 16 ","75.67","74","725","57","65","84","95","125","74.47","76.87","36","150","72","75"
"2010","Not Employed","Couple + C. LE 16","69.06","65","373","52","60","76","90","125","67.33","70.79","40","167","65","70"
"2010","Not Employed","Couple + C. LE and GT 16","70.18","69.37","270","50","58","78","93","120","68.29","72.07","45","132","65","70"
"2010","Not Employed","Single parent","74.61","70","265","51","60","82","98","217","72.38","76.84","40","217","68","72"
"2011","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2011","Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2011","Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2011","Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2011","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2011","Employed","Single parent","","","","","","","","","","","","","",""
"2011","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2011","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2011","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2011","Not Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2011","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2011","Not Employed","Single parent","","","","","","","","","","","","","",""
"2012","Employed","(Married) couple without C.","79.48","78","3892","59","66","90","100","130","78.95","80.01","39","210","77","78"
"2012","Employed","1-pers.-HH","77.19","75","1801","57","64","87","100","130","76.41","77.97","40","150","74","76"
"2012","Employed","Couple + C. GT 16 ","78.26","78","2187","58","65","90","100","120","77.56","78.96","40","199","76","78"
"2012","Employed","Couple + C. LE 16","78.94","78","2601","59","67","88","100","130","78.28","79.6","40","225","77","79"
"2012","Employed","Couple + C. LE and GT 16","77.9","76","822","59","66","88","100","120","76.76","79.04","42","143","75","78"
"2012","Employed","Single parent","74.49","72","825","55","62","83","96","122","73.38","75.6","39","163","70","72"
