"year","age_gr","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2002","16-34 y.","direct migration background","69.83","70","741","53","60","80","85","112","68.83","70.83","39","135","66","70"
"2002","16-34 y.","indirect migration background","69.14","68","634","52","59","77","88","107","67.98","70.3","36","172","66","70"
"2002","16-34 y.","no migration background","72.06","70","4748","54","61","80","91","115","71.64","72.48","34","180","69","70"
"2002","35-65 y.","direct migration background","75.05","75","1715","58","65","84","93","110","74.38","75.72","39","175","74","75"
"2002","35-65 y.","indirect migration background","72.34","73","128","55","60","83","88","100","70.02","74.66","48","100","69","78"
"2002","35-65 y.","no migration background","76.77","75","11378","58","65","85","96","120","76.49","77.05","36","180","75","76"
"2002","66 and older","direct migration background","73.41","73","351","59","65","80","90","100","72.14","74.68","40","112","71","75"
"2002","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2002","66 and older","no migration background","73.49","73","3249","58","65","82","90","105","73.03","73.95","35","180","73","75"
"2003","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"2003","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"2003","16-34 y.","no migration background","","","","","","","","","","","","","",""
"2003","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"2003","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"2003","35-65 y.","no migration background","","","","","","","","","","","","","",""
"2003","66 and older","direct migration background","","","","","","","","","","","","","",""
"2003","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2003","66 and older","no migration background","","","","","","","","","","","","","",""
"2004","16-34 y.","direct migration background","70.11","70","624","53","60","80","88","111","69","71.22","40","140","66","70"
"2004","16-34 y.","indirect migration background","70.49","70","632","54","60","80","89","105","69.42","71.56","38","120","68","70"
"2004","16-34 y.","no migration background","72.39","70","4319","55","61","80","92","115","71.94","72.84","35","200","69","70"
"2004","35-65 y.","direct migration background","75.7","75","1541","58","65","85","95","115","74.97","76.43","32","163","75","76"
"2004","35-65 y.","indirect migration background","73.97","76.51","150","55","64","85","90","105","71.74","76.2","48","112","68","78"
"2004","35-65 y.","no migration background","77.46","76","10462","59","66","86","98","124","77.16","77.76","40","200","75","76"
"2004","66 and older","direct migration background","74.32","74.32","360","60","66","80","91","108","73.01","75.63","38","121","74","77"
"2004","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2004","66 and older","no migration background","74.27","73.57","3395","58","65","83","90","110","73.81","74.73","32","210","74","75"
"2005","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"2005","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"2005","16-34 y.","no migration background","","","","","","","","","","","","","",""
"2005","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"2005","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"2005","35-65 y.","no migration background","","","","","","","","","","","","","",""
"2005","66 and older","direct migration background","","","","","","","","","","","","","",""
"2005","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2005","66 and older","no migration background","","","","","","","","","","","","","",""
"2006","16-34 y.","direct migration background","71.15","70","538","54","60","80","90","120","69.9","72.4","43","130","66","70"
"2006","16-34 y.","indirect migration background","72.71","70","622","54","60","81","92","115","71.4","74.02","37","200","69","71"
"2006","16-34 y.","no migration background","73.45","72","3940","55","62","82","94","120","72.97","73.93","33","165","70","70"
