"year","bula_h","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2002","Baden-Württemberg","general elemantary","70.55","70","492","54","61","79","90","100","69.39","71.71","40","112","70","72"
"2002","Baden-Württemberg","higher education","74.65","75","501","56","65","84","92","106","73.42","75.88","46","120","75","78"
"2002","Baden-Württemberg","higher vocational","77.99","77","218","59","65","90","99","120","75.9","80.08","42","120","73","80"
"2002","Baden-Württemberg","in school","67.97","68","88","55","60","72","85","90","65.75","70.19","48","90","62","69"
"2002","Baden-Württemberg","inadequately","76.6","79","49","64","72","82","85","93","73.72","79.48","48","94","74","80"
"2002","Baden-Württemberg","middle vocational","74.33","73","1299","57","65","82","92","120","73.52","75.14","40","150","72","75"
"2002","Baden-Württemberg","vocational + Abi","69.35","70","139","53","60","80","85","95","67.17","71.53","45","110","65","74"
"2002","Bavaria","general elemantary","71.57","70","418","54","61","80","90","114","70.16","72.98","34","150","68","70"
"2002","Bavaria","higher education","76.29","76","624","58","66","86","94","110","75.19","77.39","40","135","74","76"
"2002","Bavaria","higher vocational","74.84","75","255","55","64","85","94","114","72.97","76.71","46","124","72","78"
"2002","Bavaria","in school","63.68","63","50","47","58","70","75","102","60.55","66.81","39","102","60","66"
"2002","Bavaria","inadequately","","","","","","","","","","","","","",""
"2002","Bavaria","middle vocational","74.4","75","1708","57","64","83","92","110","73.72","75.08","40","130","72","75"
"2002","Bavaria","vocational + Abi","71.68","70","149","55","60","81","90","123","69","74.36","44","135","66","72"
"2002","Berlin","general elemantary","67.58","65","73","50","60","75","85","125","63.89","71.27","39","125","60","71"
"2002","Berlin","higher education","73.48","70","259","54","64","82","93","110","71.5","75.46","42","140","70","75"
"2002","Berlin","higher vocational","73.06","71","68","56","63","83","98","112","69.1","77.02","46","125","66","76"
"2002","Berlin","in school","63.93","63","30","51","60","69","80","86","60.03","67.83","45","86","60","65"
"2002","Berlin","inadequately","","","","","","","","","","","","","",""
"2002","Berlin","middle vocational","75.48","75","347","54","64","84","100","125","73.77","77.19","42","160","70","75"
"2002","Berlin","vocational + Abi","70.97","67.83","38","51","57","80","96","124","65.44","76.5","50","124","68","80"
"2002","Brandenburg","general elemantary","74.37","73","81","58","65","80","91","120","71.13","77.61","41","120","70","78"
"2002","Brandenburg","higher education","77.49","75","254","60","66","87","100","110","75.75","79.23","51","125","73","79"
"2002","Brandenburg","higher vocational","81.77","81","80","65","73","90","96","130","78.57","84.97","51","130","78","85"
"2002","Brandenburg","in school","","","","","","","","","","","","","",""
"2002","Brandenburg","inadequately","","","","","","","","","","","","","",""
"2002","Brandenburg","middle vocational","75.01","73.78","484","57","65","84","95","112","73.71","76.31","46","140","71","75"
"2002","Brandenburg","vocational + Abi","","","","","","","","","","","","","",""
"2002","Bremen","general elemantary","","","","","","","","","","","","","",""
"2002","Bremen","higher education","73.19","68.36","36","62","63","82","90","101","69.24","77.14","50","101","66","75"
"2002","Bremen","higher vocational","","","","","","","","","","","","","",""
"2002","Bremen","in school","","","","","","","","","","","","","",""
"2002","Bremen","inadequately","","","","","","","","","","","","","",""
"2002","Bremen","middle vocational","76.31","74","87","53","61","82","98","180","72.3","80.32","44","180","72","80"
"2002","Bremen","vocational + Abi","","","","","","","","","","","","","",""
"2002","Hamburg","general elemantary","69.38","64.91","31","58","60","74","95","115","64.21","74.55","53","115","60","72"
"2002","Hamburg","higher education","72.22","72.18","86","59","62","78","87","115","69.47","74.97","47","117","70","75"
"2002","Hamburg","higher vocational","","","","","","","","","","","","","",""
"2002","Hamburg","in school","","","","","","","","","","","","","",""
"2002","Hamburg","inadequately","","","","","","","","","","","","","",""
"2002","Hamburg","middle vocational","73.45","72","157","55","61","80","90","155","70.41","76.49","40","160","68","74"
"2002","Hamburg","vocational + Abi","","","","","","","","","","","","","",""
"2002","Hesse","general elemantary","73.37","70","227","55","63","80","94","120","71.24","75.5","46","175","70","73"
"2002","Hesse","higher education","75.98","75","350","57","67","84","95","116","74.42","77.54","47","125","73","78"
"2002","Hesse","higher vocational","76.18","75","103","58","62","85","96","107","72.99","79.37","46","135","75","82"
"2002","Hesse","in school","70.69","71.2","33","58","60","78","80","102","66.46","74.92","48","102","60","74"
"2002","Hesse","inadequately","","","","","","","","","","","","","",""
"2002","Hesse","middle vocational","75.94","75","772","57","63","86","98","115","74.83","77.05","39","130","73","76"
"2002","Hesse","vocational + Abi","73.22","70","116","55","61","86","94","110","70.39","76.05","45","110","66","78"
"2002","Lower Saxony","general elemantary","71.56","70","275","55","62","80","90","102","69.99","73.13","39","110","70","74"
"2002","Lower Saxony","higher education","79.21","79","310","61","71","87","99","120","77.55","80.87","46","135","75","80"
"2002","Lower Saxony","higher vocational","79.45","79","127","63","69","88","99","121","76.75","82.15","45","130","75","82"
"2002","Lower Saxony","in school","68.25","65.28","58","52","56","74","88","120","64.71","71.79","46","120","60","68"
"2002","Lower Saxony","inadequately","","","","","","","","","","","","","",""
"2002","Lower Saxony","middle vocational","75.66","75","1029","58","64","85","95","125","74.69","76.63","45","170","73","75"
"2002","Lower Saxony","vocational + Abi","75","72.77","124","57","61","83","95","125","71.93","78.07","49","170","70","75"
"2002","Mecklenburg-Western Pomerania","general elemantary","72.12","70","42","57.09","63","80","95","110","67.58","76.66","45","110","63","75"
"2002","Mecklenburg-Western Pomerania","higher education","72.36","72","138","55","62","81","89","100","70.11","74.61","50","110","72","78"
"2002","Mecklenburg-Western Pomerania","higher vocational","78.77","78.46","40","60","66","88","100","108","74.24","83.3","48","108","68","81"
"2002","Mecklenburg-Western Pomerania","in school","","","","","","","","","","","","","",""
"2002","Mecklenburg-Western Pomerania","inadequately","","","","","","","","","","","","","",""
"2002","Mecklenburg-Western Pomerania","middle vocational","76.01","77","267","58","67","83","92","117","74.32","77.7","50","125","74","78"
"2002","Mecklenburg-Western Pomerania","vocational + Abi","","","","","","","","","","","","","",""
"2002","North Rhine-Westphalia","general elemantary","74.38","72","622","58","65","83","95","110","73.23","75.53","35","160","70","73"
"2002","North Rhine-Westphalia","higher education","76.95","76","882","59","67","85","94","116","76","77.9","43","150","75","77"
"2002","North Rhine-Westphalia","higher vocational","77.67","75","352","60","67","86","97","130","75.96","79.38","39","146","75","80"
"2002","North Rhine-Westphalia","in school","64.91","62","144","53","59","70","80","95","63.13","66.69","36","95","61","65"
"2002","North Rhine-Westphalia","inadequately","74.34","73.57","104","56","68","80","94","102","71.84","76.84","47","125","71","76"
"2002","North Rhine-Westphalia","middle vocational","75.45","75","2336","58","65","85","94","114","74.83","76.07","36","180","74","75"
"2002","North Rhine-Westphalia","vocational + Abi","74.96","75","355","55","64","83","95","127","73.27","76.65","48","140","70","75"
"2002","Rhineland-Palatinate,Saarland","general elemantary","72.43","72","239","55","61","80","90","99","70.65","74.21","39","124","70","75"
"2002","Rhineland-Palatinate,Saarland","higher education","78.42","78","185","59","70","88","100","115","76.32","80.52","45","123","75","80"
"2002","Rhineland-Palatinate,Saarland","higher vocational","78.37","78","109","60","68","86","98","122","75.36","81.38","48","134","74","80"
"2002","Rhineland-Palatinate,Saarland","in school","67.45","67","36","53","58","75","80","110","63.26","71.64","48","110","58","70"
"2002","Rhineland-Palatinate,Saarland","inadequately","","","","","","","","","","","","","",""
"2002","Rhineland-Palatinate,Saarland","middle vocational","75.35","74","713","57","65","84","94","120","74.25","76.45","43","140","72","75"
"2002","Rhineland-Palatinate,Saarland","vocational + Abi","72.65","72","55","55","64","82","90","98","69.16","76.14","50","105","64","75"
"2002","Saxony","general elemantary","71.44","70","125","54","60","80","90","113","68.64","74.24","43","150","66","72"
"2002","Saxony","higher education","74.42","74","399","58","65","83","91","108","73.05","75.79","40","135","71","75"
"2002","Saxony","higher vocational","77.26","77","135","63","70","85","94","105","75.03","79.49","36","110","74","78"
"2002","Saxony","in school","63.89","65","40","50","60","67","74","100","60.11","67.67","42","100","58","65"
"2002","Saxony","inadequately","","","","","","","","","","","","","",""
"2002","Saxony","middle vocational","74.44","74","898","57","65","84","90","108","73.52","75.36","42","180","72","75"
"2002","Saxony","vocational + Abi","70.55","67.18","45","53","60","82","87","103","66.7","74.4","52","103","67","78"
"2002","Saxony-Anhalt","general elemantary","70.77","70","86","54","61","77","89","104","67.79","73.75","40","125","67","75"
"2002","Saxony-Anhalt","higher education","76.07","75","230","57","64","86","95","110","74.12","78.02","47","130","72","79"
"2002","Saxony-Anhalt","higher vocational","80.61","80","93","63","71","88","99","118","77.59","83.63","50","120","76","83"
"2002","Saxony-Anhalt","in school","63.54","63.01","30","51","55","65","80","111","58.83","68.25","42","111","58","65"
"2002","Saxony-Anhalt","inadequately","","","","","","","","","","","","","",""
"2002","Saxony-Anhalt","middle vocational","75.51","75","493","57","65","84","95","121","74.13","76.89","41","150","73","76"
"2002","Saxony-Anhalt","vocational + Abi","76.51","78.47","32","55","67","89","92","98","71.71","81.31","45","98","65","81"
"2002","Schleswig-Holstein","general elemantary","70.02","68.77","91","55","61","80","85","124","67.15","72.89","45","124","64","72"
"2002","Schleswig-Holstein","higher education","76.52","75","117","58","68","84","102","112","73.79","79.25","40","115","72","79"
"2002","Schleswig-Holstein","higher vocational","75","75","53","54","60","85","95","140","70.28","79.72","50","140","67","80"
"2002","Schleswig-Holstein","in school","","","","","","","","","","","","","",""
"2002","Schleswig-Holstein","inadequately","","","","","","","","","","","","","",""
"2002","Schleswig-Holstein","middle vocational","73.77","70","381","59","62","83","92","118","72.36","75.18","45","120","68","71"
"2002","Schleswig-Holstein","vocational + Abi","67.51","64.56","37","52","59","79","80","98","62.67","72.35","46","110","60","74"
"2002","Thuringia","general elemantary","67.67","68.01","60","54","60","77","82","96","64.46","70.88","45","96","61","73"
"2002","Thuringia","higher education","74.55","72.97","179","59","63","85","92","110","72.33","76.77","42","115","72","80"
"2002","Thuringia","higher vocational","79.02","78.79","72","63","68","90","95","120","75.21","82.83","45","135","75","85"
"2002","Thuringia","in school","","","","","","","","","","","","","",""
"2002","Thuringia","inadequately","","","","","","","","","","","","","",""
"2002","Thuringia","middle vocational","76.4","75","589","59","67","84","95","115","75.24","77.56","43","140","75","77"
"2002","Thuringia","vocational + Abi","","","","","","","","","","","","","",""
"2003","Baden-Württemberg","general elemantary","","","","","","","","","","","","","",""
"2003","Baden-Württemberg","higher education","","","","","","","","","","","","","",""
"2003","Baden-Württemberg","higher vocational","","","","","","","","","","","","","",""
"2003","Baden-Württemberg","in school","","","","","","","","","","","","","",""
"2003","Baden-Württemberg","inadequately","","","","","","","","","","","","","",""
"2003","Baden-Württemberg","middle vocational","","","","","","","","","","","","","",""
"2003","Baden-Württemberg","vocational + Abi","","","","","","","","","","","","","",""
"2003","Bavaria","general elemantary","","","","","","","","","","","","","",""
"2003","Bavaria","higher education","","","","","","","","","","","","","",""
"2003","Bavaria","higher vocational","","","","","","","","","","","","","",""
"2003","Bavaria","in school","","","","","","","","","","","","","",""
"2003","Bavaria","inadequately","","","","","","","","","","","","","",""
"2003","Bavaria","middle vocational","","","","","","","","","","","","","",""
"2003","Bavaria","vocational + Abi","","","","","","","","","","","","","",""
"2003","Berlin","general elemantary","","","","","","","","","","","","","",""
"2003","Berlin","higher education","","","","","","","","","","","","","",""
"2003","Berlin","higher vocational","","","","","","","","","","","","","",""
"2003","Berlin","in school","","","","","","","","","","","","","",""
"2003","Berlin","inadequately","","","","","","","","","","","","","",""
"2003","Berlin","middle vocational","","","","","","","","","","","","","",""
