"year","migback","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2002","direct migration background","East Germany","73.31","71.37","116","55","63","82","90","110","70.98","75.64","49","110","70","78"
"2002","direct migration background","West Germany","73.33","73","2691","56","63","82","90","110","72.8","73.86","39","175","72","74"
"2002","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2002","indirect migration background","West Germany","69.91","70","753","53","60","79","88","105","68.87","70.95","36","172","67","70"
"2002","no migration background","East Germany","74.81","74","5283","57","65","84","94","114","74.41","75.21","36","180","73","75"
"2002","no migration background","West Germany","74.99","74","14092","57","64","84","95","120","74.74","75.24","34","180","73","74"
"2003","direct migration background","East Germany","","","","","","","","","","","","","",""
"2003","direct migration background","West Germany","","","","","","","","","","","","","",""
"2003","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2003","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2003","no migration background","East Germany","","","","","","","","","","","","","",""
"2003","no migration background","West Germany","","","","","","","","","","","","","",""
"2004","direct migration background","East Germany","74.5","73.91","101","56","65","85","90","121","71.84","77.16","49","121","70","78"
"2004","direct migration background","West Germany","74.01","74","2424","56","64","82","92","111","73.43","74.59","32","163","73","75"
"2004","indirect migration background","East Germany","70.26","70.01","34","50","54","80","100","105","64.02","76.5","42","110","62","80"
"2004","indirect migration background","West Germany","71.28","70","760","55","61","80","90","105","70.32","72.24","38","120","68","70"
"2004","no migration background","East Germany","75.22","74","5084","57","65","85","95","115","74.81","75.63","37","185","74","75"
"2004","no migration background","West Germany","75.68","75","13092","58","65","85","95","120","75.41","75.95","32","210","74","75"
"2005","direct migration background","East Germany","","","","","","","","","","","","","",""
"2005","direct migration background","West Germany","","","","","","","","","","","","","",""
"2005","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2005","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2005","no migration background","East Germany","","","","","","","","","","","","","",""
"2005","no migration background","West Germany","","","","","","","","","","","","","",""
"2006","direct migration background","East Germany","73.66","74","111","53","62","80","90","130","70.85","76.47","46","130","70","78"
"2006","direct migration background","West Germany","74.64","74","2271","56","65","84","93","112","74.03","75.25","35","155","73","75"
"2006","indirect migration background","East Germany","79.88","75","40","56","60","90","110","130","73.4","86.36","45","130","60","84"
"2006","indirect migration background","West Germany","72.73","70","777","54","61","81","90","110","71.63","73.83","37","200","70","72"
"2006","no migration background","East Germany","76.21","75","5118","58","65","85","96","120","75.79","76.63","37","200","75","75"
"2006","no migration background","West Germany","76.47","75","13555","58","65","85","97","125","76.2","76.74","33","200","75","75"
"2007","direct migration background","East Germany","","","","","","","","","","","","","",""
"2007","direct migration background","West Germany","","","","","","","","","","","","","",""
"2007","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2007","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2007","no migration background","East Germany","","","","","","","","","","","","","",""
"2007","no migration background","West Germany","","","","","","","","","","","","","",""
"2008","direct migration background","East Germany","73.41","73","81","53","58","84","94","130","69.9","76.92","46","130","71","80"
"2008","direct migration background","West Germany","75.21","75","1822","57","65","84","95","120","74.51","75.91","35","180","74","75"
"2008","indirect migration background","East Germany","74.49","72","43","50","61","90","96","110","68.79","80.19","45","117","64","80"
"2008","indirect migration background","West Germany","73.58","73","724","54","62","84","95","110","72.47","74.69","38","158","70","74"
"2008","no migration background","East Germany","76.69","75","4643","58","65","85","97","120","76.25","77.13","36","183","75","76"
"2008","no migration background","West Germany","77.35","75","11912","58","65","86","98","128","77.06","77.64","35","230","75","75"
"2009","direct migration background","East Germany","","","","","","","","","","","","","",""
"2009","direct migration background","West Germany","","","","","","","","","","","","","",""
"2009","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2009","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2009","no migration background","East Germany","","","","","","","","","","","","","",""
"2009","no migration background","West Germany","","","","","","","","","","","","","",""
"2010","direct migration background","East Germany","71.51","69.62","63","56","62","82","90","105","68.21","74.81","50","105","70","80"
"2010","direct migration background","West Germany","75.67","75","1403","56","65","85","93","125","74.84","76.5","35","175","74","75"
"2010","indirect migration background","East Germany","78.95","76","38","53","68","100","100","115","73.06","84.84","46","115","65","79"
"2010","indirect migration background","West Germany","75.11","73","616","54","63","85","98","120","73.86","76.36","39","125","70","75"
"2010","no migration background","East Germany","77.63","76","4016","59","65","87","100","120","77.15","78.11","37","160","75","77"
"2010","no migration background","West Germany","77.87","75","10441","58","65","87","100","130","77.55","78.19","36","250","75","76"
"2011","direct migration background","East Germany","","","","","","","","","","","","","",""
"2011","direct migration background","West Germany","","","","","","","","","","","","","",""
"2011","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2011","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2011","no migration background","East Germany","","","","","","","","","","","","","",""
"2011","no migration background","West Germany","","","","","","","","","","","","","",""
"2012","direct migration background","East Germany","75.64","75","98","54","62","85","95","115","72.71","78.57","45","115","75","81"
"2012","direct migration background","West Germany","75.43","75","1833","56","65","85","95","115","74.72","76.14","35","156","73","75"
"2012","indirect migration background","East Germany","77.78","71.5","47","53","65","83","105","134","72.31","83.25","46","134","65","80"
"2012","indirect migration background","West Germany","75.17","74","743","54","62","87","99","120","73.98","76.36","30","142","72","75"
"2012","no migration background","East Germany","78.44","77","4681","59","66","89","100","126","77.97","78.91","37","225","75","77"
"2012","no migration background","West Germany","77.83","76","12921","58","65","88","100","130","77.54","78.12","30","210","75","76"
"2013","direct migration background","East Germany","","","","","","","","","","","","","",""
"2013","direct migration background","West Germany","","","","","","","","","","","","","",""
"2013","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2013","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2013","no migration background","East Germany","","","","","","","","","","","","","",""
"2013","no migration background","West Germany","","","","","","","","","","","","","",""
"2014","direct migration background","East Germany","73.85","75","342","52","62","85","95","111","72.07","75.63","43","140","74","78"
"2014","direct migration background","West Germany","75.57","75","4737","56","64","85","96","120","75.11","76.03","35","170","74","75"
"2014","indirect migration background","East Germany","77.44","73","101","55","66","88","105","120","73.27","81.61","42","200","71","80"
"2014","indirect migration background","West Germany","75.57","74","1658","55","63","87","98","120","74.74","76.4","30","180","73","75"
"2014","no migration background","East Germany","78.55","77","5111","59","66","88","100","130","78.1","79","35","170","75","77"
"2014","no migration background","West Germany","78.28","76","14893","58","65","88","100","130","78","78.56","30","225","76","77"
"2015","direct migration background","East Germany","","","","","","","","","","","","","",""
"2015","direct migration background","West Germany","","","","","","","","","","","","","",""
"2015","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2015","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2015","no migration background","East Germany","","","","","","","","","","","","","",""
"2015","no migration background","West Germany","","","","","","","","","","","","","",""
"2016","direct migration background","East Germany","73.3","73","348","50","60","87","97","114","71.46","75.14","42","140","72","78"
"2016","direct migration background","West Germany","76.34","75","4396","56","65","86","96","120","75.85","76.83","36","180","74","75"
"2016","indirect migration background","East Germany","77.77","71","104","55","60","88","120","130","73.3","82.24","45","200","69","80"
"2016","indirect migration background","West Germany","76.42","74","1404","56","64","88","100","125","75.47","77.37","40","190","72","75"
"2016","no migration background","East Germany","78.68","78","4564","59","66","89","100","130","78.19","79.17","37","184","76","78"
"2016","no migration background","West Germany","79.03","77","13098","58","66","89","100","137","78.72","79.34","30","230","76","77"
