"year","bula_h","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2002","Baden-W?rttemberg","Female","66.81","65","1428","53","58","75","82","100","66.16","67.46","40","125","64","65"
"2002","Baden-W?rttemberg","Male","80.75","80","1379","67","72","88","97","120","80.09","81.41","44","150","80","80"
"2002","Bavaria","Female","67.15","65","1692","53","58","75","84","106","66.57","67.73","38","129","64","65"
"2002","Bavaria","Male","81.29","80","1557","67","73","90","96","114","80.66","81.92","34","150","80","80"
"2002","Berlin","Female","65.17","64","425","50","57","71","80","105","63.96","66.38","39","124","62","65"
"2002","Berlin","Male","81.88","80","405","65","72","90","100","125","80.43","83.33","55","160","78","81"
"2002","Brandenburg","Female","69","67","490","54","60","76","88","100","67.85","70.15","41","120","65","68"
"2002","Brandenburg","Male","82.61","81","468","67","72","91","100","120","81.44","83.78","54","140","80","83"
"2002","Bremen","Female","66.55","64","91","53","59","73","85","99","63.96","69.14","44","120","62","68"
"2002","Bremen","Male","85.81","80.62","80","70","75","90","101","180","82.35","89.27","62","180","80","85"
"2002","Hamburg","Female","66.78","65","178","54","60","75","81","100","64.88","68.68","40","140","61","66"
"2002","Hamburg","Male","81.01","76","146","65","70","83","102","160","78.2","83.82","57","160","75","80"
"2002","Hesse","Female","67.1","65","843","53","59","74","83","102","66.24","67.96","39","123","64","66"
"2002","Hesse","Male","83.5","82","789","67","75","92","100","120","82.54","84.46","50","175","81","84"
"2002","Lower Saxony","Female","68.5","67","995","54","60","75","85","103","67.71","69.29","39","170","65","68"
"2002","Lower Saxony","Male","82.39","80","969","65","73","90","100","125","81.47","83.31","49","170","80","82"
"2002","Mecklenburg-Western Pomerania","Female","68.26","67","281","54","59","75","82","100","66.86","69.66","45","110","64","68"
"2002","Mecklenburg-Western Pomerania","Male","82.61","81.27","233","70","75","89","98","120","81.12","84.1","50","125","80","83"
"2002","North Rhine-Westphalia","Female","67.97","66","2471","54","60","75","84","102","67.47","68.47","35","172","65","65"
"2002","North Rhine-Westphalia","Male","82.84","81","2363","68","75","90","100","125","82.31","83.37","45","180","81","82"
"2002","Rhineland-Palatinate,Saarland","Female","69.96","69","724","54","60","78","90","115","68.93","70.99","39","140","65","69"
"2002","Rhineland-Palatinate,Saarland","Male","80.43","80","649","65","71","88","95","120","79.44","81.42","50","134","80","81"
"2002","Saxony","Female","68.03","66","841","53","60","75","85","100","67.22","68.84","36","112","65","66"
"2002","Saxony","Male","80.11","80","813","65","72","87","95","110","79.22","81","48","180","79","80"
"2002","Saxony-Anhalt","Female","69.47","68","510","54","60","77","88","105","68.25","70.69","40","140","65","70"
"2002","Saxony-Anhalt","Male","82.07","80","462","65","73","90","99","120","80.83","83.31","55","150","80","82"
"2002","Schleswig-Holstein","Female","66.14","63","375","52","59","71","80","110","64.94","67.34","40","124","62","64"
"2002","Schleswig-Holstein","Male","80.78","80","342","65","71","88","98","120","79.37","82.19","50","140","77","80"
"2002","Thuringia","Female","68.57","68","479","54","60","75","85","105","67.41","69.73","42","120","66","69"
"2002","Thuringia","Male","81.56","80","481","65","73","90","100","115","80.39","82.73","52","140","80","82"
"2003","Baden-W?rttemberg","Female","","","","","","","","","","","","","",""
"2003","Baden-W?rttemberg","Male","","","","","","","","","","","","","",""
"2003","Bavaria","Female","","","","","","","","","","","","","",""
"2003","Bavaria","Male","","","","","","","","","","","","","",""
"2003","Berlin","Female","","","","","","","","","","","","","",""
