"year","education","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2002","college entrance qualification","general elemantary","","","","","","","","","","","","","",""
"2002","college entrance qualification","higher education","75.99","75","3455","58","65","85","95","112","75.51","76.47","40","150","75","75"
"2002","college entrance qualification","higher vocational","75.38","74","372","56","64","85","95","116","73.78","76.98","42","135","73","78"
"2002","college entrance qualification","in school","","","","","","","","","","","","","",""
"2002","college entrance qualification","inadequately","","","","","","","","","","","","","",""
"2002","college entrance qualification","middle vocational","70.55","68","795","53","60","80","90","114","69.52","71.58","40","180","66","69"
"2002","college entrance qualification","vocational + Abi","72.82","72","958","54","61","82","90","123","71.83","73.81","45","170","70","72"
"2002","lower secondary degree","general elemantary","72.43","70","1831","55","62","80","90","110","71.78","73.08","34","132","70","72"
"2002","lower secondary degree","higher education","80.08","80","199","64","72","88","95","112","78.29","81.87","50","115","76","83"
"2002","lower secondary degree","higher vocational","79.72","79.79","520","61","70","89","96","120","78.46","80.98","39","140","79","81"
"2002","lower secondary degree","in school","","","","","","","","","","","","","",""
"2002","lower secondary degree","inadequately","","","","","","","","","","","","","",""
"2002","lower secondary degree","middle vocational","76.37","75","5720","60","66","85","95","120","75.99","76.75","39","180","75","75"
"2002","lower secondary degree","vocational + Abi","77.82","77.17","32","60","62","82","115","120","71.29","84.35","44","120","69","85"
"2002","no degree/no degree yet","general elemantary","","","","","","","","","","","","","",""
"2002","no degree/no degree yet","higher education","","","","","","","","","","","","","",""
"2002","no degree/no degree yet","higher vocational","","","","","","","","","","","","","",""
"2002","no degree/no degree yet","in school","66.16","65","606","52","58","73","82","102","65.24","67.08","36","120","62","65"
"2002","no degree/no degree yet","inadequately","73.89","74","247","56","65","82","90","110","72.29","75.49","44","125","72","75"
"2002","no degree/no degree yet","middle vocational","70.08","70","44","50","61","80","87","92","66.86","73.3","49","92","66","75"
"2002","no degree/no degree yet","vocational + Abi","","","","","","","","","","","","","",""
"2002","Other degree","general elemantary","74.27","74","400","60","65","82","90","100","72.82","75.72","39","175","72","75"
"2002","Other degree","higher education","72.46","72","208","55","63","80","90","105","70.61","74.31","40","115","70","75"
"2002","Other degree","higher vocational","74.66","72.29","70","58","62","88","93","103","71.42","77.9","46","104","69","78"
"2002","Other degree","in school","","","","","","","","","","","","","",""
"2002","Other degree","inadequately","71.82","65.84","37","60","63","75","102","110","66.81","76.83","43","110","65","75"
"2002","Other degree","middle vocational","75.72","75","463","58","65","85","95","110","74.4","77.04","43","125","73","76"
