"year","education","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2002","college entrance qualification","direct migration background","71.73","71","306","54","62","82","90","108","70.1","73.36","43","135","69","73"
"2002","college entrance qualification","indirect migration background","72.36","70","186","53","60","85","93","107","70.29","74.43","45","115","67","72"
"2002","college entrance qualification","no migration background","74.78","74","5088","56","64","84","94","116","74.37","75.19","40","180","73","75"
"2002","lower secondary degree","direct migration background","73.97","74","724","58","65","80","90","110","72.98","74.96","39","129","73","75"
"2002","lower secondary degree","indirect migration background","70.1","70","256","54","60","78","87","105","68.42","71.78","40","120","67","73"
"2002","lower secondary degree","no migration background","76","75","7322","59","65","85","95","120","75.66","76.34","34","180","75","75"
"2002","no degree/no degree yet","direct migration background","72.32","70","257","55","62","80","89","120","70.73","73.91","47","125","70","74"
"2002","no degree/no degree yet","indirect migration background","65.18","65","88","50","58","73","83","90","62.68","67.68","36","90","60","67"
"2002","no degree/no degree yet","no migration background","67.84","65","559","53","60","75","85","100","66.84","68.84","42","111","63","65"
"2002","Other degree","direct migration background","74.25","74","1200","57","65","83","91","105","73.44","75.06","39","175","72","75"
"2002","Other degree","indirect migration background","","","","","","","","","","","","","",""
"2002","Other degree","no migration background","72.93","70","106","60","63","80","93","125","69.87","75.99","43","150","68","75"
"2002","secondary school degree","direct migration background","71.19","70","279","54","61","80","88","110","69.51","72.87","43","135","68","73"
"2002","secondary school degree","indirect migration background","70.32","70","210","53","60","77","87","150","68.09","72.55","44","172","65","70"
"2002","secondary school degree","no migration background","74.18","73","6162","56","63","83","95","120","73.8","74.56","36","180","72","73"
"2003","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"2003","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"2003","college entrance qualification","no migration background","","","","","","","","","","","","","",""
"2003","lower secondary degree","direct migration background","","","","","","","","","","","","","",""
"2003","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"2003","lower secondary degree","no migration background","","","","","","","","","","","","","",""
"2003","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"2003","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"2003","no degree/no degree yet","no migration background","","","","","","","","","","","","","",""
"2003","Other degree","direct migration background","","","","","","","","","","","","","",""
"2003","Other degree","indirect migration background","","","","","","","","","","","","","",""
"2003","Other degree","no migration background","","","","","","","","","","","","","",""
"2003","secondary school degree","direct migration background","","","","","","","","","","","","","",""
"2003","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"2003","secondary school degree","no migration background","","","","","","","","","","","","","",""
"2004","college entrance qualification","direct migration background","73.28","72.06","281","54","61","82","90","163","71.4","75.16","45","163","69","74"
"2004","college entrance qualification","indirect migration background","72.02","70","191","54","60","85","90","100","70.21","73.83","48","101","68","72"
"2004","college entrance qualification","no migration background","75.16","74","4876","57","65","85","95","115","74.73","75.59","40","210","73","75"
"2004","lower secondary degree","direct migration background","74.97","75","654","58","65","82","92","120","73.87","76.07","40","130","75","77"
"2004","lower secondary degree","indirect migration background","73.29","73.7","247","55","63","82","93","110","71.55","75.03","39","120","70","75"
"2004","lower secondary degree","no migration background","76.61","75","6601","59","65","85","95","120","76.24","76.98","32","200","75","76"
"2004","no degree/no degree yet","direct migration background","71.1","72","238","53","63","80","86","100","69.53","72.67","38","110","70","75"
"2004","no degree/no degree yet","indirect migration background","66.02","65","89","51","58","74","80","93","63.4","68.64","42","105","60","66"
"2004","no degree/no degree yet","no migration background","68.33","66.6","573","52","58","78","89","110","67.22","69.44","35","120","62","65"
"2004","Other degree","direct migration background","74.74","75","1056","58","65","84","94","109","73.88","75.6","32","160","73","75"
"2004","Other degree","indirect migration background","","","","","","","","","","","","","",""
"2004","Other degree","no migration background","74.45","73","111","57","64","83","92","127","71.41","77.49","45","140","70","78"
"2004","secondary school degree","direct migration background","72.63","72","251","55","62","82","90","120","70.8","74.46","45","136","70","74"
"2004","secondary school degree","indirect migration background","71.33","70","201","54","60","80","90","101","69.35","73.31","45","112","66","72"
"2004","secondary school degree","no migration background","75.25","74","5784","57","64","85","95","120","74.85","75.65","37","200","72","74"
"2005","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"2005","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"2005","college entrance qualification","no migration background","","","","","","","","","","","","","",""
"2005","lower secondary degree","direct migration background","","","","","","","","","","","","","",""
"2005","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"2005","lower secondary degree","no migration background","","","","","","","","","","","","","",""
"2005","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"2005","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"2005","no degree/no degree yet","no migration background","","","","","","","","","","","","","",""
"2005","Other degree","direct migration background","","","","","","","","","","","","","",""
"2005","Other degree","indirect migration background","","","","","","","","","","","","","",""
"2005","Other degree","no migration background","","","","","","","","","","","","","",""
"2005","secondary school degree","direct migration background","","","","","","","","","","","","","",""
"2005","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"2005","secondary school degree","no migration background","","","","","","","","","","","","","",""
"2006","college entrance qualification","direct migration background","73.99","73","281","56","64","83","93","120","72.21","75.77","47","140","70","73"
"2006","college entrance qualification","indirect migration background","71.18","70","212","52","60","80","90","103","69.37","72.99","48","125","67","72"
"2006","college entrance qualification","no migration background","75.56","75","5102","56","64","85","95","121","75.14","75.98","40","195","74","75"
"2006","lower secondary degree","direct migration background","76.31","75","575","58","65","85","94","130","75.11","77.51","42","135","75","78"
"2006","lower secondary degree","indirect migration background","73.47","74","248","55","62","84","90","114","71.66","75.28","39","115","70","76"
"2006","lower secondary degree","no migration background","77.55","76","6732","60","66","86","98","125","77.17","77.93","34","200","76","78"
"2006","no degree/no degree yet","direct migration background","72.26","72.61","183","55","62","82","89","100","70.14","74.38","35","155","70","75"
"2006","no degree/no degree yet","indirect migration background","74.1","69","66","53","62","80","100","175","69.35","78.85","49","175","62","70"
"2006","no degree/no degree yet","no migration background","71.18","70","403","54","61","80","90","111","69.86","72.5","45","130","66","70"
"2006","Other degree","direct migration background","74.76","74","1032","57","64","84","94","110","73.87","75.65","38","155","73","75"
"2006","Other degree","indirect migration background","","","","","","","","","","","","","",""
"2006","Other degree","no migration background","74.97","72.79","149","55","63","83","100","115","72.21","77.73","42","170","70","76"
"2006","secondary school degree","direct migration background","72.51","70","246","54","60","83","92","130","70.55","74.47","45","132","69","75"
"2006","secondary school degree","indirect migration background","74.45","70","206","55","63","85","95","130","71.92","76.98","45","200","68","75"
"2006","secondary school degree","no migration background","76.22","75","5970","58","65","85","98","120","75.81","76.63","33","200","74","75"
"2007","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"2007","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"2007","college entrance qualification","no migration background","","","","","","","","","","","","","",""
"2007","lower secondary degree","direct migration background","","","","","","","","","","","","","",""
"2007","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"2007","lower secondary degree","no migration background","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","no migration background","","","","","","","","","","","","","",""
"2007","Other degree","direct migration background","","","","","","","","","","","","","",""
"2007","Other degree","indirect migration background","","","","","","","","","","","","","",""
"2007","Other degree","no migration background","","","","","","","","","","","","","",""
"2007","secondary school degree","direct migration background","","","","","","","","","","","","","",""
"2007","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"2007","secondary school degree","no migration background","","","","","","","","","","","","","",""
"2008","college entrance qualification","direct migration background","73.36","74","247","54","61","80","90","115","71.35","75.37","47","140","70","75"
"2008","college entrance qualification","indirect migration background","73.27","72","197","55","62","84","92","107","71.38","75.16","44","118","70","75"
"2008","college entrance qualification","no migration background","76.31","75","4660","57","65","85","96","122","75.86","76.76","40","230","75","75"
"2008","lower secondary degree","direct migration background","77.64","76","466","59","68","85","98","135","76.25","79.03","40","140","75","78"
"2008","lower secondary degree","indirect migration background","75.27","76","226","54","65","85","95","120","73.2","77.34","40","130","73","80"
"2008","lower secondary degree","no migration background","78.54","77","5743","60","67","88","100","128","78.13","78.95","38","204","77","78"
"2008","no degree/no degree yet","direct migration background","74.09","73","120","60","65","85","91","100","71.59","76.59","35","125","70","78"
"2008","no degree/no degree yet","indirect migration background","67.31","64.9","60","49","52","80","94","98","63.84","70.78","43","98","60","68"
