"year","e11103","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2002","Full Time","college entrance qualification","77.42","77","2964","58","67","86","96","117","76.89","77.95","43","140","76","78"
"2002","Full Time","lower secondary degree","79.62","80","2580","60","70","88","99","120","79.04","80.2","41","160","80","80"
"2002","Full Time","no degree/no degree yet","75.16","75","74","60","70","82","90","100","72.48","77.84","44","108","73","80"
"2002","Full Time","Other degree","76.75","78","487","60","68","85","93","105","75.52","77.98","43","175","75","78"
"2002","Full Time","secondary school degree","76.92","76","3358","58","65","85","97","120","76.39","77.45","42","180","75","77"
"2002","Not Working","college entrance qualification","72.02","71","1223","54","62","80","90","111","71.22","72.82","40","180","70","72"
"2002","Not Working","lower secondary degree","74.14","73","4181","58","65","82","91","114","73.71","74.57","35","180","73","74"
"2002","Not Working","no degree/no degree yet","68.01","66","653","52","59","75","86","110","67.02","69","36","125","65","67"
"2002","Not Working","Other degree","73.17","71","512","56","65","82","90","105","71.92","74.42","39","160","70","75"
"2002","Not Working","secondary school degree","71.61","70","1586","54","60","80","90","120","70.88","72.34","36","170","69","70"
"2002","Part Time","college entrance qualification","71.12","69","1393","54","60","80","90","114","70.37","71.87","45","170","67","69"
"2002","Part Time","lower secondary degree","73.96","72","1541","57","64","82","93","120","73.26","74.66","34","144","70","73"
"2002","Part Time","no degree/no degree yet","69.94","68","177","54","62","79","89","98","68.3","71.58","46","102","64","68"
"2002","Part Time","Other degree","71.79","70","324","56","61","80","90","110","70.18","73.4","40","125","67","71"
"2002","Part Time","secondary school degree","70.4","68","1707","55","60","80","89","110","69.74","71.06","40","160","66","68"
"2003","Full Time","college entrance qualification","","","","","","","","","","","","","",""
"2003","Full Time","lower secondary degree","","","","","","","","","","","","","",""
"2003","Full Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2003","Full Time","Other degree","","","","","","","","","","","","","",""
"2003","Full Time","secondary school degree","","","","","","","","","","","","","",""
"2003","Not Working","college entrance qualification","","","","","","","","","","","","","",""
"2003","Not Working","lower secondary degree","","","","","","","","","","","","","",""
"2003","Not Working","no degree/no degree yet","","","","","","","","","","","","","",""
"2003","Not Working","Other degree","","","","","","","","","","","","","",""
"2003","Not Working","secondary school degree","","","","","","","","","","","","","",""
"2003","Part Time","college entrance qualification","","","","","","","","","","","","","",""
"2003","Part Time","lower secondary degree","","","","","","","","","","","","","",""
"2003","Part Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2003","Part Time","Other degree","","","","","","","","","","","","","",""
"2003","Part Time","secondary school degree","","","","","","","","","","","","","",""
"2004","Full Time","college entrance qualification","77.88","78","2684","59","68","87","96","119","77.3","78.46","44","210","76","78"
"2004","Full Time","lower secondary degree","80.46","80","2148","61","70","90","100","125","79.8","81.12","40","160","80","81"
"2004","Full Time","no degree/no degree yet","80.41","80","58","65","72","90","95","107","76.92","83.9","50","110","72","81"
"2004","Full Time","Other degree","76.59","77","401","60","68","85","95","105","75.26","77.92","38","130","75","80"
"2004","Full Time","secondary school degree","77.62","77","3009","58","66","87","98","122","77.06","78.18","37","165","76","78"
"2004","Not Working","college entrance qualification","73.37","72","1289","55","63","82","91","113","72.6","74.14","40","200","71","73"
"2004","Not Working","lower secondary degree","74.92","74","3919","58","65","84","93","120","74.46","75.38","32","200","74","75"
"2004","Not Working","no degree/no degree yet","67.2","66","694","50","58","75","83","100","66.24","68.16","35","120","64","67"
"2004","Not Working","Other degree","74.64","73","505","60","65","84","95","115","73.34","75.94","32","160","71","75"
"2004","Not Working","secondary school degree","73.51","72","1587","56","63","82","90","120","72.74","74.28","38","200","70","72"
"2004","Part Time","college entrance qualification","71.09","69","1375","54","60","80","90","112","70.32","71.86","41","163","68","70"
"2004","Part Time","lower secondary degree","74.66","74","1435","58","64","82","93","120","73.89","75.43","40","163","72","74"
"2004","Part Time","no degree/no degree yet","71.1","71","148","54","60","80","88","96","68.85","73.35","45","114","63","70"
"2004","Part Time","Other degree","72.09","72","279","55","60","80","90","100","70.46","73.72","40","140","70","73"
"2004","Part Time","secondary school degree","71.56","70","1640","55","62","80","90","116","70.86","72.26","41","160","68","70"
"2005","Full Time","college entrance qualification","","","","","","","","","","","","","",""
"2005","Full Time","lower secondary degree","","","","","","","","","","","","","",""
"2005","Full Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2005","Full Time","Other degree","","","","","","","","","","","","","",""
"2005","Full Time","secondary school degree","","","","","","","","","","","","","",""
"2005","Not Working","college entrance qualification","","","","","","","","","","","","","",""
"2005","Not Working","lower secondary degree","","","","","","","","","","","","","",""
"2005","Not Working","no degree/no degree yet","","","","","","","","","","","","","",""
"2005","Not Working","Other degree","","","","","","","","","","","","","",""
"2005","Not Working","secondary school degree","","","","","","","","","","","","","",""
"2005","Part Time","college entrance qualification","","","","","","","","","","","","","",""
"2005","Part Time","lower secondary degree","","","","","","","","","","","","","",""
"2005","Part Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2005","Part Time","Other degree","","","","","","","","","","","","","",""
"2005","Part Time","secondary school degree","","","","","","","","","","","","","",""
"2006","Full Time","college entrance qualification","78.37","78","2762","58","68","88","98","125","77.8","78.94","42","155","78","79"
"2006","Full Time","lower secondary degree","81.82","80","2058","63","72","90","101","130","81.11","82.53","39","190","80","82"
"2006","Full Time","no degree/no degree yet","77.45","75","59","63","66","87","102","118","73.32","81.58","49","118","70","80"
"2006","Full Time","Other degree","77.17","77","385","60","68","86","95","110","75.78","78.56","38","135","75","80"
"2006","Full Time","secondary school degree","79.09","78","2972","60","68","90","100","125","78.51","79.67","43","180","77","79"
"2006","Not Working","college entrance qualification","73.6","72","1418","55","63","81","91","120","72.86","74.34","40","167","71","73"
"2006","Not Working","lower secondary degree","75.68","75","4144","59","65","85","95","120","75.22","76.14","34","200","75","75"
"2006","Not Working","no degree/no degree yet","70.16","68","491","53","60","79","89","104","68.9","71.42","35","175","67","70"
"2006","Not Working","Other degree","74.74","73","546","56","64","84","95","112","73.41","76.07","42","170","72","75"
"2006","Not Working","secondary school degree","73.76","72","1744","57","63","83","94","120","73.02","74.5","33","200","71","73"
"2006","Part Time","college entrance qualification","71.16","70","1415","55","60","78","90","115","70.4","71.92","40","195","68","70"
"2006","Part Time","lower secondary degree","75.16","74","1353","56","64","84","95","124","74.32","76","40","162","72","74"
"2006","Part Time","no degree/no degree yet","75.43","73","102","60","65","85","98","104","72.67","78.19","48","116","65","73"
"2006","Part Time","Other degree","71.68","70","268","55","62","80","90","105","69.99","73.37","42","120","69","72"
"2006","Part Time","secondary school degree","72.78","70","1706","55","62","80","94","119","72.04","73.52","37","200","68","70"
"2007","Full Time","college entrance qualification","","","","","","","","","","","","","",""
"2007","Full Time","lower secondary degree","","","","","","","","","","","","","",""
"2007","Full Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2007","Full Time","Other degree","","","","","","","","","","","","","",""
"2007","Full Time","secondary school degree","","","","","","","","","","","","","",""
"2007","Not Working","college entrance qualification","","","","","","","","","","","","","",""
"2007","Not Working","lower secondary degree","","","","","","","","","","","","","",""
"2007","Not Working","no degree/no degree yet","","","","","","","","","","","","","",""
"2007","Not Working","Other degree","","","","","","","","","","","","","",""
"2007","Not Working","secondary school degree","","","","","","","","","","","","","",""
"2007","Part Time","college entrance qualification","","","","","","","","","","","","","",""
"2007","Part Time","lower secondary degree","","","","","","","","","","","","","",""
"2007","Part Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2007","Part Time","Other degree","","","","","","","","","","","","","",""
"2007","Part Time","secondary school degree","","","","","","","","","","","","","",""
"2008","Full Time","college entrance qualification","78.67","78","2465","58","68","88","99","120","78.06","79.28","40","165","78","80"
"2008","Full Time","lower secondary degree","83.25","82","1757","63","72","92","103","140","82.49","84.01","46","178","81","83"
"2008","Full Time","no degree/no degree yet","78.34","75.77","39","65","68","85","98","110","73.4","83.28","47","125","67","82"
"2008","Full Time","Other degree","77.97","78","300","60","68","86","95","110","76.44","79.5","38","130","77","80"
"2008","Full Time","secondary school degree","80.3","80","2696","60","69","90","100","126","79.67","80.93","41","185","78","80"
"2008","Not Working","college entrance qualification","74.22","73","1337","55","63","83","91","116","73.44","75","45","230","72","74"
"2008","Not Working","lower secondary degree","76.4","75","3543","59","65","85","95","126","75.9","76.9","38","204","75","76"
"2008","Not Working","no degree/no degree yet","71.19","70","406","55","60","80","90","105","69.82","72.56","35","150","66","70"
"2008","Not Working","Other degree","74.92","73","412","55","63","84","97","116","73.35","76.49","46","180","72","75"
"2008","Not Working","secondary school degree","74.19","72","1542","56","63","83","95","121","73.39","74.99","38","180","72","74"
"2008","Part Time","college entrance qualification","72.64","70","1302","55","61","80","93","122","71.83","73.45","44","190","68","70"
"2008","Part Time","lower secondary degree","76.15","74.89","1135","58","65","85","96","120","75.21","77.09","40","161","72","75"
"2008","Part Time","no degree/no degree yet","70.85","68.49","101","52","60","84","90","100","68.05","73.65","48","125","67","74"
"2008","Part Time","Other degree","72.5","73","232","55","63","80","88","120","70.64","74.36","44","130","70","75"
"2008","Part Time","secondary school degree","72.79","70","1454","55","62","80","92","130","72.01","73.57","36","180","68","70"
"2009","Full Time","college entrance qualification","","","","","","","","","","","","","",""
"2009","Full Time","lower secondary degree","","","","","","","","","","","","","",""
"2009","Full Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2009","Full Time","Other degree","","","","","","","","","","","","","",""
"2009","Full Time","secondary school degree","","","","","","","","","","","","","",""
"2009","Not Working","college entrance qualification","","","","","","","","","","","","","",""
"2009","Not Working","lower secondary degree","","","","","","","","","","","","","",""
"2009","Not Working","no degree/no degree yet","","","","","","","","","","","","","",""
"2009","Not Working","Other degree","","","","","","","","","","","","","",""
"2009","Not Working","secondary school degree","","","","","","","","","","","","","",""
"2009","Part Time","college entrance qualification","","","","","","","","","","","","","",""
"2009","Part Time","lower secondary degree","","","","","","","","","","","","","",""
"2009","Part Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2009","Part Time","Other degree","","","","","","","","","","","","","",""
"2009","Part Time","secondary school degree","","","","","","","","","","","","","",""
"2010","Full Time","college entrance qualification","79.26","79","2266","59","68","90","102","125","78.61","79.91","44","170","78","80"
"2010","Full Time","lower secondary degree","84.08","83","1393","64","73","93","108","132","83.2","84.96","45","172","82","85"
"2010","Full Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2010","Full Time","Other degree","78.35","80","208","60","68","87","96","110","76.24","80.46","40","165","75","80"
"2010","Full Time","secondary school degree","81.07","80","2328","60","68","91","104","134","80.39","81.75","40","175","78","80"
"2010","Not Working","college entrance qualification","76.46","74","1211","58","65","85","95","121","75.59","77.33","45","250","73","75"
"2010","Not Working","lower secondary degree","76.26","75","2966","59","65","85","96","122","75.71","76.81","39","167","75","76"
"2010","Not Working","no degree/no degree yet","72.32","70","309","55","62","81","91","130","70.72","73.92","35","130","66","70"
"2010","Not Working","Other degree","76.39","74","322","58","65","85","96","130","74.63","78.15","45","160","72","75"
"2010","Not Working","secondary school degree","75.66","73","1359","57","64","84","95","133","74.75","76.57","36","217","72","75"
"2010","Part Time","college entrance qualification","71.89","70","1167","55","60","80","92","130","71","72.78","42","179","69","70"
"2010","Part Time","lower secondary degree","77.89","75","959","59","65","86","100","126","76.83","78.95","40","197","74","76"
"2010","Part Time","no degree/no degree yet","70.48","65","84","52","56","85","99","102","66.75","74.21","47","150","65","74"
"2010","Part Time","Other degree","70.73","70","189","52","60","80","90","120","68.59","72.87","43","130","70","75"
"2010","Part Time","secondary school degree","74.42","71","1316","56","61","83","95","145","73.56","75.28","37","175","69","71"
"2011","Full Time","college entrance qualification","","","","","","","","","","","","","",""
"2011","Full Time","lower secondary degree","","","","","","","","","","","","","",""
"2011","Full Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2011","Full Time","Other degree","","","","","","","","","","","","","",""
"2011","Full Time","secondary school degree","","","","","","","","","","","","","",""
"2011","Not Working","college entrance qualification","","","","","","","","","","","","","",""
"2011","Not Working","lower secondary degree","","","","","","","","","","","","","",""
"2011","Not Working","no degree/no degree yet","","","","","","","","","","","","","",""
"2011","Not Working","Other degree","","","","","","","","","","","","","",""
"2011","Not Working","secondary school degree","","","","","","","","","","","","","",""
"2011","Part Time","college entrance qualification","","","","","","","","","","","","","",""
"2011","Part Time","lower secondary degree","","","","","","","","","","","","","",""
"2011","Part Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2011","Part Time","Other degree","","","","","","","","","","","","","",""
"2011","Part Time","secondary school degree","","","","","","","","","","","","","",""
"2012","Full Time","college entrance qualification","79.11","79","2655","59","67","88","100","127","78.49","79.73","44","225","78","80"
"2012","Full Time","lower secondary degree","84.12","83","1587","64","72","95","105","130","83.27","84.97","39","166","82","85"
"2012","Full Time","no degree/no degree yet","82.63","80","54","66","70","93","112","117","78.27","86.99","54","117","72","85"
"2012","Full Time","Other degree","79.81","80","340","60","69","90","98","130","78.27","81.35","39","130","77","80"
"2012","Full Time","secondary school degree","80.39","80","2689","60","68","90","103","130","79.76","81.02","42","165","78","80"
"2012","Not Working","college entrance qualification","74.83","74","1509","55","64","83","94","122","74.06","75.6","30","165","74","75"
"2012","Not Working","lower secondary degree","77.36","75","3704","59","66","85","98","130","76.86","77.86","40","165","76","77"
"2012","Not Working","no degree/no degree yet","71.39","70","360","54","60","80","92","114","69.72","73.06","30","170","66","70"
"2012","Not Working","Other degree","74.83","73","508","57","65","83","95","115","73.44","76.22","40","180","72","75"
"2012","Not Working","secondary school degree","76.71","75","1740","57","65","86","98","130","75.9","77.52","37","190","74","75"
"2012","Part Time","college entrance qualification","72.43","70","1463","55","61","82","91","120","71.66","73.2","43","150","70","70"
"2012","Part Time","lower secondary degree","76.79","75","1159","58","64","88","100","125","75.78","77.8","40","210","73","75"
"2012","Part Time","no degree/no degree yet","71.44","68","132","52","60","82","92","130","68.49","74.39","45","135","66","73"
"2012","Part Time","Other degree","73.2","71","316","52","60","85","95","134","71.32","75.08","40","156","70","75"
"2012","Part Time","secondary school degree","74.98","72","1574","56","62","85","97","127","74.21","75.75","41","157","70","72"
"2013","Full Time","college entrance qualification","","","","","","","","","","","","","",""
"2013","Full Time","lower secondary degree","","","","","","","","","","","","","",""
"2013","Full Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2013","Full Time","Other degree","","","","","","","","","","","","","",""
"2013","Full Time","secondary school degree","","","","","","","","","","","","","",""
"2013","Not Working","college entrance qualification","","","","","","","","","","","","","",""
"2013","Not Working","lower secondary degree","","","","","","","","","","","","","",""
"2013","Not Working","no degree/no degree yet","","","","","","","","","","","","","",""
"2013","Not Working","Other degree","","","","","","","","","","","","","",""
"2013","Not Working","secondary school degree","","","","","","","","","","","","","",""
"2013","Part Time","college entrance qualification","","","","","","","","","","","","","",""
"2013","Part Time","lower secondary degree","","","","","","","","","","","","","",""
"2013","Part Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2013","Part Time","Other degree","","","","","","","","","","","","","",""
"2013","Part Time","secondary school degree","","","","","","","","","","","","","",""
"2014","Full Time","college entrance qualification","79.76","80","3398","60","68","89","100","130","79.2","80.32","44","195","79","80"
"2014","Full Time","lower secondary degree","85.02","83","1895","63","73","95","109","140","84.19","85.85","39","225","82","84"
"2014","Full Time","no degree/no degree yet","79.87","76.6","114","64","65","87","103","160","76.07","83.67","51","170","74","80"
"2014","Full Time","Other degree","80.4","80","1200","60","70","90","100","120","79.54","81.26","44","140","78","80"
"2014","Full Time","secondary school degree","81.34","80","3197","61","69","92","105","130","80.75","81.93","40","185","80","80"
"2014","Not Working","college entrance qualification","75.1","74","1704","56","64","83","95","129","74.35","75.85","30","180","73","74"
"2014","Not Working","lower secondary degree","77.76","76","3512","59","66","87","100","130","77.21","78.31","35","175","76","78"
"2014","Not Working","no degree/no degree yet","74.2","72","647","54","60","85","98","130","72.87","75.53","35","180","69","71"
"2014","Not Working","Other degree","74.57","74","1073","56","64","85","95","120","73.54","75.6","40","170","72","75"
"2014","Not Working","secondary school degree","76.89","75","2017","56","64","88","99","127","76.13","77.65","35","200","74","75"
"2014","Part Time","college entrance qualification","72.3","70","2255","55","62","82","90","114","71.69","72.91","44","155","69","70"
"2014","Part Time","lower secondary degree","78.22","76","1447","59","65","87","100","130","77.31","79.13","39","155","75","77"
"2014","Part Time","no degree/no degree yet","73.75","70","232","55","60","85","95","120","71.68","75.82","45","135","70","73"
"2014","Part Time","Other degree","72.98","72","1011","54","62","83","94","110","72.03","73.93","41","166","70","71"
"2014","Part Time","secondary school degree","74.8","72","2223","56","62","83","96","125","74.12","75.48","36","190","70","72"
"2015","Full Time","college entrance qualification","","","","","","","","","","","","","",""
"2015","Full Time","lower secondary degree","","","","","","","","","","","","","",""
"2015","Full Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2015","Full Time","Other degree","","","","","","","","","","","","","",""
"2015","Full Time","secondary school degree","","","","","","","","","","","","","",""
"2015","Not Working","college entrance qualification","","","","","","","","","","","","","",""
"2015","Not Working","lower secondary degree","","","","","","","","","","","","","",""
"2015","Not Working","no degree/no degree yet","","","","","","","","","","","","","",""
"2015","Not Working","Other degree","","","","","","","","","","","","","",""
"2015","Not Working","secondary school degree","","","","","","","","","","","","","",""
