"year","pgcasmin","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2002","(0) in school","Female","60.04","60","310","50","54","65","70","97","59.04","61.04","36","102","57","60"
"2002","(0) in school","Male","71.35","70","297","60","63","80","86","111","70.09","72.61","39","120","68","70"
"2002","(1a) inadequately completed","Female","69.68","70","166","51","60","80","86","98","67.72","71.64","44","125","70","74"
"2002","(1a) inadequately completed","Male","77.48","76","129","63","70","85","94","115","75.43","79.53","50","115","74","80"
"2002","(1b) general elementary school","Female","69.99","70","1571","54","60","79","89","104","69.32","70.66","35","129","68","70"
"2002","(1b) general elementary school","Male","79.29","78","694","63","70","87","100","115","78.24","80.34","34","175","76","79"
"2002","(1c) basic vocational qualification","Female","69.42","69","3020","55","60","76","85","106","68.96","69.88","39","140","68","69"
"2002","(1c) basic vocational qualification","Male","82.57","80","3606","68","74","90","100","123","82.14","83","48","180","81","82"
"2002","(2a) intermediate vocational","Female","67.22","65","3019","53","59","75","83","105","66.77","67.67","36","172","64","65"
"2002","(2a) intermediate vocational","Male","83.16","81","2280","68","75","90","100","130","82.6","83.72","44","180","81","82"
"2002","(2b) intermediate general qualification","Female","65.24","62","381","51","56","72","81","100","64.01","66.47","40","124","60","62"
"2002","(2b) intermediate general qualification","Male","75.21","73","273","60","65","81","92","129","73.55","76.87","45","150","71","75"
"2002","(2c_gen) general maturity certificate","Female","62.07","60","455","50","54","68","78","92","61.16","62.98","40","110","59","61"
"2002","(2c_gen) general maturity certificate","Male","79.7","78","431","65","70","86","96","120","78.43","80.97","48","180","75","78"
"2002","(2c_voc) vocational maturity certificate","Female","64.98","63","859","52","57","70","80","103","64.15","65.81","42","170","62","65"
"2002","(2c_voc) vocational maturity certificate","Male","82.98","82","727","70","75","90","98","124","82.02","83.94","49","140","81","83"
"2002","(3a) lower tertiary education","Female","66.97","65","807","53","58","73","83","110","66.11","67.83","42","123","64","65"
"2002","(3a) lower tertiary education","Male","83.28","82","990","70","75","90","100","115","82.54","84.02","54","138","82","84"
"2002","(3b) higher tertiary education","Female","66.18","64","1142","53","58","72","82","100","65.53","66.83","40","124","63","64"
"2002","(3b) higher tertiary education","Male","81.97","80","1611","68","74","89","97","115","81.4","82.54","50","150","80","82"
"2003","(0) in school","Female","","","","","","","","","","","","","",""
"2003","(0) in school","Male","","","","","","","","","","","","","",""
"2003","(1a) inadequately completed","Female","","","","","","","","","","","","","",""
"2003","(1a) inadequately completed","Male","","","","","","","","","","","","","",""
"2003","(1b) general elementary school","Female","","","","","","","","","","","","","",""
"2003","(1b) general elementary school","Male","","","","","","","","","","","","","",""
"2003","(1c) basic vocational qualification","Female","","","","","","","","","","","","","",""
"2003","(1c) basic vocational qualification","Male","","","","","","","","","","","","","",""
"2003","(2a) intermediate vocational","Female","","","","","","","","","","","","","",""
"2003","(2a) intermediate vocational","Male","","","","","","","","","","","","","",""
"2003","(2b) intermediate general qualification","Female","","","","","","","","","","","","","",""
"2003","(2b) intermediate general qualification","Male","","","","","","","","","","","","","",""
"2003","(2c_gen) general maturity certificate","Female","","","","","","","","","","","","","",""
"2003","(2c_gen) general maturity certificate","Male","","","","","","","","","","","","","",""
"2003","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","","","","",""
"2003","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","","","","",""
"2003","(3a) lower tertiary education","Female","","","","","","","","","","","","","",""
"2003","(3a) lower tertiary education","Male","","","","","","","","","","","","","",""
"2003","(3b) higher tertiary education","Female","","","","","","","","","","","","","",""
"2003","(3b) higher tertiary education","Male","","","","","","","","","","","","","",""
"2004","(0) in school","Female","59.16","59","326","48","53","64","70","90","58.14","60.18","35","90","56","60"
"2004","(0) in school","Male","70.88","70","308","55","64","78","85","110","69.48","72.28","37","120","68","70"
"2004","(1a) inadequately completed","Female","70.83","72","151","50","61","80","86","95","68.9","72.76","38","110","70","75"
"2004","(1a) inadequately completed","Male","77.71","76","113","60","70","85","95","110","75.28","80.14","55","114","73","80"
"2004","(1b) general elementary school","Female","70.51","70","1378","55","60","79","90","110","69.75","71.27","32","200","69","70"
"2004","(1b) general elementary school","Male","80.8","80","611","65","70","90","100","120","79.68","81.92","40","160","78","80"
"2004","(1c) basic vocational qualification","Female","69.83","69","2764","55","60","78","86","104","69.35","70.31","38","160","68","70"
"2004","(1c) basic vocational qualification","Male","83.31","82","3277","68","74","90","100","125","82.84","83.78","48","163","82","83"
"2004","(2a) intermediate vocational","Female","68.52","66","2830","54","60","75","85","116","68.04","69","38","200","65","66"
"2004","(2a) intermediate vocational","Male","83.71","82","2142","68","75","90","100","130","83.12","84.3","45","165","82","84"
"2004","(2b) intermediate general qualification","Female","66.47","64","360","52","56","75","83","100","65.17","67.77","37","120","60","63"
"2004","(2b) intermediate general qualification","Male","78.34","73","243","64","68","88","96","131","76.3","80.38","50","185","73","78"
"2004","(2c_gen) general maturity certificate","Female","63.46","62","448","51","57","69","75","98","62.52","64.4","40","112","60","62"
"2004","(2c_gen) general maturity certificate","Male","79.23","78","398","65","70","85","95","112","77.92","80.54","53","200","75","78"
"2004","(2c_voc) vocational maturity certificate","Female","66.46","65","855","52","58","72","82","110","65.59","67.33","43","172","64","65"
"2004","(2c_voc) vocational maturity certificate","Male","83.17","82","695","70","75","90","99","122","82.19","84.15","45","150","80","83"
"2004","(3a) lower tertiary education","Female","67.44","65","780","53","58","74","82","115","66.55","68.33","45","122","65","67"
"2004","(3a) lower tertiary education","Male","82.98","81","919","68","74","90","100","120","82.13","83.83","49","210","82","84"
"2004","(3b) higher tertiary education","Female","67.08","65","1084","54","58","74","85","109","66.4","67.76","38","138","63","65"
"2004","(3b) higher tertiary education","Male","82.14","80","1500","68","74","90","97","115","81.52","82.76","52","184","80","82"
"2005","(0) in school","Female","","","","","","","","","","","","","",""
"2005","(0) in school","Male","","","","","","","","","","","","","",""
"2005","(1a) inadequately completed","Female","","","","","","","","","","","","","",""
"2005","(1a) inadequately completed","Male","","","","","","","","","","","","","",""
"2005","(1b) general elementary school","Female","","","","","","","","","","","","","",""
"2005","(1b) general elementary school","Male","","","","","","","","","","","","","",""
"2005","(1c) basic vocational qualification","Female","","","","","","","","","","","","","",""
"2005","(1c) basic vocational qualification","Male","","","","","","","","","","","","","",""
"2005","(2a) intermediate vocational","Female","","","","","","","","","","","","","",""
"2005","(2a) intermediate vocational","Male","","","","","","","","","","","","","",""
"2005","(2b) intermediate general qualification","Female","","","","","","","","","","","","","",""
"2005","(2b) intermediate general qualification","Male","","","","","","","","","","","","","",""
"2005","(2c_gen) general maturity certificate","Female","","","","","","","","","","","","","",""
"2005","(2c_gen) general maturity certificate","Male","","","","","","","","","","","","","",""
"2005","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","","","","",""
"2005","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","","","","",""
"2005","(3a) lower tertiary education","Female","","","","","","","","","","","","","",""
