"year","e11103","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2002","Full Time","(0) in school","","","","","","","","","","","","","",""
"2002","Full Time","(1a) inadequately completed","75.42","76","69","60","70","82","90","100","72.58","78.26","44","108","72","80"
"2002","Full Time","(1b) general elementary school","75.4","75","494","56","64","85","92","115","74.1","76.7","43","175","73","76"
"2002","Full Time","(1c) basic vocational qualification","80.17","80","2297","62","71","88","99","120","79.57","80.77","41","160","80","80"
"2002","Full Time","(2a) intermediate vocational","77.58","77","2729","59","66","86","98","120","76.99","78.17","42","180","76","78"
"2002","Full Time","(2b) intermediate general qualification","69.64","70","213","53","60","78","90","105","67.78","71.5","43","116","67","71"
"2002","Full Time","(2c_gen) general maturity certificate","74.55","72","179","53","60","86","96","120","72.12","76.98","46","130","68","75"
"2002","Full Time","(2c_voc) vocational maturity certificate","76.81","76","784","57","66","85","95","120","75.72","77.9","45","140","75","78"
"2002","Full Time","(3a) lower tertiary education","78.2","78","1043","58","68","88","98","115","77.28","79.12","43","138","78","80"
"2002","Full Time","(3b) higher tertiary education","77.61","78","1655","60","68","86","95","110","76.94","78.28","43","140","76","78"
"2002","Not Working","(0) in school","66.09","65","479","51","58","73","83","110","65.02","67.16","36","120","62","65"
"2002","Not Working","(1a) inadequately completed","71.66","70","173","53","61","80","87","115","69.67","73.65","45","125","70","75"
"2002","Not Working","(1b) general elementary school","71.51","70","1332","55","63","80","90","110","70.75","72.27","35","160","70","71"
"2002","Not Working","(1c) basic vocational qualification","75.03","74","3074","58","65","83","92","115","74.53","75.53","39","180","74","75"
"2002","Not Working","(2a) intermediate vocational","71.72","70","1192","54","60","80","90","120","70.88","72.56","36","170","69","70"
"2002","Not Working","(2b) intermediate general qualification","68.26","65","229","52","58","75","90","125","66.28","70.24","42","130","62","67"
"2002","Not Working","(2c_gen) general maturity certificate","69.86","68","328","53","58","78","87","115","68.3","71.42","40","180","65","70"
"2002","Not Working","(2c_voc) vocational maturity certificate","71.87","70","405","53","61","82","90","115","70.41","73.33","42","127","68","72"
"2002","Not Working","(3a) lower tertiary education","75.73","75","435","59","66","84","92","110","74.43","77.03","42","130","74","76"
"2002","Not Working","(3b) higher tertiary education","73.57","72.24","512","55","64","83","90","110","72.39","74.75","40","122","71","75"
"2002","Part Time","(0) in school","66.15","65","124","53","60","71","80","91","64.41","67.89","46","102","62","65"
"2002","Part Time","(1a) inadequately completed","75.82","75","53","60","65","85","95","98","72.51","79.13","48","98","66","80"
"2002","Part Time","(1b) general elementary school","73.5","72","439","55","64","80","92","110","72.2","74.8","34","121","70","74"
"2002","Part Time","(1c) basic vocational qualification","74.22","72","1255","58","64","82","94","120","73.42","75.02","43","144","70","73"
"2002","Part Time","(2a) intermediate vocational","70.54","68","1378","55","60","80","89","110","69.8","71.28","45","160","66","69"
"2002","Part Time","(2b) intermediate general qualification","70.05","68","212","55","61","78","85","102","68.26","71.84","40","150","64","67"
"2002","Part Time","(2c_gen) general maturity certificate","69.7","68","379","53","60","79","86","109","68.35","71.05","45","114","65","69"
"2002","Part Time","(2c_voc) vocational maturity certificate","68.94","65","397","54","59","75","90","115","67.48","70.4","45","170","65","67"
"2002","Part Time","(3a) lower tertiary education","72.61","71","319","55","60","83","90","110","71.08","74.14","46","120","65","71"
"2002","Part Time","(3b) higher tertiary education","71.97","70","586","55","62","80","90","115","70.83","73.11","40","150","68","70"
"2003","Full Time","(0) in school","","","","","","","","","","","","","",""
"2003","Full Time","(1a) inadequately completed","","","","","","","","","","","","","",""
"2003","Full Time","(1b) general elementary school","","","","","","","","","","","","","",""
"2003","Full Time","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2003","Full Time","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2003","Full Time","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2003","Full Time","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2003","Full Time","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2003","Full Time","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2003","Full Time","(3b) higher tertiary education","","","","","","","","","","","","","",""
"2003","Not Working","(0) in school","","","","","","","","","","","","","",""
"2003","Not Working","(1a) inadequately completed","","","","","","","","","","","","","",""
"2003","Not Working","(1b) general elementary school","","","","","","","","","","","","","",""
"2003","Not Working","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2003","Not Working","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2003","Not Working","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2003","Not Working","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2003","Not Working","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2003","Not Working","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2003","Not Working","(3b) higher tertiary education","","","","","","","","","","","","","",""
"2003","Part Time","(0) in school","","","","","","","","","","","","","",""
"2003","Part Time","(1a) inadequately completed","","","","","","","","","","","","","",""
"2003","Part Time","(1b) general elementary school","","","","","","","","","","","","","",""
"2003","Part Time","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2003","Part Time","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2003","Part Time","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2003","Part Time","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2003","Part Time","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2003","Part Time","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2003","Part Time","(3b) higher tertiary education","","","","","","","","","","","","","",""
"2004","Full Time","(0) in school","","","","","","","","","","","","","",""
"2004","Full Time","(1a) inadequately completed","80.49","80","56","65","72","90","95","107","77.03","83.95","55","110","72","81"
"2004","Full Time","(1b) general elementary school","75.85","76","388","55","65","85","95","115","74.35","77.35","40","130","75","78"
"2004","Full Time","(1c) basic vocational qualification","81.07","80","1932","62","70","90","100","125","80.39","81.75","40","160","80","82"
"2004","Full Time","(2a) intermediate vocational","78.38","78","2436","59","67","88","98","130","77.76","79","45","165","77","79"
"2004","Full Time","(2b) intermediate general qualification","71.74","70","220","56","62","79","90","113","69.91","73.57","37","116","68","73"
"2004","Full Time","(2c_gen) general maturity certificate","74.5","73","162","58","64","85","95","112","72.11","76.89","44","132","68","75"
"2004","Full Time","(2c_voc) vocational maturity certificate","76.99","77","741","58","66","86","95","120","75.86","78.12","46","172","75","78"
"2004","Full Time","(3a) lower tertiary education","78.34","77","913","59","69","88","98","115","77.31","79.37","47","210","77","80"
"2004","Full Time","(3b) higher tertiary education","77.81","77","1456","60","68","88","95","112","77.06","78.56","38","184","76","79"
"2004","Not Working","(0) in school","65.64","65","541","50","56","73","82","100","64.58","66.7","35","120","61","65"
"2004","Not Working","(1a) inadequately completed","70.65","72","152","53","61","80","85","100","68.75","72.55","38","110","70","75"
"2004","Not Working","(1b) general elementary school","72.85","70","1223","56","63","80","90","120","72","73.7","32","200","70","72"
"2004","Not Working","(1c) basic vocational qualification","75.67","75","2929","59","65","84","94","118","75.15","76.19","38","160","75","75"
"2004","Not Working","(2a) intermediate vocational","73.7","72","1210","56","63","82","90","120","72.84","74.56","38","200","70","73"
"2004","Not Working","(2b) intermediate general qualification","70.56","68","211","52","59","78","93","131","68.26","72.86","46","185","63","69"
"2004","Not Working","(2c_gen) general maturity certificate","71.54","70","357","55","62","80","86","112","70.06","73.02","40","200","67","70"
"2004","Not Working","(2c_voc) vocational maturity certificate","73.5","71","382","54","64","83","92","120","72.02","74.98","43","124","70","73"
"2004","Not Working","(3a) lower tertiary education","75.66","74","458","58","66","85","95","116","74.36","76.96","45","134","73","78"
"2004","Not Working","(3b) higher tertiary education","74.87","75","532","58","65","84","92","110","73.73","76.01","44","120","73","75"
"2004","Part Time","(0) in school","64.84","64.1","92","51","55","75","80","93","62.34","67.34","45","105","60","65"
"2004","Part Time","(1a) inadequately completed","76.57","77.38","56","60","66","86","90","105","72.74","80.4","48","114","70","82"
"2004","Part Time","(1b) general elementary school","73.72","74","378","57","65","80","92","113","72.23","75.21","40","155","70","75"
"2004","Part Time","(1c) basic vocational qualification","74.62","73","1180","57","64","83","93","120","73.78","75.46","43","163","72","74"
"2004","Part Time","(2a) intermediate vocational","71.32","69","1326","55","62","80","90","116","70.55","72.09","42","160","68","70"
"2004","Part Time","(2b) intermediate general qualification","71.53","70","172","54","60","80","90","120","69.06","74","41","132","65","70"
"2004","Part Time","(2c_gen) general maturity certificate","69.23","67","327","53","60","77","88","108","67.79","70.67","41","135","65","70"
"2004","Part Time","(2c_voc) vocational maturity certificate","70.84","68","427","53","60","80","90","120","69.41","72.27","44","163","66","70"
"2004","Part Time","(3a) lower tertiary education","72.76","71","328","55","60","80","94","112","71.19","74.33","47","135","68","73"
"2004","Part Time","(3b) higher tertiary education","72.6","70.37","596","55","62","82","92","106","71.44","73.76","46","135","68","70"
"2005","Full Time","(0) in school","","","","","","","","","","","","","",""
"2005","Full Time","(1a) inadequately completed","","","","","","","","","","","","","",""
"2005","Full Time","(1b) general elementary school","","","","","","","","","","","","","",""
"2005","Full Time","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2005","Full Time","(2a) intermediate vocational","","","","","","","","","","","","","",""
