"year","bula_h","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2002","Baden-W?rttemberg","Rural Area","74.27","74.11","255","58","65","80","92","110","72.59","75.95","48","130","70","75"
"2002","Baden-W?rttemberg","Urban Area","73.52","72","2552","56","63","82","91","113","72.96","74.08","40","150","72","74"
"2002","Bavaria","Rural Area","73.94","73","1640","56","64","83","92","108","73.24","74.64","34","135","72","74"
"2002","Bavaria","Urban Area","73.96","74","1609","55","63","83","92","115","73.24","74.68","40","150","71","74"
"2002","Berlin","Rural Area","","","","","","","","","","","","","",""
"2002","Berlin","Urban Area","73.39","71","830","53","62","82","95","121","72.29","74.49","39","160","70","73"
"2002","Brandenburg","Rural Area","75.74","75","891","58","65","85","96","115","74.78","76.7","41","140","73","75"
"2002","Brandenburg","Urban Area","76.72","75.17","67","58","65","89","96","109","72.91","80.53","51","110","70","82"
"2002","Bremen","Rural Area","","","","","","","","","","","","","",""
"2002","Bremen","Urban Area","75.5","74","171","54","63","85","92","180","73.03","77.97","44","180","70","75"
"2002","Hamburg","Rural Area","","","","","","","","","","","","","",""
"2002","Hamburg","Urban Area","72.76","72","324","56","61","80","90","155","70.95","74.57","40","160","70","73"
"2002","Hesse","Rural Area","77.45","78","296","58","65","86","98","116","75.66","79.24","43","132","74","79"
"2002","Hesse","Urban Area","74.68","73","1336","56","63","85","95","115","73.85","75.51","39","175","72","75"
"2002","Lower Saxony","Rural Area","75.28","75","959","58","65","84","94","118","74.28","76.28","39","170","73","75"
"2002","Lower Saxony","Urban Area","75.43","75","1005","57","64","84","95","120","74.49","76.37","45","132","72","75"
"2002","Mecklenburg-Western Pomerania","Rural Area","74.97","75","444","56","65","83","92","110","73.67","76.27","45","125","73","78"
"2002","Mecklenburg-Western Pomerania","Urban Area","73.29","71.77","70","58","60","82","92","98","69.88","76.7","46","102","67","78"
"2002","North Rhine-Westphalia","Rural Area","75.1","75","117","60","65","83","94","110","72.72","77.48","45","110","71","79"
"2002","North Rhine-Westphalia","Urban Area","75.36","75","4717","58","65","85","95","115","74.93","75.79","35","180","74","75"
"2002","Rhineland-Palatinate,Saarland","Rural Area","75.22","75","336","56","65","85","92","115","73.65","76.79","45","125","72","78"
"2002","Rhineland-Palatinate,Saarland","Urban Area","74.79","74","1037","56","64","84","93","122","73.88","75.7","39","140","72","75"
"2002","Saxony","Rural Area","74.88","74","855","57","64","85","95","108","73.88","75.88","42","180","72","75"
"2002","Saxony","Urban Area","73.09","73","799","57","64","80","90","108","72.17","74.01","36","135","71","74"
"2002","Saxony-Anhalt","Rural Area","75.61","75","720","56","65","85","95","115","74.5","76.72","42","150","73","76"
"2002","Saxony-Anhalt","Urban Area","74.89","74","252","55","64","84","94","120","72.94","76.84","40","140","72","78"
"2002","Schleswig-Holstein","Rural Area","73.92","72","408","57","63","82","95","118","72.46","75.38","40","140","70","73"
"2002","Schleswig-Holstein","Urban Area","71.68","70","309","56","61","81","90","112","70.13","73.23","46","124","68","71"
"2002","Thuringia","Rural Area","75.65","75","675","58","65","84","94","115","74.57","76.73","42","140","74","76"
"2002","Thuringia","Urban Area","74.39","73","285","55","64","84","95","115","72.58","76.2","44","135","72","76"
"2003","Baden-W?rttemberg","Rural Area","","","","","","","","","","","","","",""
"2003","Baden-W?rttemberg","Urban Area","","","","","","","","","","","","","",""
"2003","Bavaria","Rural Area","","","","","","","","","","","","","",""
"2003","Bavaria","Urban Area","","","","","","","","","","","","","",""
"2003","Berlin","Rural Area","","","","","","","","","","","","","",""
"2003","Berlin","Urban Area","","","","","","","","","","","","","",""
"2003","Brandenburg","Rural Area","","","","","","","","","","","","","",""
"2003","Brandenburg","Urban Area","","","","","","","","","","","","","",""
"2003","Bremen","Rural Area","","","","","","","","","","","","","",""
"2003","Bremen","Urban Area","","","","","","","","","","","","","",""
"2003","Hamburg","Rural Area","","","","","","","","","","","","","",""
"2003","Hamburg","Urban Area","","","","","","","","","","","","","",""
"2003","Hesse","Rural Area","","","","","","","","","","","","","",""
"2003","Hesse","Urban Area","","","","","","","","","","","","","",""
"2003","Lower Saxony","Rural Area","","","","","","","","","","","","","",""
"2003","Lower Saxony","Urban Area","","","","","","","","","","","","","",""
"2003","Mecklenburg-Western Pomerania","Rural Area","","","","","","","","","","","","","",""
"2003","Mecklenburg-Western Pomerania","Urban Area","","","","","","","","","","","","","",""
"2003","North Rhine-Westphalia","Rural Area","","","","","","","","","","","","","",""
"2003","North Rhine-Westphalia","Urban Area","","","","","","","","","","","","","",""
"2003","Rhineland-Palatinate,Saarland","Rural Area","","","","","","","","","","","","","",""
"2003","Rhineland-Palatinate,Saarland","Urban Area","","","","","","","","","","","","","",""
"2003","Saxony","Rural Area","","","","","","","","","","","","","",""
"2003","Saxony","Urban Area","","","","","","","","","","","","","",""
"2003","Saxony-Anhalt","Rural Area","","","","","","","","","","","","","",""
"2003","Saxony-Anhalt","Urban Area","","","","","","","","","","","","","",""
"2003","Schleswig-Holstein","Rural Area","","","","","","","","","","","","","",""
"2003","Schleswig-Holstein","Urban Area","","","","","","","","","","","","","",""
"2003","Thuringia","Rural Area","","","","","","","","","","","","","",""
"2003","Thuringia","Urban Area","","","","","","","","","","","","","",""
"2004","Baden-W?rttemberg","Rural Area","74.27","74","231","57","64","83","90","109","72.34","76.2","47","163","70","75"
"2004","Baden-W?rttemberg","Urban Area","74.13","73","2385","56","64","83","93","120","73.53","74.73","40","163","72","75"
"2004","Bavaria","Rural Area","74.77","73","1540","57","64","83","93","112","73.99","75.55","38","200","72","75"
