"year","migback","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2002","direct migration background","general elemantary","72.82","72","709","56","63","80","90","110","71.79","73.85","39","175","70","74"
"2002","direct migration background","higher education","73.11","73","396","55","63","83","90","110","71.72","74.5","40","115","70","75"
"2002","direct migration background","higher vocational","73.39","72.22","160","58","63","82","91","108","71.13","75.65","46","115","70","76"
"2002","direct migration background","in school","67.45","65.19","50","53","60","75","80","120","64.01","70.89","48","120","60","68"
"2002","direct migration background","inadequately","74.94","75","189","59","65","82","95","115","73.1","76.78","47","125","71","75"
"2002","direct migration background","middle vocational","74.14","74","1024","56","65","82","92","110","73.29","74.99","43","135","73","75"
"2002","direct migration background","vocational + Abi","71.76","72","248","53","60","82","90","115","69.88","73.64","45","135","69","74"
"2002","indirect migration background","general elemantary","69.98","70","197","53","60","78","87","110","67.92","72.04","40","150","66","70"
"2002","indirect migration background","higher education","75.99","80","66","60","65","85","93","100","72.84","79.14","49","106","70","80"
"2002","indirect migration background","higher vocational","74.34","70","41","60","65","80","95","100","69.92","78.76","55","100","64","79"
"2002","indirect migration background","in school","64.57","63","80","50","58","72","82","89","62.05","67.09","36","89","58","65"
"2002","indirect migration background","inadequately","","","","","","","","","","","","","",""
"2002","indirect migration background","middle vocational","69.57","68","324","53","58","78","87","107","67.91","71.23","44","172","66","70"
"2002","indirect migration background","vocational + Abi","72.83","74.66","39","52","60","86","88","100","67.65","78.01","50","104","60","80"
"2002","no migration background","general elemantary","71.95","70","1976","55","62","80","90","110","71.31","72.59","34","150","70","70"
"2002","no migration background","higher education","76.32","75","4088","58","66","85","95","112","75.88","76.76","40","150","75","76"
"2002","no migration background","higher vocational","77.95","78","1535","59","67","88","97","120","77.17","78.73","36","146","76","79"
"2002","no migration background","in school","66.27","65","476","52","59","73","83","100","65.24","67.3","42","111","63","65"
"2002","no migration background","inadequately","71.73","71.92","85","56","63","80","90","110","68.79","74.67","43","110","70","76"
"2002","no migration background","middle vocational","75.3","75","10212","58","65","84","95","120","75.01","75.59","36","180","74","75"
"2002","no migration background","vocational + Abi","73.29","72","884","55","62","82","91","124","72.26","74.32","44","170","70","72"
"2003","direct migration background","general elemantary","","","","","","","","","","","","","",""
"2003","direct migration background","higher education","","","","","","","","","","","","","",""
"2003","direct migration background","higher vocational","","","","","","","","","","","","","",""
"2003","direct migration background","in school","","","","","","","","","","","","","",""
"2003","direct migration background","inadequately","","","","","","","","","","","","","",""
"2003","direct migration background","middle vocational","","","","","","","","","","","","","",""
"2003","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
"2003","indirect migration background","general elemantary","","","","","","","","","","","","","",""
"2003","indirect migration background","higher education","","","","","","","","","","","","","",""
"2003","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"2003","indirect migration background","in school","","","","","","","","","","","","","",""
"2003","indirect migration background","inadequately","","","","","","","","","","","","","",""
"2003","indirect migration background","middle vocational","","","","","","","","","","","","","",""
"2003","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"2003","no migration background","general elemantary","","","","","","","","","","","","","",""
"2003","no migration background","higher education","","","","","","","","","","","","","",""
"2003","no migration background","higher vocational","","","","","","","","","","","","","",""
"2003","no migration background","in school","","","","","","","","","","","","","",""
"2003","no migration background","inadequately","","","","","","","","","","","","","",""
"2003","no migration background","middle vocational","","","","","","","","","","","","","",""
"2003","no migration background","vocational + Abi","","","","","","","","","","","","","",""
"2004","direct migration background","general elemantary","73.66","74.88","611","57","65","81","90","105","72.54","74.78","32","160","71","75"
"2004","direct migration background","higher education","72.89","72","355","55","62","80","90","115","71.4","74.38","38","121","71","75"
"2004","direct migration background","higher vocational","72.86","69.41","139","58","60","84","92","110","70.36","75.36","47","120","69","77"
"2004","direct migration background","in school","65.31","65","62","50","55","75","85","86","62.32","68.3","42","93","59","67"
"2004","direct migration background","inadequately","74.81","75","156","60","68","81","90","100","73.02","76.6","49","110","73","76"
"2004","direct migration background","middle vocational","74.84","75","944","57","65","84","93","110","73.93","75.75","38","136","75","76"
"2004","direct migration background","vocational + Abi","75.53","75","223","54","64","85","92","163","73.35","77.71","45","163","70","75"
"2004","indirect migration background","general elemantary","72.52","72","184","55","61","80","93","105","70.5","74.54","39","105","70","75"
"2004","indirect migration background","higher education","75.92","78.34","61","60","66","88","92","100","72.85","78.99","50","100","70","80"
"2004","indirect migration background","higher vocational","76.55","72.62","43","60","67","88","100","112","71.96","81.14","54","112","65","80"
"2004","indirect migration background","in school","64.23","65","80","51","56","70","78","95","61.58","66.88","42","105","60","65"
"2004","indirect migration background","inadequately","","","","","","","","","","","","","",""
"2004","indirect migration background","middle vocational","71.16","70","321","54","62","80","89","110","69.67","72.65","45","120","67","70"
"2004","indirect migration background","vocational + Abi","72.81","73","47","50","60","85","90","100","68.71","76.91","48","100","62","75"
"2004","no migration background","general elemantary","73.09","70","1758","55","63","80","90","120","72.35","73.83","32","200","70","71"
"2004","no migration background","higher education","76.56","75","3867","58","66","85","95","115","76.09","77.03","44","210","75","76"
"2004","no migration background","higher vocational","78.99","78","1449","60","68","89","98","124","78.16","79.82","40","172","77","80"
"2004","no migration background","in school","65.88","64","490","50","56","75","82","110","64.75","67.01","35","120","61","64"
"2004","no migration background","inadequately","73.76","72.68","82","55","64","80","94","110","70.25","77.27","45","127","70","80"
"2004","no migration background","middle vocational","76","75","9472","58","65","85","95","120","75.69","76.31","38","200","74","75"
"2004","no migration background","vocational + Abi","73.13","72","879","55","62","83","92","110","72.17","74.09","43","139","70","73"
"2005","direct migration background","general elemantary","","","","","","","","","","","","","",""
"2005","direct migration background","higher education","","","","","","","","","","","","","",""
"2005","direct migration background","higher vocational","","","","","","","","","","","","","",""
"2005","direct migration background","in school","","","","","","","","","","","","","",""
"2005","direct migration background","inadequately","","","","","","","","","","","","","",""
"2005","direct migration background","middle vocational","","","","","","","","","","","","","",""
"2005","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
"2005","indirect migration background","general elemantary","","","","","","","","","","","","","",""
"2005","indirect migration background","higher education","","","","","","","","","","","","","",""
"2005","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"2005","indirect migration background","in school","","","","","","","","","","","","","",""
"2005","indirect migration background","inadequately","","","","","","","","","","","","","",""
"2005","indirect migration background","middle vocational","","","","","","","","","","","","","",""
"2005","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"2005","no migration background","general elemantary","","","","","","","","","","","","","",""
"2005","no migration background","higher education","","","","","","","","","","","","","",""
"2005","no migration background","higher vocational","","","","","","","","","","","","","",""
"2005","no migration background","in school","","","","","","","","","","","","","",""
"2005","no migration background","inadequately","","","","","","","","","","","","","",""
"2005","no migration background","middle vocational","","","","","","","","","","","","","",""
"2005","no migration background","vocational + Abi","","","","","","","","","","","","","",""
"2006","direct migration background","general elemantary","74.94","75","543","57","65","83","94","124","73.71","76.17","42","155","72","75"
"2006","direct migration background","higher education","73.79","73","367","55","64","83","93","120","72.29","75.29","38","130","71","75"
"2006","direct migration background","higher vocational","73.07","70","144","58","60","84","94","119","70.56","75.58","47","135","68","76"
"2006","direct migration background","in school","61.57","60","33","50","55","62","75","102","57.17","65.97","46","102","55","62"
"2006","direct migration background","inadequately","75.85","75","134","60","67","83","92","100","73.51","78.19","50","155","72","77"
"2006","direct migration background","middle vocational","75.91","75","895","57","65","85","95","120","74.92","76.9","35","135","75","78"
"2006","direct migration background","vocational + Abi","72.76","72","221","54","63","82","90","108","70.84","74.68","47","140","70","74"
"2006","indirect migration background","general elemantary","71.4","69.49","175","54","61","80","92","130","69.17","73.63","39","130","65","72"
"2006","indirect migration background","higher education","74.45","75","77","56","64","84","90","95","71.76","77.14","50","95","70","80"
"2006","indirect migration background","higher vocational","78.76","76.38","42","60","65","90","96","104","74.3","83.22","52","104","65","83"
"2006","indirect migration background","in school","73.12","68","57","51","62","79","95","175","67.97","78.27","50","175","60","70"
"2006","indirect migration background","inadequately","","","","","","","","","","","","","",""
"2006","indirect migration background","middle vocational","73.68","73","347","55","63","82","90","115","71.92","75.44","45","200","70","74"
"2006","indirect migration background","vocational + Abi","72.54","71.62","51","52","60","86","93","103","68.42","76.66","48","103","62","75"
"2006","no migration background","general elemantary","73.75","71","1757","56","62","82","93","125","73","74.5","33","200","70","72"
"2006","no migration background","higher education","76.94","76","4123","58","65","86","96","120","76.48","77.4","40","195","75","76"
"2006","no migration background","higher vocational","79.59","78","1457","60","68","90","100","128","78.74","80.44","37","170","78","80"
"2006","no migration background","in school","68.13","66.51","302","53","60","75","83","100","66.76","69.5","45","130","64","68"
"2006","no migration background","inadequately","74.12","70","97","54","60","83","100","115","70.93","77.31","46","115","70","77"
"2006","no migration background","middle vocational","76.87","75","9777","58","65","85","98","120","76.55","77.19","36","200","75","75"
"2006","no migration background","vocational + Abi","74.72","74","939","55","63","84","95","121","73.71","75.73","42","167","70","73"
"2007","direct migration background","general elemantary","","","","","","","","","","","","","",""
"2007","direct migration background","higher education","","","","","","","","","","","","","",""
"2007","direct migration background","higher vocational","","","","","","","","","","","","","",""
"2007","direct migration background","in school","","","","","","","","","","","","","",""
"2007","direct migration background","inadequately","","","","","","","","","","","","","",""
"2007","direct migration background","middle vocational","","","","","","","","","","","","","",""
"2007","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
"2007","indirect migration background","general elemantary","","","","","","","","","","","","","",""
"2007","indirect migration background","higher education","","","","","","","","","","","","","",""
"2007","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"2007","indirect migration background","in school","","","","","","","","","","","","","",""
"2007","indirect migration background","inadequately","","","","","","","","","","","","","",""
"2007","indirect migration background","middle vocational","","","","","","","","","","","","","",""
"2007","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"2007","no migration background","general elemantary","","","","","","","","","","","","","",""
"2007","no migration background","higher education","","","","","","","","","","","","","",""
"2007","no migration background","higher vocational","","","","","","","","","","","","","",""
"2007","no migration background","in school","","","","","","","","","","","","","",""
"2007","no migration background","inadequately","","","","","","","","","","","","","",""
"2007","no migration background","middle vocational","","","","","","","","","","","","","",""
"2007","no migration background","vocational + Abi","","","","","","","","","","","","","",""
"2008","direct migration background","general elemantary","75.17","74","428","57","65","83","94","135","73.77","76.57","40","150","72","75"
