"year","age_gr","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2002","16-34 y.","college entrance qualification","72.03","70","1754","54","60","80","90","115","71.34","72.72","40","180","68","70"
"2002","16-34 y.","lower secondary degree","73.5","73","1231","54","63","81","92","115","72.64","74.36","34","140","71","74"
"2002","16-34 y.","no degree/no degree yet","66.55","65","658","52","59","74","81","100","65.66","67.44","36","120","63","65"
"2002","16-34 y.","Other degree","69.63","70","221","51","59","80","90","110","67.79","71.47","40","115","65","70"
"2002","16-34 y.","secondary school degree","71.5","70","2105","54","60","80","91","118","70.86","72.14","40","172","68","70"
"2002","35-65 y.","college entrance qualification","76.13","75","3345","57","65","85","95","116","75.62","76.64","42","170","75","76"
"2002","35-65 y.","lower secondary degree","77.37","76","4686","60","67","85","96","120","76.94","77.8","39","160","75","77"
"2002","35-65 y.","no degree/no degree yet","76.42","75","179","60","68","85","95","115","74.49","78.35","44","125","74","77"
"2002","35-65 y.","Other degree","75.5","75","946","60","65","85","93","105","74.57","76.43","39","175","73","75"
"2002","35-65 y.","secondary school degree","75.73","75","4034","57","64","85","95","120","75.25","76.21","36","180","74","75"
"2002","66 and older","college entrance qualification","74.4","74","481","58","65","83","90","102","73.28","75.52","40","126","75","78"
"2002","66 and older","lower secondary degree","73.91","73","2385","59","65","82","90","105","73.38","74.44","35","180","73","74"
"2002","66 and older","no degree/no degree yet","69.19","70","67","50","61","80","87","95","66.3","72.08","45","100","69","74"
"2002","66 and older","Other degree","73.35","72","156","60","65","80","90","103","71.36","75.34","40","112","72","76"
"2002","66 and older","secondary school degree","71.55","70","512","54","62","80","89","105","70.36","72.74","36","120","70","74"
"2003","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"2003","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"2003","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2003","16-34 y.","Other degree","","","","","","","","","","","","","",""
"2003","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"2003","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"2003","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"2003","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2003","35-65 y.","Other degree","","","","","","","","","","","","","",""
"2003","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"2003","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"2003","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"2003","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"2003","66 and older","Other degree","","","","","","","","","","","","","",""
"2003","66 and older","secondary school degree","","","","","","","","","","","","","",""
"2004","16-34 y.","college entrance qualification","71.79","70","1653","54","61","80","90","108","71.1","72.48","40","200","69","70"
"2004","16-34 y.","lower secondary degree","74.38","75","1027","55","64","82","93","115","73.42","75.34","39","163","72","75"
"2004","16-34 y.","no degree/no degree yet","66.25","65","678","51","57","75","82","105","65.3","67.2","35","120","62","65"
"2004","16-34 y.","Other degree","68.94","68.87","187","50","58","78","90","115","66.95","70.93","45","127","65","70"
"2004","16-34 y.","secondary school degree","72.85","71","1751","55","61","81","92","120","72.13","73.57","37","185","69","70"
"2004","35-65 y.","college entrance qualification","76.62","75","3155","58","65","85","96","120","76.08","77.16","44","184","75","76"
"2004","35-65 y.","lower secondary degree","78.33","78","4032","60","68","88","98","125","77.84","78.82","40","160","77","78"
"2004","35-65 y.","no degree/no degree yet","75.65","75","157","55","65","85","94","110","73.56","77.74","47","114","74","78"
"2004","35-65 y.","Other degree","76.15","75","826","60","66","85","95","109","75.17","77.13","32","160","75","76"
"2004","35-65 y.","secondary school degree","76.41","75","3948","58","65","85","97","124","75.92","76.9","42","200","74","75"
"2004","66 and older","college entrance qualification","75.88","74.97","540","60","67","85","93","107","74.72","77.04","43","210","75","79"
"2004","66 and older","lower secondary degree","74.34","74","2443","58","65","82","90","110","73.8","74.88","32","200","74","75"
"2004","66 and older","no degree/no degree yet","71.83","73","65","57","65","80","86","100","69.04","74.62","38","100","70","77"
"2004","66 and older","Other degree","73.95","70.59","172","60","65","80","92","111","72","75.9","45","120","72","76"
"2004","66 and older","secondary school degree","72.98","72","537","57","64","81","90","107","71.82","74.14","38","120","71","75"
"2005","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"2005","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"2005","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2005","16-34 y.","Other degree","","","","","","","","","","","","","",""
"2005","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"2005","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
