"year","education","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2002","college entrance qualification","(Married) couple without C.","75.84","75","1720","58","65","84","95","112","75.14","76.54","40","170","74","75"
"2002","college entrance qualification","1-pers.-HH","73.1","72","765","55","62","83","91","115","72.07","74.13","40","180","70","72"
"2002","college entrance qualification","Couple + C. GT 16 ","74.15","74","1000","55","63","85","93","114","73.24","75.06","40","128","71","74"
"2002","college entrance qualification","Couple + C. LE 16","75.37","75","1362","56","64","85","95","118","74.57","76.17","44","150","74","76"
"2002","college entrance qualification","Couple + C. LE and GT 16","76.74","75","402","55","65","86","98","122","75.18","78.3","45","135","72","76"
"2002","college entrance qualification","Single parent","68.47","65","189","56","60","75","82","115","66.5","70.44","46","116","65","70"
"2002","lower secondary degree","(Married) couple without C.","76.6","75","3366","60","67","85","95","117","76.13","77.07","39","150","75","75"
"2002","lower secondary degree","1-pers.-HH","73.38","72","1312","57","63","80","90","115","72.61","74.15","39","180","70","73"
"2002","lower secondary degree","Couple + C. GT 16 ","77.02","76","1158","60","67","85","96","115","76.17","77.87","34","150","75","77"
"2002","lower secondary degree","Couple + C. LE 16","78.19","78","1275","58","68","87","99","122","77.3","79.08","39","160","75","78"
"2002","lower secondary degree","Couple + C. LE and GT 16","75.54","75","471","58","65","84","95","116","74.14","76.94","41","144","73","77"
"2002","lower secondary degree","Single parent","70.57","70","379","55","60","80","90","110","69.13","72.01","38","140","70","72"
"2002","no degree/no degree yet","(Married) couple without C.","70.56","70","100","53","62","78","86","115","68.23","72.89","47","115","70","75"
"2002","no degree/no degree yet","1-pers.-HH","71.53","72.75","33","53","60","80","90","95","67.42","75.64","50","95","63","79"
"2002","no degree/no degree yet","Couple + C. GT 16 ","69.58","67","324","53","60","80","89","120","68.15","71.01","36","120","64","66"
"2002","no degree/no degree yet","Couple + C. LE 16","77.33","80","48","56","70","83","92","100","73.96","80.7","50","100","74","81"
"2002","no degree/no degree yet","Couple + C. LE and GT 16","65.03","63","270","50","58","73","80","97","63.66","66.4","39","111","61","65"
"2002","no degree/no degree yet","Single parent","66.69","65","78","56","60","70","80","110","64.17","69.21","46","110","63","68"
"2002","Other degree","(Married) couple without C.","74.57","74","388","58","65","84","91","110","73.21","75.93","39","160","73","76"
"2002","Other degree","1-pers.-HH","72.87","70","99","60","63","80","91","100","70.29","75.45","46","103","69","75"
"2002","Other degree","Couple + C. GT 16 ","76.99","75","237","60","67","85","95","150","74.92","79.06","42","175","74","80"
"2002","Other degree","Couple + C. LE 16","73.24","74","324","55","62","82","90","105","71.69","74.79","40","120","70","75"
"2002","Other degree","Couple + C. LE and GT 16","77","76","137","60","67","88","93","105","74.62","79.38","48","110","70","78"
"2002","Other degree","Single parent","68.33","65","69","55","60","75","83","102","64.99","71.67","43","112","62","70"
"2002","secondary school degree","(Married) couple without C.","75.09","75","1832","57","64","85","95","113","74.4","75.78","36","169","72","75"
"2002","secondary school degree","1-pers.-HH","72.42","72","783","54","62","80","90","115","71.36","73.48","40","172","70","73"
"2002","secondary school degree","Couple + C. GT 16 ","72.95","72","1199","55","62","82","92","115","72.11","73.79","44","150","70","73"
"2002","secondary school degree","Couple + C. LE 16","75.78","75","1687","57","63","85","96","121","75","76.56","45","180","72","75"
"2002","secondary school degree","Couple + C. LE and GT 16","72.86","70","609","57","62","81","91","110","71.7","74.02","42","125","70","74"
"2002","secondary school degree","Single parent","70.29","68","384","53","60","78","90","122","68.77","71.81","42","137","65","68"
"2003","college entrance qualification","(Married) couple without C.","","","","","","","","","","","","","",""
"2003","college entrance qualification","1-pers.-HH","","","","","","","","","","","","","",""
"2003","college entrance qualification","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2003","college entrance qualification","Couple + C. LE 16","","","","","","","","","","","","","",""
"2003","college entrance qualification","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2003","college entrance qualification","Single parent","","","","","","","","","","","","","",""
"2003","lower secondary degree","(Married) couple without C.","","","","","","","","","","","","","",""
"2003","lower secondary degree","1-pers.-HH","","","","","","","","","","","","","",""
"2003","lower secondary degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2003","lower secondary degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"2003","lower secondary degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2003","lower secondary degree","Single parent","","","","","","","","","","","","","",""
"2003","no degree/no degree yet","(Married) couple without C.","","","","","","","","","","","","","",""
"2003","no degree/no degree yet","1-pers.-HH","","","","","","","","","","","","","",""
"2003","no degree/no degree yet","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2003","no degree/no degree yet","Couple + C. LE 16","","","","","","","","","","","","","",""
"2003","no degree/no degree yet","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2003","no degree/no degree yet","Single parent","","","","","","","","","","","","","",""
"2003","Other degree","(Married) couple without C.","","","","","","","","","","","","","",""
"2003","Other degree","1-pers.-HH","","","","","","","","","","","","","",""
"2003","Other degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2003","Other degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"2003","Other degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2003","Other degree","Single parent","","","","","","","","","","","","","",""
"2003","secondary school degree","(Married) couple without C.","","","","","","","","","","","","","",""
"2003","secondary school degree","1-pers.-HH","","","","","","","","","","","","","",""
"2003","secondary school degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2003","secondary school degree","Couple + C. LE 16","","","","","","","","","","","","","",""
