"year","migback","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2002","direct migration background","(0) in school","67.45","65.19","50","53","60","75","80","120","64.01","70.89","48","120","60","68"
"2002","direct migration background","(1a) inadequately completed","73.82","72","206","58","65","82","92","115","72.1","75.54","47","125","70","75"
"2002","direct migration background","(1b) general elementary school","73.53","73","651","57","65","80","90","110","72.45","74.61","39","175","71","75"
"2002","direct migration background","(1c) basic vocational qualification","75.42","75","789","59","65","84","92","110","74.45","76.39","43","124","75","77"
"2002","direct migration background","(2a) intermediate vocational","71.6","70","166","54","60","80","88","120","69.41","73.79","49","135","68","74"
"2002","direct migration background","(2b) intermediate general qualification","67.89","67.05","61","53","58","78","85","105","64.55","71.23","43","105","62","70"
"2002","direct migration background","(2c_gen) general maturity certificate","71.83","70","138","54","62","81","93","98","69.72","73.94","44","110","65","72"
"2002","direct migration background","(2c_voc) vocational maturity certificate","72.35","72","312","54","62","82","90","115","70.67","74.03","45","135","69","74"
"2002","direct migration background","(3a) lower tertiary education","75.44","74","92","59","65","83","90","115","72.62","78.26","52","115","70","78"
"2002","direct migration background","(3b) higher tertiary education","72.36","72.47","304","55","62","82","90","100","70.77","73.95","40","110","70","75"
"2002","indirect migration background","(0) in school","64.57","63","80","50","58","72","82","89","62.05","67.09","36","89","58","65"
"2002","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"2002","indirect migration background","(1b) general elementary school","68.95","70","123","52","61","78","82","100","66.68","71.22","40","110","66","71"
"2002","indirect migration background","(1c) basic vocational qualification","71.28","70","138","55","60","80","90","107","68.85","73.71","50","120","68","76"
"2002","indirect migration background","(2a) intermediate vocational","69.59","70","130","53","60","77","85","102","66.8","72.38","44","172","65","70"
"2002","indirect migration background","(2b) intermediate general qualification","71.8","69.75","77","54","60","77","90","150","67.92","75.68","48","150","65","75"
"2002","indirect migration background","(2c_gen) general maturity certificate","66.62","65","84","53","56","70","86","107","63.63","69.61","45","115","60","68"
"2002","indirect migration background","(2c_voc) vocational maturity certificate","74.94","78.46","51","52","64","86","95","100","70.54","79.34","50","104","65","80"
"2002","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2002","indirect migration background","(3b) higher tertiary education","76.51","80","47","60","65","85","94","100","72.72","80.3","49","100","70","80"
"2002","no migration background","(0) in school","66.27","65","477","52","59","72","83","100","65.24","67.3","42","111","63","65"
"2002","no migration background","(1a) inadequately completed","72.4","74","81","53","62","80","90","108","69.49","75.31","44","110","70","80"
"2002","no migration background","(1b) general elementary school","72.59","70","1491","55","63","80","90","110","71.85","73.33","34","150","70","72"
"2002","no migration background","(1c) basic vocational qualification","76.81","75","5699","60","67","85","95","120","76.43","77.19","39","180","75","76"
"2002","no migration background","(2a) intermediate vocational","74.58","74","5003","56","63","83","95","120","74.15","75.01","36","180","72","74"
