"year","e11103","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2002","Full Time","(Married) couple without C.","77.63","77","2667","58","67","86","98","120","77.05","78.21","40","169","75","78"
"2002","Full Time","1-pers.-HH","75.27","75","1121","58","65","83","93","116","74.44","76.1","43","172","73","75"
"2002","Full Time","Couple + C. GT 16 ","77.02","77","1779","58","65","85","96","115","76.32","77.72","41","175","75","78"
"2002","Full Time","Couple + C. LE 16","82.17","80","2429","65","74","90","100","125","81.59","82.75","42","180","80","81"
"2002","Full Time","Couple + C. LE and GT 16","78.67","80","849","60","70","88","98","120","77.65","79.69","40","135","78","80"
"2002","Full Time","Single parent","71.09","70","432","56","60","78","90","115","69.73","72.45","42","137","69","72"
"2002","Not Working","(Married) couple without C.","75.46","75","3545","60","66","84","92","112","75.01","75.91","36","160","74","75"
"2002","Not Working","1-pers.-HH","71.16","70","1431","55","61","80","90","110","70.43","71.89","39","180","70","70"
"2002","Not Working","Couple + C. GT 16 ","73.57","72","1159","55","63","84","92","112","72.71","74.43","36","150","70","71"
"2002","Not Working","Couple + C. LE 16","69.22","67","879","52","59","79","86","121","68.24","70.2","39","170","65","68"
"2002","Not Working","Couple + C. LE and GT 16","68.82","66.87","494","52","59","76","88","115","67.6","70.04","39","122","65","68"
"2002","Not Working","Single parent","69.84","67","362","52","60","79","90","122","68.22","71.46","38","140","65","70"
"2002","Part Time","(Married) couple without C.","74.15","72","1227","57","63","83","92","110","73.35","74.95","40","170","70","73"
"2002","Part Time","1-pers.-HH","73.77","72","448","56","62","82","94","120","72.32","75.22","43","160","70","73"
"2002","Part Time","Couple + C. GT 16 ","72.19","70","1041","55","62","80","92","115","71.35","73.03","34","150","68","70"
"2002","Part Time","Couple + C. LE 16","70.22","68","1404","54","60","79","90","110","69.5","70.94","40","150","65","67"
"2002","Part Time","Couple + C. LE and GT 16","70.29","69","592","55","61","78","89","107","69.21","71.37","45","144","66","70"
"2002","Part Time","Single parent","67.42","65","331","54","60","75","83","108","66.09","68.75","44","115","63","67"
"2003","Full Time","(Married) couple without C.","","","","","","","","","","","","","",""
"2003","Full Time","1-pers.-HH","","","","","","","","","","","","","",""
"2003","Full Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
