"year","age_gr","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2002","16-34 y.","(Married) couple without C.","73.48","71","1023","55","60","83","95","125","72.52","74.44","40","140","69","71"
"2002","16-34 y.","1-pers.-HH","72.28","71","716","54","60","80","90","110","71.17","73.39","40","180","69","72"
"2002","16-34 y.","Couple + C. GT 16 ","69.92","69","1479","53","60","80","89","110","69.21","70.63","34","150","65","68"
"2002","16-34 y.","Couple + C. LE 16","74.02","73","1488","55","63","82","93","120","73.23","74.81","39","170","70","73"
"2002","16-34 y.","Couple + C. LE and GT 16","68.11","66.53","717","52","60","75","85","112","67.14","69.08","39","125","65","67"
"2002","16-34 y.","Single parent","68.07","66","474","53","60","75","85","110","66.81","69.33","40","137","65","67"
"2002","35-65 y.","(Married) couple without C.","76.44","75","4257","59","66","85","95","115","76","76.88","36","170","75","76"
"2002","35-65 y.","1-pers.-HH","76.02","75","1246","58","65","85","95","120","75.2","76.84","43","160","74","75"
"2002","35-65 y.","Couple + C. GT 16 ","77.35","76","2335","60","67","86","96","115","76.75","77.95","41","175","75","77"
"2002","35-65 y.","Couple + C. LE 16","77.25","77","3219","58","65","86","96","120","76.7","77.8","42","180","75","77"
"2002","35-65 y.","Couple + C. LE and GT 16","77.09","77","1213","59","66","86","95","116","76.23","77.95","43","144","75","76"
"2002","35-65 y.","Single parent","70.96","69","574","55","60","79","90","115","69.75","72.17","40","140","68","70"
"2002","66 and older","(Married) couple without C.","75.95","75","2159","60","67","84","92","107","75.41","76.49","36","140","75","75"
"2002","66 and older","1-pers.-HH","70.19","70","1038","55","61","78","87","100","69.4","70.98","39","180","69","70"
"2002","66 and older","Couple + C. GT 16 ","77.88","77.43","165","62","70","85","95","108","75.97","79.79","52","115","75","81"
"2002","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"2002","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2002","66 and older","Single parent","69.27","70","77","55","65","75","83","93","66.45","72.09","38","111","67","71"
"2003","16-34 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"2003","16-34 y.","1-pers.-HH","","","","","","","","","","","","","",""
"2003","16-34 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2003","16-34 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"2003","16-34 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2003","16-34 y.","Single parent","","","","","","","","","","","","","",""
"2003","35-65 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"2003","35-65 y.","1-pers.-HH","","","","","","","","","","","","","",""
"2003","35-65 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2003","35-65 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"2003","35-65 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2003","35-65 y.","Single parent","","","","","","","","","","","","","",""
"2003","66 and older","(Married) couple without C.","","","","","","","","","","","","","",""
"2003","66 and older","1-pers.-HH","","","","","","","","","","","","","",""
"2003","66 and older","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2003","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"2003","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2003","66 and older","Single parent","","","","","","","","","","","","","",""
"2004","16-34 y.","(Married) couple without C.","73.83","71","1016","55","62","84","95","120","72.85","74.81","40","172","69","71"
"2004","16-34 y.","1-pers.-HH","72.52","72","645","54","61","80","90","115","71.39","73.65","39","200","70","72"
"2004","16-34 y.","Couple + C. GT 16 ","70.5","70","1429","53","60","79","90","110","69.77","71.23","35","160","67","70"
"2004","16-34 y.","Couple + C. LE 16","73.85","73","1211","56","62","82","93","112","73","74.7","40","140","70","74"
"2004","16-34 y.","Couple + C. LE and GT 16","68.53","65","666","52","60","76","86","112","67.42","69.64","37","185","65","66"
"2004","16-34 y.","Single parent","69.7","68","456","53","60","76","88","110","68.42","70.98","37","132","65","70"
"2004","35-65 y.","(Married) couple without C.","77.01","76","3878","59","66","86","96","120","76.53","77.49","40","160","75","76"
"2004","35-65 y.","1-pers.-HH","76.99","76","1194","58","66","85","98","124","76.11","77.87","32","155","74","76"
"2004","35-65 y.","Couple + C. GT 16 ","78.18","78","2282","60","67","86","96","120","77.54","78.82","40","200","75","78"
"2004","35-65 y.","Couple + C. LE 16","78.19","78","2820","59","66","88","98","130","77.6","78.78","38","170","75","78"
"2004","35-65 y.","Couple + C. LE and GT 16","77.25","77","1112","58","65","87","95","120","76.3","78.2","40","184","75","76"
"2004","35-65 y.","Single parent","71.45","69","559","56","60","80","90","120","70.18","72.72","43","160","69","72"
"2004","66 and older","(Married) couple without C.","76.4","75","2324","60","68","85","92","110","75.86","76.94","38","210","75","77"
"2004","66 and older","1-pers.-HH","71.05","70","1062","55","62","80","90","105","70.27","71.83","32","125","70","70"
