"plh0219","year","migback","sex","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","no migration background","Male","120","0.0191973159738615","0.0162588889280311","0.0221357430196919","1"
"1 Strongly disagree","2005","no migration background","Female","110","0.015471543571596","0.0129384254476997","0.0180046616954923","1"
"1 Strongly disagree","2005","direct migration background","Male","23","","","","1"
"1 Strongly disagree","2005","direct migration background","Female","28","","","","1"
"1 Strongly disagree","2005","indirect migration background","Male","6","","","","1"
"1 Strongly disagree","2005","indirect migration background","Female","1","","","","1"
"2 on scale 1-7 ","2005","direct migration background","Male","65","0.0523907634111328","0.0392770911964407","0.0655044356258248","2"
"2 on scale 1-7 ","2005","no migration background","Male","351","0.0451917367466755","0.0407434637394623","0.0496400097538886","2"
"2 on scale 1-7 ","2005","indirect migration background","Female","12","","","","2"
"2 on scale 1-7 ","2005","no migration background","Female","298","0.0343319334833919","0.0305948091291728","0.038069057837611","2"
"2 on scale 1-7 ","2005","direct migration background","Female","66","0.0570966533418723","0.0442442353381066","0.0699490713456379","2"
"2 on scale 1-7 ","2005","indirect migration background","Male","11","","","","2"
"3 on scale 1-7 ","2005","indirect migration background","Male","21","","","","3"
"3 on scale 1-7 ","2005","no migration background","Male","798","0.0919308512724036","0.0857436544083554","0.0981180481364518","3"
"3 on scale 1-7 ","2005","direct migration background","Female","132","0.0914994547543676","0.0755289818688362","0.107469927639899","3"
"3 on scale 1-7 ","2005","direct migration background","Male","114","0.109414875545814","0.0910428000370393","0.127786951054588","3"
"3 on scale 1-7 ","2005","no migration background","Female","660","0.0772110938576802","0.0717325452636664","0.082689642451694","3"
"3 on scale 1-7 ","2005","indirect migration background","Female","31","0.0709141225145036","0.0465395174610283","0.0952887275679789","3"
"4 on scale 1-7","2005","indirect migration background","Female","82","0.215301941182187","0.176270143558168","0.254333738806205","4"
"4 on scale 1-7","2005","no migration background","Female","1641","0.18693883425577","0.178937068062722","0.194940600448817","4"
"4 on scale 1-7","2005","direct migration background","Male","237","0.205501878475991","0.181720520333786","0.229283236618196","4"
"4 on scale 1-7","2005","indirect migration background","Male","83","0.168035044768873","0.131575616174678","0.204494473363068","4"
"4 on scale 1-7","2005","no migration background","Male","1674","0.197753497338257","0.18922407074298","0.206282923933533","4"
"4 on scale 1-7","2005","direct migration background","Female","287","0.231551587775605","0.208185975433749","0.254917200117461","4"
"5 on scale 1-7","2005","indirect migration background","Female","80","0.18672871762522","0.149723192847511","0.22373424240293","5"
"5 on scale 1-7","2005","direct migration background","Female","253","0.217636070343737","0.194779252137628","0.240492888549846","5"
"5 on scale 1-7","2005","indirect migration background","Male","100","0.256716558536669","0.214121268626625","0.299311848446713","5"
"5 on scale 1-7","2005","no migration background","Male","2037","0.233666939731107","0.224605206984686","0.242728672477528","5"
"5 on scale 1-7","2005","no migration background","Female","2065","0.218812931728778","0.210327215618307","0.227298647839249","5"
"5 on scale 1-7","2005","direct migration background","Male","260","0.236997560280748","0.21197007475381","0.262025045807687","5"
"6 on scale 1-7","2005","indirect migration background","Female","103","0.206733581505863","0.168278092300552","0.245189070711174","6"
"6 on scale 1-7","2005","direct migration background","Male","235","0.205482910682164","0.18170236621079","0.229263455153539","6"
"6 on scale 1-7","2005","indirect migration background","Male","112","0.292525948360618","0.248165608549511","0.336886288171725","6"
"6 on scale 1-7","2005","no migration background","Male","2066","0.243348195955675","0.234159244975423","0.252537146935926","6"
"6 on scale 1-7","2005","direct migration background","Female","256","0.189465773533448","0.167758914320306","0.211172632746589","6"
"6 on scale 1-7","2005","no migration background","Female","2430","0.25647869412126","0.247515829452658","0.265441558789861","6"
"7 Strongly agree","2005","indirect migration background","Female","117","0.28616842462905","0.243249184427509","0.32908766483059","7"
"7 Strongly agree","2005","indirect migration background","Male","71","0.184432387715671","0.146613740646277","0.222251034785066","7"
"7 Strongly agree","2005","direct migration background","Male","175","0.173059683768424","0.150794957825782","0.195324409711066","7"
"7 Strongly agree","2005","direct migration background","Female","230","0.190599099262057","0.168842641384917","0.212355557139197","7"
"7 Strongly agree","2005","no migration background","Male","1331","0.168911462982021","0.160888088901454","0.176934837062587","7"
"7 Strongly agree","2005","no migration background","Female","1915","0.210754968981525","0.202384123549798","0.219125814413252","7"
"1 Strongly disagree","2006","no migration background","Female","","","","","1"
"1 Strongly disagree","2006","direct migration background","Male","","","","","1"
"1 Strongly disagree","2006","direct migration background","Female","","","","","1"
"1 Strongly disagree","2006","indirect migration background","Male","","","","","1"
"1 Strongly disagree","2006","indirect migration background","Female","","","","","1"
"1 Strongly disagree","2006","no migration background","Male","","","","","1"
"2 on scale 1-7 ","2006","no migration background","Male","","","","","2"
"2 on scale 1-7 ","2006","direct migration background","Male","","","","","2"
"2 on scale 1-7 ","2006","direct migration background","Female","","","","","2"
"2 on scale 1-7 ","2006","indirect migration background","Female","","","","","2"
"2 on scale 1-7 ","2006","no migration background","Female","","","","","2"
"2 on scale 1-7 ","2006","indirect migration background","Male","","","","","2"
"3 on scale 1-7 ","2006","indirect migration background","Female","","","","","3"
"3 on scale 1-7 ","2006","indirect migration background","Male","","","","","3"
"3 on scale 1-7 ","2006","direct migration background","Female","","","","","3"
"3 on scale 1-7 ","2006","direct migration background","Male","","","","","3"
"3 on scale 1-7 ","2006","no migration background","Female","","","","","3"
"3 on scale 1-7 ","2006","no migration background","Male","","","","","3"
"4 on scale 1-7","2006","no migration background","Female","","","","","4"
"4 on scale 1-7","2006","no migration background","Male","","","","","4"
"4 on scale 1-7","2006","indirect migration background","Female","","","","","4"
"4 on scale 1-7","2006","indirect migration background","Male","","","","","4"
"4 on scale 1-7","2006","direct migration background","Female","","","","","4"
"4 on scale 1-7","2006","direct migration background","Male","","","","","4"
"5 on scale 1-7","2006","indirect migration background","Female","","","","","5"
"5 on scale 1-7","2006","indirect migration background","Male","","","","","5"
"5 on scale 1-7","2006","direct migration background","Male","","","","","5"
"5 on scale 1-7","2006","direct migration background","Female","","","","","5"
"5 on scale 1-7","2006","no migration background","Male","","","","","5"
"5 on scale 1-7","2006","no migration background","Female","","","","","5"
"6 on scale 1-7","2006","indirect migration background","Female","","","","","6"
"6 on scale 1-7","2006","direct migration background","Male","","","","","6"
"6 on scale 1-7","2006","indirect migration background","Male","","","","","6"
"6 on scale 1-7","2006","direct migration background","Female","","","","","6"
"6 on scale 1-7","2006","no migration background","Female","","","","","6"
"6 on scale 1-7","2006","no migration background","Male","","","","","6"
"7 Strongly agree","2006","indirect migration background","Female","","","","","7"
"7 Strongly agree","2006","direct migration background","Male","","","","","7"
"7 Strongly agree","2006","direct migration background","Female","","","","","7"
"7 Strongly agree","2006","indirect migration background","Male","","","","","7"
"7 Strongly agree","2006","no migration background","Male","","","","","7"
"7 Strongly agree","2006","no migration background","Female","","","","","7"
"1 Strongly disagree","2007","no migration background","Male","","","","","1"
"1 Strongly disagree","2007","no migration background","Female","","","","","1"
"1 Strongly disagree","2007","direct migration background","Male","","","","","1"
"1 Strongly disagree","2007","direct migration background","Female","","","","","1"
"1 Strongly disagree","2007","indirect migration background","Male","","","","","1"
"1 Strongly disagree","2007","indirect migration background","Female","","","","","1"
"2 on scale 1-7 ","2007","indirect migration background","Female","","","","","2"
"2 on scale 1-7 ","2007","indirect migration background","Male","","","","","2"
"2 on scale 1-7 ","2007","direct migration background","Male","","","","","2"
"2 on scale 1-7 ","2007","no migration background","Male","","","","","2"
"2 on scale 1-7 ","2007","no migration background","Female","","","","","2"
"2 on scale 1-7 ","2007","direct migration background","Female","","","","","2"
"3 on scale 1-7 ","2007","direct migration background","Male","","","","","3"
"3 on scale 1-7 ","2007","no migration background","Female","","","","","3"
"3 on scale 1-7 ","2007","indirect migration background","Female","","","","","3"
"3 on scale 1-7 ","2007","no migration background","Male","","","","","3"
"3 on scale 1-7 ","2007","direct migration background","Female","","","","","3"
"3 on scale 1-7 ","2007","indirect migration background","Male","","","","","3"
"4 on scale 1-7","2007","no migration background","Male","","","","","4"
"4 on scale 1-7","2007","no migration background","Female","","","","","4"
"4 on scale 1-7","2007","indirect migration background","Female","","","","","4"
"4 on scale 1-7","2007","indirect migration background","Male","","","","","4"
"4 on scale 1-7","2007","direct migration background","Male","","","","","4"
"4 on scale 1-7","2007","direct migration background","Female","","","","","4"
"5 on scale 1-7","2007","indirect migration background","Female","","","","","5"
"5 on scale 1-7","2007","indirect migration background","Male","","","","","5"
"5 on scale 1-7","2007","direct migration background","Male","","","","","5"
"5 on scale 1-7","2007","direct migration background","Female","","","","","5"
"5 on scale 1-7","2007","no migration background","Male","","","","","5"
"5 on scale 1-7","2007","no migration background","Female","","","","","5"
"6 on scale 1-7","2007","indirect migration background","Female","","","","","6"
"6 on scale 1-7","2007","indirect migration background","Male","","","","","6"
"6 on scale 1-7","2007","direct migration background","Female","","","","","6"
"6 on scale 1-7","2007","no migration background","Male","","","","","6"
"6 on scale 1-7","2007","direct migration background","Male","","","","","6"
"6 on scale 1-7","2007","no migration background","Female","","","","","6"
"7 Strongly agree","2007","indirect migration background","Female","","","","","7"
"7 Strongly agree","2007","no migration background","Male","","","","","7"
"7 Strongly agree","2007","no migration background","Female","","","","","7"
"7 Strongly agree","2007","direct migration background","Male","","","","","7"
"7 Strongly agree","2007","direct migration background","Female","","","","","7"
"7 Strongly agree","2007","indirect migration background","Male","","","","","7"
"1 Strongly disagree","2008","no migration background","Female","","","","","1"
"1 Strongly disagree","2008","direct migration background","Male","","","","","1"
"1 Strongly disagree","2008","direct migration background","Female","","","","","1"
"1 Strongly disagree","2008","indirect migration background","Male","","","","","1"
"1 Strongly disagree","2008","indirect migration background","Female","","","","","1"
"1 Strongly disagree","2008","no migration background","Male","","","","","1"
"2 on scale 1-7 ","2008","direct migration background","Male","","","","","2"
"2 on scale 1-7 ","2008","indirect migration background","Female","","","","","2"
"2 on scale 1-7 ","2008","no migration background","Female","","","","","2"
