"plh0219","year","e11102","pgcasmin","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","Not Employed","(0) in school","6","","",""
"1 Strongly disagree","2005","Not Employed","(1a) inadequately completed","8","","",""
"1 Strongly disagree","2005","Not Employed","(1b) general elementary school","33","0.0336554504513846","0.023268513012207","0.0440423878905622"
"1 Strongly disagree","2005","Not Employed","(1c) basic vocational qualification","61","0.0259463579369957","0.0200610907821969","0.0318316250917945"
"1 Strongly disagree","2005","Not Employed","(2b) intermediate general qualification","4","","",""
"1 Strongly disagree","2005","Not Employed","(2a) intermediate vocational","19","","",""
"1 Strongly disagree","2005","Not Employed","(2c_gen) general maturity certificate","4","","",""
"1 Strongly disagree","2005","Not Employed","(2c_voc) vocational maturity certificate","2","","",""
"1 Strongly disagree","2005","Not Employed","(3a) lower tertiary education","3","","",""
"1 Strongly disagree","2005","Not Employed","(3b) higher tertiary education","9","","",""
"1 Strongly disagree","2005","Employed","(0) in school","","","",""
"1 Strongly disagree","2005","Employed","(1a) inadequately completed","5","","",""
"1 Strongly disagree","2005","Employed","(1b) general elementary school","19","","",""
"1 Strongly disagree","2005","Employed","(1c) basic vocational qualification","42","0.019172000284386","0.0141862510985975","0.0241577494701746"
"1 Strongly disagree","2005","Employed","(2b) intermediate general qualification","1","","",""
"1 Strongly disagree","2005","Employed","(2a) intermediate vocational","33","0.0139365864995884","0.0101376951699725","0.0177354778292044"
"1 Strongly disagree","2005","Employed","(2c_gen) general maturity certificate","2","","",""
"1 Strongly disagree","2005","Employed","(2c_voc) vocational maturity certificate","8","","",""
"1 Strongly disagree","2005","Employed","(3a) lower tertiary education","8","","",""
"1 Strongly disagree","2005","Employed","(3b) higher tertiary education","17","","",""
"2 on scale 1-7 ","2005","Not Employed","(0) in school","6","","",""
"2 on scale 1-7 ","2005","Not Employed","(1a) inadequately completed","20","","",""
"2 on scale 1-7 ","2005","Not Employed","(1b) general elementary school","66","0.0580984462032853","0.0446249958373107","0.0715718965692598"
"2 on scale 1-7 ","2005","Not Employed","(1c) basic vocational qualification","131","0.0465469682008514","0.0387480943854503","0.0543458420162524"
"2 on scale 1-7 ","2005","Not Employed","(2b) intermediate general qualification","6","","",""
"2 on scale 1-7 ","2005","Not Employed","(2a) intermediate vocational","36","0.0363126259654432","0.0254152536212386","0.0472099983096477"
"2 on scale 1-7 ","2005","Not Employed","(2c_gen) general maturity certificate","11","","",""
"2 on scale 1-7 ","2005","Not Employed","(2c_voc) vocational maturity certificate","13","","",""
"2 on scale 1-7 ","2005","Not Employed","(3a) lower tertiary education","21","","",""
"2 on scale 1-7 ","2005","Not Employed","(3b) higher tertiary education","24","","",""
"2 on scale 1-7 ","2005","Employed","(0) in school","5","","",""
"2 on scale 1-7 ","2005","Employed","(1a) inadequately completed","3","","",""
"2 on scale 1-7 ","2005","Employed","(1b) general elementary school","33","0.052319812434324","0.0358007889906197","0.0688388358780283"
