"plh0219","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","Full Time","1-pers.-HH","8","","","","1"
"1 Strongly disagree","2005","Full Time","(Married) couple without C. ","27","","","","1"
"1 Strongly disagree","2005","Full Time","Single parent ","4","","","","1"
"1 Strongly disagree","2005","Full Time","Couple + C. LE 16 ","18","","","","1"
"1 Strongly disagree","2005","Full Time","Couple + C. GT 16 ","16","","","","1"
"1 Strongly disagree","2005","Full Time","Couple + C. LE and GT 16","16","","","","1"
"1 Strongly disagree","2005","Part Time","1-pers.-HH","3","","","","1"
"1 Strongly disagree","2005","Part Time","(Married) couple without C. ","11","","","","1"
"1 Strongly disagree","2005","Part Time","Single parent ","3","","","","1"
"1 Strongly disagree","2005","Part Time","Couple + C. LE 16 ","12","","","","1"
"1 Strongly disagree","2005","Part Time","Couple + C. GT 16 ","9","","","","1"
"1 Strongly disagree","2005","Part Time","Couple + C. LE and GT 16","7","","","","1"
"1 Strongly disagree","2005","Not Working","1-pers.-HH","39","0.0284403887460265","0.019812772517708","0.0370680049743451","1"
"1 Strongly disagree","2005","Not Working","(Married) couple without C. ","63","0.0210740752413833","0.0163026814893206","0.0258454689934461","1"
"1 Strongly disagree","2005","Not Working","Single parent ","7","","","","1"
"1 Strongly disagree","2005","Not Working","Couple + C. LE 16 ","5","","","","1"
"1 Strongly disagree","2005","Not Working","Couple + C. GT 16 ","19","","","","1"
"1 Strongly disagree","2005","Not Working","Couple + C. LE and GT 16","13","","","","1"
"2 on scale 1-7 ","2005","Not Working","Single parent ","19","","","","2"
"2 on scale 1-7 ","2005","Full Time","1-pers.-HH","43","0.0484865601646456","0.0355743790380751","0.0613987412912161","2"
"2 on scale 1-7 ","2005","Full Time","Couple + C. LE and GT 16","21","","","","2"
"2 on scale 1-7 ","2005","Full Time","(Married) couple without C. ","90","0.0360694816319265","0.0285449939380288","0.0435939693258243","2"
"2 on scale 1-7 ","2005","Full Time","Single parent ","14","","","","2"
"2 on scale 1-7 ","2005","Full Time","Couple + C. LE 16 ","76","0.0504129786608188","0.0404021824373971","0.0604237748842405","2"
"2 on scale 1-7 ","2005","Full Time","Couple + C. GT 16 ","70","0.044596136762999","0.0344278040191014","0.0547644695068967","2"
"2 on scale 1-7 ","2005","Part Time","1-pers.-HH","11","","","","2"
"2 on scale 1-7 ","2005","Part Time","(Married) couple without C. ","37","0.0411429914169278","0.0297571352958602","0.0525288475379954","2"
"2 on scale 1-7 ","2005","Part Time","Single parent ","7","","","","2"
"2 on scale 1-7 ","2005","Part Time","Couple + C. LE 16 ","33","0.0310694848822615","0.0212852252803785","0.0408537444841445","2"
"2 on scale 1-7 ","2005","Not Working","Couple + C. LE 16 ","26","","","","2"
"2 on scale 1-7 ","2005","Not Working","Couple + C. GT 16 ","38","0.0365868862962262","0.0253949753416566","0.0477787972507959","2"
"2 on scale 1-7 ","2005","Not Working","Couple + C. LE and GT 16","19","","","","2"
