"plh0219","year","e11103","sex","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","Full Time","Male","58","0.0143973533831267","0.0112050507593878","0.0175896560068655"
"1 Strongly disagree","2005","Full Time","Female","33","0.0154011297721442","0.0107337477800223","0.020068511764266"
"1 Strongly disagree","2005","Part Time","Male","16","","",""
"1 Strongly disagree","2005","Part Time","Female","30","0.0115360982443713","0.00796297816219797","0.0151092183265447"
"1 Strongly disagree","2005","Not Working","Male","75","0.0251862671021368","0.0197196039323223","0.0306529302719514"
"1 Strongly disagree","2005","Not Working","Female","76","0.0193629045242264","0.0154200704586291","0.0233057385898237"
"2 on scale 1-7 ","2005","Full Time","Male","233","0.0463304101575627","0.0406973572317779","0.0519634630833474"
"2 on scale 1-7 ","2005","Full Time","Female","88","0.039132116077332","0.0317824789883272","0.0464817531663368"
"2 on scale 1-7 ","2005","Part Time","Male","51","0.0325186917611521","0.0231773119882298","0.0418600715340745"
"2 on scale 1-7 ","2005","Part Time","Female","88","0.0257080116326649","0.0204123949512542","0.0310036283140756"
"2 on scale 1-7 ","2005","Not Working","Male","143","0.0501143580601297","0.0425024008000711","0.0577263153201883"
"2 on scale 1-7 ","2005","Not Working","Female","200","0.0431871788140338","0.03737070201886","0.0490036556092076"
"3 on scale 1-7 ","2005","Full Time","Male","504","0.0911548665868526","0.0834414521743869","0.0988682809993184"
"3 on scale 1-7 ","2005","Full Time","Female","205","0.0826505177020313","0.0722139525461188","0.0930870828579439"
"3 on scale 1-7 ","2005","Part Time","Male","121","0.0813187844280156","0.0669241360223986","0.0957134328336326"
"3 on scale 1-7 ","2005","Part Time","Female","218","0.0624282687380547","0.0543330119433277","0.0705235255327817"
"3 on scale 1-7 ","2005","Not Working","Male","308","0.10077307687091","0.0902707264731821","0.111275427268638"
"3 on scale 1-7 ","2005","Not Working","Female","400","0.0874112987580812","0.0793298277445266","0.0954927697716358"
"4 on scale 1-7","2005","Full Time","Male","1090","0.203147025913381","0.192364857145933","0.213929194680828"
"4 on scale 1-7","2005","Full Time","Female","437","0.184803850682606","0.170092452260743","0.19951524910447"
"4 on scale 1-7","2005","Part Time","Male","222","0.161670192164582","0.142281628558699","0.181058755770465"
"4 on scale 1-7","2005","Part Time","Female","598","0.176642822772048","0.163881965009353","0.189403680534743"
"4 on scale 1-7","2005","Not Working","Male","682","0.205183103260222","0.191093981049943","0.219272225470501"
"4 on scale 1-7","2005","Not Working","Female","975","0.209458514213201","0.197815097756541","0.221101930669862"
"5 on scale 1-7","2005","Full Time","Male","1299","0.239672353096715","0.228232481411895","0.251112224781535"
"5 on scale 1-7","2005","Full Time","Female","584","0.197110188651229","0.182031974758044","0.212188402544414"
"5 on scale 1-7","2005","Part Time","Male","347","0.231881394325461","0.209654934322373","0.254107854328549"
"5 on scale 1-7","2005","Part Time","Female","757","0.225545705802034","0.211561013683918","0.23953039792015"
"5 on scale 1-7","2005","Not Working","Male","751","0.228979878135179","0.214320649790119","0.24363910648024"
"5 on scale 1-7","2005","Not Working","Female","1057","0.222375914869749","0.210477261444711","0.234274568294788"
"6 on scale 1-7","2005","Full Time","Male","1373","0.245893717480109","0.234353824322004","0.257433610638214"
"6 on scale 1-7","2005","Full Time","Female","736","0.272784346939466","0.255902936788738","0.289665757090193"
"6 on scale 1-7","2005","Part Time","Male","366","0.274316163624614","0.250818611131869","0.29781371611736"
"6 on scale 1-7","2005","Part Time","Female","961","0.259482445570728","0.244814833936063","0.274150057205393"
"6 on scale 1-7","2005","Not Working","Male","674","0.216231508169042","0.201868910906779","0.230594105431306"
"6 on scale 1-7","2005","Not Working","Female","1092","0.2234763928268","0.211556777298282","0.235396008355317"
"7 Strongly agree","2005","Full Time","Male","792","0.159404273382253","0.149594581627271","0.169213965137236"
"7 Strongly agree","2005","Full Time","Female","591","0.208117850175191","0.192730907641576","0.223504792708806"
"7 Strongly agree","2005","Part Time","Male","262","0.199390030379521","0.178348107670513","0.220431953088529"
"7 Strongly agree","2005","Part Time","Female","779","0.238656647240099","0.224393519238375","0.252919775241824"
"7 Strongly agree","2005","Not Working","Male","523","0.17353180840238","0.160319393236338","0.186744223568422"
"7 Strongly agree","2005","Not Working","Female","892","0.194727795993908","0.183397156606455","0.206058435381361"
"1 Strongly disagree","2006","Full Time","Male","","","",""
"1 Strongly disagree","2006","Full Time","Female","","","",""
"1 Strongly disagree","2006","Part Time","Male","","","",""
"1 Strongly disagree","2006","Part Time","Female","","","",""
"1 Strongly disagree","2006","Not Working","Male","","","",""
"1 Strongly disagree","2006","Not Working","Female","","","",""
"2 on scale 1-7 ","2006","Full Time","Male","","","",""
"2 on scale 1-7 ","2006","Full Time","Female","","","",""
"2 on scale 1-7 ","2006","Part Time","Male","","","",""
"2 on scale 1-7 ","2006","Part Time","Female","","","",""
"2 on scale 1-7 ","2006","Not Working","Male","","","",""
"2 on scale 1-7 ","2006","Not Working","Female","","","",""
"3 on scale 1-7 ","2006","Full Time","Male","","","",""
"3 on scale 1-7 ","2006","Full Time","Female","","","",""
"3 on scale 1-7 ","2006","Part Time","Male","","","",""
"3 on scale 1-7 ","2006","Part Time","Female","","","",""
"3 on scale 1-7 ","2006","Not Working","Male","","","",""
"3 on scale 1-7 ","2006","Not Working","Female","","","",""
"4 on scale 1-7","2006","Full Time","Male","","","",""
"4 on scale 1-7","2006","Full Time","Female","","","",""
"4 on scale 1-7","2006","Part Time","Male","","","",""
"4 on scale 1-7","2006","Part Time","Female","","","",""
"4 on scale 1-7","2006","Not Working","Male","","","",""
"4 on scale 1-7","2006","Not Working","Female","","","",""
"5 on scale 1-7","2006","Full Time","Male","","","",""
"5 on scale 1-7","2006","Full Time","Female","","","",""
"5 on scale 1-7","2006","Part Time","Male","","","",""
"5 on scale 1-7","2006","Part Time","Female","","","",""
"5 on scale 1-7","2006","Not Working","Male","","","",""
"5 on scale 1-7","2006","Not Working","Female","","","",""
"6 on scale 1-7","2006","Full Time","Male","","","",""
"6 on scale 1-7","2006","Full Time","Female","","","",""
"6 on scale 1-7","2006","Part Time","Male","","","",""
"6 on scale 1-7","2006","Part Time","Female","","","",""
"6 on scale 1-7","2006","Not Working","Male","","","",""
"6 on scale 1-7","2006","Not Working","Female","","","",""
"7 Strongly agree","2006","Full Time","Male","","","",""
"7 Strongly agree","2006","Full Time","Female","","","",""
"7 Strongly agree","2006","Part Time","Male","","","",""
"7 Strongly agree","2006","Part Time","Female","","","",""
"7 Strongly agree","2006","Not Working","Male","","","",""
"7 Strongly agree","2006","Not Working","Female","","","",""
"1 Strongly disagree","2007","Full Time","Male","","","",""
"1 Strongly disagree","2007","Full Time","Female","","","",""
"1 Strongly disagree","2007","Part Time","Male","","","",""
"1 Strongly disagree","2007","Part Time","Female","","","",""
"1 Strongly disagree","2007","Not Working","Male","","","",""
"1 Strongly disagree","2007","Not Working","Female","","","",""
"2 on scale 1-7 ","2007","Full Time","Male","","","",""
"2 on scale 1-7 ","2007","Full Time","Female","","","",""
"2 on scale 1-7 ","2007","Part Time","Male","","","",""
"2 on scale 1-7 ","2007","Part Time","Female","","","",""
"2 on scale 1-7 ","2007","Not Working","Male","","","",""
"2 on scale 1-7 ","2007","Not Working","Female","","","",""
"3 on scale 1-7 ","2007","Full Time","Male","","","",""
"3 on scale 1-7 ","2007","Full Time","Female","","","",""
"3 on scale 1-7 ","2007","Part Time","Male","","","",""
"3 on scale 1-7 ","2007","Part Time","Female","","","",""
"3 on scale 1-7 ","2007","Not Working","Male","","","",""
"3 on scale 1-7 ","2007","Not Working","Female","","","",""
"4 on scale 1-7","2007","Full Time","Male","","","",""
"4 on scale 1-7","2007","Full Time","Female","","","",""
"4 on scale 1-7","2007","Part Time","Male","","","",""
"4 on scale 1-7","2007","Part Time","Female","","","",""
"4 on scale 1-7","2007","Not Working","Male","","","",""
"4 on scale 1-7","2007","Not Working","Female","","","",""
"5 on scale 1-7","2007","Full Time","Male","","","",""
"5 on scale 1-7","2007","Full Time","Female","","","",""
"5 on scale 1-7","2007","Part Time","Male","","","",""
"5 on scale 1-7","2007","Part Time","Female","","","",""
"5 on scale 1-7","2007","Not Working","Male","","","",""
"5 on scale 1-7","2007","Not Working","Female","","","",""
"6 on scale 1-7","2007","Full Time","Male","","","",""
"6 on scale 1-7","2007","Full Time","Female","","","",""
"6 on scale 1-7","2007","Part Time","Male","","","",""
"6 on scale 1-7","2007","Part Time","Female","","","",""
