"plh0219","year","education","sex","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","lower secondary degree","Male","77","0.0296430152140277","0.0239877754572814","0.035298254970774"
"1 Strongly disagree","2005","lower secondary degree","Female","55","0.0185392240181231","0.0141480936043655","0.0229303544318806"
"1 Strongly disagree","2005","secondary school degree","Male","24","","",""
"1 Strongly disagree","2005","secondary school degree","Female","37","0.0147427424406042","0.0107164379215707","0.0187690469596377"
"1 Strongly disagree","2005","college entrance qualification","Male","20","","",""
"1 Strongly disagree","2005","college entrance qualification","Female","20","","",""
"1 Strongly disagree","2005","Other degree","Male","17","","",""
"1 Strongly disagree","2005","Other degree","Female","14","","",""
"1 Strongly disagree","2005","no degree/no degree yet","Male","7","","",""
"1 Strongly disagree","2005","no degree/no degree yet","Female","12","","",""
"2 on scale 1-7 ","2005","lower secondary degree","Male","151","0.0448776412001332","0.0379741530765483","0.051781129323718"
"2 on scale 1-7 ","2005","lower secondary degree","Female","137","0.0362740037994641","0.0301874898781193","0.0423605177208089"
"2 on scale 1-7 ","2005","secondary school degree","Male","92","0.040475263678636","0.0328561498785032","0.0480943774787688"
"2 on scale 1-7 ","2005","secondary school degree","Female","100","0.0317455842946714","0.0258885325129686","0.0376026360763742"
"2 on scale 1-7 ","2005","college entrance qualification","Male","132","0.0544019809806749","0.0458752217736339","0.0629287401877159"
"2 on scale 1-7 ","2005","college entrance qualification","Female","77","0.033505859458926","0.0264134136397873","0.0405983052780646"
"2 on scale 1-7 ","2005","Other degree","Male","30","0.0398422298264548","0.0231592260410492","0.0565252336118604"
"2 on scale 1-7 ","2005","Other degree","Female","37","0.0829975673823923","0.0606418771292743","0.10535325763551"
"2 on scale 1-7 ","2005","no degree/no degree yet","Male","15","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","Female","19","","",""
"3 on scale 1-7 ","2005","lower secondary degree","Male","307","0.0860676621956523","0.0767157355720012","0.0954195888193035"
"3 on scale 1-7 ","2005","lower secondary degree","Female","301","0.0826800662036133","0.0737149709363812","0.0916451614708455"
"3 on scale 1-7 ","2005","secondary school degree","Male","211","0.0829065346002224","0.0722459085376591","0.0935671606627856"
"3 on scale 1-7 ","2005","secondary school degree","Female","234","0.0722154255627919","0.0635681117630658","0.0808627393625181"
"3 on scale 1-7 ","2005","college entrance qualification","Male","284","0.0954608185566562","0.0844136842583701","0.106507952854942"
"3 on scale 1-7 ","2005","college entrance qualification","Female","173","0.076465201749017","0.065991635497431","0.086938768000603"
"3 on scale 1-7 ","2005","Other degree","Male","65","0.142089214324854","0.112308661865623","0.171869766784084"
"3 on scale 1-7 ","2005","Other degree","Female","68","0.0964055839037264","0.0724885112994995","0.120322656507953"
"3 on scale 1-7 ","2005","no degree/no degree yet","Male","45","0.108231192928049","0.0785196088385876","0.13794277701751"
"3 on scale 1-7 ","2005","no degree/no degree yet","Female","30","0.0730368070492662","0.0498320695416355","0.096241544556897"
"4 on scale 1-7","2005","lower secondary degree","Male","714","0.1989574003109","0.185645749392729","0.212269051229071"
"4 on scale 1-7","2005","lower secondary degree","Female","735","0.20901165417253","0.195775421915333","0.222247886429728"
"4 on scale 1-7","2005","secondary school degree","Male","504","0.198551952029102","0.183129398096644","0.213974505961561"
"4 on scale 1-7","2005","secondary school degree","Female","574","0.171423103447917","0.158832581208943","0.18401362568689"
"4 on scale 1-7","2005","college entrance qualification","Male","541","0.197410608693002","0.182446346255808","0.212374871130195"
"4 on scale 1-7","2005","college entrance qualification","Female","422","0.17469654100896","0.159731255094905","0.189661826923015"
"4 on scale 1-7","2005","Other degree","Male","115","0.210177936960996","0.175425175230719","0.244930698691274"
"4 on scale 1-7","2005","Other degree","Female","139","0.237356209148814","0.202879061721793","0.271833356575835"
"4 on scale 1-7","2005","no degree/no degree yet","Male","82","0.191676353186441","0.154031955156786","0.229320751216097"
"4 on scale 1-7","2005","no degree/no degree yet","Female","100","0.215673029841814","0.178993731440914","0.252352328242714"
"5 on scale 1-7","2005","lower secondary degree","Male","816","0.224440890577801","0.210529116750262","0.238352664405339"
"5 on scale 1-7","2005","lower secondary degree","Female","783","0.205756352749585","0.192596604324081","0.218916101175088"
"5 on scale 1-7","2005","secondary school degree","Male","638","0.237873441452667","0.22141199266074","0.254334890244595"
"5 on scale 1-7","2005","secondary school degree","Female","760","0.223057281232634","0.209149899970249","0.236964662495018"
"5 on scale 1-7","2005","college entrance qualification","Male","685","0.259905829576811","0.243417568069345","0.276394091084277"
"5 on scale 1-7","2005","college entrance qualification","Female","593","0.228844935695489","0.212288092210082","0.245401779180896"
"5 on scale 1-7","2005","Other degree","Male","119","0.220616068676508","0.185246853414013","0.255985283939003"
"5 on scale 1-7","2005","Other degree","Female","116","0.202754410991773","0.17017438877563","0.235334433207916"
"5 on scale 1-7","2005","no degree/no degree yet","Male","94","0.19011565447176","0.152588650991286","0.227642657952234"
"5 on scale 1-7","2005","no degree/no degree yet","Female","101","0.241240630220274","0.203085601359677","0.279395659080872"
"6 on scale 1-7","2005","lower secondary degree","Male","780","0.226101449392863","0.212153262593364","0.240049636192363"
"6 on scale 1-7","2005","lower secondary degree","Female","847","0.232751099832313","0.218994595357521","0.246507604307106"
"6 on scale 1-7","2005","secondary school degree","Male","688","0.25738123410101","0.240478656884337","0.274283811317682"
"6 on scale 1-7","2005","secondary school degree","Female","972","0.267875724133312","0.253081174785343","0.282670273481281"
"6 on scale 1-7","2005","college entrance qualification","Male","699","0.25944684833621","0.242968044580362","0.275925652092058"
"6 on scale 1-7","2005","college entrance qualification","Female","706","0.279805601049526","0.26211310511519","0.297498096983863"
"6 on scale 1-7","2005","Other degree","Male","102","0.214386146681453","0.179380826405075","0.249391466957832"
"6 on scale 1-7","2005","Other degree","Female","114","0.184711002854671","0.153264501674022","0.216157504035321"
"6 on scale 1-7","2005","no degree/no degree yet","Male","97","0.222375309665341","0.182605661447358","0.262144957883324"
"6 on scale 1-7","2005","no degree/no degree yet","Female","103","0.163806388373734","0.130800352617866","0.196812424129603"
"7 Strongly agree","2005","lower secondary degree","Male","610","0.189911941108622","0.176833188745522","0.202990693471722"
"7 Strongly agree","2005","lower secondary degree","Female","767","0.214987599224371","0.201614284996168","0.228360913452573"
"7 Strongly agree","2005","secondary school degree","Male","413","0.171379670762221","0.156810361121283","0.185948980403158"
"7 Strongly agree","2005","secondary school degree","Female","765","0.218940138888071","0.205125246300311","0.23275503147583"
"7 Strongly agree","2005","college entrance qualification","Male","357","0.126912420588756","0.114398184800301","0.13942665637721"
"7 Strongly agree","2005","college entrance qualification","Female","482","0.197479193448842","0.181789124368236","0.213169262529449"
"7 Strongly agree","2005","Other degree","Male","80","0.144799102037701","0.114783425389739","0.174814778685663"
"7 Strongly agree","2005","Other degree","Female","97","0.168437760332331","0.138110214539251","0.198765306125411"
"7 Strongly agree","2005","no degree/no degree yet","Male","80","0.234785520307332","0.194248605682206","0.275322434932459"
"7 Strongly agree","2005","no degree/no degree yet","Female","118","0.253151070925603","0.214373482985305","0.291928658865901"
"1 Strongly disagree","2006","lower secondary degree","Male","","","",""
