"plh0219","year","education","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","lower secondary degree","132","0.0238872211670056","0.0203303815989936","0.0274440607350175"
"1 Strongly disagree","2005","secondary school degree","61","0.0132459781380403","0.0103560631019791","0.0161358931741016"
"1 Strongly disagree","2005","college entrance qualification","40","0.00774756519924632","0.00536241197857026","0.0101327184199224"
"1 Strongly disagree","2005","Other degree","31","0.027695859613387","0.0180551500163366","0.0373365692104373"
"1 Strongly disagree","2005","no degree/no degree yet","19","","",""
"2 on scale 1-7 ","2005","lower secondary degree","288","0.0404178342693461","0.0358305139632834","0.0450051545754088"
"2 on scale 1-7 ","2005","secondary school degree","192","0.0356920982207014","0.0310025337851186","0.0403816626562842"
"2 on scale 1-7 ","2005","college entrance qualification","209","0.0445981844274873","0.0389828684764609","0.0502135003785136"
"2 on scale 1-7 ","2005","Other degree","67","0.0624257649239819","0.0482127805919724","0.0766387492559915"
"2 on scale 1-7 ","2005","no degree/no degree yet","34","0.0380893562998197","0.0256047917935154","0.050573920806124"
"3 on scale 1-7 ","2005","lower secondary degree","608","0.0843116579174121","0.0778394997895104","0.0907838160453139"
"3 on scale 1-7 ","2005","secondary school degree","445","0.0770486627121914","0.0703078764074184","0.0837894490169643"
"3 on scale 1-7 ","2005","college entrance qualification","457","0.0865486784549356","0.0788998397780288","0.0941975171318424"
"3 on scale 1-7 ","2005","Other degree","133","0.118182603244342","0.0992170019589477","0.137148204529737"
"3 on scale 1-7 ","2005","no degree/no degree yet","75","0.0901718454859153","0.0714900169869489","0.108853673984882"
"4 on scale 1-7","2005","lower secondary degree","1449","0.204169153081014","0.194779773204429","0.2135585329576"
"4 on scale 1-7","2005","secondary school degree","1078","0.183687514775493","0.173899228925019","0.193475800625967"
"4 on scale 1-7","2005","college entrance qualification","963","0.186753889538784","0.176152363073618","0.19735541600395"
"4 on scale 1-7","2005","Other degree","254","0.224400545301115","0.199891228222227","0.248909862380003"
"4 on scale 1-7","2005","no degree/no degree yet","182","0.203989803481284","0.177707237637697","0.230272369324871"
"5 on scale 1-7","2005","lower secondary degree","1599","0.214755518284176","0.205190053552445","0.224320983015908"
"5 on scale 1-7","2005","secondary school degree","1398","0.229755371742814","0.219121638015649","0.24038910546998"
"5 on scale 1-7","2005","college entrance qualification","1278","0.245333044667626","0.233627860051628","0.257038229283625"
"5 on scale 1-7","2005","Other degree","235","0.211268919608322","0.18728706355105","0.235250775665595"
"5 on scale 1-7","2005","no degree/no degree yet","195","0.21634948912917","0.189493363278049","0.243205614980291"
"6 on scale 1-7","2005","lower secondary degree","1627","0.229548381862944","0.219752551272107","0.239344212453782"
"6 on scale 1-7","2005","secondary school degree","1660","0.263131374514339","0.252000739167592","0.274262009861087"
"6 on scale 1-7","2005","college entrance qualification","1405","0.268998528511417","0.256935491666247","0.281061565356588"
"6 on scale 1-7","2005","Other degree","216","0.19885690533865","0.175407820712967","0.222305989964333"
"6 on scale 1-7","2005","no degree/no degree yet","200","0.192321752187194","0.166615568131017","0.21802793624337"
"7 Strongly agree","2005","lower secondary degree","1377","0.202910233418101","0.193542445409931","0.212278021426271"
"7 Strongly agree","2005","secondary school degree","1178","0.19743899989642","0.187376773092751","0.207501226700088"
"7 Strongly agree","2005","college entrance qualification","839","0.160020109200503","0.15004668474619","0.169993533654816"
"7 Strongly agree","2005","Other degree","177","0.157169401970201","0.135787090274033","0.178551713666369"
"7 Strongly agree","2005","no degree/no degree yet","198","0.244209462544136","0.216188297708097","0.272230627380176"
"1 Strongly disagree","2006","lower secondary degree","","","",""
"1 Strongly disagree","2006","secondary school degree","","","",""
"1 Strongly disagree","2006","college entrance qualification","","","",""
"1 Strongly disagree","2006","Other degree","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","","","",""
