"plh0219","year","age_gr","e11102","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","16-34 y.","Not Employed","18","","",""
"1 Strongly disagree","2005","16-34 y.","Employed","32","0.0145029255389041","0.0106523405513588","0.0183535105264495"
"1 Strongly disagree","2005","35-65 y.","Not Employed","52","0.0231578374698233","0.0174730545029168","0.0288426204367297"
"1 Strongly disagree","2005","35-65 y.","Employed","103","0.0143324690888916","0.0118646654437258","0.0168002727340574"
"1 Strongly disagree","2005","66 and older","Not Employed","81","0.0249071275463214","0.0197755921588229","0.0300386629338199"
"1 Strongly disagree","2005","66 and older","Employed","2","","",""
"2 on scale 1-7 ","2005","16-34 y.","Not Employed","50","0.0316530401129838","0.0231171144638265","0.0401889657621411"
"2 on scale 1-7 ","2005","16-34 y.","Employed","111","0.0309218668672494","0.0253463711700312","0.0364973625644677"
"2 on scale 1-7 ","2005","35-65 y.","Not Employed","116","0.0430251584294447","0.0353557089804481","0.0506946078784413"
"2 on scale 1-7 ","2005","35-65 y.","Employed","338","0.040644493877804","0.0365445726242695","0.0447444151313385"
"2 on scale 1-7 ","2005","66 and older","Not Employed","177","0.0525073147980321","0.0451628466384436","0.0598517829576207"
"2 on scale 1-7 ","2005","66 and older","Employed","11","","",""
"3 on scale 1-7 ","2005","16-34 y.","Not Employed","127","0.0774783114870368","0.0644434692522021","0.0905131537218715"
"3 on scale 1-7 ","2005","16-34 y.","Employed","251","0.0654864105019525","0.057518588222818","0.0734542327810871"
"3 on scale 1-7 ","2005","35-65 y.","Not Employed","237","0.0964691266938729","0.085310304389712","0.107627948998034"
"3 on scale 1-7 ","2005","35-65 y.","Employed","777","0.0880958770167802","0.082211001907436","0.0939807521261243"
"3 on scale 1-7 ","2005","66 and older","Not Employed","344","0.0954460750536828","0.0857709010789954","0.10512124902837"
"3 on scale 1-7 ","2005","66 and older","Employed","20","","",""
"4 on scale 1-7","2005","16-34 y.","Not Employed","310","0.187545271884324","0.168513463437389","0.206577080331259"
"4 on scale 1-7","2005","16-34 y.","Employed","602","0.172386716803561","0.160221023592579","0.184552410014544"
"4 on scale 1-7","2005","35-65 y.","Not Employed","562","0.204815927624216","0.189562466850433","0.220069388397998"
"4 on scale 1-7","2005","35-65 y.","Employed","1710","0.195832029914674","0.187592543962695","0.204071515866652"
"4 on scale 1-7","2005","66 and older","Not Employed","785","0.216367386752444","0.202808792456957","0.22992598104793"
"4 on scale 1-7","2005","66 and older","Employed","35","0.152145097269081","0.105215526616628","0.199074667921534"
"5 on scale 1-7","2005","16-34 y.","Not Employed","402","0.256424155669148","0.235134456911675","0.277713854426621"
"5 on scale 1-7","2005","16-34 y.","Employed","873","0.230088371952531","0.216532139412442","0.24364460449262"
"5 on scale 1-7","2005","35-65 y.","Not Employed","630","0.232281443184833","0.216320411237886","0.248242475131781"
"5 on scale 1-7","2005","35-65 y.","Employed","2069","0.226113058767428","0.217427726233877","0.23479839130098"
"5 on scale 1-7","2005","66 and older","Not Employed","776","0.20993828490834","0.196527974026465","0.223348595790216"
"5 on scale 1-7","2005","66 and older","Employed","45","0.190637046514427","0.139311670072119","0.241962422956735"
"6 on scale 1-7","2005","16-34 y.","Not Employed","382","0.226510041624689","0.206102133862424","0.246917949386954"
"6 on scale 1-7","2005","16-34 y.","Employed","1086","0.284370849164059","0.26984111113852","0.298900587189597"
"6 on scale 1-7","2005","35-65 y.","Not Employed","644","0.224762806108577","0.2089855232","0.240540089017155"
"6 on scale 1-7","2005","35-65 y.","Employed","2291","0.246756687556589","0.237805369734526","0.255708005378652"
"6 on scale 1-7","2005","66 and older","Not Employed","740","0.216056222777607","0.20250469177374","0.229607753781473"
"6 on scale 1-7","2005","66 and older","Employed","59","0.235914982237389","0.180438944457674","0.291391020017104"
"7 Strongly agree","2005","16-34 y.","Not Employed","327","0.211175797813594","0.191276415402313","0.231075180224874"
"7 Strongly agree","2005","16-34 y.","Employed","748","0.202242859171743","0.189305573043546","0.21518014529994"
"7 Strongly agree","2005","35-65 y.","Not Employed","448","0.175487700489233","0.161110491002432","0.189864909976034"
"7 Strongly agree","2005","35-65 y.","Employed","1623","0.188225383777833","0.180109390131817","0.19634137742385"
"7 Strongly agree","2005","66 and older","Not Employed","640","0.184777588163573","0.171997754030504","0.197557422296641"
"7 Strongly agree","2005","66 and older","Employed","53","0.26913062888585","0.211179983615677","0.327081274156023"
"1 Strongly disagree","2006","16-34 y.","Not Employed","","","",""
"1 Strongly disagree","2006","16-34 y.","Employed","","","",""
"1 Strongly disagree","2006","35-65 y.","Not Employed","","","",""
"1 Strongly disagree","2006","35-65 y.","Employed","","","",""
"1 Strongly disagree","2006","66 and older","Not Employed","","","",""
"1 Strongly disagree","2006","66 and older","Employed","","","",""
"2 on scale 1-7 ","2006","16-34 y.","Not Employed","","","",""
"2 on scale 1-7 ","2006","16-34 y.","Employed","","","",""
"2 on scale 1-7 ","2006","35-65 y.","Not Employed","","","",""
"2 on scale 1-7 ","2006","35-65 y.","Employed","","","",""
"2 on scale 1-7 ","2006","66 and older","Not Employed","","","",""
"2 on scale 1-7 ","2006","66 and older","Employed","","","",""
"3 on scale 1-7 ","2006","16-34 y.","Not Employed","","","",""
"3 on scale 1-7 ","2006","16-34 y.","Employed","","","",""
"3 on scale 1-7 ","2006","35-65 y.","Not Employed","","","",""
"3 on scale 1-7 ","2006","35-65 y.","Employed","","","",""
"3 on scale 1-7 ","2006","66 and older","Not Employed","","","",""
"3 on scale 1-7 ","2006","66 and older","Employed","","","",""
"4 on scale 1-7","2006","16-34 y.","Not Employed","","","",""
"4 on scale 1-7","2006","16-34 y.","Employed","","","",""
"4 on scale 1-7","2006","35-65 y.","Not Employed","","","",""
"4 on scale 1-7","2006","35-65 y.","Employed","","","",""
"4 on scale 1-7","2006","66 and older","Not Employed","","","",""
"4 on scale 1-7","2006","66 and older","Employed","","","",""
"5 on scale 1-7","2006","16-34 y.","Not Employed","","","",""
"5 on scale 1-7","2006","16-34 y.","Employed","","","",""
"5 on scale 1-7","2006","35-65 y.","Not Employed","","","",""
"5 on scale 1-7","2006","35-65 y.","Employed","","","",""
"5 on scale 1-7","2006","66 and older","Not Employed","","","",""
"5 on scale 1-7","2006","66 and older","Employed","","","",""
"6 on scale 1-7","2006","16-34 y.","Not Employed","","","",""
"6 on scale 1-7","2006","16-34 y.","Employed","","","",""
"6 on scale 1-7","2006","35-65 y.","Not Employed","","","",""
"6 on scale 1-7","2006","35-65 y.","Employed","","","",""
"6 on scale 1-7","2006","66 and older","Not Employed","","","",""
"6 on scale 1-7","2006","66 and older","Employed","","","",""
"7 Strongly agree","2006","16-34 y.","Not Employed","","","",""
"7 Strongly agree","2006","16-34 y.","Employed","","","",""
"7 Strongly agree","2006","35-65 y.","Not Employed","","","",""
"7 Strongly agree","2006","35-65 y.","Employed","","","",""
"7 Strongly agree","2006","66 and older","Not Employed","","","",""
"7 Strongly agree","2006","66 and older","Employed","","","",""
"1 Strongly disagree","2007","16-34 y.","Not Employed","","","",""
"1 Strongly disagree","2007","16-34 y.","Employed","","","",""
"1 Strongly disagree","2007","35-65 y.","Not Employed","","","",""
"1 Strongly disagree","2007","35-65 y.","Employed","","","",""
"1 Strongly disagree","2007","66 and older","Not Employed","","","",""
"1 Strongly disagree","2007","66 and older","Employed","","","",""
"2 on scale 1-7 ","2007","16-34 y.","Not Employed","","","",""
"2 on scale 1-7 ","2007","16-34 y.","Employed","","","",""
"2 on scale 1-7 ","2007","35-65 y.","Not Employed","","","",""
"2 on scale 1-7 ","2007","35-65 y.","Employed","","","",""
"2 on scale 1-7 ","2007","66 and older","Not Employed","","","",""
"2 on scale 1-7 ","2007","66 and older","Employed","","","",""
"3 on scale 1-7 ","2007","16-34 y.","Not Employed","","","",""
"3 on scale 1-7 ","2007","16-34 y.","Employed","","","",""
"3 on scale 1-7 ","2007","35-65 y.","Not Employed","","","",""
"3 on scale 1-7 ","2007","35-65 y.","Employed","","","",""
"3 on scale 1-7 ","2007","66 and older","Not Employed","","","",""
"3 on scale 1-7 ","2007","66 and older","Employed","","","",""
"4 on scale 1-7","2007","16-34 y.","Not Employed","","","",""
"4 on scale 1-7","2007","16-34 y.","Employed","","","",""
"4 on scale 1-7","2007","35-65 y.","Not Employed","","","",""
"4 on scale 1-7","2007","35-65 y.","Employed","","","",""
"4 on scale 1-7","2007","66 and older","Not Employed","","","",""
"4 on scale 1-7","2007","66 and older","Employed","","","",""
"5 on scale 1-7","2007","16-34 y.","Not Employed","","","",""
"5 on scale 1-7","2007","16-34 y.","Employed","","","",""
"5 on scale 1-7","2007","35-65 y.","Not Employed","","","",""
"5 on scale 1-7","2007","35-65 y.","Employed","","","",""
"5 on scale 1-7","2007","66 and older","Not Employed","","","",""
"5 on scale 1-7","2007","66 and older","Employed","","","",""
"6 on scale 1-7","2007","16-34 y.","Not Employed","","","",""
"6 on scale 1-7","2007","16-34 y.","Employed","","","",""
"6 on scale 1-7","2007","35-65 y.","Not Employed","","","",""
