"plh0219","year","e11103","sampreg","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","Full Time","West Germany","77","0.015761574075922","0.0126326401508859","0.0188905080009581"
"1 Strongly disagree","2005","Full Time","East Germany","14","","",""
"1 Strongly disagree","2005","Part Time","West Germany","29","","",""
"1 Strongly disagree","2005","Part Time","East Germany","17","","",""
"1 Strongly disagree","2005","Not Working","West Germany","113","0.0217185568908315","0.0179516399654474","0.0254854738162156"
"1 Strongly disagree","2005","Not Working","East Germany","38","0.021471523248472","0.0152661113502279","0.0276769351467161"
"2 on scale 1-7 ","2005","Full Time","West Germany","255","0.0453192479267474","0.040093880057228","0.0505446157962669"
"2 on scale 1-7 ","2005","Full Time","East Germany","66","0.0378072655030972","0.0293112737001053","0.0463032573060891"
"2 on scale 1-7 ","2005","Part Time","West Germany","109","0.0270652835029578","0.0219105669059609","0.0322200000999548"
"2 on scale 1-7 ","2005","Part Time","East Germany","30","0.032266512826335","0.0213632518168366","0.0431697738358334"
"2 on scale 1-7 ","2005","Not Working","West Germany","254","0.045487853123062","0.0401029598256775","0.0508727464204466"
"2 on scale 1-7 ","2005","Not Working","East Germany","89","0.0475787533828827","0.0384654984606283","0.056692008305137"
"3 on scale 1-7 ","2005","Full Time","West Germany","535","0.0881084269555098","0.0809876601234432","0.0952291937875764"
"3 on scale 1-7 ","2005","Full Time","East Germany","174","0.0899562051649051","0.0772111381301762","0.102701272199634"
"3 on scale 1-7 ","2005","Part Time","West Germany","271","0.0701824042886921","0.0620677568814971","0.0782970516958872"
"3 on scale 1-7 ","2005","Part Time","East Germany","68","0.0600265302480348","0.0453699744383573","0.0746830860577123"
"3 on scale 1-7 ","2005","Not Working","West Germany","538","0.0935026602540259","0.0859789181093084","0.101026402398744"
"3 on scale 1-7 ","2005","Not Working","East Germany","170","0.0896723102855765","0.0774407880875054","0.101903832483648"
"4 on scale 1-7","2005","Full Time","West Germany","1165","0.196063194989378","0.186089514905427","0.206036875073328"
"4 on scale 1-7","2005","Full Time","East Germany","362","0.203018671106557","0.185100755840762","0.220936586372353"
"4 on scale 1-7","2005","Part Time","West Germany","645","0.169722963169062","0.157798510099602","0.181647416238521"
"4 on scale 1-7","2005","Part Time","East Germany","175","0.182541242140843","0.158706199449545","0.206376284832142"
"4 on scale 1-7","2005","Not Working","West Germany","1228","0.211043143688342","0.200498038810854","0.22158824856583"
