"plh0219","year","pgcasmin","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","(0) in school","","","",""
"1 Strongly disagree","2005","(1a) inadequately completed","","","",""
"1 Strongly disagree","2005","(1b) general elementary school","52","0.0336222559227028","0.0254216491111967","0.041822862734209"
"1 Strongly disagree","2005","(1c) basic vocational qualification","103","0.0224976470489344","0.0186508832104002","0.0263444108874687"
"1 Strongly disagree","2005","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2005","(2a) intermediate vocational","52","0.0153610801474635","0.0118782707233222","0.0188438895716048"
"1 Strongly disagree","2005","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2005","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2005","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2005","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2005","(0) in school","","","",""
"2 on scale 1-7 ","2005","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2005","(1b) general elementary school","99","0.0558866989740101","0.0454364799639853","0.0663369179840349"
"2 on scale 1-7 ","2005","(1c) basic vocational qualification","229","0.03982897060365","0.0347562387074805","0.0449017024998195"
"2 on scale 1-7 ","2005","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2005","(2a) intermediate vocational","158","0.0343241508965715","0.0291683525766295","0.0394799492165134"
"2 on scale 1-7 ","2005","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2005","(2c_voc) vocational maturity certificate","55","0.0311714166077011","0.0224178126279503","0.0399250205874519"
"2 on scale 1-7 ","2005","(3a) lower tertiary education","72","0.0583803109618061","0.047070755835599","0.0696898660880132"
"2 on scale 1-7 ","2005","(3b) higher tertiary education","111","0.0553112375337553","0.0463793378863605","0.0642431371811501"
"3 on scale 1-7 ","2005","(0) in school","47","0.0779072849966029","0.0573656244955716","0.0984489454976343"
"3 on scale 1-7 ","2005","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2005","(1b) general elementary school","201","0.100840456758231","0.0871412668516658","0.114539646664796"
