"plh0219","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","(0) in school","Male","","","",""
"1 Strongly disagree","2005","(0) in school","Female","","","",""
"1 Strongly disagree","2005","(1a) inadequately completed","Male","","","",""
"1 Strongly disagree","2005","(1a) inadequately completed","Female","","","",""
"1 Strongly disagree","2005","(1b) general elementary school","Male","","","",""
"1 Strongly disagree","2005","(1b) general elementary school","Female","","","",""
"1 Strongly disagree","2005","(1c) basic vocational qualification","Male","66","0.0268985884858165","0.0211858277054223","0.0326113492662107"
"1 Strongly disagree","2005","(1c) basic vocational qualification","Female","37","0.0173663587928023","0.0123719324854971","0.0223607851001075"
"1 Strongly disagree","2005","(2b) intermediate general qualification","Male","","","",""
"1 Strongly disagree","2005","(2b) intermediate general qualification","Female","","","",""
"1 Strongly disagree","2005","(2a) intermediate vocational","Male","","","",""
"1 Strongly disagree","2005","(2a) intermediate vocational","Female","30","0.0164270295971296","0.011659756259658","0.0211943029346012"
"1 Strongly disagree","2005","(2c_gen) general maturity certificate","Male","","","",""
"1 Strongly disagree","2005","(2c_gen) general maturity certificate","Female","","","",""
"1 Strongly disagree","2005","(2c_voc) vocational maturity certificate","Male","","","",""
"1 Strongly disagree","2005","(2c_voc) vocational maturity certificate","Female","","","",""
"1 Strongly disagree","2005","(3a) lower tertiary education","Male","","","",""
"1 Strongly disagree","2005","(3a) lower tertiary education","Female","","","",""
"1 Strongly disagree","2005","(3b) higher tertiary education","Male","","","",""
"1 Strongly disagree","2005","(3b) higher tertiary education","Female","","","",""
"2 on scale 1-7 ","2005","(0) in school","Male","","","",""
"2 on scale 1-7 ","2005","(0) in school","Female","","","",""
"2 on scale 1-7 ","2005","(1a) inadequately completed","Male","","","",""
"2 on scale 1-7 ","2005","(1a) inadequately completed","Female","","","",""
"2 on scale 1-7 ","2005","(1b) general elementary school","Male","","","",""
"2 on scale 1-7 ","2005","(1b) general elementary school","Female","74","0.0628727997713157","0.0495907398653346","0.0761548596772968"
"2 on scale 1-7 ","2005","(1c) basic vocational qualification","Male","140","0.0452760455906867","0.0379347046143636","0.0526173865670098"
"2 on scale 1-7 ","2005","(1c) basic vocational qualification","Female","89","0.0334779404179235","0.026600597780334","0.040355283055513"
"2 on scale 1-7 ","2005","(2b) intermediate general qualification","Male","","","",""
"2 on scale 1-7 ","2005","(2b) intermediate general qualification","Female","","","",""
"2 on scale 1-7 ","2005","(2a) intermediate vocational","Male","72","0.0358767803004019","0.0278435000244607","0.0439100605763431"
"2 on scale 1-7 ","2005","(2a) intermediate vocational","Female","86","0.0330299446124619","0.0263272771050736","0.0397326121198503"
"2 on scale 1-7 ","2005","(2c_gen) general maturity certificate","Male","","","",""
"2 on scale 1-7 ","2005","(2c_gen) general maturity certificate","Female","","","",""
"2 on scale 1-7 ","2005","(2c_voc) vocational maturity certificate","Male","30","0.030371517220017","0.0173579671950565","0.0433850672449774"
"2 on scale 1-7 ","2005","(2c_voc) vocational maturity certificate","Female","","","",""
"2 on scale 1-7 ","2005","(3a) lower tertiary education","Male","54","0.0729838178363352","0.0558274761989375","0.0901401594737329"
"2 on scale 1-7 ","2005","(3a) lower tertiary education","Female","","","",""
"2 on scale 1-7 ","2005","(3b) higher tertiary education","Male","75","0.0736260955700444","0.0600759130269582","0.0871762781131307"
"2 on scale 1-7 ","2005","(3b) higher tertiary education","Female","36","0.0318457711724547","0.021417019899465","0.0422745224454444"
"3 on scale 1-7 ","2005","(0) in school","Male","32","0.100226993357559","0.066958375881906","0.133495610833212"
"3 on scale 1-7 ","2005","(0) in school","Female","","","",""
"3 on scale 1-7 ","2005","(1a) inadequately completed","Male","","","",""
"3 on scale 1-7 ","2005","(1a) inadequately completed","Female","","","",""
"3 on scale 1-7 ","2005","(1b) general elementary school","Male","62","0.102137342222519","0.0773421196454972","0.126932564799541"
"3 on scale 1-7 ","2005","(1b) general elementary school","Female","139","0.10027040745671","0.0838351256482586","0.116705689265161"
"3 on scale 1-7 ","2005","(1c) basic vocational qualification","Male","270","0.0857850684183451","0.0758965267489819","0.0956736100877083"
"3 on scale 1-7 ","2005","(1c) basic vocational qualification","Female","199","0.0744935778724648","0.0644547144503768","0.0845324412945529"
"3 on scale 1-7 ","2005","(2b) intermediate general qualification","Male","","","",""
"3 on scale 1-7 ","2005","(2b) intermediate general qualification","Female","","","",""
"3 on scale 1-7 ","2005","(2a) intermediate vocational","Male","180","0.0896167761268805","0.0772792893826377","0.101954262871123"
"3 on scale 1-7 ","2005","(2a) intermediate vocational","Female","184","0.0709487083366701","0.0613197494290639","0.0805776672442763"
"3 on scale 1-7 ","2005","(2c_gen) general maturity certificate","Male","32","0.0775180443143604","0.0500090241184851","0.105027064510236"
"3 on scale 1-7 ","2005","(2c_gen) general maturity certificate","Female","","","",""
"3 on scale 1-7 ","2005","(2c_voc) vocational maturity certificate","Male","58","0.0963281930405523","0.0739542806463576","0.118702105434747"
"3 on scale 1-7 ","2005","(2c_voc) vocational maturity certificate","Female","62","0.0773247537334163","0.0593258266747227","0.0953236807921098"
"3 on scale 1-7 ","2005","(3a) lower tertiary education","Male","88","0.112587029370852","0.0917385297783067","0.133435528963397"
"3 on scale 1-7 ","2005","(3a) lower tertiary education","Female","53","0.0826874719374932","0.0632093984282539","0.102165545446732"
"3 on scale 1-7 ","2005","(3b) higher tertiary education","Male","170","0.103500947826495","0.0876963595961786","0.119305536056812"
"3 on scale 1-7 ","2005","(3b) higher tertiary education","Female","88","0.0825274257250638","0.0661844985384032","0.0988703529117243"
"4 on scale 1-7","2005","(0) in school","Male","54","0.144864443606578","0.105872551873411","0.183856335339745"
"4 on scale 1-7","2005","(0) in school","Female","56","0.158421029909109","0.11966629639272","0.197175763425497"
"4 on scale 1-7","2005","(1a) inadequately completed","Male","","","",""
"4 on scale 1-7","2005","(1a) inadequately completed","Female","44","0.304856334818784","0.228872111021445","0.380840558616124"
"4 on scale 1-7","2005","(1b) general elementary school","Male","113","0.168458313824172","0.137813356732474","0.199103270915871"
"4 on scale 1-7","2005","(1b) general elementary school","Female","297","0.2445497970514","0.221030662466434","0.268068931636365"
"4 on scale 1-7","2005","(1c) basic vocational qualification","Male","651","0.209742519341126","0.195366793234161","0.224118245448091"
"4 on scale 1-7","2005","(1c) basic vocational qualification","Female","516","0.196413598917677","0.181224308823904","0.21160288901145"
"4 on scale 1-7","2005","(2b) intermediate general qualification","Male","47","0.153943444702671","0.106891869331233","0.20099502007411"
"4 on scale 1-7","2005","(2b) intermediate general qualification","Female","40","0.116519687685703","0.0830967550235921","0.149942620347813"
"4 on scale 1-7","2005","(2a) intermediate vocational","Male","393","0.201305803392215","0.183986184566321","0.218625422218108"
"4 on scale 1-7","2005","(2a) intermediate vocational","Female","479","0.181052401422608","0.166610730568363","0.195494072276854"
"4 on scale 1-7","2005","(2c_gen) general maturity certificate","Male","69","0.207988535873614","0.166236254432086","0.249740817315142"
"4 on scale 1-7","2005","(2c_gen) general maturity certificate","Female","76","0.169454243176103","0.13411866931245","0.204789817039756"
"4 on scale 1-7","2005","(2c_voc) vocational maturity certificate","Male","135","0.199092218856036","0.168810657813598","0.229373779898473"
"4 on scale 1-7","2005","(2c_voc) vocational maturity certificate","Female","144","0.186479228170608","0.160233268075805","0.212725188265411"
"4 on scale 1-7","2005","(3a) lower tertiary education","Male","192","0.190213433401793","0.164326916694755","0.21609995010883"
"4 on scale 1-7","2005","(3a) lower tertiary education","Female","136","0.170494809995665","0.143897812251956","0.197091807739373"
"4 on scale 1-7","2005","(3b) higher tertiary education","Male","274","0.193486589748901","0.17299067358272","0.213982505915083"
"4 on scale 1-7","2005","(3b) higher tertiary education","Female","183","0.176736819210191","0.154081665413486","0.199391973006896"
"5 on scale 1-7","2005","(0) in school","Male","77","0.231372946720042","0.184654322595882","0.278091570844202"
"5 on scale 1-7","2005","(0) in school","Female","72","0.211337391489699","0.168005794200037","0.254668988779362"
"5 on scale 1-7","2005","(1a) inadequately completed","Male","","","",""
"5 on scale 1-7","2005","(1a) inadequately completed","Female","","","",""
"5 on scale 1-7","2005","(1b) general elementary school","Male","133","0.237601909179662","0.202753204261048","0.272450614098277"
"5 on scale 1-7","2005","(1b) general elementary school","Female","255","0.200373770412632","0.178471017000342","0.222276523824921"
"5 on scale 1-7","2005","(1c) basic vocational qualification","Male","728","0.224533485396604","0.209799361227951","0.239267609565258"
"5 on scale 1-7","2005","(1c) basic vocational qualification","Female","569","0.204813199813027","0.189383802478034","0.220242597148021"
"5 on scale 1-7","2005","(2b) intermediate general qualification","Male","59","0.2740998070908","0.21594485633692","0.33225475784468"
"5 on scale 1-7","2005","(2b) intermediate general qualification","Female","79","0.197648996378383","0.156165441384317","0.239132551372448"
"5 on scale 1-7","2005","(2a) intermediate vocational","Male","509","0.237563766271402","0.219180961187727","0.255946571355077"
"5 on scale 1-7","2005","(2a) intermediate vocational","Female","597","0.221672755497188","0.206094295723467","0.237251215270908"
"5 on scale 1-7","2005","(2c_gen) general maturity certificate","Male","100","0.267968310600755","0.222406451297926","0.313530169903585"
"5 on scale 1-7","2005","(2c_gen) general maturity certificate","Female","95","0.232932744954894","0.19311871516965","0.272746774740139"
"5 on scale 1-7","2005","(2c_voc) vocational maturity certificate","Male","163","0.233448015713085","0.201368650986458","0.265527380439711"
"5 on scale 1-7","2005","(2c_voc) vocational maturity certificate","Female","201","0.232363671424088","0.203904334038743","0.260823008809432"
"5 on scale 1-7","2005","(3a) lower tertiary education","Male","206","0.224366922796775","0.196851555418557","0.251882290174993"
"5 on scale 1-7","2005","(3a) lower tertiary education","Female","186","0.236275111810361","0.206231998105661","0.26631822551506"
"5 on scale 1-7","2005","(3b) higher tertiary education","Male","365","0.268789790965864","0.245787896190346","0.291791685741383"
"5 on scale 1-7","2005","(3b) higher tertiary education","Female","273","0.233431874080997","0.208307826447691","0.258555921714303"
"6 on scale 1-7","2005","(0) in school","Male","79","0.253236554971828","0.205060565206966","0.301412544736689"
"6 on scale 1-7","2005","(0) in school","Female","93","0.233123162818869","0.188245893306874","0.278000432330865"
"6 on scale 1-7","2005","(1a) inadequately completed","Male","","","",""
"6 on scale 1-7","2005","(1a) inadequately completed","Female","","","",""
"6 on scale 1-7","2005","(1b) general elementary school","Male","118","0.233526090747633","0.198885349806711","0.268166831688556"
"6 on scale 1-7","2005","(1b) general elementary school","Female","267","0.197265714186192","0.175491300297972","0.219040128074412"
"6 on scale 1-7","2005","(1c) basic vocational qualification","Male","690","0.218135240873039","0.203552774686158","0.23271770705992"
"6 on scale 1-7","2005","(1c) basic vocational qualification","Female","635","0.244881597762597","0.228440870957001","0.261322324568193"
"6 on scale 1-7","2005","(2b) intermediate general qualification","Male","53","0.219741356156135","0.165756858314421","0.27372585399785"
"6 on scale 1-7","2005","(2b) intermediate general qualification","Female","99","0.266619831979855","0.220556296707419","0.312683367252291"
