"plh0219","year","e11102","migback","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","Not Employed","no migration background","117","0.0206737387195961","0.0172317936292814","0.0241156838099107","1"
"1 Strongly disagree","2005","Not Employed","direct migration background","30","0.0286474361910373","0.0183032418154546","0.0389916305666199","1"
"1 Strongly disagree","2005","Not Employed","indirect migration background","4","","","","1"
"1 Strongly disagree","2005","Employed","no migration background","113","0.0149882555359083","0.0127104618086927","0.0172660492631238","1"
"1 Strongly disagree","2005","Employed","direct migration background","21","","","","1"
"1 Strongly disagree","2005","Employed","indirect migration background","3","","","","1"
"2 on scale 1-7 ","2005","Not Employed","indirect migration background","9","","","","2"
"2 on scale 1-7 ","2005","Not Employed","no migration background","270","0.0427314493400217","0.0378390552485566","0.0476238434314868","2"
"2 on scale 1-7 ","2005","Employed","indirect migration background","14","","","","2"
"2 on scale 1-7 ","2005","Not Employed","direct migration background","64","0.0696686984293566","0.0538815747233857","0.0854558221353276","2"
"2 on scale 1-7 ","2005","Employed","no migration background","379","0.0375053449101726","0.0339435911705033","0.0410670986498419","2"
"2 on scale 1-7 ","2005","Employed","direct migration background","67","0.0443575058938252","0.0334232099737928","0.0552918018138575","2"
"3 on scale 1-7 ","2005","Employed","direct migration background","141","0.0997610489754686","0.0838455983117442","0.115676499639193","3"
"3 on scale 1-7 ","2005","Not Employed","no migration background","576","0.0908194757122176","0.0838685078098789","0.0977704436145563","3"
"3 on scale 1-7 ","2005","Employed","no migration background","882","0.0800062158626219","0.0749202615424012","0.0850921701828425","3"
"3 on scale 1-7 ","2005","Not Employed","indirect migration background","27","","","","3"
"3 on scale 1-7 ","2005","Not Employed","direct migration background","105","0.100194080952809","0.0815748901373693","0.118813271768248","3"
"3 on scale 1-7 ","2005","Employed","indirect migration background","25","","","","3"
"4 on scale 1-7","2005","Employed","indirect migration background","114","0.195015441297433","0.161781638034771","0.228249244560096","4"
"4 on scale 1-7","2005","Not Employed","direct migration background","260","0.240099035351853","0.213611652287521","0.266586418416185","4"
"4 on scale 1-7","2005","Not Employed","indirect migration background","51","0.184890648905141","0.139741004720234","0.230040293090047","4"
"4 on scale 1-7","2005","Employed","direct migration background","264","0.204463689718249","0.183044766328976","0.225882613107523","4"
"4 on scale 1-7","2005","Not Employed","no migration background","1346","0.203322717703144","0.193587068981827","0.213058366424462","4"
"4 on scale 1-7","2005","Employed","no migration background","1969","0.184666395235088","0.177392287131828","0.191940503338348","4"
"5 on scale 1-7","2005","Employed","indirect migration background","108","0.196984746579439","0.163624445145955","0.230345048012922","5"
"5 on scale 1-7","2005","Employed","no migration background","2578","0.227563794573698","0.219704183820021","0.235423405327376","5"
"5 on scale 1-7","2005","Employed","direct migration background","301","0.230592995051799","0.208223269272849","0.252962720830748","5"
"5 on scale 1-7","2005","Not Employed","no migration background","1524","0.223791644386195","0.213709757600044","0.233873531172345","5"
"5 on scale 1-7","2005","Not Employed","direct migration background","212","0.221370049726278","0.195625201805823","0.247114897646733","5"
"5 on scale 1-7","2005","Not Employed","indirect migration background","72","0.274689224827476","0.222776742344913","0.326601707310039","5"
"6 on scale 1-7","2005","Employed","indirect migration background","157","0.283818609445791","0.246001901494125","0.321635317397458","6"
"6 on scale 1-7","2005","Not Employed","indirect migration background","58","0.174552381977014","0.130405852256637","0.21869891169739","6"
"6 on scale 1-7","2005","Employed","direct migration background","322","0.220821307821494","0.198792116240589","0.242850499402399","6"
"6 on scale 1-7","2005","Not Employed","no migration background","1539","0.231560649362947","0.221356709195942","0.241764589529952","6"
"6 on scale 1-7","2005","Employed","no migration background","2957","0.262642437183066","0.254392708546692","0.270892165819439","6"
"6 on scale 1-7","2005","Not Employed","direct migration background","169","0.163547799358818","0.140612296663243","0.186483302054393","6"
"7 Strongly agree","2005","Employed","indirect migration background","125","0.24744136772002","0.211245574850367","0.283637160589673","7"
"7 Strongly agree","2005","Employed","direct migration background","246","0.186504953732742","0.165818684186289","0.207191223279194","7"
"7 Strongly agree","2005","Not Employed","indirect migration background","63","0.20999760794159","0.162626853878088","0.257368362005093","7"
"7 Strongly agree","2005","Employed","no migration background","2053","0.192627556699445","0.185234665529558","0.200020447869332","7"
"7 Strongly agree","2005","Not Employed","no migration background","1193","0.187100324775878","0.177666528974667","0.19653412057709","7"
"7 Strongly agree","2005","Not Employed","direct migration background","159","0.176472899989849","0.152833126781336","0.200112673198362","7"
"1 Strongly disagree","2006","Not Employed","direct migration background","","","","","1"
"1 Strongly disagree","2006","Not Employed","indirect migration background","","","","","1"
"1 Strongly disagree","2006","Employed","no migration background","","","","","1"
"1 Strongly disagree","2006","Employed","direct migration background","","","","","1"
"1 Strongly disagree","2006","Employed","indirect migration background","","","","","1"
"1 Strongly disagree","2006","Not Employed","no migration background","","","","","1"
"2 on scale 1-7 ","2006","Not Employed","no migration background","","","","","2"
"2 on scale 1-7 ","2006","Not Employed","indirect migration background","","","","","2"
"2 on scale 1-7 ","2006","Employed","no migration background","","","","","2"
"2 on scale 1-7 ","2006","Employed","indirect migration background","","","","","2"
"2 on scale 1-7 ","2006","Not Employed","direct migration background","","","","","2"
"2 on scale 1-7 ","2006","Employed","direct migration background","","","","","2"
"3 on scale 1-7 ","2006","Employed","indirect migration background","","","","","3"
"3 on scale 1-7 ","2006","Employed","direct migration background","","","","","3"
"3 on scale 1-7 ","2006","Employed","no migration background","","","","","3"
"3 on scale 1-7 ","2006","Not Employed","indirect migration background","","","","","3"
"3 on scale 1-7 ","2006","Not Employed","direct migration background","","","","","3"
"3 on scale 1-7 ","2006","Not Employed","no migration background","","","","","3"
