"plh0219","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","16-34 y.","1-pers.-HH","3","","","","1"
"1 Strongly disagree","2005","16-34 y.","(Married) couple without C. ","8","","","","1"
"1 Strongly disagree","2005","16-34 y.","Single parent ","3","","","","1"
"1 Strongly disagree","2005","16-34 y.","Couple + C. LE 16 ","8","","","","1"
"1 Strongly disagree","2005","16-34 y.","Couple + C. GT 16 ","11","","","","1"
"1 Strongly disagree","2005","16-34 y.","Couple + C. LE and GT 16","15","","","","1"
"1 Strongly disagree","2005","35-65 y.","1-pers.-HH","20","","","","1"
"1 Strongly disagree","2005","35-65 y.","(Married) couple without C. ","46","0.0168260092154893","0.0126945133292752","0.0209575051017035","1"
"1 Strongly disagree","2005","35-65 y.","Single parent ","9","","","","1"
"1 Strongly disagree","2005","35-65 y.","Couple + C. LE 16 ","27","","","","1"
"1 Strongly disagree","2005","35-65 y.","Couple + C. GT 16 ","29","","","","1"
"1 Strongly disagree","2005","35-65 y.","Couple + C. LE and GT 16","21","","","","1"
"1 Strongly disagree","2005","66 and older","1-pers.-HH","27","","","","1"
"1 Strongly disagree","2005","66 and older","(Married) couple without C. ","47","0.0224995442930066","0.0164894909677937","0.0285095976182194","1"
"1 Strongly disagree","2005","66 and older","Single parent ","2","","","","1"
"1 Strongly disagree","2005","66 and older","Couple + C. LE 16 ","","","","","1"
"1 Strongly disagree","2005","66 and older","Couple + C. GT 16 ","4","","","","1"
"1 Strongly disagree","2005","66 and older","Couple + C. LE and GT 16","","","","","1"
"2 on scale 1-7 ","2005","66 and older","Single parent ","6","","","","2"
"2 on scale 1-7 ","2005","16-34 y.","1-pers.-HH","14","","","","2"
"2 on scale 1-7 ","2005","16-34 y.","Couple + C. LE and GT 16","17","","","","2"
"2 on scale 1-7 ","2005","16-34 y.","(Married) couple without C. ","35","0.0329260318032677","0.0215609479407092","0.0442911156658262","2"
"2 on scale 1-7 ","2005","16-34 y.","Single parent ","14","","","","2"
"2 on scale 1-7 ","2005","16-34 y.","Couple + C. LE 16 ","40","0.0377152985477908","0.0264109306950522","0.0490196664005295","2"
"2 on scale 1-7 ","2005","16-34 y.","Couple + C. GT 16 ","37","0.0283244251876833","0.019455118913522","0.0371937314618446","2"
"2 on scale 1-7 ","2005","35-65 y.","1-pers.-HH","53","0.0463151728511571","0.0343792420727427","0.0582511036295715","2"
"2 on scale 1-7 ","2005","35-65 y.","(Married) couple without C. ","141","0.0392309493329051","0.0329946710866639","0.0454672275791463","2"
"2 on scale 1-7 ","2005","35-65 y.","Single parent ","20","","","","2"
"2 on scale 1-7 ","2005","35-65 y.","Couple + C. LE 16 ","95","0.0430537014752534","0.0352725417463038","0.0508348612042031","2"
"2 on scale 1-7 ","2005","66 and older","Couple + C. LE 16 ","","","","","2"
"2 on scale 1-7 ","2005","66 and older","Couple + C. GT 16 ","8","","","","2"
"2 on scale 1-7 ","2005","66 and older","Couple + C. LE and GT 16","","","","","2"
"2 on scale 1-7 ","2005","35-65 y.","Couple + C. GT 16 ","96","0.0417663387114051","0.0332863913756475","0.0502462860471626","2"
"2 on scale 1-7 ","2005","35-65 y.","Couple + C. LE and GT 16","36","0.0358787036973036","0.0247138329827705","0.0470435744118367","2"
"2 on scale 1-7 ","2005","66 and older","1-pers.-HH","54","0.0554927853981442","0.0418135174261586","0.0691720533701297","2"
"2 on scale 1-7 ","2005","66 and older","(Married) couple without C. ","107","0.0488916589367532","0.0401525860391822","0.0576307318343241","2"
"3 on scale 1-7 ","2005","16-34 y.","1-pers.-HH","47","0.0756879812175524","0.0559953279320336","0.0953806345030712","3"
"3 on scale 1-7 ","2005","16-34 y.","(Married) couple without C. ","75","0.0750168296260111","0.0582396339425649","0.0917940253094572","3"
"3 on scale 1-7 ","2005","16-34 y.","Couple + C. LE and GT 16","42","0.0659923008605045","0.0466974513094328","0.0852871504115762","3"
"3 on scale 1-7 ","2005","66 and older","Couple + C. LE 16 ","","","","","3"
"3 on scale 1-7 ","2005","66 and older","Couple + C. GT 16 ","13","","","","3"
"3 on scale 1-7 ","2005","66 and older","Couple + C. LE and GT 16","","","","","3"
"3 on scale 1-7 ","2005","16-34 y.","Single parent ","33","0.0743095447347873","0.050419729622483","0.0981993598470915","3"
"3 on scale 1-7 ","2005","16-34 y.","Couple + C. LE 16 ","81","0.0544117940154809","0.0409521596676736","0.0678714283632882","3"
"3 on scale 1-7 ","2005","16-34 y.","Couple + C. GT 16 ","90","0.0722523590652888","0.0584106600369705","0.0860940580936072","3"
"3 on scale 1-7 ","2005","66 and older","Single parent ","6","","","","3"
"3 on scale 1-7 ","2005","35-65 y.","Single parent ","33","0.0563716628391202","0.0375365702555187","0.0752067554227218","3"
"3 on scale 1-7 ","2005","35-65 y.","Couple + C. LE 16 ","216","0.087796053095592","0.0769473263830382","0.0986447798081457","3"
"3 on scale 1-7 ","2005","66 and older","1-pers.-HH","109","0.10112381893001","0.083109467837331","0.119138170022688","3"
"3 on scale 1-7 ","2005","66 and older","(Married) couple without C. ","216","0.087978663875973","0.0764991324736347","0.0994581952783114","3"
"3 on scale 1-7 ","2005","35-65 y.","Couple + C. LE and GT 16","77","0.0777574979250122","0.0616820458908027","0.0938329499592217","3"
"3 on scale 1-7 ","2005","35-65 y.","1-pers.-HH","103","0.0805187716710828","0.0650657926696021","0.0959717506725636","3"
"3 on scale 1-7 ","2005","35-65 y.","(Married) couple without C. ","354","0.100179656270734","0.090535388823024","0.109823923718444","3"
"3 on scale 1-7 ","2005","35-65 y.","Couple + C. GT 16 ","207","0.105818267513356","0.0927794724115579","0.118857062615154","3"
"4 on scale 1-7","2005","66 and older","Couple + C. GT 16 ","43","0.23122326306686","0.166892011844696","0.295554514289024","4"
"4 on scale 1-7","2005","66 and older","Couple + C. LE and GT 16","","","","","4"
