"plh0219","year","sampreg","sex","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","West Germany","Male","116","0.0179675148157545","0.0149554406876908","0.0209795889438183"
"1 Strongly disagree","2005","West Germany","Female","103","0.0153766605674233","0.0127093702576308","0.0180439508772157"
"1 Strongly disagree","2005","East Germany","Male","33","0.0214036593245993","0.015636313873292","0.0271710047759065"
"1 Strongly disagree","2005","East Germany","Female","36","0.0194621454055079","0.0141745369774298","0.0247497538335859"
"2 on scale 1-7 ","2005","West Germany","Male","329","0.0463196407169498","0.0415537647762594","0.0510855166576402"
"2 on scale 1-7 ","2005","West Germany","Female","289","0.0363134059762405","0.0322582682248872","0.0403685437275938"
"2 on scale 1-7 ","2005","East Germany","Male","98","0.0419330571669898","0.0339456403618803","0.0499204739720992"
"2 on scale 1-7 ","2005","East Germany","Female","87","0.0404288130147316","0.0328897765803852","0.0479678494490781"
"3 on scale 1-7 ","2005","West Germany","Male","715","0.0926400983425136","0.0860658210503407","0.0992143756346864"
"3 on scale 1-7 ","2005","West Germany","Female","629","0.0798880265244024","0.0740108951620933","0.0857651578867114"
"3 on scale 1-7 ","2005","East Germany","Male","218","0.0936542103905453","0.0820439817886788","0.105264438992412"
"3 on scale 1-7 ","2005","East Germany","Female","194","0.074513016362416","0.0644614677566218","0.0845645649682103"
"4 on scale 1-7","2005","West Germany","Male","1497","0.193768509188279","0.184805987895463","0.202731030481095"
"4 on scale 1-7","2005","West Germany","Female","1541","0.197686700225369","0.189053636787721","0.206319763663018"
"4 on scale 1-7","2005","East Germany","Male","497","0.214045371042299","0.197700488086197","0.230390253998401"
"4 on scale 1-7","2005","East Germany","Female","469","0.177644783004816","0.163015006141366","0.192274559868267"
"5 on scale 1-7","2005","West Germany","Male","1774","0.233254245978302","0.223664674697472","0.242843817259132"
"5 on scale 1-7","2005","West Germany","Female","1795","0.217144241064724","0.208206675440607","0.22608180668884"
"5 on scale 1-7","2005","East Germany","Male","623","0.242512272534349","0.225432392420841","0.259592152647857"
"5 on scale 1-7","2005","East Germany","Female","603","0.218849081113491","0.203023065674538","0.234675096552443"
"6 on scale 1-7","2005","West Germany","Male","1827","0.243600053719674","0.233866461288305","0.253333646151043"
"6 on scale 1-7","2005","West Germany","Female","2107","0.244444250236051","0.23512829525897","0.253760205213133"
"6 on scale 1-7","2005","East Germany","Male","586","0.226777382446219","0.210090227425424","0.243464537467014"
"6 on scale 1-7","2005","East Germany","Female","682","0.250649326081793","0.234060808818109","0.267237843345476"
"7 Strongly agree","2005","West Germany","Male","1213","0.172449937238527","0.163883753585866","0.181016120891189"
"7 Strongly agree","2005","West Germany","Female","1711","0.20914671540579","0.200330591284399","0.21796283952718"
"7 Strongly agree","2005","East Germany","Male","364","0.159674047094999","0.145076791527283","0.174271302662715"
"7 Strongly agree","2005","East Germany","Female","551","0.218452835017245","0.202637143483857","0.234268526550633"
"1 Strongly disagree","2006","West Germany","Male","","","",""
"1 Strongly disagree","2006","West Germany","Female","","","",""
"1 Strongly disagree","2006","East Germany","Male","","","",""
"1 Strongly disagree","2006","East Germany","Female","","","",""
"2 on scale 1-7 ","2006","West Germany","Male","","","",""
"2 on scale 1-7 ","2006","West Germany","Female","","","",""
"2 on scale 1-7 ","2006","East Germany","Male","","","",""
"2 on scale 1-7 ","2006","East Germany","Female","","","",""
"3 on scale 1-7 ","2006","West Germany","Male","","","",""
"3 on scale 1-7 ","2006","West Germany","Female","","","",""
"3 on scale 1-7 ","2006","East Germany","Male","","","",""
"3 on scale 1-7 ","2006","East Germany","Female","","","",""
"4 on scale 1-7","2006","West Germany","Male","","","",""
"4 on scale 1-7","2006","West Germany","Female","","","",""
"4 on scale 1-7","2006","East Germany","Male","","","",""
"4 on scale 1-7","2006","East Germany","Female","","","",""
"5 on scale 1-7","2006","West Germany","Male","","","",""
"5 on scale 1-7","2006","West Germany","Female","","","",""
"5 on scale 1-7","2006","East Germany","Male","","","",""
"5 on scale 1-7","2006","East Germany","Female","","","",""
"6 on scale 1-7","2006","West Germany","Male","","","",""
"6 on scale 1-7","2006","West Germany","Female","","","",""
"6 on scale 1-7","2006","East Germany","Male","","","",""
"6 on scale 1-7","2006","East Germany","Female","","","",""
"7 Strongly agree","2006","West Germany","Male","","","",""
"7 Strongly agree","2006","West Germany","Female","","","",""
"7 Strongly agree","2006","East Germany","Male","","","",""
"7 Strongly agree","2006","East Germany","Female","","","",""
"1 Strongly disagree","2007","West Germany","Male","","","",""
"1 Strongly disagree","2007","West Germany","Female","","","",""
"1 Strongly disagree","2007","East Germany","Male","","","",""
"1 Strongly disagree","2007","East Germany","Female","","","",""
"2 on scale 1-7 ","2007","West Germany","Male","","","",""
"2 on scale 1-7 ","2007","West Germany","Female","","","",""
"2 on scale 1-7 ","2007","East Germany","Male","","","",""
"2 on scale 1-7 ","2007","East Germany","Female","","","",""
"3 on scale 1-7 ","2007","West Germany","Male","","","",""
"3 on scale 1-7 ","2007","West Germany","Female","","","",""
"3 on scale 1-7 ","2007","East Germany","Male","","","",""
"3 on scale 1-7 ","2007","East Germany","Female","","","",""
"4 on scale 1-7","2007","West Germany","Male","","","",""
"4 on scale 1-7","2007","West Germany","Female","","","",""
"4 on scale 1-7","2007","East Germany","Male","","","",""
"4 on scale 1-7","2007","East Germany","Female","","","",""
"5 on scale 1-7","2007","West Germany","Male","","","",""
"5 on scale 1-7","2007","West Germany","Female","","","",""
"5 on scale 1-7","2007","East Germany","Male","","","",""
"5 on scale 1-7","2007","East Germany","Female","","","",""
"6 on scale 1-7","2007","West Germany","Male","","","",""
"6 on scale 1-7","2007","West Germany","Female","","","",""
"6 on scale 1-7","2007","East Germany","Male","","","",""
"6 on scale 1-7","2007","East Germany","Female","","","",""
"7 Strongly agree","2007","West Germany","Male","","","",""
"7 Strongly agree","2007","West Germany","Female","","","",""
"7 Strongly agree","2007","East Germany","Male","","","",""
"7 Strongly agree","2007","East Germany","Female","","","",""
"1 Strongly disagree","2008","West Germany","Male","","","",""
"1 Strongly disagree","2008","West Germany","Female","","","",""
"1 Strongly disagree","2008","East Germany","Male","","","",""
"1 Strongly disagree","2008","East Germany","Female","","","",""
"2 on scale 1-7 ","2008","West Germany","Male","","","",""
"2 on scale 1-7 ","2008","West Germany","Female","","","",""
"2 on scale 1-7 ","2008","East Germany","Male","","","",""
"2 on scale 1-7 ","2008","East Germany","Female","","","",""
"3 on scale 1-7 ","2008","West Germany","Male","","","",""
"3 on scale 1-7 ","2008","West Germany","Female","","","",""
"3 on scale 1-7 ","2008","East Germany","Male","","","",""
"3 on scale 1-7 ","2008","East Germany","Female","","","",""
"4 on scale 1-7","2008","West Germany","Male","","","",""
"4 on scale 1-7","2008","West Germany","Female","","","",""
"4 on scale 1-7","2008","East Germany","Male","","","",""
"4 on scale 1-7","2008","East Germany","Female","","","",""
"5 on scale 1-7","2008","West Germany","Male","","","",""
"5 on scale 1-7","2008","West Germany","Female","","","",""
"5 on scale 1-7","2008","East Germany","Male","","","",""
"5 on scale 1-7","2008","East Germany","Female","","","",""
"6 on scale 1-7","2008","West Germany","Male","","","",""
"6 on scale 1-7","2008","West Germany","Female","","","",""
"6 on scale 1-7","2008","East Germany","Male","","","",""
"6 on scale 1-7","2008","East Germany","Female","","","",""
"7 Strongly agree","2008","West Germany","Male","","","",""
"7 Strongly agree","2008","West Germany","Female","","","",""
"7 Strongly agree","2008","East Germany","Male","","","",""
"7 Strongly agree","2008","East Germany","Female","","","",""
"1 Strongly disagree","2009","West Germany","Male","83","0.0167912521331465","0.0136428486689841","0.019939655597309"
"1 Strongly disagree","2009","West Germany","Female","86","0.0149384942108524","0.0121050412677033","0.0177719471540015"
"1 Strongly disagree","2009","East Germany","Male","42","0.0222440989849275","0.0160604475246018","0.0284277504452531"
"1 Strongly disagree","2009","East Germany","Female","30","0.0162032676631842","0.0110996777851602","0.0213068575412082"
"2 on scale 1-7 ","2009","West Germany","Male","307","0.0537354502726204","0.048210063235705","0.0592608373095358"
"2 on scale 1-7 ","2009","West Germany","Female","245","0.039768282083139","0.0352038436047321","0.0443327205615458"
"2 on scale 1-7 ","2009","East Germany","Male","106","0.0477026775359191","0.0387659188672236","0.0566394362046146"
"2 on scale 1-7 ","2009","East Germany","Female","103","0.0546863838045397","0.0454956680166945","0.0638770995923849"
"3 on scale 1-7 ","2009","West Germany","Male","741","0.11476839948624","0.106958137714371","0.122578661258109"
"3 on scale 1-7 ","2009","West Germany","Female","671","0.0963733196753808","0.0894803899468671","0.103266249403894"
"3 on scale 1-7 ","2009","East Germany","Male","273","0.125171980097475","0.111296843291242","0.139047116903708"
"3 on scale 1-7 ","2009","East Germany","Female","251","0.104966825391214","0.092576937572085","0.117356713210343"
"4 on scale 1-7","2009","West Germany","Male","1357","0.217832674899934","0.207718340222289","0.227947009577579"
"4 on scale 1-7","2009","West Germany","Female","1428","0.212577464786892","0.203021083914319","0.222133845659464"
