"plh0219","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","1-pers.-HH","no migration background","42","0.0178922729278978","0.0128480788587472","0.0229364669970484"
"1 Strongly disagree","2005","1-pers.-HH","direct migration background","7","","",""
"1 Strongly disagree","2005","1-pers.-HH","indirect migration background","1","","",""
"1 Strongly disagree","2005","(Married) couple without C. ","no migration background","83","0.0176835621355275","0.0144020960125416","0.0209650282585134"
"1 Strongly disagree","2005","(Married) couple without C. ","direct migration background","17","","",""
"1 Strongly disagree","2005","(Married) couple without C. ","indirect migration background","1","","",""
"1 Strongly disagree","2005","Single parent ","no migration background","13","","",""
"1 Strongly disagree","2005","Single parent ","direct migration background","1","","",""
"1 Strongly disagree","2005","Single parent ","indirect migration background","","","",""
"1 Strongly disagree","2005","Couple + C. LE 16 ","no migration background","28","","",""
"1 Strongly disagree","2005","Couple + C. LE 16 ","direct migration background","7","","",""
"1 Strongly disagree","2005","Couple + C. LE 16 ","indirect migration background","","","",""
"1 Strongly disagree","2005","Couple + C. GT 16 ","no migration background","30","0.0113295956375469","0.00756613673292117","0.0150930545421727"
"1 Strongly disagree","2005","Couple + C. GT 16 ","direct migration background","12","","",""
"1 Strongly disagree","2005","Couple + C. GT 16 ","indirect migration background","2","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","no migration background","28","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","direct migration background","5","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","indirect migration background","3","","",""
"2 on scale 1-7 ","2005","1-pers.-HH","no migration background","108","0.0475950825471848","0.0394934727387406","0.055696692355629"
"2 on scale 1-7 ","2005","1-pers.-HH","direct migration background","11","","",""
"2 on scale 1-7 ","2005","1-pers.-HH","indirect migration background","2","","",""
"2 on scale 1-7 ","2005","(Married) couple without C. ","no migration background","238","0.0383397952390221","0.0335590779762891","0.0431205125017551"
"2 on scale 1-7 ","2005","(Married) couple without C. ","direct migration background","42","0.0687424069632076","0.0499588004166514","0.0875260135097638"
"2 on scale 1-7 ","2005","(Married) couple without C. ","indirect migration background","3","","",""
"2 on scale 1-7 ","2005","Single parent ","no migration background","31","0.0329007605735673","0.0212340503128626","0.0445674708342719"
"2 on scale 1-7 ","2005","Single parent ","direct migration background","6","","",""
"2 on scale 1-7 ","2005","Single parent ","indirect migration background","3","","",""
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","no migration background","106","0.0400279472750399","0.0330204238644499","0.04703547068563"
