"plh0219","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","16-34 y.","Full Time","20","","","","1"
"1 Strongly disagree","2005","16-34 y.","Part Time","12","","","","1"
"1 Strongly disagree","2005","16-34 y.","Not Working","18","","","","1"
"1 Strongly disagree","2005","35-65 y.","Full Time","71","0.0158660168169014","0.0126751061254697","0.0190569275083332","1"
"1 Strongly disagree","2005","35-65 y.","Part Time","32","0.0113342537018807","0.0075588288684362","0.0151096785353252","1"
"1 Strongly disagree","2005","35-65 y.","Not Working","52","0.0231578374698233","0.0174730545029168","0.0288426204367297","1"
"1 Strongly disagree","2005","66 and older","Full Time","","","","","1"
"1 Strongly disagree","2005","66 and older","Part Time","2","","","","1"
"1 Strongly disagree","2005","66 and older","Not Working","81","0.0249071275463214","0.0197755921588229","0.0300386629338199","1"
"2 on scale 1-7 ","2005","35-65 y.","Not Working","116","0.0430251584294447","0.0353557089804481","0.0506946078784413","2"
"2 on scale 1-7 ","2005","16-34 y.","Full Time","70","0.0395011252493658","0.0311583044303952","0.0478439460683364","2"
"2 on scale 1-7 ","2005","16-34 y.","Not Working","50","0.0316530401129838","0.0231171144638265","0.0401889657621411","2"
"2 on scale 1-7 ","2005","35-65 y.","Full Time","249","0.0459903959223331","0.0406415076403365","0.0513392842043298","2"
"2 on scale 1-7 ","2005","35-65 y.","Part Time","89","0.0301928036730522","0.0240898644883343","0.0362957428577701","2"
"2 on scale 1-7 ","2005","66 and older","Full Time","2","","","","2"
"2 on scale 1-7 ","2005","66 and older","Part Time","9","","","","2"
"2 on scale 1-7 ","2005","66 and older","Not Working","177","0.0525073147980321","0.0451628466384436","0.0598517829576207","2"
"2 on scale 1-7 ","2005","16-34 y.","Part Time","41","0.0195005141904067","0.0127440919070264","0.026256936473787","2"
"3 on scale 1-7 ","2005","16-34 y.","Part Time","111","0.0613850235869997","0.0496564547204715","0.073113592453528","3"
"3 on scale 1-7 ","2005","16-34 y.","Full Time","140","0.0685672065393391","0.057743058017498","0.0793913550611801","3"
"3 on scale 1-7 ","2005","35-65 y.","Not Working","237","0.0964691266938729","0.085310304389712","0.107627948998034","3"
"3 on scale 1-7 ","2005","66 and older","Full Time","4","","","","3"
"3 on scale 1-7 ","2005","16-34 y.","Not Working","127","0.0774783114870368","0.0644434692522021","0.0905131537218715","3"
"3 on scale 1-7 ","2005","35-65 y.","Full Time","565","0.0966073119140939","0.08906339556167","0.104151228266518","3"
"3 on scale 1-7 ","2005","35-65 y.","Part Time","212","0.0714553026097586","0.0622685238410199","0.0806420813784973","3"
"3 on scale 1-7 ","2005","66 and older","Part Time","16","","","","3"
"3 on scale 1-7 ","2005","66 and older","Not Working","344","0.0954460750536828","0.0857709010789954","0.10512124902837","3"
"4 on scale 1-7","2005","16-34 y.","Part Time","243","0.168656018645668","0.150359798825528","0.186952238465807","4"
"4 on scale 1-7","2005","16-34 y.","Not Working","310","0.187545271884324","0.168513463437389","0.206577080331259","4"
"4 on scale 1-7","2005","35-65 y.","Not Working","562","0.204815927624216","0.189562466850433","0.220069388397998","4"
"4 on scale 1-7","2005","66 and older","Full Time","5","","","","4"
"4 on scale 1-7","2005","66 and older","Part Time","30","0.162448689600298","0.109580905813957","0.215316473386639","4"
"4 on scale 1-7","2005","35-65 y.","Part Time","547","0.174381256913438","0.160848561931339","0.187913951895536","4"
