"plh0219","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","1-pers.-HH","Urban Area","35","0.0172143607081666","0.0116232808329128","0.0228054405834205"
"1 Strongly disagree","2005","1-pers.-HH","Rural Area","15","","",""
"1 Strongly disagree","2005","(Married) couple without C. ","Urban Area","72","0.0195631741353518","0.0156259181502382","0.0235004301204653"
"1 Strongly disagree","2005","(Married) couple without C. ","Rural Area","29","","",""
"1 Strongly disagree","2005","Single parent ","Urban Area","9","","",""
"1 Strongly disagree","2005","Single parent ","Rural Area","5","","",""
"1 Strongly disagree","2005","Couple + C. LE 16 ","Urban Area","26","","",""
"1 Strongly disagree","2005","Couple + C. LE 16 ","Rural Area","9","","",""
"1 Strongly disagree","2005","Couple + C. GT 16 ","Urban Area","23","","",""
"1 Strongly disagree","2005","Couple + C. GT 16 ","Rural Area","21","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","Urban Area","27","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","Rural Area","9","","",""
"2 on scale 1-7 ","2005","1-pers.-HH","Urban Area","86","0.0463581045547978","0.0373200211903991","0.0553961879191965"
"2 on scale 1-7 ","2005","1-pers.-HH","Rural Area","35","0.0452532391182396","0.031527710841587","0.0589787673948922"
"2 on scale 1-7 ","2005","(Married) couple without C. ","Urban Area","207","0.0454909024391946","0.0395668827117127","0.0514149221666766"
"2 on scale 1-7 ","2005","(Married) couple without C. ","Rural Area","76","0.0342284033101903","0.0267258502079235","0.041730956412457"
"2 on scale 1-7 ","2005","Single parent ","Urban Area","28","","",""
"2 on scale 1-7 ","2005","Single parent ","Rural Area","12","","",""
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","Urban Area","91","0.0423268352203729","0.0345047821989555","0.0501488882417904"
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","Rural Area","44","0.0389442635098169","0.0278303340471036","0.0500581929725302"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","Urban Area","90","0.0375169748556916","0.029732386716761","0.0453015629946222"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","Rural Area","51","0.0333309426268942","0.023784074739609","0.0428778105141794"
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","Urban Area","34","0.0287457725485104","0.0189337407021426","0.0385578043948782"
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","Rural Area","19","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","Urban Area","168","0.0785914400623954","0.0670240710331151","0.0901588090916756"
"3 on scale 1-7 ","2005","1-pers.-HH","Rural Area","91","0.110592692732639","0.0898829978870467","0.131302387578231"
"3 on scale 1-7 ","2005","(Married) couple without C. ","Urban Area","449","0.0955423731721429","0.0871852595123442","0.103899486831942"
"3 on scale 1-7 ","2005","(Married) couple without C. ","Rural Area","196","0.0858486571051232","0.0742887499186294","0.097408564291617"
"3 on scale 1-7 ","2005","Single parent ","Urban Area","46","0.0589513069150195","0.0416385569297259","0.0762640569003131"
"3 on scale 1-7 ","2005","Single parent ","Rural Area","26","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","Urban Area","203","0.0720211839650276","0.0619772613710375","0.0820651065590177"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","Rural Area","94","0.0887338322385246","0.0723980910811562","0.105069573395893"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","Urban Area","209","0.096070091925292","0.0839978848637068","0.108142298986877"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","Rural Area","101","0.0857852830914654","0.0708906878935915","0.100679878289339"
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","Urban Area","82","0.0762690732935888","0.0606824344533693","0.0918557121338083"
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","Rural Area","37","0.0669464127045409","0.0467965867479184","0.0870962386611634"
"4 on scale 1-7","2005","1-pers.-HH","Urban Area","389","0.196641669971054","0.179556737212801","0.213726602729306"
"4 on scale 1-7","2005","1-pers.-HH","Rural Area","153","0.179460254653302","0.154120985314354","0.20479952399225"
"4 on scale 1-7","2005","(Married) couple without C. ","Urban Area","934","0.191715612256413","0.180524454457501","0.202906770055325"
"4 on scale 1-7","2005","(Married) couple without C. ","Rural Area","466","0.216563092635075","0.199566072875184","0.233560112394965"
"4 on scale 1-7","2005","Single parent ","Urban Area","133","0.205552201061653","0.175848741159357","0.23525566096395"
"4 on scale 1-7","2005","Single parent ","Rural Area","70","0.196060539190568","0.156658149946456","0.23546292843468"
"4 on scale 1-7","2005","Couple + C. LE 16 ","Urban Area","484","0.190016554352439","0.174774693642903","0.205258415061975"
"4 on scale 1-7","2005","Couple + C. LE 16 ","Rural Area","233","0.211593507178685","0.1881297332553","0.235057281102069"
"4 on scale 1-7","2005","Couple + C. GT 16 ","Urban Area","458","0.202261322007583","0.18580578952999","0.218716854485176"
"4 on scale 1-7","2005","Couple + C. GT 16 ","Rural Area","253","0.191111755499983","0.170200208184645","0.212023302815321"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","Urban Area","188","0.174637858048803","0.152343397623554","0.196932318474051"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","Rural Area","113","0.168245716403115","0.138086234163448","0.198405198642783"
"5 on scale 1-7","2005","1-pers.-HH","Urban Area","466","0.225402992234553","0.207441658089794","0.243364326379311"
"5 on scale 1-7","2005","1-pers.-HH","Rural Area","194","0.206809602820252","0.180065119571788","0.233554086068716"
"5 on scale 1-7","2005","(Married) couple without C. ","Urban Area","1098","0.225736195276695","0.213850919506606","0.237621471046785"
"5 on scale 1-7","2005","(Married) couple without C. ","Rural Area","511","0.207110249391181","0.190388344801847","0.223832153980516"
"5 on scale 1-7","2005","Single parent ","Urban Area","158","0.212736893606641","0.182655728935149","0.242818058278133"
"5 on scale 1-7","2005","Single parent ","Rural Area","85","0.191246689348915","0.152214691049979","0.230278687647852"
"5 on scale 1-7","2005","Couple + C. LE 16 ","Urban Area","588","0.239733380150929","0.223147007693483","0.256319752608376"
"5 on scale 1-7","2005","Couple + C. LE 16 ","Rural Area","304","0.267434123742983","0.242006641843778","0.292861605642189"
