"plh0219","year","e11103","migback","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","Full Time","no migration background","76","0.0156773761742076","0.012744373970823","0.0186103783775923"
"1 Strongly disagree","2005","Full Time","direct migration background","13","","",""
"1 Strongly disagree","2005","Full Time","indirect migration background","2","","",""
"1 Strongly disagree","2005","Part Time","no migration background","37","0.0137960609797705","0.0101992441012799","0.0173928778582611"
"1 Strongly disagree","2005","Part Time","direct migration background","8","","",""
"1 Strongly disagree","2005","Part Time","indirect migration background","1","","",""
"1 Strongly disagree","2005","Not Working","no migration background","117","0.0206737387195961","0.0172317936292814","0.0241156838099107"
"1 Strongly disagree","2005","Not Working","direct migration background","30","0.0286474361910373","0.0183032418154546","0.0389916305666199"
"1 Strongly disagree","2005","Not Working","indirect migration background","4","","",""
"2 on scale 1-7 ","2005","Full Time","no migration background","267","0.0435447232242781","0.0387262764386114","0.0483631700099449"
"2 on scale 1-7 ","2005","Full Time","direct migration background","45","0.050723246849056","0.0355649608687177","0.0658815328293943"
"2 on scale 1-7 ","2005","Full Time","indirect migration background","9","","",""
"2 on scale 1-7 ","2005","Part Time","no migration background","112","0.0270570815026189","0.022053954077566","0.0320602089276717"
"2 on scale 1-7 ","2005","Part Time","direct migration background","22","","",""
"2 on scale 1-7 ","2005","Part Time","indirect migration background","5","","",""
"2 on scale 1-7 ","2005","Not Working","no migration background","270","0.0427314493400217","0.0378390552485566","0.0476238434314868"
"2 on scale 1-7 ","2005","Not Working","direct migration background","64","0.0696686984293566","0.0538815747233857","0.0854558221353276"
"2 on scale 1-7 ","2005","Not Working","indirect migration background","9","","",""
"3 on scale 1-7 ","2005","Full Time","no migration background","611","0.0887760703856599","0.0820607384756536","0.0954914022956661"
"3 on scale 1-7 ","2005","Full Time","direct migration background","82","0.10137981109922","0.0805294310527748","0.122230191145665"
"3 on scale 1-7 ","2005","Full Time","indirect migration background","16","","",""
"3 on scale 1-7 ","2005","Part Time","no migration background","271","0.0648341658043206","0.0572413356005968","0.0724269960080444"
"3 on scale 1-7 ","2005","Part Time","direct migration background","59","0.0976117149778182","0.0729644809207014","0.122258949034935"
"3 on scale 1-7 ","2005","Part Time","indirect migration background","9","","",""
"3 on scale 1-7 ","2005","Not Working","no migration background","576","0.0908194757122176","0.0838685078098789","0.0977704436145563"
"3 on scale 1-7 ","2005","Not Working","direct migration background","105","0.100194080952809","0.0815748901373693","0.118813271768248"
"3 on scale 1-7 ","2005","Not Working","indirect migration background","27","","",""
"4 on scale 1-7","2005","Full Time","no migration background","1296","0.194008468871783","0.184672002239339","0.203344935504227"
"4 on scale 1-7","2005","Full Time","direct migration background","165","0.229413646159121","0.200368709649184","0.258458582669059"
"4 on scale 1-7","2005","Full Time","indirect migration background","66","0.171370593648939","0.130527132675699","0.212214054622179"
"4 on scale 1-7","2005","Part Time","no migration background","673","0.168504392947372","0.156962075838332","0.180046710056412"
"4 on scale 1-7","2005","Part Time","direct migration background","99","0.171336036907843","0.140043982378001","0.202628091437685"
"4 on scale 1-7","2005","Part Time","indirect migration background","48","0.226478296263406","0.171044377616285","0.281912214910526"
"4 on scale 1-7","2005","Not Working","no migration background","1346","0.203322717703144","0.193587068981827","0.213058366424462"
"4 on scale 1-7","2005","Not Working","direct migration background","260","0.240099035351853","0.213611652287521","0.266586418416185"
"4 on scale 1-7","2005","Not Working","indirect migration background","51","0.184890648905141","0.139741004720234","0.230040293090047"
"5 on scale 1-7","2005","Full Time","no migration background","1643","0.227985471719865","0.218080042728589","0.23789090071114"
"5 on scale 1-7","2005","Full Time","direct migration background","173","0.215133295788697","0.186747444775795","0.243519146801599"
"5 on scale 1-7","2005","Full Time","indirect migration background","67","0.21672965654776","0.172072689102698","0.261386623992822"
"5 on scale 1-7","2005","Part Time","no migration background","935","0.226834283410968","0.213920662012405","0.239747904809532"
"5 on scale 1-7","2005","Part Time","direct migration background","128","0.251119826469522","0.215106174677359","0.287133478261685"
"5 on scale 1-7","2005","Part Time","indirect migration background","41","0.170711317040592","0.120879117207326","0.220543516873857"
"5 on scale 1-7","2005","Not Working","no migration background","1524","0.223791644386195","0.213709757600044","0.233873531172345"
"5 on scale 1-7","2005","Not Working","direct migration background","212","0.221370049726278","0.195625201805823","0.247114897646733"
"5 on scale 1-7","2005","Not Working","indirect migration background","72","0.274689224827476","0.222776742344913","0.326601707310039"
"6 on scale 1-7","2005","Full Time","no migration background","1828","0.257672840297744","0.247346677595723","0.267999002999765"
"6 on scale 1-7","2005","Full Time","direct migration background","183","0.210013718061949","0.181876331467705","0.238151104656192"
"6 on scale 1-7","2005","Full Time","indirect migration background","98","0.31875926013567","0.268251753947199","0.36926676632414"
"6 on scale 1-7","2005","Part Time","no migration background","1129","0.271239954110583","0.257530299400312","0.284949608820853"
"6 on scale 1-7","2005","Part Time","direct migration background","139","0.235171235931389","0.199950802143307","0.270391669719471"
"6 on scale 1-7","2005","Part Time","indirect migration background","59","0.237325071343322","0.180978489090492","0.293671653596153"
"6 on scale 1-7","2005","Not Working","no migration background","1539","0.231560649362947","0.221356709195942","0.241764589529952"
"6 on scale 1-7","2005","Not Working","direct migration background","169","0.163547799358818","0.140612296663243","0.186483302054393"
"6 on scale 1-7","2005","Not Working","indirect migration background","58","0.174552381977014","0.130405852256637","0.21869891169739"
"7 Strongly agree","2005","Full Time","no migration background","1170","0.172335049326463","0.163418002348192","0.181252096304734"
"7 Strongly agree","2005","Full Time","direct migration background","144","0.181238359534918","0.15462780310193","0.207848915967905"
"7 Strongly agree","2005","Full Time","indirect migration background","69","0.213350132151926","0.168947224530607","0.257753039773246"
"7 Strongly agree","2005","Part Time","no migration background","883","0.227734061244367","0.214802384371654","0.240665738117079"
"7 Strongly agree","2005","Part Time","direct migration background","102","0.193497747667764","0.160691146205281","0.226304349130247"
"7 Strongly agree","2005","Part Time","indirect migration background","56","0.292804637394461","0.232536924452036","0.353072350336886"
"7 Strongly agree","2005","Not Working","no migration background","1193","0.187100324775878","0.177666528974667","0.19653412057709"
"7 Strongly agree","2005","Not Working","direct migration background","159","0.176472899989849","0.152833126781336","0.200112673198362"
"7 Strongly agree","2005","Not Working","indirect migration background","63","0.20999760794159","0.162626853878088","0.257368362005093"
"1 Strongly disagree","2006","Full Time","no migration background","","","",""
"1 Strongly disagree","2006","Full Time","direct migration background","","","",""
"1 Strongly disagree","2006","Full Time","indirect migration background","","","",""
"1 Strongly disagree","2006","Part Time","no migration background","","","",""
"1 Strongly disagree","2006","Part Time","direct migration background","","","",""
"1 Strongly disagree","2006","Part Time","indirect migration background","","","",""
"1 Strongly disagree","2006","Not Working","no migration background","","","",""
"1 Strongly disagree","2006","Not Working","direct migration background","","","",""
"1 Strongly disagree","2006","Not Working","indirect migration background","","","",""
"2 on scale 1-7 ","2006","Full Time","no migration background","","","",""
"2 on scale 1-7 ","2006","Full Time","direct migration background","","","",""
"2 on scale 1-7 ","2006","Full Time","indirect migration background","","","",""
"2 on scale 1-7 ","2006","Part Time","no migration background","","","",""
"2 on scale 1-7 ","2006","Part Time","direct migration background","","","",""
"2 on scale 1-7 ","2006","Part Time","indirect migration background","","","",""
"2 on scale 1-7 ","2006","Not Working","no migration background","","","",""
"2 on scale 1-7 ","2006","Not Working","direct migration background","","","",""
"2 on scale 1-7 ","2006","Not Working","indirect migration background","","","",""
"3 on scale 1-7 ","2006","Full Time","no migration background","","","",""
"3 on scale 1-7 ","2006","Full Time","direct migration background","","","",""
"3 on scale 1-7 ","2006","Full Time","indirect migration background","","","",""
"3 on scale 1-7 ","2006","Part Time","no migration background","","","",""
"3 on scale 1-7 ","2006","Part Time","direct migration background","","","",""
"3 on scale 1-7 ","2006","Part Time","indirect migration background","","","",""
"3 on scale 1-7 ","2006","Not Working","no migration background","","","",""
"3 on scale 1-7 ","2006","Not Working","direct migration background","","","",""
"3 on scale 1-7 ","2006","Not Working","indirect migration background","","","",""
"4 on scale 1-7","2006","Full Time","no migration background","","","",""
