"plh0217","year","e11103","sampreg","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","Full Time","West Germany","41","0.00925469125577291","0.00684798786930701","0.0116613946422388"
"1 Strongly disagree","2005","Full Time","East Germany","12","","",""
"1 Strongly disagree","2005","Part Time","West Germany","25","","",""
"1 Strongly disagree","2005","Part Time","East Germany","3","","",""
"1 Strongly disagree","2005","Not Working","West Germany","60","0.0137868740002116","0.0107734728837457","0.0168002751166775"
"1 Strongly disagree","2005","Not Working","East Germany","22","","",""
"2 on scale 1-7 ","2005","Full Time","West Germany","148","0.025174967815476","0.0212375782349128","0.0291123573960392"
"2 on scale 1-7 ","2005","Full Time","East Germany","41","0.0133785475011877","0.00826084337408392","0.0184962516282915"
"2 on scale 1-7 ","2005","Part Time","West Germany","63","0.0167769350350179","0.0126965979793139","0.0208572720907219"
"2 on scale 1-7 ","2005","Part Time","East Germany","22","","",""
"2 on scale 1-7 ","2005","Not Working","West Germany","153","0.0281355410967573","0.0238621844637575","0.0324088977297571"
"2 on scale 1-7 ","2005","Not Working","East Germany","41","0.0185529995195153","0.0127802546440693","0.0243257443949612"
"3 on scale 1-7 ","2005","Full Time","West Germany","343","0.0561226129073226","0.0503378265901068","0.0619073992245384"
"3 on scale 1-7 ","2005","Full Time","East Germany","109","0.0711651284875869","0.0597126815201732","0.0826175754550005"
"3 on scale 1-7 ","2005","Part Time","West Germany","177","0.0504699502212221","0.0435151526474709","0.0574247477949732"
"3 on scale 1-7 ","2005","Part Time","East Germany","56","0.0580314869992668","0.0435981129261125","0.0724648610724212"
"3 on scale 1-7 ","2005","Not Working","West Germany","293","0.0522991221997083","0.046545762941777","0.0580524814576395"
"3 on scale 1-7 ","2005","Not Working","East Germany","92","0.0415246876322942","0.0329900413919209","0.0500593338726675"
"4 on scale 1-7","2005","Full Time","West Germany","801","0.128555186075019","0.120142681085397","0.136967691064641"
"4 on scale 1-7","2005","Full Time","East Germany","270","0.149110494446721","0.13324381297076","0.164977175922682"
"4 on scale 1-7","2005","Part Time","West Germany","440","0.112057782609008","0.102036413376222","0.122079151841793"
"4 on scale 1-7","2005","Part Time","East Germany","138","0.140836031205327","0.119362041442295","0.162310020968359"
"4 on scale 1-7","2005","Not Working","West Germany","695","0.113719626909927","0.105515319374824","0.121923934445031"
"4 on scale 1-7","2005","Not Working","East Germany","271","0.128429740459729","0.114116898515807","0.142742582403652"
"5 on scale 1-7","2005","Full Time","West Germany","1327","0.21786569241007","0.207490511437241","0.2282408733829"
"5 on scale 1-7","2005","Full Time","East Germany","385","0.1987230865232","0.180948034050064","0.216498138996335"
"5 on scale 1-7","2005","Part Time","West Germany","806","0.201111651810477","0.188377343537764","0.213845960083191"
"5 on scale 1-7","2005","Part Time","East Germany","213","0.226226541994747","0.200398200626867","0.252054883362626"
"5 on scale 1-7","2005","Not Working","West Germany","1178","0.198210598482873","0.18790834469053","0.208512852275216"
"5 on scale 1-7","2005","Not Working","East Germany","425","0.192962832631314","0.176080771337031","0.209844893925597"
"6 on scale 1-7","2005","Full Time","West Germany","2076","0.33307322457034","0.321227284616467","0.344919164524213"
"6 on scale 1-7","2005","Full Time","East Germany","671","0.324718710746935","0.303859809416789","0.345577612077082"
"6 on scale 1-7","2005","Part Time","West Germany","1284","0.323567073423481","0.308704013483632","0.338430133363331"
"6 on scale 1-7","2005","Part Time","East Germany","334","0.324561032279072","0.295656957694339","0.353465106863805"
"6 on scale 1-7","2005","Not Working","West Germany","1762","0.290740376646151","0.27900508343124","0.302475669861063"
"6 on scale 1-7","2005","Not Working","East Germany","712","0.327342731086938","0.307268443468166","0.34741701870571"
"7 Strongly agree","2005","Full Time","West Germany","1345","0.229953624965999","0.219377193494998","0.240530056437001"
"7 Strongly agree","2005","Full Time","East Germany","448","0.233983076748678","0.21512459089034","0.252841562607016"
"7 Strongly agree","2005","Part Time","West Germany","1011","0.289681395709321","0.275270180756972","0.30409261066167"
"7 Strongly agree","2005","Part Time","East Germany","242","0.223066300054309","0.197366675031935","0.248765925076683"
"7 Strongly agree","2005","Not Working","West Germany","1611","0.303107860664371","0.29123049752218","0.314985223806562"
"7 Strongly agree","2005","Not Working","East Germany","536","0.275216633673674","0.256110037713287","0.294323229634061"
"1 Strongly disagree","2006","Full Time","West Germany","","","",""
"1 Strongly disagree","2006","Full Time","East Germany","","","",""
"1 Strongly disagree","2006","Part Time","West Germany","","","",""
"1 Strongly disagree","2006","Part Time","East Germany","","","",""
"1 Strongly disagree","2006","Not Working","West Germany","","","",""
"1 Strongly disagree","2006","Not Working","East Germany","","","",""
"2 on scale 1-7 ","2006","Full Time","West Germany","","","",""
"2 on scale 1-7 ","2006","Full Time","East Germany","","","",""
"2 on scale 1-7 ","2006","Part Time","West Germany","","","",""
"2 on scale 1-7 ","2006","Part Time","East Germany","","","",""
"2 on scale 1-7 ","2006","Not Working","West Germany","","","",""
"2 on scale 1-7 ","2006","Not Working","East Germany","","","",""
"3 on scale 1-7 ","2006","Full Time","West Germany","","","",""
"3 on scale 1-7 ","2006","Full Time","East Germany","","","",""
"3 on scale 1-7 ","2006","Part Time","West Germany","","","",""
"3 on scale 1-7 ","2006","Part Time","East Germany","","","",""
