"plh0217","year","regtyp","sampreg","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","Urban Area","West Germany","89","0.00875043205852532","0.00708975598168125","0.0104111081353694"
"1 Strongly disagree","2005","Urban Area","East Germany","12","","",""
"1 Strongly disagree","2005","Rural Area","West Germany","37","0.0155270936103946","0.0114640346149932","0.019590152605796"
"1 Strongly disagree","2005","Rural Area","East Germany","25","","",""
"2 on scale 1-7 ","2005","Urban Area","West Germany","288","0.0245485753043019","0.0217893024695965","0.0273078481390074"
"2 on scale 1-7 ","2005","Urban Area","East Germany","36","0.0195127156388718","0.0130543150411094","0.0259711162366342"
"2 on scale 1-7 ","2005","Rural Area","West Germany","76","0.0238539452272921","0.0188392600982448","0.0288686303563393"
"2 on scale 1-7 ","2005","Rural Area","East Germany","68","0.0170708189984466","0.0126384769409686","0.0215031610559246"
"3 on scale 1-7 ","2005","Urban Area","West Germany","628","0.0531219501910371","0.049122846131123","0.0571210542509512"
"3 on scale 1-7 ","2005","Urban Area","East Germany","79","0.0461807784674199","0.0363811683178875","0.0559803886169523"
"3 on scale 1-7 ","2005","Rural Area","West Germany","185","0.0539663423895087","0.0465409237384014","0.061391761040616"
"3 on scale 1-7 ","2005","Rural Area","East Germany","178","0.0600165116424341","0.0518893207080654","0.0681437025768028"
"4 on scale 1-7","2005","Urban Area","West Germany","1492","0.117696863253901","0.111950804912051","0.123442921595751"
"4 on scale 1-7","2005","Urban Area","East Germany","238","0.13391966692647","0.118017862508119","0.149821471344821"
"4 on scale 1-7","2005","Rural Area","West Germany","444","0.122987568042701","0.112194631088179","0.133780504997223"
"4 on scale 1-7","2005","Rural Area","East Germany","441","0.140355758289985","0.128470203114629","0.152241313465341"
"5 on scale 1-7","2005","Urban Area","West Germany","2548","0.208778554291816","0.201531347671963","0.216025760911669"
"5 on scale 1-7","2005","Urban Area","East Germany","342","0.180426316666176","0.162471164792897","0.198381468539455"
"5 on scale 1-7","2005","Rural Area","West Germany","763","0.19831692316507","0.185213420410864","0.211420425919275"
"5 on scale 1-7","2005","Rural Area","East Germany","681","0.213263706237839","0.199247901295849","0.227279511179829"
"6 on scale 1-7","2005","Urban Area","West Germany","3945","0.31545324102568","0.307167187554874","0.323739294496486"
"6 on scale 1-7","2005","Urban Area","East Germany","608","0.332871146984625","0.310867833955828","0.354874460013421"
"6 on scale 1-7","2005","Rural Area","West Germany","1177","0.310769432754225","0.295560190725073","0.325978674783378"
"6 on scale 1-7","2005","Rural Area","East Germany","1109","0.321990699660646","0.306003055803245","0.337978343518046"
"7 Strongly agree","2005","Urban Area","West Germany","3092","0.271650383874739","0.263718912070326","0.279581855679153"
"7 Strongly agree","2005","Urban Area","East Germany","447","0.277426179037235","0.256520707363021","0.29833165071145"
"7 Strongly agree","2005","Rural Area","West Germany","875","0.274578694810808","0.259911916427965","0.289245473193652"
"7 Strongly agree","2005","Rural Area","East Germany","779","0.235700554820087","0.221177530975778","0.250223578664396"
"1 Strongly disagree","2006","Urban Area","West Germany","","","",""
"1 Strongly disagree","2006","Urban Area","East Germany","","","",""
