"plh0217","year","education","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","lower secondary degree","67","0.0118848202451685","0.00936021833664996","0.014409422153687"
"1 Strongly disagree","2005","secondary school degree","41","0.0100187001673426","0.00750210497528622","0.012535295359399"
"1 Strongly disagree","2005","college entrance qualification","","","",""
"1 Strongly disagree","2005","Other degree","","","",""
"1 Strongly disagree","2005","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2005","lower secondary degree","170","0.0240044515622853","0.0204386052247317","0.0275702978998389"
"2 on scale 1-7 ","2005","secondary school degree","140","0.0229545606408257","0.0191702563473219","0.0267388649343295"
"2 on scale 1-7 ","2005","college entrance qualification","99","0.0179842384895898","0.0143690759155785","0.021599401063601"
"2 on scale 1-7 ","2005","Other degree","32","0.026048110417969","0.0166738031993032","0.0354224176366348"
"2 on scale 1-7 ","2005","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2005","lower secondary degree","360","0.052628754674284","0.0474268252212713","0.0578306841272967"
"3 on scale 1-7 ","2005","secondary school degree","305","0.0515902364402139","0.0460006980351618","0.0571797748452661"
"3 on scale 1-7 ","2005","college entrance qualification","280","0.0572646057702249","0.0509439720973365","0.0635852394431133"
"3 on scale 1-7 ","2005","Other degree","65","0.0680282685973196","0.053208944483861","0.0828475927107783"
"3 on scale 1-7 ","2005","no degree/no degree yet","41","0.0413163130612593","0.0283354770237611","0.0542971490987574"
"4 on scale 1-7","2005","lower secondary degree","898","0.124002048412837","0.116323859611931","0.131680237213742"
"4 on scale 1-7","2005","secondary school degree","730","0.120060894244621","0.111847526401922","0.128274262087319"
"4 on scale 1-7","2005","college entrance qualification","641","0.109632585596601","0.101133405468204","0.118131765724998"
"4 on scale 1-7","2005","Other degree","161","0.155439160499739","0.134114702131683","0.176763618867794"
"4 on scale 1-7","2005","no degree/no degree yet","117","0.120774075060516","0.0995200436255955","0.142028106495437"
"5 on scale 1-7","2005","lower secondary degree","1461","0.19890935788881","0.189609822555096","0.208208893222524"
"5 on scale 1-7","2005","secondary school degree","1257","0.208766510063819","0.19849635683254","0.219036663295098"
"5 on scale 1-7","2005","college entrance qualification","1106","0.216777741210661","0.205568597670088","0.227986884751235"
"5 on scale 1-7","2005","Other degree","212","0.172864445082234","0.150609655062356","0.195119235102112"
"5 on scale 1-7","2005","no degree/no degree yet","211","0.230013916088257","0.202565157348963","0.257462674827552"
"6 on scale 1-7","2005","lower secondary degree","2126","0.28961636772653","0.279049388921698","0.300183346531362"
"6 on scale 1-7","2005","secondary school degree","2076","0.336677853819846","0.324736221344558","0.348619486295134"
"6 on scale 1-7","2005","college entrance qualification","1956","0.369233260195205","0.356104993925539","0.38236152646487"
"6 on scale 1-7","2005","Other degree","298","0.260354692720522","0.234527525405567","0.286181860035476"
"6 on scale 1-7","2005","no degree/no degree yet","267","0.266362374805983","0.237529931071648","0.295194818540317"
"7 Strongly agree","2005","lower secondary degree","1996","0.298954199490085","0.288289015866621","0.30961938311355"
"7 Strongly agree","2005","secondary school degree","1467","0.249931244623332","0.238990295697151","0.260872193549514"
"7 Strongly agree","2005","college entrance qualification","1084","0.222366315042753","0.211054179282957","0.233678450802549"
"7 Strongly agree","2005","Other degree","326","0.300946382427553","0.273951457422218","0.327941307432887"
"7 Strongly agree","2005","no degree/no degree yet","241","0.301136568223611","0.271215153580021","0.331057982867201"
"1 Strongly disagree","2006","lower secondary degree","","","",""
"1 Strongly disagree","2006","secondary school degree","","","",""
"1 Strongly disagree","2006","college entrance qualification","","","",""
"1 Strongly disagree","2006","Other degree","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","","","",""
"2 on scale 1-7 ","2006","secondary school degree","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","","","",""
"2 on scale 1-7 ","2006","Other degree","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","","","",""
"3 on scale 1-7 ","2006","secondary school degree","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","","","",""
"3 on scale 1-7 ","2006","Other degree","","","",""
"3 on scale 1-7 ","2006","no degree/no degree yet","","","",""
"4 on scale 1-7","2006","lower secondary degree","","","",""
"4 on scale 1-7","2006","secondary school degree","","","",""
"4 on scale 1-7","2006","college entrance qualification","","","",""
"4 on scale 1-7","2006","Other degree","","","",""
"4 on scale 1-7","2006","no degree/no degree yet","","","",""
"5 on scale 1-7","2006","lower secondary degree","","","",""
"5 on scale 1-7","2006","secondary school degree","","","",""
"5 on scale 1-7","2006","college entrance qualification","","","",""
"5 on scale 1-7","2006","Other degree","","","",""
"5 on scale 1-7","2006","no degree/no degree yet","","","",""
"6 on scale 1-7","2006","lower secondary degree","","","",""
"6 on scale 1-7","2006","secondary school degree","","","",""
"6 on scale 1-7","2006","college entrance qualification","","","",""
"6 on scale 1-7","2006","Other degree","","","",""
"6 on scale 1-7","2006","no degree/no degree yet","","","",""
"7 Strongly agree","2006","lower secondary degree","","","",""
"7 Strongly agree","2006","secondary school degree","","","",""
"7 Strongly agree","2006","college entrance qualification","","","",""
"7 Strongly agree","2006","Other degree","","","",""
"7 Strongly agree","2006","no degree/no degree yet","","","",""
"1 Strongly disagree","2007","lower secondary degree","","","",""
"1 Strongly disagree","2007","secondary school degree","","","",""
"1 Strongly disagree","2007","college entrance qualification","","","",""
"1 Strongly disagree","2007","Other degree","","","",""
"1 Strongly disagree","2007","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2007","lower secondary degree","","","",""
"2 on scale 1-7 ","2007","secondary school degree","","","",""
"2 on scale 1-7 ","2007","college entrance qualification","","","",""
"2 on scale 1-7 ","2007","Other degree","","","",""
"2 on scale 1-7 ","2007","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2007","lower secondary degree","","","",""
"3 on scale 1-7 ","2007","secondary school degree","","","",""
"3 on scale 1-7 ","2007","college entrance qualification","","","",""
"3 on scale 1-7 ","2007","Other degree","","","",""
"3 on scale 1-7 ","2007","no degree/no degree yet","","","",""
"4 on scale 1-7","2007","lower secondary degree","","","",""
"4 on scale 1-7","2007","secondary school degree","","","",""
"4 on scale 1-7","2007","college entrance qualification","","","",""
"4 on scale 1-7","2007","Other degree","","","",""
"4 on scale 1-7","2007","no degree/no degree yet","","","",""
"5 on scale 1-7","2007","lower secondary degree","","","",""
"5 on scale 1-7","2007","secondary school degree","","","",""
"5 on scale 1-7","2007","college entrance qualification","","","",""
"5 on scale 1-7","2007","Other degree","","","",""
"5 on scale 1-7","2007","no degree/no degree yet","","","",""
"6 on scale 1-7","2007","lower secondary degree","","","",""
"6 on scale 1-7","2007","secondary school degree","","","",""
"6 on scale 1-7","2007","college entrance qualification","","","",""
"6 on scale 1-7","2007","Other degree","","","",""
"6 on scale 1-7","2007","no degree/no degree yet","","","",""
"7 Strongly agree","2007","lower secondary degree","","","",""
"7 Strongly agree","2007","secondary school degree","","","",""
"7 Strongly agree","2007","college entrance qualification","","","",""
"7 Strongly agree","2007","Other degree","","","",""
"7 Strongly agree","2007","no degree/no degree yet","","","",""
"1 Strongly disagree","2008","lower secondary degree","","","",""
"1 Strongly disagree","2008","secondary school degree","","","",""
"1 Strongly disagree","2008","college entrance qualification","","","",""
"1 Strongly disagree","2008","Other degree","","","",""
"1 Strongly disagree","2008","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2008","lower secondary degree","","","",""
"2 on scale 1-7 ","2008","secondary school degree","","","",""
"2 on scale 1-7 ","2008","college entrance qualification","","","",""
"2 on scale 1-7 ","2008","Other degree","","","",""
"2 on scale 1-7 ","2008","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2008","lower secondary degree","","","",""
"3 on scale 1-7 ","2008","secondary school degree","","","",""
"3 on scale 1-7 ","2008","college entrance qualification","","","",""
"3 on scale 1-7 ","2008","Other degree","","","",""
"3 on scale 1-7 ","2008","no degree/no degree yet","","","",""
"4 on scale 1-7","2008","lower secondary degree","","","",""
"4 on scale 1-7","2008","secondary school degree","","","",""
"4 on scale 1-7","2008","college entrance qualification","","","",""
"4 on scale 1-7","2008","Other degree","","","",""
"4 on scale 1-7","2008","no degree/no degree yet","","","",""
"5 on scale 1-7","2008","lower secondary degree","","","",""
"5 on scale 1-7","2008","secondary school degree","","","",""
"5 on scale 1-7","2008","college entrance qualification","","","",""
"5 on scale 1-7","2008","Other degree","","","",""
"5 on scale 1-7","2008","no degree/no degree yet","","","",""
"6 on scale 1-7","2008","lower secondary degree","","","",""
"6 on scale 1-7","2008","secondary school degree","","","",""
"6 on scale 1-7","2008","college entrance qualification","","","",""
"6 on scale 1-7","2008","Other degree","","","",""
"6 on scale 1-7","2008","no degree/no degree yet","","","",""
"7 Strongly agree","2008","lower secondary degree","","","",""
"7 Strongly agree","2008","secondary school degree","","","",""
"7 Strongly agree","2008","college entrance qualification","","","",""
"7 Strongly agree","2008","Other degree","","","",""
"7 Strongly agree","2008","no degree/no degree yet","","","",""
"1 Strongly disagree","2009","lower secondary degree","65","0.0129146572712582","0.0100380577433537","0.0157912567991627"
"1 Strongly disagree","2009","secondary school degree","48","0.00980978266357666","0.00718181742818951","0.0124377478989638"
"1 Strongly disagree","2009","college entrance qualification","32","0.00806733640459886","0.00555930424578989","0.0105753685634078"
"1 Strongly disagree","2009","Other degree","","","",""
"1 Strongly disagree","2009","no degree/no degree yet","","","",""
