"plh0217","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","Not Employed","in school","3","","","","1"
"1 Strongly disagree","2005","Not Employed","inadequately","3","","","","1"
"1 Strongly disagree","2005","Not Employed","general elemantary","16","","","","1"
"1 Strongly disagree","2005","Not Employed","middle vocational","43","0.0148938436487066","0.011106831244526","0.0186808560528873","1"
"1 Strongly disagree","2005","Not Employed","vocational + Abi","5","","","","1"
"1 Strongly disagree","2005","Not Employed","higher vocational","4","","","","1"
"1 Strongly disagree","2005","Not Employed","higher education","5","","","","1"
"1 Strongly disagree","2005","Employed","in school","","","","","1"
"1 Strongly disagree","2005","Employed","inadequately","2","","","","1"
"1 Strongly disagree","2005","Employed","general elemantary","8","","","","1"
"1 Strongly disagree","2005","Employed","middle vocational","36","0.00699341960582217","0.00493694616366466","0.00904989304797968","1"
"1 Strongly disagree","2005","Employed","vocational + Abi","3","","","","1"
"1 Strongly disagree","2005","Employed","higher vocational","11","","","","1"
"1 Strongly disagree","2005","Employed","higher education","16","","","","1"
"2 on scale 1-7 ","2005","Not Employed","higher vocational","6","","","","2"
"2 on scale 1-7 ","2005","Not Employed","higher education","21","","","","2"
"2 on scale 1-7 ","2005","Employed","in school","2","","","","2"
"2 on scale 1-7 ","2005","Employed","inadequately","5","","","","2"
"2 on scale 1-7 ","2005","Employed","middle vocational","141","0.0215205622150066","0.0179395573836143","0.0251015670463989","2"
"2 on scale 1-7 ","2005","Employed","vocational + Abi","13","","","","2"
"2 on scale 1-7 ","2005","Employed","higher vocational","28","","","","2"
"2 on scale 1-7 ","2005","Employed","higher education","69","0.0217724215958652","0.0166880819741341","0.0268567612175962","2"
"2 on scale 1-7 ","2005","Not Employed","in school","6","","","","2"
"2 on scale 1-7 ","2005","Not Employed","inadequately","6","","","","2"
"2 on scale 1-7 ","2005","Not Employed","general elemantary","37","0.0290726308553942","0.020097080252149","0.0380481814586395","2"
"2 on scale 1-7 ","2005","Not Employed","middle vocational","108","0.0265950175239025","0.0215646613226039","0.0316253737252012","2"
"2 on scale 1-7 ","2005","Not Employed","vocational + Abi","6","","","","2"
"2 on scale 1-7 ","2005","Employed","general elemantary","12","","","","2"
"3 on scale 1-7 ","2005","Not Employed","vocational + Abi","13","","","","3"
"3 on scale 1-7 ","2005","Not Employed","higher vocational","23","","","","3"
"3 on scale 1-7 ","2005","Not Employed","higher education","46","0.0483679746788544","0.0350640792490749","0.0616718701086339","3"
"3 on scale 1-7 ","2005","Not Employed","in school","20","","","","3"
"3 on scale 1-7 ","2005","Not Employed","inadequately","9","","","","3"
"3 on scale 1-7 ","2005","Not Employed","general elemantary","70","0.0455966092768111","0.0344521802701654","0.0567410382834569","3"
"3 on scale 1-7 ","2005","Not Employed","middle vocational","196","0.0526972981440083","0.0457119126449897","0.0596826836430269","3"
"3 on scale 1-7 ","2005","Employed","in school","3","","","","3"
"3 on scale 1-7 ","2005","Employed","inadequately","4","","","","3"
