"plh0217","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","in school","Male","1","","",""
"1 Strongly disagree","2005","in school","Female","2","","",""
"1 Strongly disagree","2005","inadequately","Male","1","","",""
"1 Strongly disagree","2005","inadequately","Female","4","","",""
"1 Strongly disagree","2005","general elemantary","Male","5","","",""
"1 Strongly disagree","2005","general elemantary","Female","19","","",""
"1 Strongly disagree","2005","middle vocational","Male","37","0.0106126574259659","0.00773355386604915","0.0134917609858827"
"1 Strongly disagree","2005","middle vocational","Female","42","0.00971641230554516","0.00709332438562366","0.0123395002254667"
"1 Strongly disagree","2005","vocational + Abi","Male","3","","",""
"1 Strongly disagree","2005","vocational + Abi","Female","5","","",""
"1 Strongly disagree","2005","higher vocational","Male","10","","",""
"1 Strongly disagree","2005","higher vocational","Female","5","","",""
"1 Strongly disagree","2005","higher education","Male","7","","",""
"1 Strongly disagree","2005","higher education","Female","14","","",""
"2 on scale 1-7 ","2005","in school","Male","4","","",""
"2 on scale 1-7 ","2005","in school","Female","4","","",""
"2 on scale 1-7 ","2005","inadequately","Male","8","","",""
"2 on scale 1-7 ","2005","inadequately","Female","3","","",""
"2 on scale 1-7 ","2005","general elemantary","Male","21","","",""
"2 on scale 1-7 ","2005","general elemantary","Female","28","","",""
"2 on scale 1-7 ","2005","middle vocational","Male","127","0.0248847358447316","0.0205079375392738","0.0292615341501895"
"2 on scale 1-7 ","2005","middle vocational","Female","122","0.0222744876549104","0.0183281665095712","0.0262208088002496"
"2 on scale 1-7 ","2005","vocational + Abi","Male","8","","",""
"2 on scale 1-7 ","2005","vocational + Abi","Female","11","","",""
"2 on scale 1-7 ","2005","higher vocational","Male","22","","",""
"2 on scale 1-7 ","2005","higher vocational","Female","12","","",""
"2 on scale 1-7 ","2005","higher education","Male","48","0.0296538633183966","0.0227319162326126","0.0365758104041806"
"2 on scale 1-7 ","2005","higher education","Female","42","0.0146614496058513","0.00919477363659775","0.0201281255751048"
"3 on scale 1-7 ","2005","in school","Male","8","","",""
"3 on scale 1-7 ","2005","in school","Female","15","","",""
"3 on scale 1-7 ","2005","inadequately","Male","4","","",""
"3 on scale 1-7 ","2005","inadequately","Female","9","","",""
"3 on scale 1-7 ","2005","general elemantary","Male","45","0.0529084501115343","0.0371889814269786","0.06862791879609"
"3 on scale 1-7 ","2005","general elemantary","Female","74","0.0447362514408556","0.0346727751576738","0.0547997277240374"
"3 on scale 1-7 ","2005","middle vocational","Male","298","0.0674650006056173","0.0604175202615681","0.0745124809496664"
"3 on scale 1-7 ","2005","middle vocational","Female","251","0.0445585614593462","0.039040993305117","0.0500761296135753"
"3 on scale 1-7 ","2005","vocational + Abi","Male","22","","",""
"3 on scale 1-7 ","2005","vocational + Abi","Female","31","0.0390660726561537","0.0243621972397545","0.0537699480725529"
"3 on scale 1-7 ","2005","higher vocational","Male","51","0.0702452862826501","0.0534743058724194","0.0870162666928807"
"3 on scale 1-7 ","2005","higher vocational","Female","28","","",""
"3 on scale 1-7 ","2005","higher education","Male","136","0.070271735554302","0.0598415352054835","0.0807019359031205"
"3 on scale 1-7 ","2005","higher education","Female","82","0.0411738743593148","0.0321369023709463","0.0502108463476833"
"4 on scale 1-7","2005","in school","Male","36","0.116919638131604","0.0811502847866775","0.15268899147653"
"4 on scale 1-7","2005","in school","Female","41","0.125486594601793","0.0902227105895363","0.16075047861405"
"4 on scale 1-7","2005","inadequately","Male","17","","",""
"4 on scale 1-7","2005","inadequately","Female","19","","",""
"4 on scale 1-7","2005","general elemantary","Male","119","0.148998940987331","0.123993414482462","0.174004467492201"
"4 on scale 1-7","2005","general elemantary","Female","183","0.102771296310805","0.0879889259051859","0.117553666716425"
"4 on scale 1-7","2005","middle vocational","Male","693","0.137514570384395","0.127838204526337","0.147190936242453"
"4 on scale 1-7","2005","middle vocational","Female","611","0.113831951761516","0.105338773809088","0.122325129713945"
"4 on scale 1-7","2005","vocational + Abi","Male","59","0.137369287524226","0.106181652331825","0.168556922716627"
"4 on scale 1-7","2005","vocational + Abi","Female","88","0.107257179564743","0.083773748861442","0.130740610268045"
"4 on scale 1-7","2005","higher vocational","Male","104","0.124959564217392","0.103259327270257","0.146659801164526"
"4 on scale 1-7","2005","higher vocational","Female","71","0.116071910783056","0.0917269374697818","0.14041688409633"
"4 on scale 1-7","2005","higher education","Male","284","0.114890708085531","0.101878074624087","0.127903341546975"
"4 on scale 1-7","2005","higher education","Female","233","0.115707373176141","0.101158791443832","0.13025595490845"
"5 on scale 1-7","2005","in school","Male","95","0.305315778686803","0.254049052375143","0.356582504998464"
"5 on scale 1-7","2005","in school","Female","61","0.164875158730026","0.125374753014989","0.204375564445063"
"5 on scale 1-7","2005","inadequately","Male","22","","",""
"5 on scale 1-7","2005","inadequately","Female","33","0.283556304343846","0.208082108593436","0.359030500094257"
"5 on scale 1-7","2005","general elemantary","Male","170","0.217080547592947","0.188130561579974","0.246030533605919"
"5 on scale 1-7","2005","general elemantary","Female","300","0.188893402742118","0.169838622451257","0.207948183032978"
"5 on scale 1-7","2005","middle vocational","Male","1074","0.214165217939644","0.202638593793922","0.225691842085365"
"5 on scale 1-7","2005","middle vocational","Female","1077","0.194882195304472","0.184289758391583","0.205474632217361"
"5 on scale 1-7","2005","vocational + Abi","Male","111","0.242411948046708","0.203586298186024","0.281237597907392"
"5 on scale 1-7","2005","vocational + Abi","Female","124","0.181293777190828","0.15205624799663","0.210531306385027"
"5 on scale 1-7","2005","higher vocational","Male","193","0.207440843888344","0.180831838413847","0.234049849362841"
"5 on scale 1-7","2005","higher vocational","Female","136","0.184903813500693","0.155397521693777","0.214410105307608"
"5 on scale 1-7","2005","higher education","Male","518","0.222561368344321","0.205587444715595","0.239535291973047"
"5 on scale 1-7","2005","higher education","Female","360","0.195762797377734","0.177716035009716","0.213809559745752"
"6 on scale 1-7","2005","in school","Male","103","0.342562688310742","0.289734654489668","0.395390722131817"
"6 on scale 1-7","2005","in school","Female","118","0.308449524549283","0.259284955511716","0.35761409358685"
"6 on scale 1-7","2005","inadequately","Male","21","","",""
"6 on scale 1-7","2005","inadequately","Female","21","","",""
"6 on scale 1-7","2005","general elemantary","Male","233","0.289949490582938","0.258086600976435","0.321812380189442"
"6 on scale 1-7","2005","general elemantary","Female","509","0.290552801992342","0.268450925053126","0.312654678931558"
"6 on scale 1-7","2005","middle vocational","Male","1523","0.30534302533869","0.292402817817266","0.318283232860115"
"6 on scale 1-7","2005","middle vocational","Female","1719","0.306905925422794","0.294572638964735","0.319239211880853"
"6 on scale 1-7","2005","vocational + Abi","Male","162","0.313939106320372","0.271892668746568","0.355985543894176"
"6 on scale 1-7","2005","vocational + Abi","Female","240","0.350121542297473","0.313921368043603","0.386321716551343"
"6 on scale 1-7","2005","higher vocational","Male","315","0.343551448871463","0.312386824039035","0.37471607370389"
"6 on scale 1-7","2005","higher vocational","Female","240","0.373499577985378","0.336733863517783","0.410265292452974"
"6 on scale 1-7","2005","higher education","Male","856","0.350664229190174","0.331192492372124","0.370135966008223"
"6 on scale 1-7","2005","higher education","Female","691","0.377910783493227","0.355858015017483","0.39996355196897"
"7 Strongly agree","2005","in school","Male","63","0.192960899577601","0.149032114743356","0.236889684411846"
"7 Strongly agree","2005","in school","Female","98","0.361188092964877","0.310055071558953","0.412321114370801"
"7 Strongly agree","2005","inadequately","Male","29","","",""
"7 Strongly agree","2005","inadequately","Female","48","0.363731953657269","0.283175824093202","0.444288083221337"
"7 Strongly agree","2005","general elemantary","Male","186","0.252169424400287","0.221674526435241","0.282664322365332"
"7 Strongly agree","2005","general elemantary","Female","508","0.338342498329455","0.315309446763373","0.361375549895537"
"7 Strongly agree","2005","middle vocational","Male","1114","0.240014792460956","0.228014727068088","0.252014857853823"
