"plh0217","year","e11103","regtyp","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","Full Time","Urban Area","25","","","","1"
"1 Strongly disagree","2005","Full Time","Rural Area","28","","","","1"
"1 Strongly disagree","2005","Part Time","Urban Area","22","","","","1"
"1 Strongly disagree","2005","Part Time","Rural Area","6","","","","1"
"1 Strongly disagree","2005","Not Working","Urban Area","54","0.0141788725303157","0.0109663876828886","0.0173913573777427","1"
"1 Strongly disagree","2005","Not Working","Rural Area","28","","","","1"
"2 on scale 1-7 ","2005","Part Time","Urban Area","55","0.0192034745495922","0.0144924143113554","0.023914534787829","2"
"2 on scale 1-7 ","2005","Full Time","Urban Area","127","0.0232078867306424","0.0191850216695375","0.0272307517917473","2"
"2 on scale 1-7 ","2005","Not Working","Rural Area","52","0.0229261196437648","0.0172255523113378","0.0286266869761919","2"
"2 on scale 1-7 ","2005","Full Time","Rural Area","62","0.0229653623161841","0.0172470612232104","0.0286836634091578","2"
"2 on scale 1-7 ","2005","Part Time","Rural Area","30","0.0155177100853154","0.00937244877734416","0.0216629713932866","2"
"2 on scale 1-7 ","2005","Not Working","Urban Area","142","0.0275612789563127","0.0231128978942","0.0320096600184253","2"
"3 on scale 1-7 ","2005","Not Working","Urban Area","259","0.051219884772294","0.0452299338557974","0.0572098356887905","3"
"3 on scale 1-7 ","2005","Full Time","Urban Area","300","0.0574670233001158","0.0512486867553538","0.0636853598448778","3"
"3 on scale 1-7 ","2005","Part Time","Rural Area","85","0.0634335777015518","0.0513150048267121","0.0755521505763916","3"
"3 on scale 1-7 ","2005","Part Time","Urban Area","148","0.0463153499219636","0.0391008844033122","0.053529815440615","3"
"3 on scale 1-7 ","2005","Full Time","Rural Area","152","0.0615391489811052","0.0523651389377203","0.0707131590244902","3"
"3 on scale 1-7 ","2005","Not Working","Rural Area","126","0.0474027413250282","0.0393090713218632","0.0554964113281933","3"
"4 on scale 1-7","2005","Not Working","Rural Area","317","0.116342721426188","0.104130332146386","0.128555110705991","4"
"4 on scale 1-7","2005","Full Time","Rural Area","366","0.144171766008028","0.130762382796966","0.15758114921909","4"
"4 on scale 1-7","2005","Part Time","Urban Area","376","0.110866212072957","0.100088602354461","0.121643821791452","4"
"4 on scale 1-7","2005","Not Working","Urban Area","649","0.117025556678793","0.108291105881263","0.125760007476323","4"
"4 on scale 1-7","2005","Full Time","Urban Area","705","0.126713064305135","0.117825028951933","0.135601099658338","4"
"4 on scale 1-7","2005","Part Time","Rural Area","202","0.129516495394908","0.112822303594913","0.146210687194902","4"
"5 on scale 1-7","2005","Not Working","Rural Area","564","0.198368682369743","0.183180248565552","0.213557116173934","5"
"5 on scale 1-7","2005","Part Time","Rural Area","325","0.219234864392667","0.198664707703255","0.239805021082079","5"
"5 on scale 1-7","2005","Not Working","Urban Area","1039","0.196537735067192","0.185740143545976","0.207335326588409","5"
"5 on scale 1-7","2005","Full Time","Urban Area","1157","0.220678383905383","0.209597998830033","0.231758768980733","5"
"5 on scale 1-7","2005","Full Time","Rural Area","555","0.200872624544748","0.185577825711289","0.216167423378206","5"
"5 on scale 1-7","2005","Part Time","Urban Area","694","0.198747773614044","0.185049209339562","0.212446337888526","5"
"6 on scale 1-7","2005","Not Working","Rural Area","901","0.319841852537563","0.302076996225508","0.337606708849618","6"
"6 on scale 1-7","2005","Part Time","Urban Area","1104","0.334369935042817","0.31817536708512","0.350564503000513","6"
"6 on scale 1-7","2005","Not Working","Urban Area","1573","0.288781967179988","0.276467727760695","0.301096206599281","6"
"6 on scale 1-7","2005","Full Time","Urban Area","1876","0.337358935465014","0.324726069833728","0.349991801096301","6"
"6 on scale 1-7","2005","Part Time","Rural Area","514","0.300524975489614","0.277729483229179","0.323320467750048","6"
"6 on scale 1-7","2005","Full Time","Rural Area","871","0.318828605824517","0.301038348544547","0.336618863104487","6"
"7 Strongly agree","2005","Not Working","Rural Area","660","0.280722830589778","0.263607862033767","0.297837799145789","7"
"7 Strongly agree","2005","Not Working","Urban Area","1487","0.304694704815104","0.292188043190545","0.317201366439664","7"
"7 Strongly agree","2005","Part Time","Urban Area","861","0.283998900656191","0.268519488462623","0.299478312849759","7"
"7 Strongly agree","2005","Part Time","Rural Area","392","0.267673197042312","0.245660285339069","0.289686108745556","7"
"7 Strongly agree","2005","Full Time","Urban Area","1191","0.230090681942294","0.218844997353654","0.241336366530933","7"
"7 Strongly agree","2005","Full Time","Rural Area","602","0.231902630855182","0.215791116423787","0.248014145286578","7"
"1 Strongly disagree","2006","Full Time","Rural Area","","","","","1"
"1 Strongly disagree","2006","Part Time","Urban Area","","","","","1"
"1 Strongly disagree","2006","Part Time","Rural Area","","","","","1"
"1 Strongly disagree","2006","Not Working","Urban Area","","","","","1"
"1 Strongly disagree","2006","Not Working","Rural Area","","","","","1"
"1 Strongly disagree","2006","Full Time","Urban Area","","","","","1"
"2 on scale 1-7 ","2006","Full Time","Urban Area","","","","","2"
"2 on scale 1-7 ","2006","Part Time","Urban Area","","","","","2"
"2 on scale 1-7 ","2006","Part Time","Rural Area","","","","","2"
"2 on scale 1-7 ","2006","Not Working","Rural Area","","","","","2"
"2 on scale 1-7 ","2006","Full Time","Rural Area","","","","","2"
"2 on scale 1-7 ","2006","Not Working","Urban Area","","","","","2"
"3 on scale 1-7 ","2006","Not Working","Rural Area","","","","","3"
"3 on scale 1-7 ","2006","Not Working","Urban Area","","","","","3"
"3 on scale 1-7 ","2006","Part Time","Rural Area","","","","","3"
"3 on scale 1-7 ","2006","Part Time","Urban Area","","","","","3"
"3 on scale 1-7 ","2006","Full Time","Rural Area","","","","","3"
"3 on scale 1-7 ","2006","Full Time","Urban Area","","","","","3"
"4 on scale 1-7","2006","Full Time","Rural Area","","","","","4"
"4 on scale 1-7","2006","Full Time","Urban Area","","","","","4"
"4 on scale 1-7","2006","Not Working","Rural Area","","","","","4"
"4 on scale 1-7","2006","Not Working","Urban Area","","","","","4"
"4 on scale 1-7","2006","Part Time","Rural Area","","","","","4"
"4 on scale 1-7","2006","Part Time","Urban Area","","","","","4"
"5 on scale 1-7","2006","Not Working","Rural Area","","","","","5"
"5 on scale 1-7","2006","Not Working","Urban Area","","","","","5"
"5 on scale 1-7","2006","Part Time","Urban Area","","","","","5"
"5 on scale 1-7","2006","Part Time","Rural Area","","","","","5"
"5 on scale 1-7","2006","Full Time","Urban Area","","","","","5"
"5 on scale 1-7","2006","Full Time","Rural Area","","","","","5"
"6 on scale 1-7","2006","Not Working","Rural Area","","","","","6"
