"plh0217","year","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","in school","3","","","","1"
"1 Strongly disagree","2005","inadequately","5","","","","1"
"1 Strongly disagree","2005","general elemantary","24","","","","1"
"1 Strongly disagree","2005","middle vocational","79","0.0101547393669726","0.00821269756821722","0.0120967811657279","1"
"1 Strongly disagree","2005","vocational + Abi","8","","","","1"
"1 Strongly disagree","2005","higher vocational","15","","","","1"
"1 Strongly disagree","2005","higher education","21","","","","1"
"2 on scale 1-7 ","2005","higher education","90","0.0231094998037715","0.0185458643386623","0.0276731352688807","2"
"2 on scale 1-7 ","2005","middle vocational","249","0.0235510830779387","0.0206136313755878","0.0264885347802896","2"
"2 on scale 1-7 ","2005","vocational + Abi","19","","","","2"
"2 on scale 1-7 ","2005","higher vocational","34","0.0213714713634654","0.014188073315927","0.0285548694110038","2"
"2 on scale 1-7 ","2005","general elemantary","49","0.0217285886765679","0.0158956432847806","0.0275615340683553","2"
"2 on scale 1-7 ","2005","inadequately","11","","","","2"
"2 on scale 1-7 ","2005","in school","8","","","","2"
"3 on scale 1-7 ","2005","higher education","218","0.0575701796334729","0.0504953492431412","0.0646450100238046","3"
"3 on scale 1-7 ","2005","higher vocational","79","0.0565655438459502","0.0450909945786874","0.0680400931132129","3"
"3 on scale 1-7 ","2005","vocational + Abi","53","0.0507054519866074","0.0379417109929508","0.0634691929802641","3"
"3 on scale 1-7 ","2005","middle vocational","549","0.0557614254191938","0.0513166652608078","0.0602061855775797","3"
"3 on scale 1-7 ","2005","in school","23","","","","3"
"3 on scale 1-7 ","2005","inadequately","13","","","","3"
"3 on scale 1-7 ","2005","general elemantary","119","0.0473725246970348","0.038873535305512","0.0558715140885577","3"
"4 on scale 1-7","2005","middle vocational","1304","0.125414422216696","0.118999145042344","0.131829699391049","4"
"4 on scale 1-7","2005","general elemantary","302","0.117683893063273","0.104792107077454","0.130575679049092","4"
"4 on scale 1-7","2005","vocational + Abi","147","0.120443350959045","0.101507994584467","0.139378707333623","4"
"4 on scale 1-7","2005","higher education","517","0.1152471919263","0.105548372322545","0.124946011530056","4"
"4 on scale 1-7","2005","inadequately","36","0.114061453194626","0.0737600293696934","0.154362877019558","4"
"4 on scale 1-7","2005","in school","77","0.121289360919469","0.0961728077846254","0.146405914054312","4"
"4 on scale 1-7","2005","higher vocational","175","0.121400874357081","0.105178662254669","0.137623086459494","4"
"5 on scale 1-7","2005","higher education","878","0.210863479435941","0.198473531364902","0.223253427506981","5"
"5 on scale 1-7","2005","middle vocational","2151","0.204312953089959","0.196502798628262","0.212123107551656","5"
"5 on scale 1-7","2005","in school","156","0.233681636561476","0.201124766083948","0.266238507039005","5"
"5 on scale 1-7","2005","inadequately","55","0.239331673158725","0.185237947312551","0.293425399004898","5"
"5 on scale 1-7","2005","general elemantary","470","0.197986306516582","0.182044007931957","0.213928605101208","5"
"5 on scale 1-7","2005","vocational + Abi","235","0.208057585201089","0.184442542304837","0.231672628097341","5"
"5 on scale 1-7","2005","higher vocational","329","0.198416830731824","0.178607612620248","0.218226048843401","5"
"6 on scale 1-7","2005","higher education","1547","0.362557668051919","0.347956024965337","0.377159311138501","6"
"6 on scale 1-7","2005","middle vocational","3242","0.306141557075831","0.297213908010048","0.315069206141614","6"
"6 on scale 1-7","2005","vocational + Abi","402","0.334277158274296","0.306832979468816","0.361721337079776","6"
"6 on scale 1-7","2005","higher vocational","555","0.355542927184649","0.331766488572188","0.379319365797109","6"
"6 on scale 1-7","2005","inadequately","42","0.180763348189519","0.131975797445279","0.229550898933759","6"
"6 on scale 1-7","2005","in school","221","0.325162685220575","0.289123444085755","0.361201926355395","6"
"6 on scale 1-7","2005","general elemantary","742","0.29035817949259","0.272197625057975","0.308518733927205","6"
"7 Strongly agree","2005","higher education","893","0.224683626494441","0.212006584735046","0.237360668253837","7"
"7 Strongly agree","2005","vocational + Abi","271","0.259514846816635","0.234011954195777","0.285017739437493","7"
"7 Strongly agree","2005","middle vocational","2664","0.274663819753408","0.266017905449308","0.283309734057508","7"
"7 Strongly agree","2005","higher vocational","370","0.235940226864882","0.214850621718647","0.257029832011118","7"
"7 Strongly agree","2005","in school","161","0.2787680591028","0.244270789385385","0.313265328820214","7"
"7 Strongly agree","2005","inadequately","77","0.330346464862326","0.270717254906646","0.389975674818005","7"
"7 Strongly agree","2005","general elemantary","694","0.310543887532422","0.292031719826842","0.329056055238003","7"
"1 Strongly disagree","2006","vocational + Abi","","","","","1"
"1 Strongly disagree","2006","higher vocational","","","","","1"
"1 Strongly disagree","2006","higher education","","","","","1"
"1 Strongly disagree","2006","in school","","","","","1"
"1 Strongly disagree","2006","inadequately","","","","","1"
"1 Strongly disagree","2006","general elemantary","","","","","1"
"1 Strongly disagree","2006","middle vocational","","","","","1"
"2 on scale 1-7 ","2006","middle vocational","","","","","2"
"2 on scale 1-7 ","2006","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2006","higher education","","","","","2"
"2 on scale 1-7 ","2006","general elemantary","","","","","2"
"2 on scale 1-7 ","2006","higher vocational","","","","","2"
"2 on scale 1-7 ","2006","in school","","","","","2"
"2 on scale 1-7 ","2006","inadequately","","","","","2"
"3 on scale 1-7 ","2006","higher education","","","","","3"
"3 on scale 1-7 ","2006","in school","","","","","3"
"3 on scale 1-7 ","2006","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2006","higher vocational","","","","","3"
"3 on scale 1-7 ","2006","inadequately","","","","","3"
"3 on scale 1-7 ","2006","middle vocational","","","","","3"
"3 on scale 1-7 ","2006","general elemantary","","","","","3"
"4 on scale 1-7","2006","higher education","","","","","4"
"4 on scale 1-7","2006","middle vocational","","","","","4"
"4 on scale 1-7","2006","vocational + Abi","","","","","4"
"4 on scale 1-7","2006","in school","","","","","4"
"4 on scale 1-7","2006","inadequately","","","","","4"
"4 on scale 1-7","2006","general elemantary","","","","","4"
"4 on scale 1-7","2006","higher vocational","","","","","4"
"5 on scale 1-7","2006","higher education","","","","","5"
"5 on scale 1-7","2006","in school","","","","","5"
"5 on scale 1-7","2006","vocational + Abi","","","","","5"
"5 on scale 1-7","2006","higher vocational","","","","","5"
"5 on scale 1-7","2006","middle vocational","","","","","5"
"5 on scale 1-7","2006","inadequately","","","","","5"
"5 on scale 1-7","2006","general elemantary","","","","","5"
"6 on scale 1-7","2006","middle vocational","","","","","6"
"6 on scale 1-7","2006","higher education","","","","","6"
"6 on scale 1-7","2006","in school","","","","","6"
"6 on scale 1-7","2006","inadequately","","","","","6"
"6 on scale 1-7","2006","general elemantary","","","","","6"
"6 on scale 1-7","2006","vocational + Abi","","","","","6"
"6 on scale 1-7","2006","higher vocational","","","","","6"
"7 Strongly agree","2006","vocational + Abi","","","","","7"
"7 Strongly agree","2006","higher education","","","","","7"
"7 Strongly agree","2006","middle vocational","","","","","7"
"7 Strongly agree","2006","higher vocational","","","","","7"
"7 Strongly agree","2006","in school","","","","","7"
"7 Strongly agree","2006","inadequately","","","","","7"
"7 Strongly agree","2006","general elemantary","","","","","7"
"1 Strongly disagree","2007","vocational + Abi","","","","","1"
"1 Strongly disagree","2007","higher vocational","","","","","1"
"1 Strongly disagree","2007","higher education","","","","","1"
"1 Strongly disagree","2007","in school","","","","","1"
"1 Strongly disagree","2007","inadequately","","","","","1"
"1 Strongly disagree","2007","general elemantary","","","","","1"
"1 Strongly disagree","2007","middle vocational","","","","","1"
"2 on scale 1-7 ","2007","middle vocational","","","","","2"
"2 on scale 1-7 ","2007","higher education","","","","","2"
"2 on scale 1-7 ","2007","general elemantary","","","","","2"
"2 on scale 1-7 ","2007","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2007","higher vocational","","","","","2"
"2 on scale 1-7 ","2007","inadequately","","","","","2"
"2 on scale 1-7 ","2007","in school","","","","","2"
"3 on scale 1-7 ","2007","higher education","","","","","3"
"3 on scale 1-7 ","2007","higher vocational","","","","","3"
"3 on scale 1-7 ","2007","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2007","in school","","","","","3"
"3 on scale 1-7 ","2007","inadequately","","","","","3"
"3 on scale 1-7 ","2007","middle vocational","","","","","3"
"3 on scale 1-7 ","2007","general elemantary","","","","","3"
"4 on scale 1-7","2007","middle vocational","","","","","4"
"4 on scale 1-7","2007","higher education","","","","","4"
"4 on scale 1-7","2007","vocational + Abi","","","","","4"
"4 on scale 1-7","2007","in school","","","","","4"
"4 on scale 1-7","2007","inadequately","","","","","4"
"4 on scale 1-7","2007","general elemantary","","","","","4"
"4 on scale 1-7","2007","higher vocational","","","","","4"
"5 on scale 1-7","2007","higher education","","","","","5"
"5 on scale 1-7","2007","in school","","","","","5"
"5 on scale 1-7","2007","vocational + Abi","","","","","5"
"5 on scale 1-7","2007","higher vocational","","","","","5"
"5 on scale 1-7","2007","inadequately","","","","","5"
"5 on scale 1-7","2007","middle vocational","","","","","5"
"5 on scale 1-7","2007","general elemantary","","","","","5"
"6 on scale 1-7","2007","middle vocational","","","","","6"
"6 on scale 1-7","2007","vocational + Abi","","","","","6"
"6 on scale 1-7","2007","higher education","","","","","6"
"6 on scale 1-7","2007","inadequately","","","","","6"
"6 on scale 1-7","2007","general elemantary","","","","","6"
"6 on scale 1-7","2007","higher vocational","","","","","6"
"6 on scale 1-7","2007","in school","","","","","6"
"7 Strongly agree","2007","higher education","","","","","7"
"7 Strongly agree","2007","vocational + Abi","","","","","7"
"7 Strongly agree","2007","higher vocational","","","","","7"
"7 Strongly agree","2007","middle vocational","","","","","7"
"7 Strongly agree","2007","in school","","","","","7"
"7 Strongly agree","2007","inadequately","","","","","7"
"7 Strongly agree","2007","general elemantary","","","","","7"
"1 Strongly disagree","2008","in school","","","","","1"
"1 Strongly disagree","2008","inadequately","","","","","1"
"1 Strongly disagree","2008","general elemantary","","","","","1"
"1 Strongly disagree","2008","middle vocational","","","","","1"
"1 Strongly disagree","2008","vocational + Abi","","","","","1"
"1 Strongly disagree","2008","higher vocational","","","","","1"
"1 Strongly disagree","2008","higher education","","","","","1"
"2 on scale 1-7 ","2008","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2008","higher education","","","","","2"
"2 on scale 1-7 ","2008","middle vocational","","","","","2"
"2 on scale 1-7 ","2008","higher vocational","","","","","2"
"2 on scale 1-7 ","2008","general elemantary","","","","","2"
"2 on scale 1-7 ","2008","inadequately","","","","","2"
"2 on scale 1-7 ","2008","in school","","","","","2"
"3 on scale 1-7 ","2008","higher education","","","","","3"
