"plh0217","year","e11103","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","Full Time","53","0.00919691762449302","0.00710734739570825","0.0112864878532778","1"
"1 Strongly disagree","2005","Part Time","28","","","","1"
"1 Strongly disagree","2005","Not Working","82","0.0142460802111184","0.0116247752387538","0.0168673851834829","1"
"2 on scale 1-7 ","2005","Full Time","189","0.0231328667844101","0.0198422703207378","0.0264234632480824","2"
"2 on scale 1-7 ","2005","Not Working","194","0.0261202625986242","0.0225922751067387","0.0296482500905097","2"
"2 on scale 1-7 ","2005","Part Time","85","0.018044601856274","0.0142843703753447","0.0218048333372034","2"
"3 on scale 1-7 ","2005","Full Time","452","0.0587266517392617","0.0535800845078014","0.063873218970722","3"
"3 on scale 1-7 ","2005","Part Time","233","0.0516976381620393","0.0454429765954926","0.057952299728586","3"
"3 on scale 1-7 ","2005","Not Working","385","0.0500331798984695","0.0452107172390061","0.054855642557933","3"
"4 on scale 1-7","2005","Full Time","1071","0.132113555080308","0.12470135230895","0.139525757851666","4"
"4 on scale 1-7","2005","Not Working","966","0.116813271252929","0.109708371368268","0.12391817113759","4"
"4 on scale 1-7","2005","Part Time","578","0.116730206984715","0.107659662345586","0.125800751623843","4"
"5 on scale 1-7","2005","Full Time","1712","0.214551879051664","0.205565865628985","0.223537892474342","5"
"5 on scale 1-7","2005","Part Time","1019","0.205189294850408","0.193781433045204","0.216597156655612","5"
"5 on scale 1-7","2005","Not Working","1603","0.197106954987185","0.188307304461426","0.205906605512944","5"
"6 on scale 1-7","2005","Not Working","2474","0.298438119180424","0.288316599093016","0.308559639267831","6"
"6 on scale 1-7","2005","Part Time","1618","0.323728452166519","0.310511051917119","0.33694585241592","6"
"6 on scale 1-7","2005","Full Time","2747","0.331626958598267","0.321321281628575","0.341932635567959","6"
"7 Strongly agree","2005","Not Working","2147","0.29724213187125","0.287132306723082","0.307351957019419","7"
"7 Strongly agree","2005","Full Time","1793","0.230651171121596","0.22143009452116","0.239872247722032","7"
"7 Strongly agree","2005","Part Time","1253","0.278865796709723","0.266198010634947","0.291533582784499","7"
"1 Strongly disagree","2006","Full Time","","","","","1"
"1 Strongly disagree","2006","Part Time","","","","","1"
"1 Strongly disagree","2006","Not Working","","","","","1"
"2 on scale 1-7 ","2006","Not Working","","","","","2"
"2 on scale 1-7 ","2006","Full Time","","","","","2"
"2 on scale 1-7 ","2006","Part Time","","","","","2"
"3 on scale 1-7 ","2006","Full Time","","","","","3"
"3 on scale 1-7 ","2006","Part Time","","","","","3"
"3 on scale 1-7 ","2006","Not Working","","","","","3"
"4 on scale 1-7","2006","Not Working","","","","","4"
"4 on scale 1-7","2006","Full Time","","","","","4"
"4 on scale 1-7","2006","Part Time","","","","","4"
"5 on scale 1-7","2006","Not Working","","","","","5"
"5 on scale 1-7","2006","Full Time","","","","","5"
"5 on scale 1-7","2006","Part Time","","","","","5"
"6 on scale 1-7","2006","Not Working","","","","","6"
"6 on scale 1-7","2006","Part Time","","","","","6"
"6 on scale 1-7","2006","Full Time","","","","","6"
"7 Strongly agree","2006","Not Working","","","","","7"
"7 Strongly agree","2006","Full Time","","","","","7"
"7 Strongly agree","2006","Part Time","","","","","7"
"1 Strongly disagree","2007","Part Time","","","","","1"
"1 Strongly disagree","2007","Not Working","","","","","1"
"1 Strongly disagree","2007","Full Time","","","","","1"
"2 on scale 1-7 ","2007","Full Time","","","","","2"
"2 on scale 1-7 ","2007","Not Working","","","","","2"
"2 on scale 1-7 ","2007","Part Time","","","","","2"
"3 on scale 1-7 ","2007","Part Time","","","","","3"
"3 on scale 1-7 ","2007","Not Working","","","","","3"
"3 on scale 1-7 ","2007","Full Time","","","","","3"
"4 on scale 1-7","2007","Not Working","","","","","4"
"4 on scale 1-7","2007","Full Time","","","","","4"
"4 on scale 1-7","2007","Part Time","","","","","4"
"5 on scale 1-7","2007","Not Working","","","","","5"
"5 on scale 1-7","2007","Part Time","","","","","5"
"5 on scale 1-7","2007","Full Time","","","","","5"
"6 on scale 1-7","2007","Not Working","","","","","6"
"6 on scale 1-7","2007","Part Time","","","","","6"
"6 on scale 1-7","2007","Full Time","","","","","6"
"7 Strongly agree","2007","Not Working","","","","","7"
"7 Strongly agree","2007","Full Time","","","","","7"
"7 Strongly agree","2007","Part Time","","","","","7"
"1 Strongly disagree","2008","Part Time","","","","","1"
"1 Strongly disagree","2008","Not Working","","","","","1"
"1 Strongly disagree","2008","Full Time","","","","","1"
"2 on scale 1-7 ","2008","Not Working","","","","","2"
"2 on scale 1-7 ","2008","Full Time","","","","","2"
"2 on scale 1-7 ","2008","Part Time","","","","","2"
"3 on scale 1-7 ","2008","Not Working","","","","","3"
"3 on scale 1-7 ","2008","Part Time","","","","","3"
"3 on scale 1-7 ","2008","Full Time","","","","","3"
"4 on scale 1-7","2008","Not Working","","","","","4"
"4 on scale 1-7","2008","Part Time","","","","","4"
"4 on scale 1-7","2008","Full Time","","","","","4"
"5 on scale 1-7","2008","Not Working","","","","","5"
"5 on scale 1-7","2008","Part Time","","","","","5"
"5 on scale 1-7","2008","Full Time","","","","","5"
"6 on scale 1-7","2008","Not Working","","","","","6"
"6 on scale 1-7","2008","Part Time","","","","","6"
"6 on scale 1-7","2008","Full Time","","","","","6"
"7 Strongly agree","2008","Not Working","","","","","7"
"7 Strongly agree","2008","Full Time","","","","","7"
"7 Strongly agree","2008","Part Time","","","","","7"
"1 Strongly disagree","2009","Part Time","36","0.00902086386247458","0.00616618574951004","0.0118755419754391","1"
"1 Strongly disagree","2009","Not Working","68","0.0124088295769916","0.00977689302739337","0.0150407661265898","1"
"1 Strongly disagree","2009","Full Time","56","0.00991741860538039","0.00759394495437035","0.0122408922563904","1"
"2 on scale 1-7 ","2009","Not Working","184","0.0292745689943009","0.0252666875671375","0.0332824504214643","2"
"2 on scale 1-7 ","2009","Full Time","192","0.0336380787391746","0.0294105339731736","0.0378656235051756","2"
"2 on scale 1-7 ","2009","Part Time","120","0.0325670159957518","0.0272078124235149","0.0379262195679887","2"
"3 on scale 1-7 ","2009","Not Working","378","0.0573554301158726","0.0518272439291331","0.0628836163026121","3"
"3 on scale 1-7 ","2009","Part Time","241","0.0700390382832994","0.0623334948738409","0.0777445816927578","3"
"3 on scale 1-7 ","2009","Full Time","469","0.0738213452107701","0.0676902073609661","0.0799524830605742","3"
"4 on scale 1-7","2009","Not Working","894","0.138151715938918","0.129947917938598","0.146355513939238","4"
"4 on scale 1-7","2009","Part Time","599","0.143496308239413","0.132911431403132","0.154081185075694","4"
"4 on scale 1-7","2009","Full Time","1058","0.156631271378007","0.148109091378782","0.165153451377233","4"
"5 on scale 1-7","2009","Not Working","1539","0.214477346377221","0.204718657396026","0.224236035358417","5"
"5 on scale 1-7","2009","Part Time","969","0.225850823547739","0.213226038493005","0.238475608602472","5"
"5 on scale 1-7","2009","Full Time","1611","0.228465859886612","0.218621421405487","0.238310298367736","5"
"6 on scale 1-7","2009","Part Time","1377","0.311208128994669","0.297229315898839","0.325186942090499","6"
"6 on scale 1-7","2009","Not Working","2144","0.299281691687607","0.288394065202887","0.310169318172327","6"
"6 on scale 1-7","2009","Full Time","2226","0.309290284739607","0.298452671685213","0.320127897794001","6"
