"plh0217","year","age_gr","regtyp","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","16-34 y.","Urban Area","26","","",""
"1 Strongly disagree","2005","16-34 y.","Rural Area","12","","",""
"1 Strongly disagree","2005","35-65 y.","Urban Area","46","0.00569785874364897","0.00402543852268081","0.00737027896461714"
"1 Strongly disagree","2005","35-65 y.","Rural Area","36","0.0172938146739934","0.0131543626997664","0.0214332666482203"
"1 Strongly disagree","2005","66 and older","Urban Area","29","","",""
"1 Strongly disagree","2005","66 and older","Rural Area","14","","",""
"2 on scale 1-7 ","2005","16-34 y.","Urban Area","62","0.0190211569124882","0.0145276832645414","0.023514630560435"
"2 on scale 1-7 ","2005","16-34 y.","Rural Area","29","","",""
"2 on scale 1-7 ","2005","35-65 y.","Urban Area","192","0.0255339854382109","0.0220291063905353","0.0290388644858866"
"2 on scale 1-7 ","2005","35-65 y.","Rural Area","86","0.0225063903532286","0.0177966659967881","0.0272161147096691"
"2 on scale 1-7 ","2005","66 and older","Urban Area","70","0.0263185202348992","0.0200597207938992","0.0325773196758993"
"2 on scale 1-7 ","2005","66 and older","Rural Area","29","","",""
"3 on scale 1-7 ","2005","16-34 y.","Urban Area","155","0.0420300430511767","0.0354293463654108","0.0486307397369426"
"3 on scale 1-7 ","2005","16-34 y.","Rural Area","98","0.0669740504938107","0.0553086690426191","0.0786394319450023"
"3 on scale 1-7 ","2005","35-65 y.","Urban Area","425","0.0563982639580809","0.0512725116387222","0.0615240162774396"
"3 on scale 1-7 ","2005","35-65 y.","Rural Area","202","0.0527656304909768","0.0456667495424078","0.0598645114395458"
"3 on scale 1-7 ","2005","66 and older","Urban Area","127","0.0549419097785795","0.0460328274027932","0.0638509921543657"
"3 on scale 1-7 ","2005","66 and older","Rural Area","63","0.052095737797449","0.0398451228797326","0.0643463527151654"
"4 on scale 1-7","2005","16-34 y.","Urban Area","474","0.126804962501074","0.115858906419182","0.137751018582966"
"4 on scale 1-7","2005","16-34 y.","Rural Area","262","0.139576108316342","0.12340422594708","0.155747990685604"
"4 on scale 1-7","2005","35-65 y.","Urban Area","976","0.121648483926088","0.114385452699182","0.128911515152993"
"4 on scale 1-7","2005","35-65 y.","Rural Area","496","0.139944616923828","0.128928541234039","0.150960692613618"
"4 on scale 1-7","2005","66 and older","Urban Area","280","0.104863787195338","0.0928851012351821","0.116842473155494"
"4 on scale 1-7","2005","66 and older","Rural Area","127","0.0928383091797984","0.0768397631162405","0.108836855243356"
"5 on scale 1-7","2005","16-34 y.","Urban Area","821","0.235718148851743","0.221755841341348","0.249680456362138"
"5 on scale 1-7","2005","16-34 y.","Rural Area","408","0.228339129582333","0.208750583145696","0.247927676018969"
"5 on scale 1-7","2005","35-65 y.","Urban Area","1586","0.197904755366498","0.189052142570672","0.206757368162325"
"5 on scale 1-7","2005","35-65 y.","Rural Area","767","0.191981095834408","0.179474889285211","0.204487302383605"
"5 on scale 1-7","2005","66 and older","Urban Area","483","0.191524636811213","0.1761396345112","0.206909639111226"
"5 on scale 1-7","2005","66 and older","Rural Area","269","0.204382777963276","0.182152300495466","0.226613255431086"
"6 on scale 1-7","2005","16-34 y.","Urban Area","1163","0.322156539678175","0.306784478804272","0.337528600552077"
"6 on scale 1-7","2005","16-34 y.","Rural Area","582","0.298543030798354","0.277187872917234","0.319898188679474"
"6 on scale 1-7","2005","35-65 y.","Urban Area","2638","0.330148393041747","0.319699403872495","0.340597382210999"
"6 on scale 1-7","2005","35-65 y.","Rural Area","1279","0.320578635095911","0.305759512507619","0.335397757684203"
"6 on scale 1-7","2005","66 and older","Urban Area","752","0.280096033623912","0.262539344895918","0.297652722351906"
"6 on scale 1-7","2005","66 and older","Rural Area","425","0.321384104799554","0.295638756911198","0.34712945268791"
"7 Strongly agree","2005","16-34 y.","Urban Area","849","0.246415473516622","0.232240120325905","0.26059082670734"
"7 Strongly agree","2005","16-34 y.","Rural Area","373","0.241541818523789","0.221568014395461","0.261515622652116"
"7 Strongly agree","2005","35-65 y.","Urban Area","1918","0.262668259525726","0.252889907986724","0.272446611064728"
"7 Strongly agree","2005","35-65 y.","Rural Area","944","0.254929816627654","0.241091141568778","0.26876849168653"
"7 Strongly agree","2005","66 and older","Urban Area","772","0.324740935898458","0.306432317328345","0.343049554468571"
"7 Strongly agree","2005","66 and older","Rural Area","337","0.292787696285485","0.26770201679414","0.317873375776829"
"1 Strongly disagree","2006","16-34 y.","Urban Area","","","",""
"1 Strongly disagree","2006","16-34 y.","Rural Area","","","",""
"1 Strongly disagree","2006","35-65 y.","Urban Area","","","",""
"1 Strongly disagree","2006","35-65 y.","Rural Area","","","",""
"1 Strongly disagree","2006","66 and older","Urban Area","","","",""
"1 Strongly disagree","2006","66 and older","Rural Area","","","",""
"2 on scale 1-7 ","2006","16-34 y.","Urban Area","","","",""
"2 on scale 1-7 ","2006","16-34 y.","Rural Area","","","",""
"2 on scale 1-7 ","2006","35-65 y.","Urban Area","","","",""
"2 on scale 1-7 ","2006","35-65 y.","Rural Area","","","",""
"2 on scale 1-7 ","2006","66 and older","Urban Area","","","",""
"2 on scale 1-7 ","2006","66 and older","Rural Area","","","",""
"3 on scale 1-7 ","2006","16-34 y.","Urban Area","","","",""
"3 on scale 1-7 ","2006","16-34 y.","Rural Area","","","",""
"3 on scale 1-7 ","2006","35-65 y.","Urban Area","","","",""
"3 on scale 1-7 ","2006","35-65 y.","Rural Area","","","",""
"3 on scale 1-7 ","2006","66 and older","Urban Area","","","",""
"3 on scale 1-7 ","2006","66 and older","Rural Area","","","",""
"4 on scale 1-7","2006","16-34 y.","Urban Area","","","",""
"4 on scale 1-7","2006","16-34 y.","Rural Area","","","",""
"4 on scale 1-7","2006","35-65 y.","Urban Area","","","",""
"4 on scale 1-7","2006","35-65 y.","Rural Area","","","",""
