"plh0217","year","age_gr","e11102","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","16-34 y.","Not Employed","14","","",""
"1 Strongly disagree","2005","16-34 y.","Employed","24","","",""
"1 Strongly disagree","2005","35-65 y.","Not Employed","26","","",""
"1 Strongly disagree","2005","35-65 y.","Employed","56","0.00850257899969762","0.00659567917882031","0.0104094788205749"
"1 Strongly disagree","2005","66 and older","Not Employed","42","0.0175971231583097","0.0132725982345334","0.021921648082086"
"1 Strongly disagree","2005","66 and older","Employed","1","","",""
"2 on scale 1-7 ","2005","16-34 y.","Not Employed","34","0.0276778477821016","0.0196770540118329","0.0356786415523703"
"2 on scale 1-7 ","2005","16-34 y.","Employed","57","0.0158816197898399","0.0118528078615251","0.0199104317181547"
"2 on scale 1-7 ","2005","35-65 y.","Not Employed","66","0.0268064803765695","0.0206971241600586","0.0329158365930804"
"2 on scale 1-7 ","2005","35-65 y.","Employed","212","0.0238919585404263","0.020720335477982","0.0270635816028706"
"2 on scale 1-7 ","2005","66 and older","Not Employed","94","0.0251792107377476","0.0200262574866371","0.0303321639888581"
"2 on scale 1-7 ","2005","66 and older","Employed","5","","",""
"3 on scale 1-7 ","2005","16-34 y.","Not Employed","78","0.0482390844824849","0.0377888679503004","0.0586893010146694"
"3 on scale 1-7 ","2005","16-34 y.","Employed","175","0.0505263713121787","0.0434679685941704","0.0575847740301871"
"3 on scale 1-7 ","2005","35-65 y.","Not Employed","136","0.0509006474699201","0.0425869649093284","0.0592143300305117"
"3 on scale 1-7 ","2005","35-65 y.","Employed","491","0.0566618054904347","0.0518602090129496","0.0614634019679197"
"3 on scale 1-7 ","2005","66 and older","Not Employed","171","0.0500961545886769","0.0429212724227814","0.0572710367545724"
"3 on scale 1-7 ","2005","66 and older","Employed","19","","",""
"4 on scale 1-7","2005","16-34 y.","Not Employed","237","0.138580677180853","0.121729879201334","0.155431475160373"
"4 on scale 1-7","2005","16-34 y.","Employed","499","0.127966187264563","0.117201034354889","0.138731340174238"
"4 on scale 1-7","2005","35-65 y.","Not Employed","347","0.131232514091596","0.118460821701523","0.144004206481669"
"4 on scale 1-7","2005","35-65 y.","Employed","1125","0.126078483917645","0.119184608187873","0.132972359647418"
"4 on scale 1-7","2005","66 and older","Not Employed","382","0.100687973979162","0.0907906734782384","0.110585274480087"
"4 on scale 1-7","2005","66 and older","Employed","25","","",""
"5 on scale 1-7","2005","16-34 y.","Not Employed","352","0.22396448584804","0.203631919191251","0.244297052504829"
"5 on scale 1-7","2005","16-34 y.","Employed","877","0.236883259773677","0.223181744440073","0.25058477510728"
"5 on scale 1-7","2005","35-65 y.","Not Employed","536","0.183445111052497","0.168805763931329","0.198084458173666"
