"plh0217","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","lower secondary degree","1-pers.-HH","14","","",""
"1 Strongly disagree","2005","lower secondary degree","(Married) couple without C. ","28","","",""
"1 Strongly disagree","2005","lower secondary degree","Single parent ","4","","",""
"1 Strongly disagree","2005","lower secondary degree","Couple + C. LE 16 ","5","","",""
"1 Strongly disagree","2005","lower secondary degree","Couple + C. GT 16 ","9","","",""
"1 Strongly disagree","2005","lower secondary degree","Couple + C. LE and GT 16","6","","",""
"1 Strongly disagree","2005","secondary school degree","1-pers.-HH","10","","",""
"1 Strongly disagree","2005","secondary school degree","(Married) couple without C. ","14","","",""
"1 Strongly disagree","2005","secondary school degree","Single parent ","3","","",""
"1 Strongly disagree","2005","secondary school degree","Couple + C. LE 16 ","9","","",""
"1 Strongly disagree","2005","secondary school degree","Couple + C. GT 16 ","1","","",""
"1 Strongly disagree","2005","secondary school degree","Couple + C. LE and GT 16","3","","",""
"1 Strongly disagree","2005","college entrance qualification","1-pers.-HH","5","","",""
"1 Strongly disagree","2005","college entrance qualification","(Married) couple without C. ","11","","",""
"1 Strongly disagree","2005","college entrance qualification","Single parent ","1","","",""
"1 Strongly disagree","2005","college entrance qualification","Couple + C. LE 16 ","4","","",""
"1 Strongly disagree","2005","college entrance qualification","Couple + C. GT 16 ","3","","",""
"1 Strongly disagree","2005","college entrance qualification","Couple + C. LE and GT 16","1","","",""
"1 Strongly disagree","2005","Other degree","1-pers.-HH","3","","",""
"1 Strongly disagree","2005","Other degree","(Married) couple without C. ","4","","",""
"1 Strongly disagree","2005","Other degree","Single parent ","","","",""
"1 Strongly disagree","2005","Other degree","Couple + C. LE 16 ","4","","",""
"1 Strongly disagree","2005","Other degree","Couple + C. GT 16 ","2","","",""
"1 Strongly disagree","2005","Other degree","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2005","no degree/no degree yet","1-pers.-HH","","","",""
"1 Strongly disagree","2005","no degree/no degree yet","(Married) couple without C. ","","","",""
"1 Strongly disagree","2005","no degree/no degree yet","Single parent ","","","",""
"1 Strongly disagree","2005","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2005","no degree/no degree yet","Couple + C. GT 16 ","2","","",""
"1 Strongly disagree","2005","no degree/no degree yet","Couple + C. LE and GT 16","4","","",""
"2 on scale 1-7 ","2005","lower secondary degree","1-pers.-HH","34","0.0246760567140915","0.0160378267674453","0.0333142866607378"
"2 on scale 1-7 ","2005","lower secondary degree","(Married) couple without C. ","79","0.028519337928242","0.0225521195299999","0.0344865563264841"
"2 on scale 1-7 ","2005","lower secondary degree","Single parent ","5","","",""
"2 on scale 1-7 ","2005","lower secondary degree","Couple + C. LE 16 ","24","","",""
"2 on scale 1-7 ","2005","lower secondary degree","Couple + C. GT 16 ","12","","",""
"2 on scale 1-7 ","2005","lower secondary degree","Couple + C. LE and GT 16","13","","",""
"2 on scale 1-7 ","2005","secondary school degree","1-pers.-HH","15","","",""
"2 on scale 1-7 ","2005","secondary school degree","(Married) couple without C. ","45","0.0217466021425606","0.0150066952605193","0.0284865090246019"
"2 on scale 1-7 ","2005","secondary school degree","Single parent ","4","","",""
"2 on scale 1-7 ","2005","secondary school degree","Couple + C. LE 16 ","38","0.0298246179914673","0.0207907839652068","0.0388584520177278"
"2 on scale 1-7 ","2005","secondary school degree","Couple + C. GT 16 ","27","","",""
"2 on scale 1-7 ","2005","secondary school degree","Couple + C. LE and GT 16","10","","",""
"2 on scale 1-7 ","2005","college entrance qualification","1-pers.-HH","18","","",""
"2 on scale 1-7 ","2005","college entrance qualification","(Married) couple without C. ","28","","",""
"2 on scale 1-7 ","2005","college entrance qualification","Single parent ","4","","",""
"2 on scale 1-7 ","2005","college entrance qualification","Couple + C. LE 16 ","22","","",""
"2 on scale 1-7 ","2005","college entrance qualification","Couple + C. GT 16 ","20","","",""
"2 on scale 1-7 ","2005","college entrance qualification","Couple + C. LE and GT 16","5","","",""
"2 on scale 1-7 ","2005","Other degree","1-pers.-HH","2","","",""
"2 on scale 1-7 ","2005","Other degree","(Married) couple without C. ","11","","",""
"2 on scale 1-7 ","2005","Other degree","Single parent ","1","","",""
"2 on scale 1-7 ","2005","Other degree","Couple + C. LE 16 ","7","","",""
"2 on scale 1-7 ","2005","Other degree","Couple + C. GT 16 ","5","","",""
"2 on scale 1-7 ","2005","Other degree","Couple + C. LE and GT 16","4","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","1-pers.-HH","1","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","(Married) couple without C. ","2","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","Single parent ","4","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","Couple + C. LE 16 ","4","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","Couple + C. GT 16 ","2","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","Couple + C. LE and GT 16","3","","",""
"3 on scale 1-7 ","2005","lower secondary degree","1-pers.-HH","62","0.0496689777504711","0.0375715649057697","0.0617663905951726"
"3 on scale 1-7 ","2005","lower secondary degree","(Married) couple without C. ","152","0.0525349530623306","0.0445367779852726","0.0605331281393887"
"3 on scale 1-7 ","2005","lower secondary degree","Single parent ","16","","",""
"3 on scale 1-7 ","2005","lower secondary degree","Couple + C. LE 16 ","45","0.0513531123940221","0.0371600565261541","0.0655461682618901"
