"plh0217","year","e11102","sex","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","Not Employed","Male","28","","",""
"1 Strongly disagree","2005","Not Employed","Female","54","0.016782517837574","0.0131089237650744","0.0204561119100735"
"1 Strongly disagree","2005","Employed","Male","40","0.00821740897721063","0.00605993606854076","0.0103748818858805"
"1 Strongly disagree","2005","Employed","Female","41","0.00751031582024037","0.0053446205020555","0.00967601113842523"
"2 on scale 1-7 ","2005","Not Employed","Male","81","0.0313212875841391","0.0252423605855599","0.0374002145827182"
"2 on scale 1-7 ","2005","Not Employed","Female","113","0.0227218734127053","0.0184603098726031","0.0269834369528074"
"2 on scale 1-7 ","2005","Employed","Male","163","0.0267264787141539","0.0228720680418486","0.0305808893864593"
"2 on scale 1-7 ","2005","Employed","Female","111","0.0146201342786182","0.0116093282315007","0.0176309403257358"
"3 on scale 1-7 ","2005","Not Employed","Male","177","0.0630682286750565","0.0545846997213748","0.0715517576287382"
"3 on scale 1-7 ","2005","Not Employed","Female","208","0.041515980130414","0.0358112133179438","0.0472207469428842"
"3 on scale 1-7 ","2005","Employed","Male","395","0.0659811966463803","0.0600484259492584","0.0719139673435023"
"3 on scale 1-7 ","2005","Employed","Female","290","0.0442264787103079","0.0390691604178621","0.0493837970027537"
"4 on scale 1-7","2005","Not Employed","Male","433","0.132113668015132","0.120296251409187","0.143931084621077"
"4 on scale 1-7","2005","Not Employed","Female","533","0.106815875923787","0.0979825102027487","0.115649241644825"
"4 on scale 1-7","2005","Employed","Male","913","0.133366707832174","0.125241938138665","0.141491477525684"
"4 on scale 1-7","2005","Employed","Female","736","0.117878058346893","0.10978922186579","0.125966894827996"
"5 on scale 1-7","2005","Not Employed","Male","748","0.223400780239124","0.208864340098568","0.237937220379679"
"5 on scale 1-7","2005","Not Employed","Female","855","0.17992637007527","0.168941077107659","0.190911663042882"
"5 on scale 1-7","2005","Employed","Male","1466","0.215812077989672","0.205980627255629","0.225643528723714"
"5 on scale 1-7","2005","Employed","Female","1265","0.205292579147854","0.195160571322524","0.215424586973184"
"6 on scale 1-7","2005","Not Employed","Male","954","0.287709368964553","0.27191061394802","0.303508123981087"
"6 on scale 1-7","2005","Not Employed","Female","1520","0.305448365970928","0.292276145755577","0.318620586186278"
"6 on scale 1-7","2005","Employed","Male","2303","0.329177428880509","0.317947202334159","0.340407655426859"
"6 on scale 1-7","2005","Employed","Female","2062","0.328018849440264","0.31624188936234","0.339795809518187"
"7 Strongly agree","2005","Not Employed","Male","733","0.252022447612713","0.23687005756501","0.267174837660416"
"7 Strongly agree","2005","Not Employed","Female","1414","0.326789016649322","0.313375361617728","0.340202671680915"
"7 Strongly agree","2005","Employed","Male","1446","0.2207187009599","0.210807270176901","0.230630131742899"
"7 Strongly agree","2005","Employed","Female","1600","0.282453584255822","0.271160727960072","0.293746440551573"
"1 Strongly disagree","2006","Not Employed","Male","","","",""
"1 Strongly disagree","2006","Not Employed","Female","","","",""
"1 Strongly disagree","2006","Employed","Male","","","",""
"1 Strongly disagree","2006","Employed","Female","","","",""
"2 on scale 1-7 ","2006","Not Employed","Male","","","",""
"2 on scale 1-7 ","2006","Not Employed","Female","","","",""
"2 on scale 1-7 ","2006","Employed","Male","","","",""
"2 on scale 1-7 ","2006","Employed","Female","","","",""
"3 on scale 1-7 ","2006","Not Employed","Male","","","",""
"3 on scale 1-7 ","2006","Not Employed","Female","","","",""
"3 on scale 1-7 ","2006","Employed","Male","","","",""
"3 on scale 1-7 ","2006","Employed","Female","","","",""
"4 on scale 1-7","2006","Not Employed","Male","","","",""
"4 on scale 1-7","2006","Not Employed","Female","","","",""
"4 on scale 1-7","2006","Employed","Male","","","",""
"4 on scale 1-7","2006","Employed","Female","","","",""
"5 on scale 1-7","2006","Not Employed","Male","","","",""
"5 on scale 1-7","2006","Not Employed","Female","","","",""
"5 on scale 1-7","2006","Employed","Male","","","",""
"5 on scale 1-7","2006","Employed","Female","","","",""
"6 on scale 1-7","2006","Not Employed","Male","","","",""
"6 on scale 1-7","2006","Not Employed","Female","","","",""
"6 on scale 1-7","2006","Employed","Male","","","",""
"6 on scale 1-7","2006","Employed","Female","","","",""
"7 Strongly agree","2006","Not Employed","Male","","","",""
"7 Strongly agree","2006","Not Employed","Female","","","",""
"7 Strongly agree","2006","Employed","Male","","","",""
"7 Strongly agree","2006","Employed","Female","","","",""
"1 Strongly disagree","2007","Not Employed","Male","","","",""
"1 Strongly disagree","2007","Not Employed","Female","","","",""
"1 Strongly disagree","2007","Employed","Male","","","",""
"1 Strongly disagree","2007","Employed","Female","","","",""
"2 on scale 1-7 ","2007","Not Employed","Male","","","",""
"2 on scale 1-7 ","2007","Not Employed","Female","","","",""
"2 on scale 1-7 ","2007","Employed","Male","","","",""
"2 on scale 1-7 ","2007","Employed","Female","","","",""
"3 on scale 1-7 ","2007","Not Employed","Male","","","",""
"3 on scale 1-7 ","2007","Not Employed","Female","","","",""
"3 on scale 1-7 ","2007","Employed","Male","","","",""
"3 on scale 1-7 ","2007","Employed","Female","","","",""
"4 on scale 1-7","2007","Not Employed","Male","","","",""
"4 on scale 1-7","2007","Not Employed","Female","","","",""
"4 on scale 1-7","2007","Employed","Male","","","",""
"4 on scale 1-7","2007","Employed","Female","","","",""
"5 on scale 1-7","2007","Not Employed","Male","","","",""
"5 on scale 1-7","2007","Not Employed","Female","","","",""
"5 on scale 1-7","2007","Employed","Male","","","",""
"5 on scale 1-7","2007","Employed","Female","","","",""
"6 on scale 1-7","2007","Not Employed","Male","","","",""
"6 on scale 1-7","2007","Not Employed","Female","","","",""
"6 on scale 1-7","2007","Employed","Male","","","",""
"6 on scale 1-7","2007","Employed","Female","","","",""
"7 Strongly agree","2007","Not Employed","Male","","","",""
"7 Strongly agree","2007","Not Employed","Female","","","",""
"7 Strongly agree","2007","Employed","Male","","","",""
"7 Strongly agree","2007","Employed","Female","","","",""
"1 Strongly disagree","2008","Not Employed","Male","","","",""
"1 Strongly disagree","2008","Not Employed","Female","","","",""
"1 Strongly disagree","2008","Employed","Male","","","",""
"1 Strongly disagree","2008","Employed","Female","","","",""
"2 on scale 1-7 ","2008","Not Employed","Male","","","",""
"2 on scale 1-7 ","2008","Not Employed","Female","","","",""
"2 on scale 1-7 ","2008","Employed","Male","","","",""
"2 on scale 1-7 ","2008","Employed","Female","","","",""
"3 on scale 1-7 ","2008","Not Employed","Male","","","",""
"3 on scale 1-7 ","2008","Not Employed","Female","","","",""
"3 on scale 1-7 ","2008","Employed","Male","","","",""
"3 on scale 1-7 ","2008","Employed","Female","","","",""
"4 on scale 1-7","2008","Not Employed","Male","","","",""
"4 on scale 1-7","2008","Not Employed","Female","","","",""
"4 on scale 1-7","2008","Employed","Male","","","",""
"4 on scale 1-7","2008","Employed","Female","","","",""
"5 on scale 1-7","2008","Not Employed","Male","","","",""
"5 on scale 1-7","2008","Not Employed","Female","","","",""
"5 on scale 1-7","2008","Employed","Male","","","",""
"5 on scale 1-7","2008","Employed","Female","","","",""
"6 on scale 1-7","2008","Not Employed","Male","","","",""
"6 on scale 1-7","2008","Not Employed","Female","","","",""
"6 on scale 1-7","2008","Employed","Male","","","",""
"6 on scale 1-7","2008","Employed","Female","","","",""
"7 Strongly agree","2008","Not Employed","Male","","","",""
"7 Strongly agree","2008","Not Employed","Female","","","",""
"7 Strongly agree","2008","Employed","Male","","","",""
"7 Strongly agree","2008","Employed","Female","","","",""
"1 Strongly disagree","2009","Not Employed","Male","29","","",""
"1 Strongly disagree","2009","Not Employed","Female","39","0.013867708560132","0.0102213067843487","0.0175141103359153"
"1 Strongly disagree","2009","Employed","Male","48","0.0115575355426329","0.00879394564487943","0.0143211254403865"
"1 Strongly disagree","2009","Employed","Female","44","0.00730010369501504","0.00504106215791774","0.00955914523211235"
"2 on scale 1-7 ","2009","Not Employed","Male","83","0.0325260091195993","0.026007594301195","0.0390444239380035"
"2 on scale 1-7 ","2009","Not Employed","Female","101","0.02700248214302","0.021948283740569","0.0320566805454709"
"2 on scale 1-7 ","2009","Employed","Male","171","0.0362612103122322","0.0314276616226487","0.0410947590018157"
"2 on scale 1-7 ","2009","Employed","Female","141","0.0297470141807608","0.0252386924875232","0.0342553358739985"
"3 on scale 1-7 ","2009","Not Employed","Male","181","0.070572093402374","0.0611611901243705","0.0799829966803774"
"3 on scale 1-7 ","2009","Not Employed","Female","197","0.0481197051097689","0.0414463040954322","0.0547931061241057"
"3 on scale 1-7 ","2009","Employed","Male","400","0.0787058596782056","0.0717433154312532","0.0856684039251579"
"3 on scale 1-7 ","2009","Employed","Female","310","0.0651224675239308","0.0585746962719499","0.0716702387759117"
"4 on scale 1-7","2009","Not Employed","Male","401","0.150642481754137","0.137498530062282","0.163786433445993"
"4 on scale 1-7","2009","Not Employed","Female","493","0.129423243730442","0.118956676915681","0.139889810545204"
"4 on scale 1-7","2009","Employed","Male","858","0.149679496015654","0.140455103770498","0.158903888260809"
"4 on scale 1-7","2009","Employed","Female","799","0.153958644767167","0.14438122440486","0.163536065129475"
"5 on scale 1-7","2009","Not Employed","Male","688","0.221458908481541","0.206201024685102","0.23671679227798"
"5 on scale 1-7","2009","Not Employed","Female","851","0.209598672667316","0.19690718095075","0.222290164383881"
"5 on scale 1-7","2009","Employed","Male","1350","0.235719194571851","0.224744581163232","0.246693807980469"
"5 on scale 1-7","2009","Employed","Female","1230","0.21798826056537","0.207031708600085","0.228944812530655"
"6 on scale 1-7","2009","Not Employed","Male","874","0.298491602374927","0.281676889666428","0.315306315083426"
"6 on scale 1-7","2009","Not Employed","Female","1270","0.29983380135886","0.285546985669498","0.314120617048222"
"6 on scale 1-7","2009","Employed","Male","1856","0.310828568229066","0.298861455630443","0.322795680827689"
"6 on scale 1-7","2009","Employed","Female","1747","0.309078018981709","0.296814946976033","0.321341090987385"
