"plh0217","year","pgcasmin","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","(0) in school","","","",""
"1 Strongly disagree","2005","(1a) inadequately completed","","","",""
"1 Strongly disagree","2005","(1b) general elementary school","","","",""
"1 Strongly disagree","2005","(1c) basic vocational qualification","52","0.0112216237648112","0.00848777971335142","0.0139554678162709"
"1 Strongly disagree","2005","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2005","(2a) intermediate vocational","35","0.0102902630504139","0.0074338504174909","0.0131466756833369"
"1 Strongly disagree","2005","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2005","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2005","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2005","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2005","(0) in school","","","",""
"2 on scale 1-7 ","2005","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2005","(1b) general elementary school","39","0.019521032717416","0.0132286855671317","0.0258133798677002"
"2 on scale 1-7 ","2005","(1c) basic vocational qualification","149","0.0257206281022495","0.0216121692290227","0.0298290869754762"
"2 on scale 1-7 ","2005","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2005","(2a) intermediate vocational","113","0.0223156907435619","0.0181349014999619","0.0264964799871619"
"2 on scale 1-7 ","2005","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2005","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2005","(3a) lower tertiary education","38","0.0239548425156282","0.016576858083821","0.0313328269474354"
"2 on scale 1-7 ","2005","(3b) higher tertiary education","52","0.0224975018975703","0.0167006588621358","0.0282943449330048"
"3 on scale 1-7 ","2005","(0) in school","","","",""
"3 on scale 1-7 ","2005","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2005","(1b) general elementary school","91","0.0487150620269001","0.0389240162895719","0.0585061077642283"
"3 on scale 1-7 ","2005","(1c) basic vocational qualification","301","0.0558687541655824","0.0499080566412655","0.0618294516898992"
