"plh0217","year","migback","regtyp","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","no migration background","Urban Area","76","0.00868499350541963","0.00696395784733291","0.0104060291635063","1"
"1 Strongly disagree","2005","no migration background","Rural Area","58","0.0147521919233023","0.0117820202028541","0.0177223636437505","1"
"1 Strongly disagree","2005","direct migration background","Urban Area","19","","","","1"
"1 Strongly disagree","2005","direct migration background","Rural Area","2","","","","1"
"1 Strongly disagree","2005","indirect migration background","Urban Area","6","","","","1"
"1 Strongly disagree","2005","indirect migration background","Rural Area","2","","","","1"
"2 on scale 1-7 ","2005","direct migration background","Urban Area","52","0.0257222602498868","0.0187049502248002","0.0327395702749733","2"
"2 on scale 1-7 ","2005","no migration background","Urban Area","256","0.0230899244918934","0.0203042021326986","0.0258756468510881","2"
"2 on scale 1-7 ","2005","indirect migration background","Rural Area","2","","","","2"
"2 on scale 1-7 ","2005","no migration background","Rural Area","134","0.0221837882682561","0.0185552892022969","0.0258122873342152","2"
"2 on scale 1-7 ","2005","direct migration background","Rural Area","8","","","","2"
"2 on scale 1-7 ","2005","indirect migration background","Urban Area","16","","","","2"
"3 on scale 1-7 ","2005","indirect migration background","Urban Area","38","0.0535688493198872","0.0371561650800812","0.0699815335596932","3"
"3 on scale 1-7 ","2005","no migration background","Urban Area","539","0.0495653986661849","0.0455396217946135","0.0535911755377564","3"
"3 on scale 1-7 ","2005","direct migration background","Rural Area","18","","","","3"
"3 on scale 1-7 ","2005","direct migration background","Urban Area","130","0.0666877753043431","0.0556288913168338","0.0777466592918523","3"
"3 on scale 1-7 ","2005","no migration background","Rural Area","341","0.0568860230560863","0.0511795808883153","0.0625924652238573","3"
"3 on scale 1-7 ","2005","indirect migration background","Rural Area","4","","","","3"
"4 on scale 1-7","2005","indirect migration background","Rural Area","21","","","","4"
"4 on scale 1-7","2005","no migration background","Rural Area","832","0.131801342942161","0.12346740972968","0.140135276154641","4"
"4 on scale 1-7","2005","direct migration background","Urban Area","272","0.144869382380812","0.129267419415082","0.160471345346542","4"
"4 on scale 1-7","2005","indirect migration background","Urban Area","111","0.113281013745054","0.0901789642705279","0.13638306321958","4"
"4 on scale 1-7","2005","no migration background","Urban Area","1347","0.11454840831124","0.108641282506237","0.120455534116244","4"
"4 on scale 1-7","2005","direct migration background","Rural Area","32","0.104912909608717","0.0749570230636257","0.134868796153809","4"
"5 on scale 1-7","2005","indirect migration background","Rural Area","22","","","","5"
"5 on scale 1-7","2005","direct migration background","Rural Area","96","0.228244312270097","0.187216820609198","0.269271803930996","5"
"5 on scale 1-7","2005","indirect migration background","Urban Area","152","0.21065352728729","0.180930218966219","0.240376835608361","5"
