"plh0217","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","1-pers.-HH","Male","11","","",""
"1 Strongly disagree","2005","1-pers.-HH","Female","21","","",""
"1 Strongly disagree","2005","(Married) couple without C. ","Male","21","","",""
"1 Strongly disagree","2005","(Married) couple without C. ","Female","36","0.0109650400232664","0.00753550892924107","0.0143945711172917"
"1 Strongly disagree","2005","Single parent ","Male","1","","",""
"1 Strongly disagree","2005","Single parent ","Female","8","","",""
"1 Strongly disagree","2005","Couple + C. LE 16 ","Male","9","","",""
"1 Strongly disagree","2005","Couple + C. LE 16 ","Female","13","","",""
"1 Strongly disagree","2005","Couple + C. GT 16 ","Male","15","","",""
"1 Strongly disagree","2005","Couple + C. GT 16 ","Female","8","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","Male","9","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","Female","6","","",""
"2 on scale 1-7 ","2005","1-pers.-HH","Male","30","0.0286741246302674","0.019437210928737","0.0379110383317978"
"2 on scale 1-7 ","2005","1-pers.-HH","Female","41","0.0193693864709853","0.0128390773143683","0.0258996956276023"
"2 on scale 1-7 ","2005","(Married) couple without C. ","Male","88","0.0285716648363978","0.0230285163721138","0.0341148133006817"
"2 on scale 1-7 ","2005","(Married) couple without C. ","Female","78","0.0210290289898003","0.0163038492901725","0.0257542086894281"
"2 on scale 1-7 ","2005","Single parent ","Male","7","","",""
"2 on scale 1-7 ","2005","Single parent ","Female","11","","",""
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","Male","48","0.0302838603218531","0.0223847749589553","0.0381829456847509"
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","Female","48","0.0223638377911343","0.015706428168415","0.0290212474138537"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","Male","39","0.0201602071209518","0.0138587239790148","0.0264616902628887"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","Female","28","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","Male","29","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","Female","9","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","Male","91","0.0729440168859607","0.0585511555594136","0.0873368782125079"
"3 on scale 1-7 ","2005","1-pers.-HH","Female","74","0.0460602993098488","0.0361280656977609","0.0559925329219367"
"3 on scale 1-7 ","2005","(Married) couple without C. ","Male","199","0.0649039078379912","0.0567070595348334","0.0731007561411489"
"3 on scale 1-7 ","2005","(Married) couple without C. ","Female","179","0.0456030419896989","0.0387325910524581","0.0524734929269396"
"3 on scale 1-7 ","2005","Single parent ","Male","20","","",""
"3 on scale 1-7 ","2005","Single parent ","Female","34","0.0350545278605823","0.021987428002023","0.0481216277191416"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","Male","105","0.0681025886833611","0.056490382436513","0.0797147949302092"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","Female","68","0.0309687912767689","0.0231691524330994","0.0387684301204384"
